Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,39.0,36.0,39.0,36.0,39.0,36.0,36.0,37.0
1,38.0,35.0,37.0,35.0,38.0,35.0,35.0,38.0
2,40.0,37.0,37.0,37.0,40.0,37.0,37.0,38.0
3,39.0,37.0,39.0,37.0,39.0,37.0,37.0,39.0
4,41.0,41.0,41.0,41.0,41.0,41.0,41.0,39.0
5,40.0,38.0,40.0,38.0,40.0,38.0,38.0,41.0
6,40.0,37.0,40.0,37.0,40.0,37.0,37.0,37.0
7,41.0,41.0,41.0,41.0,41.0,41.0,41.0,37.0
8,40.0,38.0,40.0,38.0,40.0,38.0,38.0,41.0
9,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0
10,38.0,38.0,39.0,38.0,38.0,38.0,38.0,40.0
11,36.0,36.0,36.0,36.0,36.0,36.0,36.0,38.0
12,38.0,38.0,38.0,38.0,38.0,38.0,38.0,37.0
13,37.0,37.0,38.0,37.0,37.0,37.0,37.0,39.0
14,35.0,35.0,36.0,35.0,35.0,35.0,35.0,38.0
15,37.0,34.0,38.0,35.0,38.0,35.0,34.0,36.0
16,36.0,33.0,38.0,34.0,37.0,34.0,33.0,37.0
17,34.0,34.0,35.0,35.0,35.0,35.0,34.0,38.0
18,39.0,36.0,38.0,36.0,39.0,36.0,36.0,39.0
19,41.0,40.0,41.0,40.0,41.0,40.0,40.0,40.0
20,40.0,37.0,40.0,37.0,40.0,37.0,37.0,42.0
21,39.0,36.0,39.0,36.0,39.0,36.0,36.0,39.0
22,41.0,40.0,41.0,40.0,41.0,40.0,40.0,40.0
23,41.0,38.0,41.0,38.0,41.0,38.0,38.0,42.0
24,40.0,40.0,39.0,40.0,40.0,40.0,40.0,39.0
25,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0
26,40.0,40.0,40.0,40.0,40.0,40.0,40.0,41.0
27,39.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0
28,41.0,41.0,41.0,41.0,41.0,41.0,41.0,40.0
29,39.0,41.0,39.0,41.0,39.0,41.0,41.0,41.0
30,39.0,36.0,39.0,36.0,39.0,36.0,36.0,39.0
31,40.0,37.0,41.0,38.0,41.0,38.0,37.0,39.0
32,40.0,40.0,40.0,40.0,40.0,40.0,40.0,41.0
33,40.0,37.0,40.0,37.0,40.0,37.0,37.0,36.0
34,41.0,38.0,41.0,38.0,41.0,38.0,38.0,38.0
35,41.0,38.0,41.0,38.0,41.0,38.0,38.0,41.0
36,40.0,40.0,40.0,40.0,40.0,40.0,40.0,38.0
37,42.0,42.0,42.0,42.0,42.0,42.0,42.0,40.0
38,40.0,40.0,40.0,40.0,40.0,40.0,40.0,41.0
39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,37.0
40,41.0,41.0,41.0,41.0,41.0,41.0,41.0,39.0
41,39.0,41.0,39.0,41.0,39.0,41.0,41.0,41.0
42,39.0,36.0,39.0,36.0,39.0,36.0,36.0,36.0
43,40.0,37.0,41.0,38.0,41.0,38.0,37.0,37.0
44,40.0,40.0,40.0,40.0,40.0,40.0,40.0,41.0
45,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
46,38.0,38.0,40.0,38.0,38.0,38.0,38.0,40.0
47,36.0,36.0,36.0,36.0,36.0,36.0,36.0,38.0
48,38.0,38.0,39.0,39.0,39.0,39.0,38.0,38.0
49,37.0,37.0,40.0,38.0,38.0,38.0,37.0,40.0
50,35.0,35.0,35.0,35.0,35.0,35.0,35.0,39.0
51,38.0,38.0,39.0,39.0,39.0,39.0,38.0,38.0
52,37.0,37.0,40.0,38.0,38.0,38.0,37.0,40.0
53,34.0,34.0,35.0,34.0,35.0,34.0,34.0,39.0
54,37.0,37.0,38.0,38.0,38.0,38.0,37.0,37.0
55,36.0,36.0,39.0,37.0,37.0,37.0,36.0,39.0
56,34.0,34.0,34.0,34.0,34.0,34.0,34.0,38.0
57,38.0,37.0,38.0,38.0,38.0,38.0,37.0,37.0
58,37.0,36.0,39.0,37.0,37.0,37.0,36.0,39.0
59,35.0,33.0,34.0,33.0,35.0,33.0,33.0,38.0
60,37.0,34.0,37.0,34.0,37.0,34.0,34.0,36.0
61,36.0,32.0,38.0,33.0,36.0,33.0,32.0,37.0
62,32.0,32.0,34.0,32.0,33.0,32.0,32.0,37.0
63,38.0,35.0,37.0,35.0,38.0,35.0,35.0,39.0
64,40.0,39.0,40.0,39.0,40.0,39.0,39.0,40.0
65,39.0,36.0,39.0,36.0,39.0,36.0,36.0,42.0
66,38.0,35.0,38.0,35.0,38.0,35.0,35.0,39.0
67,40.0,39.0,40.0,39.0,40.0,39.0,39.0,40.0
68,40.0,37.0,40.0,37.0,40.0,37.0,37.0,42.0
69,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
70,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
71,40.0,40.0,40.0,40.0,40.0,40.0,40.0,42.0
72,38.0,38.0,38.0,38.0,38.0,38.0,38.0,39.0
73,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
74,39.0,40.0,39.0,40.0,39.0,40.0,40.0,42.0
75,38.0,35.0,38.0,35.0,38.0,35.0,35.0,39.0
76,39.0,36.0,40.0,37.0,40.0,37.0,36.0,39.0
77,40.0,39.0,40.0,39.0,40.0,39.0,39.0,42.0
78,39.0,36.0,39.0,36.0,39.0,36.0,36.0,37.0
79,40.0,37.0,40.0,37.0,40.0,37.0,37.0,37.0
80,40.0,37.0,40.0,37.0,40.0,37.0,37.0,42.0
81,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0
82,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
83,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0
84,38.0,38.0,38.0,38.0,38.0,38.0,38.0,37.0
85,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
86,40.0,40.0,40.0,40.0,40.0,40.0,40.0,42.0
87,39.0,36.0,39.0,36.0,39.0,36.0,36.0,37.0
88,39.0,36.0,40.0,37.0,40.0,37.0,36.0,37.0
