,Mean,StdDev,Min,Median,Max,Seed-1,Seed-10,Seed-100,Seed-11,Seed-12,Seed-13,Seed-14,Seed-15,Seed-16,Seed-17,Seed-18,Seed-19,Seed-2,Seed-20,Seed-21,Seed-22,Seed-23,Seed-24,Seed-25,Seed-26,Seed-27,Seed-28,Seed-29,Seed-3,Seed-30,Seed-31,Seed-32,Seed-33,Seed-34,Seed-35,Seed-36,Seed-37,Seed-38,Seed-39,Seed-4,Seed-40,Seed-41,Seed-42,Seed-43,Seed-44,Seed-45,Seed-46,Seed-47,Seed-48,Seed-49,Seed-5,Seed-50,Seed-51,Seed-52,Seed-53,Seed-54,Seed-55,Seed-56,Seed-57,Seed-58,Seed-59,Seed-6,Seed-60,Seed-61,Seed-62,Seed-63,Seed-64,Seed-65,Seed-66,Seed-67,Seed-68,Seed-69,Seed-7,Seed-70,Seed-71,Seed-72,Seed-73,Seed-74,Seed-75,Seed-76,Seed-77,Seed-78,Seed-79,Seed-8,Seed-80,Seed-81,Seed-82,Seed-83,Seed-84,Seed-85,Seed-86,Seed-87,Seed-88,Seed-89,Seed-9,Seed-90,Seed-91,Seed-92,Seed-93,Seed-94,Seed-95,Seed-96,Seed-97,Seed-98,Seed-99
Total time,3165.71,966.07,439.92,3692.745,3831.37,1092.46,3712.64,1538.19,3719.19,3688.79,3696.71,3761.66,3697.59,3675.97,600.9,2199.89,3768.25,3733.82,3681.97,3723.24,3682.26,3689.2,3673.48,3759.4,3672.48,452.57,3724.54,3694.23,1069.85,3717.98,3718.7,3710.18,1018.48,3744.55,3689.72,3678.78,3228.01,3723.87,3726.76,1439.24,2090.71,3701.13,3675.31,3738.87,3704.1,3729.81,3691.88,3831.37,3740.58,3705.88,3681.67,3705.11,3730.05,3700.11,1220.23,439.92,3693.61,3691.45,2489.37,3727.4,2451.68,3697.62,2486.67,3737.96,2653.45,3697.03,3689.55,3739.99,3814.01,2907.51,698.12,2831.65,3725.48,1806.54,3666.49,3722.51,1930.54,3792.73,3678.2,2928.79,3700.04,3311.81,3700.01,3691.23,1364.82,3678.49,3694.91,3763.75,2865.34,3704.05,3723.95,3696.11,3694.51,3700.61,833.36,3295.99,2557.93,3701.76,3671.42,3715.36,3738.29,3638.55,3699.96,1648.39,1330.09
Turn 1 time,33.83,17.05,3.9,33.22,120.17,36.16,35.52,59.22,3.93,37.31,19.73,48.3,40.24,28.91,39.38,62.99,51.35,8.39,47.77,54.12,10.3,25.63,13.5,33.33,51.81,11.08,18.59,41.18,36.85,24.25,27.56,6.0,38.93,26.73,30.34,12.2,25.62,39.32,40.73,19.63,6.29,40.2,35.19,37.75,14.38,29.61,28.3,69.15,29.31,41.65,41.3,38.03,45.04,35.22,42.77,26.58,16.78,29.43,52.58,28.69,51.98,26.81,40.38,51.18,38.31,30.04,51.37,41.12,58.51,32.19,26.2,35.98,32.34,30.67,24.47,43.63,44.96,14.92,3.9,29.77,15.62,120.17,31.63,43.51,18.85,18.51,25.32,52.07,30.81,57.7,55.77,15.62,33.11,20.06,47.34,54.33,33.42,12.76,9.53,30.98,11.71,5.73,43.37,42.69,48.31
Turn 2 time,26.02,20.09,1.97,21.685000000000002,100.33,45.35,44.84,4.52,55.87,13.34,18.64,89.78,6.9,11.98,14.57,3.56,62.08,58.27,7.94,23.99,45.77,9.2,2.79,46.98,4.25,5.88,52.94,26.14,14.84,49.25,21.85,41.47,22.7,33.05,6.74,20.22,3.98,9.55,45.36,100.33,33.36,7.15,4.02,33.08,44.77,6.8,29.92,22.29,24.93,25.04,3.94,23.9,43.42,24.83,21.52,5.36,42.37,28.43,81.58,52.08,7.94,15.12,23.98,13.17,20.86,19.98,2.46,41.6,67.31,21.4,22.86,38.14,50.66,45.88,4.82,51.59,43.54,9.7,44.27,20.11,2.02,23.06,11.57,6.75,38.11,11.07,19.09,18.77,17.06,5.9,6.85,26.5,26.89,9.79,15.14,5.39,33.88,18.3,19.23,43.75,44.42,3.93,32.31,11.13,1.97
Turn 3 time,20.59,15.83,1.2,17.35,117.36,25.68,11.51,23.02,14.14,22.82,18.09,5.78,16.24,9.49,10.69,17.62,9.07,51.32,9.27,19.59,9.39,36.14,24.8,25.68,7.65,12.4,21.3,9.6,18.35,19.74,31.34,20.96,26.32,25.79,29.29,13.56,12.32,44.16,16.14,26.32,22.33,16.34,14.31,27.37,5.84,43.13,24.22,6.44,55.89,14.3,18.95,26.94,14.85,21.56,33.57,21.43,14.6,9.69,5.42,13.27,13.2,4.9,5.49,35.41,28.94,10.77,15.1,24.09,36.57,18.49,24.17,2.16,16.6,11.95,10.64,6.08,11.93,39.72,10.45,15.58,74.12,23.05,44.9,21.64,117.36,22.85,17.37,4.5,13.69,20.45,32.83,17.33,13.51,24.85,2.37,10.74,4.6,19.23,20.93,17.33,54.19,10.42,1.2,6.42,14.83
Turn 4 time,10.26,8.59,0.5,8.49,38.98,8.15,6.46,4.9,20.43,5.55,4.35,7.12,5.67,14.25,4.92,2.24,30.82,7.35,5.04,8.77,2.65,5.29,13.88,35.84,2.08,8.77,2.7,7.78,2.88,11.26,11.39,15.64,9.45,38.98,11.68,8.6,12.01,23.45,7.66,7.06,7.79,20.12,9.58,15.53,28.59,10.59,1.63,33.5,14.9,16.3,5.37,9.22,8.65,4.56,5.08,8.58,2.29,11.58,8.46,12.89,1.47,5.96,2.38,4.49,3.03,10.27,6.92,23.28,28.08,0.5,4.42,2.36,4.36,10.01,15.18,4.03,14.29,34.63,4.06,2.58,1.35,3.97,0.66,11.18,8.67,14.96,13.02,26.76,6.38,2.01,16.16,1.18,3.6,14.02,10.8,1.01,4.35,34.37,8.52,9.93,8.88,4.53,11.56,10.25,5.25
Turn 5 time,14.27,12.42,1.27,10.719999999999999,97.89,8.93,11.46,6.15,24.04,8.93,31.68,9.33,26.54,10.29,6.13,12.77,12.03,7.42,9.08,14.69,13.14,8.66,17.82,16.18,5.54,4.4,23.78,6.59,6.91,10.7,26.08,25.3,5.68,18.15,9.22,20.81,8.11,5.1,15.59,11.03,10.24,14.99,8.14,21.54,9.27,36.02,4.8,97.89,13.74,7.22,10.07,6.33,14.35,12.36,15.13,4.65,8.95,10.14,7.57,19.82,5.05,40.63,2.6,31.7,9.44,23.76,10.59,7.35,18.39,6.69,3.88,11.03,18.94,7.94,8.85,15.53,8.55,36.67,13.82,11.99,4.74,5.75,10.1,6.96,6.9,7.72,13.43,59.02,11.18,11.87,11.2,34.37,14.46,28.38,1.27,6.91,7.95,15.96,10.74,11.89,16.34,13.53,9.58,7.32,14.26
Turn 6 time,3058.23,960.35,371.83,3600.07,3604.78,966.68,3600.16,1439.35,3600.08,3600.04,3600.41,3600.02,3600.11,3600.04,524.03,2100.36,3600.19,3600.04,3600.25,3600.03,3600.04,3600.05,3600.21,3600.22,3600.07,409.29,3600.11,3600.09,988.83,3600.03,3600.05,3600.07,914.27,3600.13,3600.02,3600.13,3165.06,3600.33,3600.04,1274.27,2006.96,3600.07,3600.33,3600.4,3600.03,3600.16,3600.05,3600.09,3600.12,3600.03,3600.35,3600.16,3601.04,3600.05,1101.46,371.83,3600.09,3600.34,2333.02,3600.17,2370.72,3600.15,2410.87,3600.58,2552.1,3600.05,3600.07,3600.26,3600.61,2827.58,616.17,2741.7,3600.47,1699.42,3600.19,3600.55,1806.0,3600.92,3600.2,2847.7,3600.14,3132.33,3600.08,3600.12,1174.31,3600.17,3600.35,3600.04,2783.11,3604.78,3600.19,3600.37,3600.16,3600.27,752.82,3212.52,2473.09,3600.4,3600.15,3600.07,3600.25,3600.05,3600.1,1567.02,1241.51
Turn 7 time,2.52,5.57,0.28,1.52,56.17,1.51,2.69,1.03,0.7,0.8,3.81,1.33,1.89,1.01,1.18,0.35,2.71,1.03,2.62,2.05,0.97,4.23,0.48,1.17,1.08,0.75,5.12,2.85,1.19,2.75,0.43,0.74,1.13,1.72,2.43,3.26,0.91,1.96,1.24,0.6,3.74,2.26,3.74,3.2,1.22,3.5,2.96,2.01,1.69,1.34,1.69,0.53,2.7,1.53,0.7,1.49,8.53,1.84,0.74,0.48,1.32,4.05,0.97,1.43,0.77,2.16,3.04,2.29,4.54,0.66,0.42,0.28,2.11,0.67,2.34,1.1,1.27,56.17,1.5,1.06,2.05,3.48,1.07,1.07,0.62,3.21,6.33,2.59,3.11,1.34,0.95,0.74,2.78,3.24,3.62,5.09,0.64,0.74,2.32,1.41,2.5,0.36,1.84,3.56,3.96
