Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
0,37.0,35.0,37.0,36.0,37.0,35.0,37.0,37.0,37.0,37.0,33.0,32.0,37.0,37.0,37.0
1,37.0,37.0,39.0,37.0,37.0,39.0,37.0,37.0,39.0,39.0,35.0,36.0,38.0,37.0,37.0
2,38.0,37.0,41.0,37.0,38.0,41.0,38.0,38.0,43.0,41.0,35.0,36.0,38.0,39.0,39.0
3,37.0,36.0,40.0,37.0,36.0,40.0,40.0,40.0,40.0,40.0,33.0,31.0,37.0,37.0,37.0
4,37.0,37.0,39.0,37.0,37.0,39.0,39.0,39.0,39.0,39.0,35.0,36.0,41.0,37.0,37.0
5,40.0,37.0,41.0,40.0,37.0,41.0,41.0,41.0,42.0,41.0,35.0,37.0,38.0,39.0,39.0
6,37.0,36.0,40.0,37.0,37.0,40.0,40.0,40.0,40.0,40.0,34.0,32.0,37.0,37.0,37.0
7,36.0,36.0,39.0,37.0,36.0,39.0,38.0,38.0,39.0,39.0,36.0,37.0,39.0,37.0,37.0
8,40.0,37.0,42.0,40.0,38.0,42.0,41.0,41.0,43.0,42.0,35.0,37.0,38.0,39.0,39.0
9,40.0,40.0,43.0,40.0,41.0,43.0,43.0,43.0,43.0,43.0,38.0,37.0,40.0,39.0,39.0
10,45.0,45.0,45.0,45.0,45.0,45.0,44.0,44.0,45.0,45.0,40.0,39.0,41.0,39.0,39.0
11,44.0,42.0,44.0,44.0,42.0,44.0,41.0,42.0,44.0,44.0,38.0,39.0,39.0,40.0,40.0
12,40.0,40.0,43.0,40.0,41.0,43.0,43.0,43.0,43.0,43.0,38.0,40.0,42.0,39.0,39.0
13,45.0,45.0,45.0,45.0,45.0,45.0,44.0,44.0,45.0,45.0,40.0,38.0,43.0,41.0,41.0
14,44.0,42.0,44.0,44.0,42.0,44.0,41.0,42.0,44.0,44.0,39.0,38.0,43.0,43.0,43.0
