Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,53.0,54.0,50.0,55.0,54.0
1,55.0,53.0,52.0,53.0,56.0
2,55.0,53.0,52.0,54.0,56.0
3,52.0,56.0,55.0,57.0,55.0
4,58.0,57.0,57.0,58.0,57.0
5,56.0,57.0,57.0,58.0,57.0
6,53.0,56.0,51.0,57.0,54.0
7,57.0,57.0,57.0,58.0,56.0
8,56.0,58.0,53.0,59.0,56.0
9,53.0,56.0,53.0,57.0,55.0
10,56.0,55.0,55.0,55.0,55.0
11,55.0,54.0,55.0,55.0,56.0
12,52.0,57.0,56.0,57.0,54.0
13,56.0,58.0,58.0,58.0,54.0
14,54.0,57.0,58.0,58.0,55.0
15,53.0,56.0,55.0,56.0,54.0
16,57.0,57.0,57.0,57.0,55.0
17,55.0,56.0,57.0,57.0,55.0
18,55.0,55.0,54.0,56.0,56.0
19,59.0,62.0,62.0,63.0,56.0
20,55.0,57.0,58.0,58.0,59.0
21,52.0,55.0,55.0,56.0,55.0
22,58.0,63.0,63.0,64.0,57.0
23,55.0,58.0,58.0,59.0,60.0
24,52.0,58.0,57.0,59.0,58.0
25,58.0,59.0,59.0,60.0,56.0
26,55.0,55.0,57.0,56.0,56.0
27,55.0,61.0,60.0,62.0,57.0
28,57.0,62.0,62.0,63.0,57.0
29,54.0,57.0,58.0,59.0,56.0
30,56.0,60.0,59.0,61.0,55.0
31,58.0,61.0,62.0,62.0,56.0
32,55.0,56.0,57.0,58.0,56.0
33,53.0,51.0,51.0,52.0,53.0
34,57.0,59.0,59.0,60.0,54.0
35,55.0,54.0,54.0,55.0,56.0
36,53.0,58.0,53.0,59.0,54.0
37,59.0,60.0,60.0,61.0,56.0
38,55.0,56.0,55.0,56.0,55.0
39,52.0,61.0,56.0,62.0,53.0
40,58.0,63.0,63.0,64.0,55.0
41,54.0,58.0,58.0,59.0,54.0
42,53.0,60.0,55.0,61.0,53.0
43,59.0,62.0,62.0,63.0,55.0
44,55.0,57.0,57.0,58.0,55.0
45,53.0,53.0,53.0,54.0,57.0
46,55.0,56.0,55.0,55.0,55.0
47,55.0,54.0,55.0,55.0,55.0
48,52.0,57.0,56.0,58.0,56.0
49,58.0,57.0,58.0,58.0,58.0
50,56.0,57.0,58.0,58.0,55.0
51,53.0,57.0,55.0,58.0,56.0
52,59.0,56.0,59.0,57.0,57.0
53,56.0,56.0,57.0,57.0,56.0
54,60.0,60.0,55.0,61.0,55.0
55,57.0,58.0,61.0,58.0,57.0
56,55.0,58.0,57.0,58.0,56.0
57,61.0,60.0,56.0,61.0,56.0
58,58.0,58.0,62.0,58.0,56.0
59,56.0,58.0,58.0,58.0,56.0
60,62.0,59.0,55.0,60.0,53.0
61,59.0,57.0,61.0,57.0,55.0
62,57.0,57.0,57.0,57.0,55.0
63,54.0,55.0,53.0,55.0,55.0
64,58.0,61.0,61.0,62.0,56.0
65,56.0,57.0,57.0,57.0,59.0
66,55.0,56.0,54.0,55.0,55.0
67,59.0,62.0,62.0,63.0,57.0
68,57.0,58.0,57.0,58.0,60.0
69,55.0,58.0,56.0,58.0,57.0
70,59.0,60.0,60.0,59.0,58.0
71,54.0,56.0,56.0,55.0,55.0
72,54.0,61.0,59.0,61.0,56.0
73,58.0,63.0,63.0,62.0,57.0
74,56.0,58.0,57.0,58.0,56.0
75,55.0,60.0,58.0,60.0,55.0
76,59.0,62.0,62.0,61.0,57.0
77,57.0,57.0,56.0,57.0,57.0
78,54.0,55.0,54.0,52.0,53.0
79,58.0,58.0,58.0,59.0,54.0
80,54.0,57.0,56.0,54.0,56.0
81,52.0,59.0,55.0,58.0,54.0
82,60.0,61.0,61.0,60.0,59.0
83,54.0,57.0,57.0,55.0,56.0
84,55.0,62.0,55.0,61.0,54.0
85,59.0,64.0,64.0,63.0,58.0
86,53.0,59.0,58.0,58.0,56.0
87,56.0,61.0,55.0,60.0,55.0
88,60.0,63.0,63.0,62.0,55.0
89,54.0,58.0,57.0,57.0,56.0
90,52.0,53.0,55.0,53.0,56.0
91,54.0,55.0,57.0,56.0,55.0
92,54.0,55.0,57.0,56.0,57.0
93,55.0,58.0,56.0,57.0,55.0
94,59.0,58.0,59.0,57.0,58.0
95,55.0,57.0,58.0,58.0,56.0
96,56.0,58.0,56.0,57.0,56.0
97,60.0,57.0,60.0,56.0,59.0
98,55.0,56.0,58.0,57.0,57.0
99,59.0,61.0,58.0,60.0,54.0
100,58.0,57.0,62.0,57.0,57.0
101,56.0,57.0,60.0,57.0,58.0
102,60.0,61.0,59.0,60.0,55.0
103,59.0,57.0,63.0,57.0,58.0
104,57.0,57.0,61.0,58.0,59.0
105,61.0,60.0,58.0,59.0,56.0
106,60.0,56.0,62.0,56.0,56.0
107,58.0,56.0,62.0,57.0,60.0
108,55.0,50.0,50.0,47.0,49.0
109,57.0,52.0,52.0,53.0,50.0
110,55.0,52.0,52.0,49.0,53.0
111,52.0,58.0,52.0,53.0,52.0
112,59.0,59.0,59.0,56.0,55.0
113,54.0,54.0,53.0,54.0,54.0
114,51.0,61.0,55.0,56.0,51.0
115,58.0,62.0,62.0,59.0,54.0
116,53.0,57.0,56.0,57.0,53.0
117,52.0,60.0,54.0,55.0,51.0
118,59.0,61.0,61.0,58.0,51.0
119,54.0,56.0,55.0,56.0,54.0
120,52.0,53.0,52.0,53.0,56.0
121,54.0,54.0,53.0,54.0,54.0
122,54.0,54.0,54.0,51.0,54.0
123,51.0,57.0,55.0,56.0,55.0
124,58.0,57.0,58.0,57.0,54.0
125,54.0,57.0,57.0,54.0,55.0
126,52.0,57.0,54.0,55.0,56.0
127,59.0,56.0,59.0,56.0,55.0
128,54.0,56.0,56.0,54.0,55.0
129,60.0,60.0,54.0,55.0,55.0
130,57.0,57.0,61.0,58.0,53.0
131,55.0,57.0,56.0,57.0,56.0
132,61.0,60.0,55.0,56.0,56.0
133,58.0,57.0,62.0,58.0,54.0
134,56.0,57.0,57.0,57.0,56.0
135,62.0,59.0,54.0,55.0,52.0
136,59.0,56.0,61.0,57.0,52.0
137,57.0,56.0,58.0,56.0,56.0
138,55.0,52.0,53.0,52.0,57.0
139,55.0,52.0,54.0,53.0,55.0
140,57.0,52.0,55.0,54.0,55.0
141,54.0,55.0,56.0,55.0,56.0
142,55.0,55.0,57.0,56.0,56.0
143,56.0,55.0,58.0,57.0,56.0
144,55.0,54.0,55.0,54.0,57.0
145,54.0,54.0,56.0,55.0,57.0
146,55.0,54.0,57.0,56.0,57.0
147,61.0,55.0,57.0,56.0,59.0
148,57.0,57.0,57.0,57.0,56.0
149,57.0,57.0,58.0,58.0,57.0
150,62.0,55.0,58.0,56.0,60.0
151,58.0,57.0,58.0,57.0,57.0
152,58.0,57.0,58.0,58.0,58.0
153,63.0,54.0,59.0,55.0,57.0
154,59.0,56.0,59.0,56.0,57.0
155,59.0,56.0,59.0,57.0,57.0
156,60.0,54.0,60.0,55.0,58.0
157,60.0,55.0,60.0,56.0,55.0
158,60.0,56.0,60.0,57.0,56.0
159,61.0,55.0,61.0,56.0,59.0
160,61.0,56.0,61.0,57.0,56.0
161,61.0,57.0,61.0,58.0,57.0
162,62.0,55.0,62.0,56.0,57.0
163,62.0,56.0,62.0,57.0,57.0
164,62.0,57.0,62.0,58.0,57.0
165,63.0,54.0,61.0,55.0,51.0
166,63.0,55.0,61.0,56.0,53.0
167,63.0,56.0,61.0,57.0,56.0
