Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,45.0,36.0,37.0,36.0,49.0,46.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,49.0,47.0,45.0
1,46.0,41.0,42.0,42.0,50.0,48.0,40.0,49.0,49.0,49.0,49.0,42.0,47.0,50.0,47.0,46.0
2,51.0,41.0,42.0,42.0,50.0,52.0,43.0,50.0,50.0,50.0,50.0,43.0,50.0,49.0,50.0,50.0
3,49.0,37.0,37.0,37.0,50.0,50.0,44.0,48.0,48.0,48.0,48.0,43.0,48.0,49.0,48.0,48.0
4,49.0,40.0,41.0,41.0,51.0,49.0,43.0,48.0,48.0,49.0,48.0,41.0,48.0,50.0,49.0,48.0
5,51.0,40.0,41.0,41.0,51.0,52.0,43.0,50.0,50.0,50.0,50.0,42.0,50.0,51.0,50.0,50.0
6,50.0,38.0,38.0,38.0,50.0,51.0,42.0,49.0,49.0,49.0,49.0,41.0,49.0,49.0,49.0,49.0
7,49.0,41.0,42.0,42.0,51.0,50.0,44.0,49.0,49.0,50.0,49.0,42.0,48.0,50.0,50.0,48.0
8,48.0,41.0,42.0,42.0,51.0,53.0,42.0,47.0,48.0,47.0,48.0,43.0,49.0,51.0,50.0,49.0
9,45.0,43.0,46.0,45.0,50.0,46.0,47.0,45.0,45.0,46.0,46.0,47.0,44.0,51.0,46.0,45.0
10,47.0,48.0,50.0,50.0,51.0,48.0,49.0,49.0,49.0,50.0,49.0,49.0,50.0,52.0,51.0,47.0
11,50.0,48.0,50.0,50.0,51.0,50.0,51.0,49.0,49.0,49.0,49.0,51.0,49.0,49.0,49.0,50.0
12,44.0,43.0,45.0,44.0,50.0,46.0,46.0,45.0,44.0,45.0,46.0,46.0,43.0,51.0,45.0,45.0
13,48.0,47.0,49.0,49.0,51.0,48.0,51.0,48.0,48.0,49.0,48.0,48.0,49.0,52.0,50.0,47.0
14,49.0,47.0,49.0,49.0,51.0,49.0,50.0,50.0,50.0,50.0,51.0,52.0,48.0,52.0,48.0,50.0
15,45.0,37.0,37.0,36.0,50.0,47.0,38.0,46.0,44.0,44.0,44.0,37.0,44.0,49.0,46.0,46.0
16,49.0,40.0,42.0,42.0,51.0,49.0,44.0,49.0,49.0,49.0,49.0,41.0,47.0,50.0,49.0,47.0
17,47.0,40.0,42.0,42.0,48.0,50.0,41.0,50.0,50.0,50.0,50.0,42.0,48.0,51.0,48.0,49.0
18,48.0,36.0,36.0,36.0,52.0,51.0,43.0,47.0,47.0,47.0,47.0,42.0,47.0,49.0,48.0,47.0
19,49.0,39.0,40.0,40.0,50.0,50.0,42.0,48.0,48.0,48.0,48.0,40.0,48.0,50.0,50.0,48.0
