Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
0,57.0,57.0,58.0,58.0,58.0,57.0,57.0,62.0,58.0,58.0,58.0
1,56.0,56.0,59.0,59.0,59.0,53.0,53.0,59.0,59.0,59.0,59.0
2,58.0,58.0,58.0,58.0,58.0,54.0,54.0,54.0,64.0,64.0,64.0
3,57.0,58.0,63.0,63.0,63.0,57.0,56.0,61.0,58.0,58.0,58.0
4,56.0,57.0,60.0,61.0,61.0,56.0,56.0,59.0,64.0,64.0,64.0
5,58.0,59.0,65.0,65.0,65.0,55.0,54.0,57.0,64.0,64.0,64.0
6,58.0,58.0,59.0,59.0,59.0,57.0,57.0,62.0,58.0,58.0,58.0
7,56.0,56.0,60.0,60.0,60.0,54.0,54.0,59.0,64.0,64.0,64.0
8,58.0,58.0,61.0,61.0,61.0,55.0,55.0,55.0,63.0,63.0,63.0
9,64.0,64.0,63.0,63.0,63.0,62.0,62.0,62.0,58.0,58.0,62.0
10,64.0,64.0,61.0,60.0,60.0,56.0,56.0,60.0,63.0,63.0,63.0
11,65.0,65.0,63.0,61.0,61.0,55.0,55.0,58.0,64.0,64.0,64.0
12,65.0,65.0,68.0,68.0,68.0,67.0,67.0,67.0,61.0,61.0,61.0
13,63.0,63.0,60.0,59.0,59.0,58.0,58.0,63.0,62.0,62.0,62.0
14,64.0,64.0,62.0,60.0,60.0,59.0,59.0,63.0,63.0,63.0,63.0
15,58.0,58.0,62.0,62.0,62.0,59.0,59.0,62.0,62.0,62.0,62.0
16,60.0,60.0,57.0,57.0,57.0,59.0,59.0,63.0,59.0,59.0,59.0
17,58.0,58.0,58.0,58.0,58.0,60.0,60.0,64.0,59.0,59.0,59.0
18,57.0,57.0,63.0,63.0,63.0,57.0,57.0,60.0,58.0,58.0,58.0
19,56.0,56.0,60.0,60.0,60.0,57.0,57.0,58.0,63.0,63.0,63.0
20,58.0,58.0,65.0,65.0,65.0,58.0,58.0,57.0,63.0,63.0,63.0
21,57.0,58.0,60.0,61.0,61.0,58.0,58.0,61.0,58.0,58.0,58.0
22,56.0,57.0,61.0,61.0,61.0,58.0,58.0,59.0,63.0,63.0,63.0
23,58.0,59.0,61.0,61.0,61.0,59.0,59.0,57.0,63.0,63.0,63.0
24,64.0,64.0,70.0,70.0,70.0,61.0,61.0,61.0,58.0,58.0,62.0
25,64.0,64.0,65.0,65.0,65.0,57.0,57.0,59.0,63.0,63.0,63.0
26,65.0,65.0,62.0,64.0,64.0,55.0,55.0,62.0,64.0,64.0,64.0
27,65.0,65.0,69.0,69.0,69.0,66.0,66.0,66.0,62.0,62.0,62.0
28,63.0,63.0,64.0,64.0,64.0,58.0,58.0,62.0,62.0,62.0,62.0
29,64.0,64.0,61.0,63.0,63.0,59.0,59.0,67.0,63.0,63.0,63.0
30,58.0,58.0,62.0,62.0,62.0,59.0,59.0,63.0,63.0,63.0,63.0
31,60.0,60.0,58.0,58.0,58.0,59.0,59.0,63.0,60.0,61.0,60.0
32,58.0,58.0,59.0,59.0,59.0,60.0,60.0,68.0,64.0,64.0,64.0
33,58.0,58.0,55.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0
34,57.0,57.0,56.0,57.0,57.0,54.0,54.0,54.0,59.0,59.0,59.0
35,58.0,58.0,56.0,57.0,57.0,55.0,55.0,55.0,63.0,63.0,63.0
36,64.0,64.0,66.0,66.0,66.0,62.0,62.0,62.0,57.0,58.0,62.0
37,64.0,64.0,61.0,61.0,61.0,56.0,56.0,56.0,63.0,63.0,63.0
38,65.0,65.0,58.0,60.0,60.0,56.0,56.0,56.0,63.0,63.0,63.0
39,66.0,66.0,65.0,65.0,65.0,67.0,67.0,67.0,62.0,62.0,62.0
40,63.0,63.0,60.0,60.0,60.0,59.0,59.0,60.0,62.0,62.0,62.0
41,64.0,64.0,61.0,60.0,60.0,59.0,59.0,61.0,63.0,63.0,63.0
42,59.0,59.0,63.0,63.0,63.0,59.0,59.0,59.0,63.0,63.0,63.0
43,60.0,60.0,57.0,57.0,57.0,60.0,60.0,60.0,59.0,61.0,59.0
44,58.0,58.0,59.0,59.0,59.0,60.0,60.0,62.0,64.0,64.0,64.0
45,63.0,63.0,58.0,58.0,58.0,62.0,62.0,62.0,59.0,59.0,62.0
46,63.0,63.0,57.0,60.0,60.0,56.0,56.0,56.0,63.0,63.0,63.0
47,64.0,64.0,59.0,59.0,59.0,57.0,57.0,57.0,64.0,64.0,64.0
48,65.0,65.0,61.0,61.0,61.0,67.0,67.0,67.0,61.0,61.0,64.0
49,63.0,63.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
50,64.0,64.0,61.0,63.0,63.0,64.0,64.0,64.0,63.0,63.0,63.0
51,63.0,63.0,61.0,61.0,61.0,64.0,64.0,64.0,61.0,61.0,65.0
52,63.0,63.0,62.0,62.0,62.0,64.0,64.0,64.0,64.0,64.0,64.0
53,64.0,64.0,61.0,61.0,61.0,65.0,65.0,65.0,59.0,59.0,63.0
54,67.0,67.0,62.0,62.0,62.0,68.0,68.0,68.0,63.0,62.0,68.0
55,67.0,67.0,65.0,65.0,65.0,68.0,68.0,68.0,67.0,67.0,67.0
56,68.0,68.0,66.0,66.0,66.0,69.0,69.0,69.0,62.0,62.0,63.0
57,68.0,68.0,62.0,62.0,62.0,69.0,69.0,69.0,62.0,63.0,69.0
58,68.0,68.0,66.0,66.0,66.0,69.0,69.0,69.0,68.0,68.0,68.0
59,69.0,69.0,67.0,67.0,67.0,70.0,70.0,70.0,63.0,63.0,63.0
60,62.0,62.0,61.0,61.0,61.0,60.0,60.0,60.0,62.0,62.0,62.0
61,61.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,63.0,63.0,63.0
62,63.0,63.0,67.0,67.0,67.0,61.0,61.0,61.0,64.0,64.0,64.0
63,55.0,56.0,62.0,62.0,62.0,56.0,56.0,59.0,57.0,57.0,57.0
64,54.0,55.0,59.0,59.0,59.0,56.0,56.0,57.0,62.0,62.0,62.0
65,56.0,57.0,64.0,64.0,64.0,57.0,57.0,56.0,62.0,62.0,62.0
66,56.0,57.0,59.0,60.0,60.0,57.0,57.0,60.0,57.0,57.0,57.0
67,55.0,56.0,60.0,60.0,60.0,57.0,57.0,58.0,62.0,62.0,62.0
68,57.0,58.0,60.0,60.0,60.0,58.0,58.0,57.0,63.0,63.0,63.0
69,62.0,63.0,69.0,69.0,69.0,60.0,60.0,60.0,57.0,57.0,61.0
70,62.0,63.0,64.0,64.0,64.0,56.0,56.0,58.0,62.0,62.0,62.0
71,63.0,64.0,61.0,63.0,63.0,54.0,54.0,61.0,63.0,63.0,63.0
72,64.0,64.0,68.0,68.0,68.0,65.0,65.0,65.0,61.0,61.0,61.0
73,61.0,62.0,63.0,63.0,63.0,57.0,57.0,61.0,61.0,61.0,61.0
74,62.0,63.0,60.0,62.0,62.0,58.0,57.0,66.0,62.0,62.0,62.0
75,57.0,57.0,61.0,61.0,61.0,58.0,57.0,62.0,62.0,62.0,62.0
76,58.0,59.0,57.0,57.0,57.0,58.0,58.0,62.0,59.0,60.0,59.0
77,56.0,57.0,58.0,58.0,58.0,59.0,58.0,67.0,63.0,63.0,63.0
78,57.0,58.0,54.0,56.0,56.0,57.0,56.0,57.0,57.0,57.0,57.0
79,56.0,56.0,55.0,56.0,56.0,54.0,53.0,54.0,59.0,59.0,59.0
80,57.0,58.0,55.0,56.0,56.0,54.0,54.0,54.0,63.0,63.0,63.0
81,63.0,64.0,65.0,65.0,65.0,61.0,61.0,61.0,57.0,58.0,62.0
82,63.0,64.0,60.0,60.0,60.0,55.0,55.0,55.0,63.0,63.0,63.0
83,64.0,65.0,57.0,59.0,59.0,55.0,55.0,55.0,62.0,62.0,62.0
84,65.0,65.0,64.0,64.0,64.0,66.0,66.0,66.0,61.0,61.0,61.0
85,62.0,63.0,59.0,59.0,59.0,58.0,58.0,59.0,62.0,62.0,62.0
86,63.0,64.0,60.0,59.0,59.0,59.0,58.0,60.0,62.0,62.0,62.0
87,58.0,58.0,62.0,62.0,62.0,59.0,58.0,59.0,62.0,62.0,62.0
88,59.0,60.0,56.0,56.0,56.0,59.0,59.0,60.0,59.0,60.0,59.0
89,57.0,58.0,58.0,58.0,58.0,60.0,59.0,61.0,63.0,63.0,63.0
90,62.0,62.0,58.0,57.0,58.0,61.0,61.0,61.0,58.0,58.0,61.0
91,62.0,63.0,56.0,59.0,59.0,55.0,55.0,55.0,62.0,62.0,62.0
92,63.0,63.0,58.0,58.0,58.0,56.0,56.0,56.0,63.0,63.0,63.0
93,64.0,64.0,60.0,60.0,60.0,66.0,66.0,66.0,60.0,60.0,63.0
94,62.0,62.0,61.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,63.0
95,63.0,63.0,60.0,62.0,62.0,63.0,63.0,63.0,62.0,62.0,63.0
96,62.0,62.0,60.0,60.0,60.0,63.0,63.0,63.0,60.0,60.0,64.0
97,62.0,62.0,61.0,61.0,61.0,63.0,63.0,63.0,63.0,63.0,63.0
98,63.0,63.0,60.0,60.0,60.0,64.0,64.0,64.0,60.0,60.0,63.0
99,66.0,66.0,61.0,61.0,61.0,67.0,67.0,67.0,62.0,61.0,67.0
100,66.0,66.0,64.0,64.0,64.0,67.0,67.0,67.0,66.0,66.0,66.0
101,67.0,67.0,65.0,65.0,65.0,68.0,68.0,68.0,61.0,61.0,62.0
102,67.0,67.0,61.0,61.0,61.0,68.0,68.0,68.0,61.0,62.0,68.0
103,67.0,67.0,65.0,65.0,65.0,68.0,68.0,68.0,67.0,67.0,67.0
104,68.0,68.0,66.0,66.0,66.0,69.0,69.0,69.0,62.0,62.0,62.0
105,61.0,61.0,60.0,60.0,60.0,59.0,59.0,59.0,61.0,61.0,61.0
106,60.0,60.0,60.0,60.0,60.0,59.0,59.0,59.0,63.0,63.0,63.0
107,62.0,62.0,66.0,66.0,66.0,60.0,60.0,60.0,63.0,63.0,63.0
108,53.0,54.0,49.0,49.0,49.0,49.0,47.0,49.0,51.0,54.0,51.0
109,51.0,51.0,46.0,47.0,47.0,47.0,46.0,47.0,53.0,53.0,53.0
110,49.0,51.0,45.0,46.0,47.0,47.0,47.0,47.0,55.0,55.0,55.0
111,58.0,59.0,55.0,55.0,56.0,53.0,51.0,53.0,54.0,54.0,54.0
112,55.0,56.0,52.0,52.0,51.0,47.0,46.0,50.0,55.0,55.0,55.0
113,57.0,58.0,49.0,51.0,50.0,47.0,47.0,47.0,56.0,53.0,56.0
114,57.0,58.0,56.0,56.0,56.0,58.0,56.0,58.0,53.0,56.0,53.0
115,56.0,55.0,52.0,52.0,51.0,52.0,51.0,55.0,54.0,55.0,54.0
116,56.0,57.0,51.0,51.0,51.0,52.0,51.0,52.0,55.0,56.0,55.0
117,52.0,52.0,57.0,57.0,57.0,51.0,49.0,51.0,53.0,57.0,53.0
118,57.0,56.0,53.0,53.0,52.0,53.0,52.0,56.0,52.0,55.0,52.0
119,53.0,52.0,50.0,50.0,49.0,53.0,52.0,53.0,54.0,56.0,54.0
120,58.0,59.0,54.0,54.0,54.0,52.0,51.0,52.0,53.0,54.0,53.0
121,56.0,57.0,52.0,52.0,51.0,48.0,46.0,50.0,56.0,53.0,56.0
122,57.0,58.0,52.0,52.0,51.0,48.0,46.0,49.0,55.0,54.0,55.0
123,57.0,58.0,56.0,56.0,55.0,57.0,56.0,57.0,57.0,55.0,57.0
124,57.0,57.0,54.0,54.0,53.0,54.0,52.0,55.0,55.0,56.0,55.0
125,56.0,57.0,53.0,54.0,53.0,54.0,53.0,55.0,55.0,56.0,55.0
126,58.0,59.0,56.0,56.0,55.0,54.0,53.0,54.0,57.0,56.0,57.0
127,57.0,56.0,55.0,55.0,54.0,55.0,53.0,56.0,55.0,56.0,55.0
128,57.0,58.0,52.0,52.0,51.0,55.0,54.0,56.0,55.0,56.0,55.0
129,61.0,61.0,57.0,57.0,56.0,58.0,57.0,58.0,56.0,56.0,58.0
130,57.0,57.0,56.0,56.0,55.0,59.0,57.0,59.0,57.0,57.0,57.0
131,60.0,60.0,57.0,57.0,56.0,59.0,58.0,60.0,54.0,55.0,54.0
132,62.0,62.0,57.0,57.0,56.0,59.0,58.0,59.0,56.0,57.0,59.0
133,58.0,58.0,57.0,57.0,56.0,60.0,58.0,60.0,58.0,58.0,58.0
134,61.0,61.0,58.0,58.0,57.0,60.0,59.0,61.0,54.0,56.0,54.0
135,55.0,55.0,56.0,56.0,55.0,50.0,49.0,50.0,53.0,58.0,53.0
136,56.0,55.0,57.0,57.0,56.0,53.0,52.0,55.0,55.0,55.0,55.0
137,53.0,53.0,58.0,58.0,57.0,53.0,52.0,52.0,55.0,56.0,55.0
138,57.0,58.0,53.0,52.0,51.0,50.0,49.0,50.0,54.0,56.0,54.0
139,56.0,57.0,50.0,50.0,50.0,47.0,46.0,49.0,55.0,51.0,56.0
140,57.0,58.0,50.0,50.0,50.0,48.0,47.0,48.0,55.0,51.0,56.0
141,57.0,57.0,55.0,54.0,53.0,55.0,54.0,55.0,57.0,55.0,57.0
142,56.0,57.0,55.0,55.0,54.0,53.0,52.0,54.0,55.0,56.0,56.0
143,56.0,57.0,55.0,55.0,54.0,53.0,52.0,55.0,55.0,56.0,56.0
144,57.0,58.0,55.0,54.0,53.0,52.0,51.0,52.0,57.0,55.0,57.0
145,56.0,57.0,56.0,56.0,55.0,54.0,53.0,55.0,56.0,56.0,56.0
146,57.0,58.0,56.0,56.0,55.0,54.0,53.0,56.0,56.0,56.0,56.0
147,60.0,60.0,56.0,55.0,54.0,57.0,56.0,57.0,58.0,56.0,58.0
148,59.0,59.0,56.0,56.0,55.0,58.0,57.0,59.0,58.0,55.0,58.0
149,60.0,60.0,56.0,56.0,55.0,58.0,57.0,60.0,58.0,55.0,58.0
150,61.0,61.0,56.0,55.0,54.0,57.0,56.0,57.0,59.0,57.0,59.0
151,60.0,60.0,57.0,57.0,56.0,59.0,58.0,60.0,58.0,56.0,58.0
