Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
63,35.0,37.0,36.0,36.0,37.0,37.0,37.0,37.0,35.0,36.0,34.0,35.0,35.0,38.0,36.0
64,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0,40.0,38.0,39.0,41.0,38.0,39.0,38.0
65,39.0,39.0,39.0,40.0,39.0,39.0,39.0,40.0,38.0,38.0,37.0,41.0,37.0,40.0,38.0
66,36.0,37.0,36.0,37.0,38.0,38.0,38.0,38.0,35.0,37.0,34.0,36.0,36.0,39.0,36.0
67,40.0,40.0,40.0,40.0,40.0,40.0,40.0,38.0,41.0,39.0,40.0,37.0,38.0,40.0,39.0
68,40.0,40.0,40.0,41.0,40.0,40.0,40.0,40.0,39.0,39.0,38.0,42.0,38.0,40.0,38.0
69,40.0,42.0,41.0,41.0,39.0,39.0,39.0,42.0,39.0,38.0,39.0,37.0,37.0,43.0,38.0
70,44.0,42.0,42.0,42.0,41.0,39.0,40.0,39.0,45.0,39.0,45.0,39.0,40.0,48.0,39.0
71,42.0,44.0,44.0,43.0,41.0,41.0,41.0,41.0,41.0,40.0,41.0,42.0,39.0,45.0,40.0
72,40.0,41.0,40.0,40.0,38.0,38.0,38.0,41.0,39.0,42.0,38.0,40.0,39.0,42.0,41.0
73,43.0,41.0,41.0,41.0,40.0,38.0,39.0,38.0,44.0,38.0,44.0,38.0,39.0,47.0,38.0
74,42.0,43.0,43.0,43.0,40.0,40.0,40.0,40.0,41.0,39.0,40.0,41.0,38.0,44.0,39.0
75,39.0,39.0,39.0,40.0,39.0,39.0,39.0,40.0,38.0,43.0,38.0,41.0,40.0,39.0,42.0
76,41.0,39.0,40.0,40.0,41.0,39.0,40.0,39.0,43.0,39.0,42.0,38.0,39.0,40.0,39.0
77,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,40.0,41.0,42.0,38.0,40.0,40.0
78,36.0,37.0,37.0,38.0,39.0,39.0,39.0,39.0,35.0,38.0,34.0,35.0,37.0,39.0,37.0
79,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0,39.0,40.0,39.0,37.0,39.0,41.0,39.0
80,41.0,41.0,41.0,41.0,41.0,41.0,41.0,40.0,40.0,39.0,39.0,37.0,38.0,41.0,39.0
81,41.0,42.0,41.0,42.0,40.0,40.0,40.0,43.0,39.0,39.0,39.0,38.0,38.0,44.0,38.0
82,44.0,43.0,43.0,43.0,41.0,40.0,41.0,40.0,43.0,40.0,43.0,39.0,40.0,49.0,40.0
83,43.0,44.0,44.0,44.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0,43.0,40.0,45.0,40.0
84,41.0,41.0,41.0,41.0,39.0,39.0,39.0,42.0,40.0,43.0,39.0,39.0,40.0,43.0,42.0
85,43.0,42.0,42.0,42.0,40.0,39.0,40.0,39.0,42.0,39.0,42.0,38.0,39.0,48.0,39.0
86,43.0,43.0,43.0,43.0,41.0,41.0,41.0,40.0,42.0,40.0,41.0,42.0,39.0,44.0,39.0
87,40.0,40.0,40.0,41.0,40.0,40.0,40.0,41.0,39.0,44.0,38.0,40.0,41.0,40.0,43.0
88,41.0,40.0,41.0,41.0,41.0,40.0,41.0,39.0,40.0,40.0,39.0,38.0,39.0,41.0,40.0
89,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,42.0,41.0,41.0,38.0,39.0,40.0,40.0
90,42.0,42.0,42.0,43.0,41.0,41.0,41.0,43.0,44.0,41.0,44.0,39.0,40.0,44.0,40.0
91,44.0,43.0,42.0,44.0,43.0,42.0,42.0,42.0,43.0,41.0,43.0,43.0,41.0,46.0,41.0
92,44.0,44.0,44.0,45.0,43.0,43.0,43.0,43.0,42.0,42.0,42.0,41.0,40.0,45.0,42.0
93,43.0,43.0,43.0,44.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,41.0,42.0,43.0,42.0
94,44.0,43.0,43.0,43.0,42.0,41.0,41.0,42.0,43.0,40.0,43.0,42.0,40.0,48.0,40.0
95,44.0,44.0,44.0,44.0,42.0,42.0,42.0,43.0,45.0,41.0,45.0,42.0,39.0,44.0,41.0
96,43.0,43.0,43.0,45.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.0,43.0,44.0,43.0
97,44.0,43.0,44.0,43.0,43.0,42.0,42.0,43.0,43.0,41.0,43.0,40.0,41.0,49.0,41.0
98,43.0,44.0,44.0,43.0,43.0,43.0,43.0,44.0,46.0,42.0,46.0,43.0,40.0,45.0,41.0
99,43.0,43.0,43.0,43.0,41.0,41.0,41.0,41.0,42.0,42.0,42.0,40.0,41.0,42.0,41.0
100,43.0,42.0,42.0,46.0,42.0,40.0,40.0,42.0,42.0,48.0,42.0,46.0,46.0,47.0,48.0
101,43.0,43.0,43.0,46.0,41.0,42.0,42.0,46.0,45.0,44.0,45.0,46.0,41.0,44.0,43.0
102,44.0,44.0,44.0,44.0,42.0,42.0,42.0,42.0,43.0,43.0,42.0,41.0,42.0,43.0,42.0
103,44.0,42.0,43.0,47.0,43.0,41.0,41.0,43.0,43.0,49.0,43.0,47.0,47.0,48.0,49.0
104,42.0,44.0,44.0,47.0,42.0,43.0,43.0,47.0,46.0,45.0,46.0,47.0,42.0,45.0,44.0
105,41.0,41.0,41.0,41.0,40.0,41.0,40.0,42.0,40.0,43.0,39.0,40.0,40.0,43.0,43.0
106,43.0,41.0,41.0,48.0,44.0,41.0,41.0,43.0,42.0,50.0,41.0,48.0,48.0,40.0,50.0
107,41.0,43.0,43.0,48.0,41.0,44.0,44.0,48.0,44.0,45.0,43.0,42.0,42.0,42.0,45.0
108,36.0,37.0,37.0,38.0,38.0,38.0,38.0,39.0,35.0,38.0,34.0,35.0,37.0,39.0,37.0
109,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0,39.0,38.0,37.0,38.0,40.0,38.0
110,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0,40.0,38.0,37.0,39.0,41.0,39.0
111,41.0,42.0,42.0,43.0,41.0,41.0,41.0,44.0,40.0,40.0,39.0,37.0,39.0,44.0,39.0
112,44.0,44.0,43.0,43.0,41.0,41.0,41.0,41.0,42.0,41.0,42.0,39.0,40.0,44.0,40.0
113,43.0,44.0,44.0,44.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,39.0,40.0,46.0,41.0
114,42.0,42.0,42.0,42.0,40.0,40.0,40.0,43.0,41.0,44.0,40.0,40.0,41.0,43.0,43.0
115,43.0,43.0,42.0,42.0,40.0,40.0,40.0,40.0,41.0,40.0,41.0,38.0,39.0,44.0,39.0
116,43.0,43.0,43.0,43.0,41.0,41.0,41.0,41.0,42.0,40.0,42.0,38.0,40.0,45.0,40.0
117,40.0,40.0,40.0,42.0,40.0,40.0,40.0,42.0,39.0,45.0,39.0,41.0,42.0,40.0,44.0
118,41.0,41.0,41.0,41.0,41.0,41.0,41.0,40.0,40.0,39.0,39.0,38.0,39.0,41.0,39.0
119,42.0,42.0,42.0,41.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0,38.0,39.0,41.0,40.0
120,43.0,43.0,43.0,44.0,42.0,42.0,42.0,44.0,44.0,42.0,44.0,39.0,41.0,45.0,41.0
121,44.0,44.0,43.0,45.0,43.0,43.0,43.0,43.0,42.0,42.0,42.0,40.0,41.0,47.0,42.0
122,45.0,45.0,44.0,46.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,41.0,41.0,45.0,42.0
123,44.0,44.0,44.0,45.0,43.0,43.0,43.0,43.0,43.0,44.0,43.0,42.0,43.0,44.0,43.0
124,44.0,44.0,44.0,44.0,42.0,42.0,42.0,43.0,43.0,41.0,43.0,39.0,40.0,46.0,41.0
125,45.0,45.0,45.0,45.0,43.0,43.0,43.0,44.0,44.0,42.0,43.0,40.0,40.0,44.0,41.0
126,44.0,44.0,44.0,46.0,44.0,44.0,44.0,44.0,43.0,44.0,43.0,43.0,44.0,45.0,44.0
127,44.0,44.0,44.0,44.0,43.0,43.0,43.0,44.0,43.0,42.0,43.0,40.0,41.0,44.0,41.0
128,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,44.0,43.0,44.0,40.0,41.0,45.0,42.0
129,44.0,44.0,44.0,44.0,42.0,42.0,42.0,42.0,43.0,43.0,42.0,41.0,42.0,43.0,42.0
130,43.0,43.0,43.0,43.0,42.0,41.0,41.0,42.0,42.0,44.0,42.0,46.0,46.0,45.0,43.0
131,44.0,44.0,44.0,44.0,42.0,42.0,42.0,43.0,45.0,45.0,45.0,41.0,42.0,44.0,44.0
132,45.0,45.0,45.0,45.0,43.0,43.0,43.0,43.0,44.0,44.0,42.0,42.0,43.0,44.0,43.0
133,44.0,43.0,43.0,43.0,43.0,42.0,42.0,43.0,42.0,45.0,42.0,47.0,47.0,44.0,44.0
134,43.0,44.0,44.0,44.0,43.0,43.0,43.0,44.0,46.0,46.0,46.0,42.0,43.0,45.0,45.0
135,42.0,42.0,42.0,42.0,41.0,41.0,41.0,43.0,41.0,44.0,39.0,40.0,41.0,44.0,44.0
136,43.0,42.0,42.0,43.0,44.0,42.0,42.0,43.0,41.0,46.0,40.0,48.0,48.0,41.0,45.0
137,42.0,43.0,43.0,43.0,42.0,44.0,44.0,45.0,41.0,46.0,40.0,43.0,43.0,42.0,46.0
138,45.0,45.0,45.0,47.0,45.0,45.0,45.0,45.0,44.0,42.0,44.0,43.0,43.0,46.0,46.0
139,46.0,46.0,45.0,47.0,45.0,45.0,45.0,43.0,44.0,44.0,44.0,42.0,42.0,46.0,44.0
140,46.0,46.0,46.0,47.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,43.0,42.0,47.0,44.0
141,46.0,46.0,46.0,47.0,45.0,45.0,45.0,44.0,45.0,45.0,44.0,44.0,44.0,45.0,47.0
142,46.0,46.0,46.0,46.0,44.0,44.0,44.0,44.0,45.0,43.0,45.0,43.0,43.0,47.0,44.0
143,46.0,46.0,46.0,46.0,44.0,44.0,44.0,46.0,46.0,43.0,46.0,44.0,42.0,46.0,45.0
144,43.0,44.0,44.0,45.0,43.0,43.0,43.0,45.0,45.0,46.0,45.0,43.0,44.0,45.0,44.0
145,46.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0,46.0,44.0,46.0,43.0,44.0,48.0,43.0
146,45.0,46.0,46.0,46.0,45.0,45.0,45.0,47.0,47.0,44.0,47.0,45.0,43.0,47.0,43.0
147,46.0,46.0,46.0,46.0,44.0,44.0,44.0,49.0,45.0,46.0,45.0,44.0,45.0,49.0,46.0
148,49.0,46.0,45.0,46.0,49.0,44.0,44.0,44.0,45.0,45.0,45.0,49.0,49.0,46.0,44.0
149,46.0,49.0,49.0,47.0,44.0,49.0,49.0,47.0,50.0,45.0,50.0,47.0,44.0,48.0,44.0
150,46.0,46.0,46.0,45.0,44.0,44.0,44.0,50.0,46.0,47.0,46.0,42.0,45.0,50.0,45.0
151,50.0,45.0,45.0,47.0,50.0,45.0,45.0,45.0,46.0,46.0,46.0,50.0,50.0,47.0,45.0
152,45.0,50.0,50.0,48.0,45.0,50.0,50.0,48.0,51.0,46.0,51.0,48.0,45.0,49.0,45.0
153,45.0,45.0,45.0,45.0,45.0,45.0,45.0,51.0,44.0,45.0,43.0,42.0,43.0,51.0,44.0
154,51.0,45.0,45.0,47.0,51.0,45.0,45.0,44.0,44.0,47.0,43.0,51.0,51.0,44.0,46.0
155,45.0,51.0,51.0,49.0,45.0,51.0,51.0,49.0,45.0,47.0,44.0,45.0,45.0,50.0,46.0
156,45.0,45.0,45.0,45.0,43.0,44.0,43.0,48.0,44.0,45.0,44.0,43.0,44.0,48.0,45.0
157,50.0,45.0,45.0,45.0,48.0,43.0,43.0,43.0,44.0,44.0,44.0,48.0,48.0,45.0,43.0
158,45.0,50.0,50.0,50.0,43.0,48.0,48.0,46.0,49.0,48.0,49.0,46.0,43.0,47.0,48.0
159,45.0,45.0,45.0,45.0,43.0,45.0,43.0,49.0,45.0,46.0,45.0,41.0,44.0,49.0,44.0
160,51.0,46.0,46.0,46.0,49.0,44.0,44.0,44.0,45.0,45.0,45.0,49.0,49.0,46.0,44.0
161,46.0,51.0,51.0,51.0,44.0,49.0,49.0,47.0,50.0,49.0,50.0,47.0,44.0,48.0,49.0
162,44.0,46.0,46.0,46.0,44.0,46.0,44.0,50.0,44.0,44.0,43.0,42.0,43.0,50.0,44.0
163,52.0,46.0,46.0,46.0,50.0,45.0,45.0,44.0,45.0,46.0,43.0,50.0,50.0,44.0,45.0
164,46.0,52.0,52.0,52.0,45.0,50.0,50.0,48.0,47.0,50.0,47.0,44.0,45.0,49.0,50.0
165,41.0,43.0,43.0,43.0,40.0,42.0,42.0,43.0,41.0,45.0,40.0,40.0,41.0,43.0,45.0
166,49.0,43.0,43.0,43.0,46.0,42.0,42.0,43.0,42.0,46.0,40.0,48.0,48.0,43.0,45.0
167,43.0,49.0,49.0,49.0,42.0,46.0,46.0,45.0,43.0,51.0,41.0,43.0,43.0,43.0,51.0
