Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,47.0,47.0,45.0,49.0,46.0,39.0,47.0
1,47.0,40.0,40.0,44.0,42.0,41.0,40.0
2,47.0,41.0,42.0,46.0,42.0,41.0,41.0
3,48.0,48.0,44.0,48.0,47.0,40.0,48.0
4,48.0,41.0,41.0,43.0,43.0,42.0,41.0
5,48.0,42.0,41.0,45.0,43.0,44.0,42.0
6,47.0,46.0,45.0,46.0,47.0,39.0,46.0
7,47.0,39.0,42.0,42.0,42.0,42.0,39.0
8,48.0,40.0,42.0,44.0,42.0,44.0,40.0
9,47.0,46.0,47.0,49.0,48.0,46.0,46.0
10,49.0,42.0,47.0,48.0,48.0,47.0,42.0
11,48.0,42.0,49.0,50.0,50.0,48.0,42.0
12,46.0,47.0,46.0,48.0,47.0,45.0,47.0
13,48.0,47.0,46.0,47.0,47.0,47.0,47.0
14,47.0,47.0,48.0,49.0,49.0,47.0,47.0
15,47.0,46.0,47.0,47.0,47.0,43.0,46.0
16,48.0,46.0,47.0,48.0,47.0,45.0,46.0
17,48.0,46.0,48.0,49.0,49.0,45.0,46.0
18,47.0,47.0,45.0,49.0,46.0,39.0,47.0
19,50.0,41.0,40.0,44.0,42.0,43.0,41.0
20,47.0,41.0,42.0,46.0,44.0,44.0,41.0
21,48.0,48.0,46.0,47.0,47.0,40.0,48.0
22,51.0,42.0,41.0,43.0,43.0,43.0,42.0
23,47.0,42.0,42.0,45.0,43.0,45.0,42.0
24,47.0,47.0,46.0,50.0,49.0,47.0,47.0
25,48.0,43.0,48.0,48.0,50.0,49.0,43.0
26,48.0,43.0,48.0,49.0,51.0,49.0,43.0
27,46.0,47.0,45.0,49.0,48.0,46.0,47.0
28,50.0,48.0,47.0,47.0,49.0,48.0,48.0
29,48.0,48.0,47.0,48.0,50.0,48.0,48.0
30,47.0,47.0,46.0,46.0,48.0,44.0,47.0
31,51.0,47.0,48.0,48.0,48.0,46.0,47.0
32,49.0,47.0,48.0,48.0,50.0,46.0,47.0
33,46.0,46.0,45.0,45.0,46.0,39.0,46.0
34,49.0,40.0,42.0,42.0,43.0,41.0,40.0
35,45.0,40.0,41.0,42.0,43.0,44.0,40.0
36,46.0,46.0,47.0,48.0,49.0,45.0,46.0
37,46.0,42.0,49.0,49.0,51.0,47.0,42.0
38,47.0,43.0,49.0,49.0,50.0,47.0,43.0
39,46.0,47.0,46.0,47.0,48.0,46.0,47.0
40,47.0,47.0,48.0,48.0,50.0,47.0,47.0
41,48.0,48.0,48.0,48.0,49.0,48.0,48.0
42,46.0,46.0,46.0,47.0,48.0,44.0,46.0
43,48.0,46.0,49.0,49.0,49.0,45.0,46.0
44,47.0,47.0,48.0,49.0,49.0,46.0,47.0
45,49.0,48.0,47.0,47.0,50.0,46.0,48.0
46,48.0,44.0,47.0,47.0,47.0,47.0,44.0
47,47.0,43.0,49.0,49.0,49.0,48.0,43.0
48,48.0,48.0,48.0,49.0,49.0,47.0,48.0
49,49.0,49.0,50.0,50.0,49.0,49.0,49.0
50,49.0,48.0,49.0,49.0,51.0,48.0,48.0
51,49.0,49.0,49.0,49.0,49.0,45.0,49.0
52,48.0,48.0,51.0,51.0,49.0,47.0,48.0
53,50.0,47.0,50.0,50.0,51.0,47.0,47.0
54,47.0,47.0,47.0,48.0,48.0,46.0,47.0
55,48.0,48.0,49.0,49.0,48.0,48.0,48.0
56,48.0,47.0,48.0,48.0,50.0,47.0,47.0
57,48.0,48.0,48.0,48.0,48.0,46.0,48.0
58,48.0,48.0,50.0,50.0,48.0,48.0,48.0
59,49.0,48.0,49.0,49.0,50.0,48.0,48.0
60,48.0,48.0,47.0,46.0,47.0,44.0,48.0
61,49.0,47.0,48.0,48.0,44.0,46.0,47.0
62,49.0,47.0,49.0,48.0,46.0,46.0,47.0
63,46.0,46.0,44.0,48.0,45.0,38.0,46.0
64,49.0,40.0,42.0,43.0,44.0,42.0,40.0
65,46.0,40.0,42.0,45.0,43.0,43.0,40.0
66,47.0,47.0,45.0,46.0,46.0,39.0,47.0
67,50.0,41.0,43.0,42.0,45.0,43.0,41.0
68,46.0,41.0,43.0,44.0,44.0,44.0,41.0
69,46.0,46.0,47.0,49.0,48.0,46.0,46.0
70,49.0,45.0,47.0,47.0,49.0,51.0,45.0
71,47.0,42.0,49.0,49.0,50.0,48.0,42.0
72,45.0,48.0,46.0,48.0,47.0,45.0,48.0
73,50.0,50.0,46.0,46.0,48.0,50.0,50.0
74,48.0,47.0,48.0,48.0,49.0,47.0,47.0
75,46.0,46.0,45.0,45.0,47.0,43.0,46.0
76,50.0,49.0,47.0,47.0,47.0,48.0,49.0
77,48.0,46.0,47.0,47.0,49.0,45.0,46.0
78,47.0,47.0,46.0,46.0,47.0,39.0,47.0
79,48.0,40.0,44.0,43.0,46.0,43.0,40.0
80,45.0,41.0,44.0,44.0,43.0,43.0,41.0
81,47.0,47.0,48.0,48.0,48.0,46.0,47.0
82,50.0,46.0,48.0,48.0,50.0,52.0,46.0
83,46.0,42.0,50.0,50.0,49.0,48.0,42.0
84,46.0,49.0,47.0,47.0,47.0,45.0,49.0
85,51.0,51.0,47.0,47.0,49.0,51.0,51.0
86,49.0,47.0,49.0,49.0,48.0,47.0,47.0
87,47.0,47.0,46.0,46.0,47.0,43.0,47.0
88,50.0,50.0,48.0,48.0,48.0,49.0,50.0
89,46.0,46.0,48.0,48.0,48.0,45.0,46.0
90,48.0,47.0,48.0,46.0,49.0,47.0,47.0
91,47.0,43.0,47.0,47.0,46.0,49.0,43.0
92,47.0,43.0,48.0,48.0,48.0,49.0,43.0
93,47.0,47.0,47.0,48.0,48.0,48.0,47.0
94,49.0,48.0,49.0,49.0,48.0,51.0,48.0
95,48.0,48.0,49.0,49.0,50.0,48.0,48.0
96,48.0,48.0,48.0,48.0,48.0,47.0,48.0
97,50.0,47.0,50.0,50.0,48.0,52.0,47.0
98,49.0,47.0,49.0,49.0,50.0,49.0,47.0
99,47.0,48.0,46.0,47.0,47.0,47.0,48.0
100,50.0,50.0,48.0,48.0,47.0,50.0,50.0
101,48.0,48.0,48.0,48.0,49.0,48.0,48.0
102,48.0,49.0,47.0,47.0,47.0,47.0,49.0
103,51.0,51.0,49.0,49.0,47.0,51.0,51.0
104,49.0,49.0,48.0,48.0,49.0,49.0,49.0
105,49.0,47.0,46.0,45.0,46.0,45.0,47.0
106,50.0,50.0,47.0,47.0,47.0,49.0,50.0
107,48.0,48.0,48.0,47.0,45.0,47.0,48.0
108,44.0,44.0,45.0,45.0,43.0,38.0,44.0
109,44.0,38.0,43.0,41.0,44.0,41.0,38.0
110,44.0,38.0,41.0,42.0,39.0,39.0,38.0
111,43.0,43.0,47.0,47.0,48.0,44.0,43.0
112,48.0,44.0,47.0,47.0,47.0,50.0,44.0
113,44.0,39.0,49.0,49.0,45.0,46.0,39.0
114,43.0,47.0,46.0,46.0,47.0,43.0,47.0
115,49.0,49.0,46.0,46.0,46.0,49.0,49.0
116,47.0,44.0,48.0,48.0,44.0,45.0,44.0
117,44.0,43.0,45.0,45.0,43.0,41.0,43.0
118,48.0,48.0,44.0,44.0,45.0,47.0,48.0
119,46.0,44.0,46.0,46.0,44.0,43.0,44.0
120,46.0,43.0,47.0,47.0,48.0,45.0,43.0
121,44.0,39.0,46.0,46.0,46.0,50.0,39.0
122,45.0,39.0,46.0,45.0,45.0,47.0,39.0
123,45.0,46.0,46.0,46.0,47.0,46.0,46.0
124,46.0,44.0,48.0,48.0,49.0,51.0,44.0
125,46.0,44.0,48.0,48.0,49.0,48.0,44.0
126,46.0,44.0,47.0,47.0,48.0,45.0,44.0
127,47.0,44.0,49.0,49.0,49.0,50.0,44.0
128,47.0,44.0,49.0,49.0,49.0,47.0,44.0
129,45.0,45.0,45.0,45.0,46.0,45.0,45.0
130,47.0,48.0,47.0,47.0,48.0,50.0,48.0
131,45.0,45.0,47.0,47.0,48.0,47.0,45.0
132,46.0,46.0,46.0,46.0,47.0,44.0,46.0
133,48.0,49.0,48.0,48.0,48.0,49.0,49.0
134,46.0,46.0,48.0,48.0,48.0,46.0,46.0
135,47.0,43.0,43.0,42.0,44.0,42.0,43.0
136,48.0,47.0,44.0,44.0,45.0,46.0,47.0
137,47.0,45.0,45.0,44.0,44.0,44.0,45.0
138,48.0,48.0,46.0,44.0,45.0,45.0,48.0
139,48.0,41.0,46.0,43.0,43.0,47.0,41.0
140,48.0,41.0,47.0,44.0,44.0,47.0,41.0
141,48.0,48.0,46.0,46.0,49.0,47.0,48.0
142,48.0,44.0,47.0,47.0,46.0,49.0,44.0
143,48.0,44.0,48.0,48.0,48.0,48.0,44.0
144,47.0,44.0,47.0,47.0,49.0,48.0,44.0
145,49.0,44.0,47.0,47.0,46.0,50.0,44.0
146,48.0,44.0,49.0,49.0,48.0,47.0,44.0
147,47.0,48.0,47.0,47.0,48.0,48.0,48.0
148,48.0,45.0,47.0,47.0,47.0,50.0,45.0
149,48.0,45.0,49.0,49.0,47.0,47.0,45.0
150,47.0,49.0,48.0,48.0,48.0,49.0,49.0
151,49.0,46.0,48.0,48.0,48.0,51.0,46.0
152,49.0,46.0,50.0,50.0,47.0,48.0,46.0
153,48.0,48.0,47.0,47.0,47.0,48.0,48.0
154,50.0,46.0,48.0,48.0,48.0,50.0,46.0
155,49.0,46.0,49.0,49.0,46.0,47.0,46.0
156,47.0,48.0,46.0,46.0,47.0,47.0,48.0
157,48.0,47.0,46.0,46.0,46.0,49.0,47.0
158,48.0,45.0,48.0,48.0,46.0,47.0,45.0
159,48.0,49.0,47.0,47.0,47.0,48.0,49.0
160,49.0,48.0,47.0,47.0,47.0,50.0,48.0
161,49.0,46.0,49.0,49.0,46.0,48.0,46.0
162,49.0,50.0,46.0,46.0,46.0,47.0,50.0
163,50.0,49.0,47.0,48.0,47.0,49.0,49.0
164,50.0,47.0,48.0,48.0,45.0,47.0,47.0
165,45.0,43.0,41.0,41.0,43.0,41.0,43.0
166,51.0,47.0,43.0,43.0,45.0,46.0,47.0
167,47.0,45.0,43.0,47.0,42.0,43.0,45.0
