Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,60,36,10,13,4,-3,0
0,1,59,36,10,13,4,-4,0
0,2,56,32,10,13,5,-4,0
