Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,49.0,43.0,43.0,44.0,49.0,49.0,46.0,49.0,46.0
1,47.0,46.0,46.0,46.0,46.0,47.0,47.0,46.0,41.0
2,47.0,46.0,46.0,47.0,46.0,47.0,47.0,46.0,45.0
3,48.0,45.0,45.0,46.0,48.0,48.0,47.0,48.0,48.0
4,48.0,47.0,47.0,47.0,47.0,47.0,48.0,47.0,46.0
5,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0
6,46.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,48.0
7,47.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0
8,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,50.0
9,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,47.0
10,43.0,42.0,42.0,43.0,42.0,43.0,43.0,42.0,46.0
11,46.0,45.0,45.0,46.0,45.0,46.0,46.0,45.0,48.0
12,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,47.0
13,47.0,45.0,45.0,47.0,45.0,47.0,47.0,45.0,46.0
14,47.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,48.0
15,45.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0
16,47.0,45.0,45.0,47.0,45.0,47.0,47.0,45.0,41.0
17,47.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,44.0
18,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
19,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0
20,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,51.0
21,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
22,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0
23,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0
24,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,51.0
25,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,48.0
26,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0
27,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,50.0
28,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0
29,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,50.0
30,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0
31,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,46.0
32,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0
33,49.0,48.0,48.0,49.0,48.0,49.0,49.0,48.0,49.0
34,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0
35,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,51.0
36,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,52.0
37,46.0,45.0,45.0,46.0,45.0,46.0,46.0,45.0,49.0
38,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0
39,48.0,47.0,47.0,48.0,47.0,48.0,48.0,47.0,51.0
40,50.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,49.0
41,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,51.0
42,48.0,47.0,47.0,48.0,47.0,48.0,48.0,47.0,49.0
43,50.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,46.0
44,47.0,46.0,46.0,47.0,46.0,47.0,47.0,46.0,47.0
45,44.0,43.0,43.0,44.0,43.0,44.0,44.0,43.0,50.0
46,46.0,45.0,45.0,46.0,46.0,46.0,46.0,46.0,48.0
47,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,49.0
48,45.0,44.0,44.0,45.0,44.0,45.0,45.0,44.0,50.0
49,47.0,45.0,45.0,46.0,46.0,46.0,47.0,46.0,48.0
50,47.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,49.0
51,45.0,44.0,44.0,45.0,44.0,45.0,45.0,44.0,48.0
52,47.0,45.0,45.0,46.0,45.0,46.0,47.0,45.0,45.0
53,47.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0
54,44.0,43.0,43.0,44.0,43.0,44.0,44.0,43.0,49.0
55,47.0,44.0,44.0,45.0,45.0,45.0,47.0,45.0,47.0
56,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0
57,44.0,43.0,43.0,44.0,43.0,44.0,44.0,43.0,48.0
58,47.0,44.0,44.0,45.0,44.0,45.0,47.0,44.0,45.0
59,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
60,44.0,43.0,43.0,44.0,43.0,44.0,44.0,43.0,44.0
61,45.0,44.0,44.0,45.0,44.0,45.0,45.0,44.0,39.0
62,43.0,42.0,42.0,43.0,42.0,43.0,43.0,42.0,44.0
63,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
64,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
65,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
66,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
67,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
68,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
69,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
70,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0
71,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0
72,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
73,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0
74,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
75,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
76,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,45.0
77,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,45.0
78,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
79,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
80,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
81,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
82,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0
83,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0
84,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
85,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0
86,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
87,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
88,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,45.0
89,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,46.0
90,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,49.0
91,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0
92,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0
93,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0
94,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0
95,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0
96,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0
97,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0
98,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0
99,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0
100,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0
101,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
102,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
103,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
104,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0
105,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,44.0
106,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,44.0
107,45.0,44.0,44.0,45.0,44.0,45.0,45.0,44.0,46.0
108,49.0,48.0,48.0,49.0,48.0,49.0,49.0,48.0,44.0
109,50.0,49.0,49.0,50.0,49.0,50.0,50.0,49.0,46.0
110,46.0,45.0,45.0,46.0,45.0,46.0,46.0,45.0,46.0
111,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,47.0
112,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0
113,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
114,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,47.0
115,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0
116,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,49.0
117,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,44.0
118,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,46.0
119,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,46.0
120,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,50.0
121,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0
122,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,49.0
123,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0
124,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0
125,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0
126,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0
127,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0
128,47.0,46.0,46.0,47.0,46.0,47.0,47.0,46.0,49.0
129,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0
130,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0
131,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0
132,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0
133,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
134,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,49.0
135,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,44.0
136,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,45.0
137,46.0,45.0,45.0,46.0,45.0,46.0,46.0,45.0,45.0
138,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,50.0
139,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,50.0
140,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,50.0
141,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,49.0
142,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,50.0
143,47.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,50.0
144,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,50.0
145,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,48.0
146,47.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,48.0
147,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0
148,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,49.0
149,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,49.0
150,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,49.0
151,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,48.0
152,47.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,49.0
153,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,47.0
154,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0
155,47.0,45.0,45.0,45.0,45.0,45.0,47.0,45.0,45.0
156,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0
157,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,48.0
158,46.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,48.0
159,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0
160,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,47.0
161,47.0,45.0,45.0,45.0,45.0,45.0,47.0,45.0,49.0
162,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,47.0
163,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0
164,47.0,44.0,44.0,44.0,44.0,44.0,47.0,44.0,45.0
165,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
166,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,38.0
