Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,43.0,43.0,42.0,43.0,43.0,43.0
1,40.0,39.0,43.0,45.0,43.0,43.0
2,41.0,40.0,44.0,45.0,44.0,44.0
3,42.0,42.0,42.0,45.0,46.0,46.0
4,40.0,40.0,44.0,46.0,48.0,48.0
5,41.0,41.0,44.0,47.0,44.0,44.0
6,43.0,43.0,42.0,44.0,43.0,43.0
7,40.0,40.0,43.0,45.0,44.0,44.0
8,41.0,41.0,44.0,46.0,45.0,45.0
9,44.0,45.0,46.0,46.0,44.0,44.0
10,43.0,43.0,47.0,48.0,46.0,46.0
11,44.0,44.0,48.0,48.0,44.0,44.0
12,43.0,44.0,45.0,45.0,43.0,43.0
13,44.0,44.0,47.0,47.0,48.0,48.0
14,45.0,45.0,47.0,47.0,44.0,44.0
15,43.0,43.0,43.0,43.0,42.0,43.0
16,45.0,44.0,44.0,44.0,48.0,49.0
17,45.0,45.0,44.0,44.0,44.0,45.0
18,41.0,41.0,41.0,44.0,46.0,46.0
19,39.0,42.0,43.0,45.0,48.0,48.0
20,40.0,41.0,43.0,46.0,46.0,46.0
21,42.0,42.0,42.0,43.0,47.0,47.0
22,40.0,43.0,44.0,44.0,49.0,49.0
23,41.0,42.0,44.0,45.0,47.0,47.0
24,45.0,45.0,46.0,46.0,43.0,43.0
25,42.0,42.0,47.0,47.0,45.0,45.0
26,47.0,47.0,48.0,48.0,43.0,43.0
27,46.0,46.0,45.0,45.0,46.0,46.0
28,43.0,47.0,47.0,47.0,48.0,48.0
29,48.0,48.0,47.0,47.0,47.0,47.0
30,43.0,42.0,43.0,43.0,47.0,47.0
31,44.0,48.0,43.0,43.0,49.0,49.0
32,49.0,49.0,44.0,44.0,48.0,48.0
33,43.0,43.0,41.0,42.0,42.0,42.0
34,41.0,44.0,43.0,43.0,44.0,44.0
35,41.0,43.0,44.0,44.0,44.0,44.0
36,46.0,46.0,46.0,46.0,43.0,43.0
37,43.0,43.0,47.0,47.0,44.0,44.0
38,48.0,48.0,48.0,48.0,44.0,44.0
39,47.0,47.0,45.0,45.0,42.0,42.0
40,44.0,48.0,47.0,47.0,49.0,49.0
41,49.0,49.0,47.0,47.0,47.0,47.0
42,44.0,43.0,43.0,43.0,42.0,42.0
43,45.0,49.0,44.0,44.0,49.0,50.0
44,50.0,50.0,45.0,45.0,47.0,48.0
45,47.0,47.0,48.0,48.0,44.0,45.0
46,49.0,49.0,49.0,49.0,45.0,45.0
47,44.0,44.0,50.0,50.0,46.0,46.0
48,48.0,48.0,47.0,47.0,44.0,45.0
49,50.0,50.0,49.0,49.0,45.0,45.0
50,47.0,47.0,49.0,49.0,46.0,46.0
51,46.0,46.0,47.0,47.0,45.0,45.0
52,51.0,51.0,48.0,48.0,45.0,46.0
53,48.0,48.0,49.0,49.0,47.0,47.0
54,47.0,47.0,46.0,46.0,44.0,44.0
55,49.0,51.0,48.0,48.0,48.0,48.0
56,48.0,48.0,48.0,48.0,47.0,47.0
57,47.0,47.0,46.0,46.0,45.0,45.0
58,50.0,52.0,48.0,48.0,49.0,49.0
59,49.0,49.0,48.0,48.0,48.0,48.0
60,44.0,44.0,45.0,45.0,46.0,46.0
61,46.0,49.0,45.0,45.0,49.0,50.0
62,46.0,46.0,45.0,45.0,48.0,49.0
63,40.0,40.0,40.0,43.0,45.0,45.0
64,38.0,41.0,46.0,46.0,47.0,47.0
65,39.0,40.0,45.0,45.0,45.0,45.0
66,41.0,41.0,41.0,42.0,46.0,46.0
67,39.0,42.0,47.0,47.0,48.0,48.0
68,40.0,41.0,46.0,46.0,46.0,46.0
69,44.0,44.0,47.0,47.0,46.0,46.0
70,41.0,41.0,48.0,48.0,46.0,46.0
71,46.0,46.0,47.0,47.0,46.0,46.0
72,45.0,45.0,46.0,46.0,45.0,45.0
73,42.0,46.0,49.0,49.0,47.0,47.0
74,47.0,47.0,46.0,46.0,47.0,47.0
75,42.0,41.0,42.0,42.0,46.0,46.0
76,43.0,47.0,47.0,47.0,48.0,48.0
77,48.0,48.0,43.0,43.0,47.0,48.0
78,42.0,42.0,42.0,42.0,45.0,45.0
79,40.0,43.0,48.0,48.0,46.0,46.0
80,40.0,42.0,47.0,47.0,43.0,43.0
81,45.0,45.0,48.0,48.0,47.0,47.0
82,42.0,42.0,49.0,49.0,47.0,47.0
83,47.0,47.0,48.0,48.0,47.0,47.0
84,46.0,46.0,47.0,47.0,46.0,46.0
85,43.0,47.0,50.0,50.0,48.0,48.0
86,48.0,48.0,47.0,47.0,48.0,48.0
87,43.0,42.0,43.0,43.0,46.0,47.0
88,44.0,48.0,48.0,48.0,48.0,49.0
89,49.0,49.0,44.0,44.0,48.0,49.0
90,46.0,46.0,47.0,47.0,46.0,46.0
91,48.0,48.0,48.0,48.0,48.0,48.0
92,43.0,43.0,49.0,49.0,45.0,45.0
93,47.0,47.0,46.0,46.0,47.0,47.0
94,49.0,49.0,48.0,48.0,49.0,49.0
95,46.0,46.0,48.0,48.0,48.0,48.0
96,45.0,45.0,46.0,46.0,47.0,47.0
97,50.0,50.0,49.0,49.0,49.0,50.0
98,47.0,47.0,48.0,48.0,49.0,49.0
99,46.0,46.0,45.0,45.0,46.0,46.0
100,48.0,50.0,49.0,49.0,48.0,48.0
101,47.0,47.0,47.0,47.0,48.0,48.0
102,46.0,46.0,45.0,45.0,47.0,47.0
103,49.0,51.0,50.0,50.0,48.0,49.0
104,48.0,48.0,47.0,47.0,49.0,49.0
105,43.0,43.0,44.0,44.0,48.0,48.0
106,45.0,48.0,49.0,49.0,48.0,49.0
107,45.0,45.0,44.0,44.0,50.0,50.0
108,38.0,38.0,37.0,37.0,42.0,42.0
109,36.0,39.0,43.0,43.0,41.0,41.0
110,39.0,38.0,42.0,42.0,39.0,39.0
111,42.0,42.0,43.0,43.0,42.0,42.0
112,40.0,40.0,47.0,47.0,42.0,42.0
113,43.0,43.0,46.0,46.0,42.0,42.0
114,43.0,43.0,42.0,42.0,41.0,41.0
115,39.0,43.0,46.0,46.0,46.0,46.0
116,44.0,44.0,45.0,45.0,43.0,43.0
117,40.0,38.0,38.0,38.0,41.0,42.0
118,40.0,44.0,43.0,43.0,46.0,47.0
119,44.0,44.0,39.0,39.0,43.0,44.0
120,42.0,42.0,45.0,45.0,43.0,43.0
121,44.0,44.0,46.0,46.0,43.0,43.0
122,44.0,44.0,47.0,47.0,41.0,41.0
123,43.0,43.0,44.0,44.0,42.0,42.0
124,45.0,45.0,49.0,49.0,47.0,47.0
125,47.0,47.0,46.0,46.0,47.0,47.0
126,42.0,42.0,42.0,42.0,42.0,42.0
127,45.0,45.0,47.0,47.0,47.0,48.0
128,48.0,48.0,43.0,43.0,47.0,48.0
129,42.0,42.0,43.0,43.0,44.0,44.0
130,44.0,45.0,48.0,48.0,46.0,46.0
131,48.0,48.0,45.0,45.0,46.0,46.0
132,43.0,43.0,41.0,41.0,45.0,45.0
133,45.0,46.0,46.0,46.0,46.0,47.0
134,49.0,49.0,42.0,42.0,46.0,47.0
135,40.0,39.0,39.0,39.0,46.0,46.0
136,42.0,44.0,44.0,44.0,46.0,47.0
137,46.0,45.0,40.0,40.0,45.0,45.0
138,43.0,43.0,46.0,46.0,44.0,44.0
139,45.0,45.0,47.0,47.0,41.0,41.0
140,43.0,39.0,48.0,48.0,41.0,41.0
141,44.0,44.0,45.0,45.0,48.0,48.0
142,48.0,48.0,47.0,47.0,48.0,48.0
143,44.0,44.0,47.0,47.0,45.0,45.0
144,43.0,43.0,45.0,45.0,49.0,49.0
145,49.0,49.0,46.0,46.0,48.0,49.0
146,45.0,45.0,47.0,47.0,45.0,46.0
147,43.0,43.0,47.0,47.0,48.0,48.0
148,49.0,49.0,48.0,48.0,49.0,49.0
149,45.0,45.0,46.0,46.0,48.0,48.0
150,44.0,44.0,48.0,48.0,49.0,49.0
151,50.0,50.0,49.0,49.0,49.0,50.0
152,46.0,46.0,46.0,46.0,49.0,49.0
153,42.0,42.0,47.0,47.0,50.0,50.0
154,46.0,46.0,48.0,48.0,47.0,48.0
155,44.0,44.0,45.0,45.0,49.0,50.0
156,42.0,42.0,46.0,46.0,47.0,47.0
157,48.0,48.0,47.0,47.0,48.0,48.0
158,44.0,44.0,45.0,45.0,48.0,48.0
159,43.0,43.0,47.0,47.0,48.0,48.0
160,49.0,49.0,48.0,48.0,48.0,49.0
161,45.0,45.0,45.0,45.0,49.0,49.0
162,43.0,43.0,46.0,46.0,49.0,49.0
163,45.0,47.0,47.0,47.0,47.0,47.0
164,45.0,45.0,46.0,46.0,50.0,50.0
165,40.0,40.0,41.0,41.0,46.0,47.0
166,41.0,45.0,45.0,45.0,47.0,48.0
167,42.0,42.0,45.0,45.0,50.0,51.0
