Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,52.0,52.0,51.0,50.0,51.0,52.0,51.0,50.0,50.0,50.0,50.0,50.0,52.0,52.0,52.0,51.0
1,51.0,51.0,49.0,49.0,50.0,44.0,43.0,49.0,49.0,49.0,49.0,49.0,51.0,51.0,51.0,50.0
2,52.0,55.0,51.0,50.0,52.0,47.0,45.0,50.0,53.0,53.0,50.0,50.0,55.0,52.0,53.0,54.0
3,54.0,55.0,53.0,52.0,54.0,55.0,54.0,52.0,53.0,53.0,52.0,52.0,55.0,54.0,55.0,54.0
4,57.0,56.0,55.0,55.0,55.0,53.0,52.0,55.0,55.0,55.0,55.0,55.0,56.0,57.0,56.0,55.0
5,57.0,57.0,57.0,57.0,56.0,55.0,53.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0
6,54.0,55.0,54.0,52.0,55.0,56.0,55.0,52.0,53.0,53.0,53.0,53.0,55.0,54.0,56.0,54.0
7,57.0,56.0,56.0,55.0,56.0,54.0,53.0,55.0,55.0,55.0,56.0,56.0,56.0,57.0,57.0,55.0
8,57.0,57.0,58.0,57.0,57.0,56.0,54.0,57.0,57.0,57.0,58.0,58.0,57.0,57.0,58.0,56.0
9,57.0,57.0,56.0,56.0,56.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,56.0
10,56.0,56.0,55.0,55.0,55.0,49.0,48.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0,55.0
11,58.0,58.0,57.0,57.0,57.0,52.0,51.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,57.0
12,56.0,56.0,56.0,56.0,55.0,56.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0
13,55.0,55.0,55.0,55.0,54.0,48.0,47.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0
14,57.0,57.0,57.0,57.0,56.0,51.0,50.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0
15,55.0,56.0,54.0,53.0,55.0,56.0,55.0,53.0,54.0,54.0,53.0,53.0,56.0,55.0,56.0,55.0
16,51.0,51.0,49.0,49.0,50.0,48.0,47.0,49.0,49.0,49.0,49.0,49.0,51.0,51.0,51.0,50.0
17,53.0,53.0,51.0,51.0,52.0,51.0,50.0,51.0,51.0,51.0,51.0,51.0,53.0,53.0,53.0,52.0
18,54.0,55.0,53.0,52.0,54.0,55.0,54.0,52.0,53.0,53.0,52.0,52.0,55.0,54.0,55.0,54.0
19,57.0,56.0,55.0,55.0,55.0,53.0,52.0,55.0,55.0,55.0,55.0,55.0,57.0,56.0,57.0,55.0
20,57.0,57.0,57.0,57.0,56.0,55.0,53.0,57.0,57.0,57.0,57.0,57.0,58.0,57.0,58.0,56.0
21,54.0,55.0,54.0,52.0,55.0,56.0,55.0,52.0,53.0,53.0,53.0,53.0,55.0,54.0,56.0,54.0
22,57.0,56.0,56.0,55.0,56.0,54.0,53.0,55.0,55.0,55.0,56.0,56.0,57.0,56.0,58.0,55.0
23,57.0,57.0,58.0,57.0,57.0,56.0,54.0,57.0,57.0,57.0,58.0,58.0,58.0,57.0,59.0,56.0
24,59.0,59.0,58.0,58.0,58.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,59.0,59.0,59.0,58.0
25,61.0,61.0,60.0,60.0,60.0,57.0,57.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,60.0
26,59.0,59.0,58.0,58.0,58.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,59.0,59.0,59.0,58.0
27,58.0,58.0,58.0,58.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,57.0
28,60.0,60.0,60.0,60.0,59.0,56.0,56.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0
29,58.0,58.0,58.0,58.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,57.0
30,56.0,56.0,55.0,55.0,55.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0,55.0
31,56.0,56.0,54.0,54.0,55.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,55.0
32,58.0,58.0,57.0,57.0,57.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,57.0
33,54.0,54.0,53.0,52.0,54.0,55.0,55.0,52.0,52.0,52.0,53.0,53.0,54.0,54.0,55.0,53.0
34,56.0,56.0,55.0,54.0,56.0,53.0,53.0,54.0,54.0,54.0,55.0,55.0,56.0,56.0,57.0,55.0
35,57.0,57.0,58.0,57.0,57.0,55.0,55.0,57.0,57.0,57.0,58.0,58.0,57.0,57.0,58.0,56.0
36,59.0,59.0,59.0,58.0,59.0,60.0,60.0,58.0,58.0,58.0,59.0,59.0,59.0,59.0,60.0,58.0
37,61.0,61.0,61.0,60.0,61.0,58.0,58.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,62.0,60.0
38,59.0,59.0,59.0,58.0,59.0,60.0,60.0,58.0,58.0,58.0,59.0,59.0,59.0,59.0,60.0,58.0
39,58.0,58.0,59.0,58.0,58.0,59.0,59.0,58.0,58.0,58.0,59.0,59.0,58.0,58.0,59.0,57.0
40,60.0,60.0,61.0,60.0,60.0,57.0,57.0,60.0,60.0,60.0,61.0,61.0,60.0,60.0,61.0,59.0
41,58.0,58.0,59.0,58.0,58.0,59.0,59.0,58.0,58.0,58.0,59.0,59.0,58.0,58.0,59.0,57.0
42,56.0,56.0,56.0,55.0,56.0,57.0,57.0,55.0,55.0,55.0,56.0,56.0,56.0,56.0,57.0,55.0
43,56.0,56.0,55.0,54.0,56.0,57.0,57.0,54.0,54.0,54.0,55.0,55.0,56.0,56.0,57.0,55.0
44,58.0,58.0,58.0,57.0,58.0,59.0,59.0,57.0,57.0,57.0,58.0,58.0,58.0,58.0,59.0,57.0
45,57.0,57.0,56.0,56.0,56.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,56.0
46,54.0,54.0,53.0,53.0,53.0,48.0,47.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0
47,59.0,59.0,58.0,58.0,58.0,53.0,52.0,58.0,58.0,58.0,58.0,58.0,59.0,59.0,59.0,58.0
48,59.0,59.0,58.0,58.0,58.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,59.0,59.0,59.0,58.0
49,53.0,53.0,53.0,53.0,52.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0
50,58.0,58.0,58.0,58.0,57.0,55.0,54.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,57.0
51,60.0,60.0,59.0,59.0,59.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,60.0,59.0
52,52.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,51.0,52.0,52.0,51.0,52.0,52.0,52.0,51.0
53,58.0,58.0,57.0,57.0,57.0,56.0,55.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,57.0
54,58.0,58.0,58.0,58.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,57.0
55,52.0,52.0,52.0,52.0,51.0,50.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0
56,57.0,57.0,57.0,57.0,56.0,54.0,53.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0
57,59.0,59.0,59.0,59.0,58.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,58.0
