Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
39,58.0,58.0,56.0,58.0,59.0,59.0,56.0,57.0,58.0,58.0,58.0,58.0
40,57.0,54.0,57.0,56.0,55.0,58.0,57.0,55.0,56.0,57.0,56.0,57.0
41,57.0,56.0,57.0,57.0,56.0,58.0,57.0,56.0,57.0,57.0,57.0,57.0
42,58.0,58.0,51.0,53.0,58.0,58.0,56.0,52.0,57.0,57.0,57.0,57.0
43,56.0,54.0,52.0,51.0,55.0,57.0,58.0,51.0,55.0,56.0,55.0,56.0
44,57.0,56.0,53.0,52.0,55.0,57.0,58.0,51.0,56.0,56.0,56.0,56.0
45,56.0,51.0,56.0,56.0,49.0,55.0,53.0,56.0,54.0,54.0,54.0,54.0
46,56.0,56.0,56.0,56.0,55.0,55.0,51.0,56.0,54.0,54.0,54.0,54.0
47,54.0,54.0,50.0,50.0,50.0,50.0,51.0,50.0,49.0,51.0,49.0,51.0
48,57.0,52.0,56.0,55.0,52.0,56.0,57.0,55.0,55.0,55.0,55.0,55.0
49,56.0,56.0,56.0,55.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0
50,55.0,55.0,50.0,49.0,54.0,54.0,55.0,50.0,53.0,53.0,53.0,53.0
51,56.0,52.0,56.0,56.0,53.0,57.0,58.0,55.0,54.0,54.0,54.0,54.0
52,56.0,56.0,56.0,55.0,55.0,55.0,56.0,54.0,54.0,54.0,54.0,54.0
53,54.0,54.0,50.0,50.0,55.0,55.0,56.0,49.0,48.0,51.0,48.0,51.0
54,56.0,51.0,55.0,54.0,53.0,57.0,56.0,54.0,54.0,55.0,54.0,55.0
55,55.0,55.0,55.0,54.0,55.0,55.0,55.0,54.0,54.0,55.0,54.0,55.0
56,54.0,54.0,49.0,48.0,55.0,55.0,54.0,49.0,52.0,52.0,52.0,52.0
57,55.0,51.0,55.0,55.0,52.0,58.0,57.0,54.0,55.0,55.0,55.0,55.0
58,55.0,55.0,55.0,54.0,56.0,56.0,55.0,53.0,54.0,55.0,54.0,55.0
59,53.0,53.0,49.0,49.0,56.0,56.0,55.0,48.0,49.0,51.0,49.0,51.0
60,55.0,49.0,51.0,50.0,48.0,57.0,56.0,49.0,54.0,54.0,54.0,54.0
61,54.0,54.0,50.0,49.0,55.0,55.0,56.0,49.0,53.0,54.0,53.0,54.0
62,49.0,49.0,45.0,44.0,55.0,55.0,50.0,45.0,48.0,48.0,48.0,48.0
63,57.0,57.0,52.0,55.0,57.0,57.0,54.0,56.0,55.0,55.0,55.0,55.0
64,58.0,58.0,53.0,54.0,59.0,59.0,53.0,54.0,55.0,55.0,55.0,55.0
65,58.0,58.0,53.0,54.0,56.0,56.0,55.0,54.0,55.0,55.0,55.0,55.0
66,58.0,58.0,53.0,56.0,57.0,57.0,55.0,55.0,56.0,56.0,56.0,56.0
67,59.0,59.0,54.0,54.0,58.0,58.0,54.0,55.0,56.0,56.0,56.0,56.0
68,59.0,59.0,54.0,55.0,57.0,57.0,54.0,55.0,54.0,54.0,54.0,54.0
69,58.0,58.0,55.0,58.0,57.0,57.0,54.0,57.0,56.0,56.0,56.0,56.0
70,56.0,56.0,56.0,56.0,57.0,57.0,52.0,55.0,54.0,54.0,54.0,54.0
71,56.0,56.0,56.0,56.0,56.0,56.0,53.0,56.0,55.0,55.0,55.0,55.0
72,57.0,57.0,54.0,57.0,58.0,58.0,55.0,56.0,57.0,57.0,57.0,57.0
73,55.0,55.0,55.0,55.0,56.0,58.0,55.0,54.0,55.0,55.0,55.0,55.0
74,57.0,56.0,55.0,55.0,56.0,56.0,57.0,55.0,55.0,55.0,55.0,55.0
75,57.0,57.0,52.0,53.0,57.0,57.0,56.0,53.0,56.0,56.0,56.0,56.0
76,55.0,55.0,51.0,50.0,56.0,57.0,56.0,50.0,54.0,54.0,54.0,54.0
77,56.0,56.0,51.0,50.0,56.0,56.0,58.0,51.0,54.0,54.0,54.0,54.0
78,57.0,57.0,51.0,57.0,58.0,58.0,55.0,56.0,57.0,57.0,57.0,57.0
79,58.0,58.0,52.0,53.0,59.0,59.0,53.0,53.0,57.0,57.0,57.0,57.0
80,59.0,59.0,52.0,54.0,54.0,54.0,53.0,54.0,53.0,53.0,53.0,53.0
81,59.0,59.0,56.0,59.0,58.0,58.0,55.0,58.0,57.0,57.0,57.0,57.0
82,57.0,56.0,57.0,57.0,56.0,56.0,53.0,56.0,55.0,55.0,55.0,55.0
83,57.0,57.0,57.0,57.0,57.0,57.0,53.0,57.0,56.0,56.0,56.0,56.0
84,58.0,58.0,55.0,58.0,59.0,59.0,55.0,57.0,58.0,58.0,58.0,58.0
85,56.0,56.0,56.0,56.0,55.0,57.0,56.0,55.0,56.0,56.0,56.0,56.0
86,57.0,57.0,56.0,56.0,56.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0
87,58.0,58.0,50.0,53.0,58.0,58.0,55.0,52.0,57.0,57.0,57.0,57.0
88,56.0,56.0,52.0,51.0,55.0,56.0,57.0,50.0,55.0,55.0,55.0,55.0
89,57.0,57.0,52.0,51.0,55.0,56.0,57.0,51.0,55.0,55.0,55.0,55.0
90,55.0,54.0,55.0,55.0,54.0,54.0,52.0,55.0,53.0,53.0,53.0,53.0
91,55.0,55.0,55.0,55.0,54.0,54.0,50.0,55.0,53.0,53.0,53.0,53.0
92,53.0,53.0,49.0,49.0,52.0,52.0,50.0,51.0,51.0,51.0,51.0,51.0
93,56.0,54.0,55.0,54.0,55.0,55.0,56.0,54.0,54.0,54.0,54.0,54.0
94,55.0,55.0,55.0,54.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0
95,54.0,54.0,49.0,48.0,54.0,54.0,54.0,50.0,53.0,53.0,53.0,53.0
96,55.0,55.0,55.0,55.0,56.0,56.0,57.0,54.0,53.0,53.0,53.0,53.0
97,55.0,55.0,55.0,54.0,54.0,54.0,55.0,53.0,53.0,53.0,53.0,53.0
98,54.0,54.0,49.0,49.0,55.0,55.0,55.0,51.0,50.0,51.0,50.0,51.0
99,55.0,53.0,54.0,53.0,56.0,56.0,55.0,53.0,53.0,54.0,53.0,54.0
100,54.0,54.0,54.0,53.0,54.0,54.0,54.0,53.0,53.0,54.0,53.0,54.0
101,53.0,53.0,48.0,47.0,55.0,55.0,53.0,49.0,52.0,52.0,52.0,52.0
102,54.0,54.0,54.0,54.0,55.0,57.0,56.0,53.0,54.0,54.0,54.0,54.0
103,54.0,54.0,54.0,53.0,55.0,55.0,54.0,52.0,53.0,54.0,53.0,54.0
104,53.0,53.0,48.0,48.0,55.0,55.0,54.0,50.0,50.0,50.0,50.0,50.0
105,54.0,54.0,50.0,49.0,51.0,56.0,55.0,49.0,53.0,53.0,53.0,53.0
106,53.0,53.0,49.0,48.0,54.0,54.0,55.0,48.0,52.0,53.0,52.0,53.0
107,51.0,51.0,44.0,44.0,54.0,54.0,49.0,46.0,47.0,47.0,47.0,47.0
108,58.0,58.0,43.0,51.0,52.0,52.0,47.0,51.0,51.0,52.0,51.0,52.0
109,59.0,59.0,44.0,52.0,54.0,54.0,45.0,53.0,52.0,53.0,52.0,53.0
110,59.0,59.0,44.0,53.0,54.0,54.0,45.0,53.0,53.0,53.0,53.0,53.0
111,58.0,58.0,47.0,58.0,57.0,57.0,47.0,57.0,56.0,56.0,56.0,56.0
112,53.0,53.0,49.0,52.0,53.0,53.0,45.0,53.0,52.0,52.0,52.0,52.0
113,54.0,54.0,48.0,54.0,52.0,52.0,44.0,52.0,51.0,52.0,51.0,52.0
114,57.0,57.0,46.0,57.0,58.0,58.0,46.0,56.0,57.0,57.0,57.0,57.0
115,53.0,53.0,48.0,51.0,52.0,52.0,48.0,52.0,51.0,51.0,51.0,51.0
116,53.0,53.0,47.0,53.0,54.0,54.0,47.0,51.0,53.0,53.0,53.0,53.0
117,57.0,57.0,42.0,52.0,54.0,54.0,47.0,52.0,52.0,52.0,52.0,52.0
118,53.0,53.0,44.0,46.0,48.0,48.0,49.0,47.0,46.0,47.0,46.0,47.0
119,52.0,52.0,43.0,48.0,52.0,50.0,48.0,47.0,48.0,48.0,48.0,48.0
120,52.0,52.0,47.0,52.0,49.0,49.0,46.0,52.0,48.0,48.0,47.0,48.0
121,54.0,54.0,48.0,54.0,50.0,50.0,44.0,49.0,49.0,49.0,49.0,49.0
122,52.0,54.0,49.0,50.0,53.0,53.0,44.0,52.0,52.0,52.0,52.0,52.0
123,52.0,52.0,47.0,51.0,52.0,52.0,47.0,51.0,51.0,51.0,51.0,51.0
124,53.0,53.0,48.0,53.0,54.0,54.0,48.0,48.0,53.0,53.0,53.0,53.0
125,54.0,54.0,49.0,49.0,55.0,55.0,48.0,51.0,54.0,54.0,54.0,54.0
126,52.0,52.0,47.0,52.0,50.0,50.0,48.0,48.0,47.0,47.0,47.0,47.0
127,52.0,52.0,48.0,48.0,50.0,50.0,48.0,49.0,48.0,49.0,48.0,49.0
128,55.0,55.0,49.0,49.0,56.0,56.0,49.0,52.0,51.0,52.0,51.0,52.0
129,51.0,51.0,46.0,50.0,51.0,51.0,46.0,50.0,50.0,51.0,50.0,51.0
130,52.0,52.0,47.0,52.0,53.0,53.0,48.0,47.0,52.0,52.0,52.0,52.0
131,53.0,53.0,48.0,48.0,56.0,56.0,48.0,50.0,53.0,53.0,53.0,53.0
132,51.0,51.0,46.0,51.0,52.0,52.0,47.0,47.0,51.0,51.0,51.0,51.0
133,51.0,51.0,47.0,47.0,49.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0
134,54.0,54.0,48.0,48.0,55.0,55.0,48.0,51.0,51.0,51.0,51.0,51.0
135,48.0,48.0,41.0,46.0,47.0,47.0,47.0,45.0,46.0,47.0,46.0,47.0
136,50.0,50.0,43.0,42.0,48.0,48.0,48.0,45.0,46.0,46.0,46.0,46.0
137,52.0,52.0,43.0,43.0,53.0,50.0,49.0,47.0,47.0,48.0,47.0,48.0
138,47.0,47.0,47.0,47.0,47.0,47.0,44.0,47.0,46.0,46.0,46.0,46.0
139,46.0,46.0,46.0,46.0,46.0,46.0,42.0,46.0,46.0,46.0,45.0,45.0
140,46.0,46.0,41.0,46.0,45.0,45.0,42.0,46.0,45.0,45.0,45.0,45.0
141,48.0,48.0,47.0,47.0,48.0,48.0,48.0,48.0,47.0,47.0,46.0,46.0
142,49.0,49.0,46.0,49.0,46.0,46.0,46.0,49.0,46.0,47.0,46.0,47.0
143,49.0,49.0,41.0,49.0,50.0,50.0,46.0,49.0,49.0,49.0,49.0,49.0
144,48.0,48.0,47.0,48.0,48.0,48.0,48.0,48.0,46.0,46.0,46.0,46.0
145,47.0,47.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,45.0,45.0
146,50.0,50.0,41.0,46.0,51.0,51.0,46.0,47.0,46.0,46.0,45.0,45.0
147,48.0,48.0,46.0,46.0,48.0,48.0,48.0,47.0,46.0,46.0,46.0,46.0
148,49.0,49.0,46.0,48.0,49.0,49.0,46.0,48.0,48.0,48.0,48.0,48.0
149,50.0,50.0,40.0,48.0,51.0,51.0,46.0,48.0,48.0,48.0,48.0,48.0
150,48.0,48.0,47.0,47.0,48.0,48.0,48.0,47.0,47.0,47.0,47.0,47.0
151,49.0,49.0,46.0,49.0,46.0,46.0,46.0,46.0,45.0,46.0,45.0,46.0
152,49.0,49.0,41.0,49.0,50.0,50.0,46.0,46.0,45.0,46.0,45.0,46.0
153,48.0,48.0,47.0,47.0,48.0,48.0,48.0,47.0,46.0,46.0,45.0,46.0
154,47.0,47.0,46.0,45.0,46.0,46.0,46.0,45.0,44.0,45.0,44.0,45.0
155,47.0,47.0,41.0,44.0,47.0,47.0,46.0,45.0,45.0,45.0,44.0,45.0
156,47.0,47.0,45.0,45.0,47.0,47.0,47.0,46.0,45.0,46.0,45.0,46.0
157,48.0,48.0,44.0,47.0,48.0,48.0,45.0,47.0,47.0,48.0,47.0,48.0
158,49.0,49.0,39.0,47.0,50.0,50.0,45.0,47.0,47.0,48.0,47.0,48.0
159,47.0,47.0,46.0,46.0,48.0,48.0,47.0,46.0,46.0,47.0,46.0,47.0
160,48.0,48.0,45.0,48.0,49.0,49.0,46.0,45.0,48.0,48.0,48.0,48.0
161,48.0,48.0,40.0,48.0,51.0,51.0,45.0,45.0,48.0,48.0,48.0,48.0
162,47.0,47.0,46.0,46.0,48.0,48.0,47.0,46.0,46.0,47.0,46.0,47.0
163,46.0,46.0,45.0,44.0,46.0,46.0,46.0,44.0,44.0,45.0,44.0,45.0
164,46.0,46.0,40.0,43.0,50.0,50.0,45.0,44.0,44.0,44.0,44.0,44.0
165,47.0,47.0,41.0,41.0,47.0,47.0,46.0,41.0,44.0,45.0,44.0,45.0
166,45.0,45.0,40.0,39.0,45.0,45.0,46.0,40.0,43.0,44.0,43.0,44.0
167,45.0,45.0,35.0,42.0,45.0,45.0,40.0,40.0,43.0,44.0,43.0,44.0
