Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,47.0,44.0,44.0,44.0,44.0,45.0,45.0,46.0,45.0
1,48.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,45.0
2,48.0,46.0,46.0,46.0,46.0,45.0,45.0,47.0,47.0
3,47.0,45.0,44.0,44.0,44.0,44.0,44.0,46.0,45.0
4,49.0,47.0,46.0,46.0,45.0,48.0,48.0,48.0,45.0
5,48.0,47.0,46.0,46.0,45.0,46.0,46.0,47.0,47.0
6,48.0,44.0,44.0,44.0,45.0,45.0,45.0,47.0,46.0
7,50.0,46.0,45.0,45.0,46.0,48.0,48.0,49.0,46.0
8,48.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,48.0
9,46.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,45.0
10,47.0,47.0,47.0,47.0,45.0,46.0,46.0,46.0,45.0
11,47.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,47.0
12,46.0,43.0,43.0,43.0,43.0,44.0,43.0,45.0,44.0
13,48.0,46.0,46.0,46.0,44.0,46.0,46.0,47.0,44.0
14,47.0,44.0,44.0,44.0,44.0,46.0,45.0,46.0,46.0
15,47.0,43.0,43.0,43.0,44.0,44.0,43.0,46.0,44.0
16,49.0,47.0,45.0,45.0,45.0,47.0,47.0,48.0,45.0
17,47.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0
18,46.0,44.0,43.0,43.0,46.0,45.0,45.0,45.0,44.0
19,48.0,46.0,45.0,45.0,45.0,48.0,48.0,47.0,45.0
20,47.0,46.0,45.0,45.0,47.0,47.0,47.0,46.0,46.0
21,47.0,45.0,44.0,44.0,47.0,46.0,46.0,46.0,45.0
22,49.0,47.0,46.0,46.0,46.0,47.0,47.0,48.0,46.0
23,47.0,47.0,46.0,46.0,48.0,48.0,48.0,46.0,47.0
24,45.0,45.0,44.0,44.0,43.0,43.0,43.0,44.0,45.0
25,47.0,46.0,46.0,46.0,47.0,47.0,46.0,46.0,45.0
26,47.0,46.0,46.0,46.0,45.0,46.0,45.0,46.0,47.0
27,45.0,44.0,43.0,43.0,42.0,44.0,44.0,44.0,44.0
28,47.0,45.0,45.0,45.0,46.0,46.0,46.0,46.0,44.0
29,46.0,45.0,45.0,45.0,44.0,46.0,46.0,45.0,46.0
30,46.0,44.0,43.0,43.0,43.0,45.0,45.0,45.0,44.0
31,48.0,46.0,45.0,45.0,45.0,47.0,47.0,47.0,45.0
32,47.0,46.0,45.0,45.0,45.0,47.0,47.0,46.0,45.0
33,46.0,44.0,44.0,44.0,48.0,46.0,46.0,45.0,44.0
34,47.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
35,47.0,46.0,46.0,46.0,49.0,48.0,48.0,46.0,46.0
36,46.0,43.0,45.0,45.0,44.0,44.0,44.0,45.0,46.0
37,47.0,47.0,47.0,47.0,48.0,48.0,47.0,46.0,46.0
38,47.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0,48.0
39,45.0,42.0,44.0,44.0,43.0,44.0,44.0,44.0,45.0
40,46.0,46.0,46.0,46.0,47.0,47.0,46.0,45.0,45.0
41,46.0,46.0,46.0,46.0,45.0,46.0,46.0,45.0,47.0
42,46.0,43.0,43.0,43.0,44.0,45.0,45.0,45.0,44.0
43,47.0,47.0,45.0,45.0,46.0,45.0,45.0,46.0,46.0
44,47.0,47.0,46.0,46.0,46.0,47.0,47.0,46.0,46.0
45,45.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0
46,45.0,44.0,44.0,44.0,45.0,45.0,45.0,44.0,44.0
47,46.0,44.0,44.0,44.0,45.0,45.0,45.0,45.0,43.0
48,44.0,44.0,43.0,43.0,43.0,44.0,44.0,43.0,43.0
49,45.0,45.0,45.0,45.0,46.0,46.0,45.0,44.0,43.0
50,46.0,45.0,45.0,45.0,44.0,46.0,46.0,45.0,42.0
51,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
52,46.0,46.0,46.0,46.0,47.0,47.0,46.0,45.0,44.0
53,46.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,43.0
54,44.0,43.0,42.0,42.0,42.0,43.0,43.0,43.0,42.0
55,44.0,44.0,44.0,44.0,45.0,45.0,44.0,43.0,42.0
56,46.0,44.0,44.0,44.0,43.0,45.0,45.0,45.0,41.0
57,45.0,44.0,43.0,43.0,43.0,44.0,44.0,44.0,43.0
58,45.0,45.0,45.0,45.0,46.0,46.0,45.0,44.0,43.0
59,47.0,45.0,45.0,45.0,44.0,46.0,46.0,46.0,42.0
60,46.0,40.0,42.0,42.0,43.0,45.0,45.0,45.0,43.0
61,46.0,46.0,44.0,44.0,45.0,43.0,42.0,45.0,43.0
62,48.0,46.0,44.0,44.0,44.0,47.0,46.0,47.0,43.0
63,45.0,44.0,43.0,43.0,45.0,44.0,44.0,44.0,43.0
64,47.0,45.0,44.0,44.0,45.0,47.0,47.0,46.0,44.0
65,46.0,46.0,45.0,45.0,46.0,46.0,46.0,45.0,45.0
66,46.0,44.0,44.0,44.0,46.0,45.0,45.0,45.0,44.0
67,48.0,46.0,45.0,45.0,46.0,46.0,46.0,47.0,45.0
68,46.0,47.0,46.0,46.0,47.0,47.0,47.0,45.0,46.0
69,44.0,45.0,43.0,43.0,44.0,44.0,44.0,43.0,44.0
70,46.0,45.0,45.0,45.0,46.0,46.0,46.0,45.0,44.0
71,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0
72,44.0,44.0,42.0,42.0,43.0,43.0,43.0,43.0,43.0
73,46.0,44.0,44.0,44.0,45.0,45.0,45.0,45.0,43.0
74,45.0,45.0,45.0,45.0,46.0,45.0,45.0,44.0,45.0
75,45.0,44.0,42.0,42.0,44.0,44.0,44.0,44.0,43.0
