Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
0,71.0,70.0,70.0,70.0,69.0,62.0,68.0,69.0,69.0,69.0,69.0,67.0
1,63.0,71.0,71.0,71.0,70.0,64.0,66.0,70.0,70.0,68.0,68.0,69.0
2,67.0,71.0,71.0,71.0,70.0,64.0,72.0,70.0,70.0,73.0,73.0,69.0
3,71.0,71.0,71.0,71.0,70.0,61.0,67.0,70.0,70.0,68.0,68.0,66.0
4,63.0,72.0,72.0,72.0,71.0,63.0,70.0,71.0,71.0,71.0,71.0,69.0
5,67.0,72.0,72.0,72.0,71.0,64.0,72.0,71.0,71.0,72.0,72.0,69.0
6,72.0,70.0,70.0,70.0,69.0,61.0,66.0,69.0,69.0,69.0,69.0,67.0
7,64.0,70.0,70.0,70.0,69.0,63.0,68.0,69.0,69.0,69.0,69.0,69.0
8,69.0,70.0,70.0,70.0,69.0,64.0,69.0,69.0,69.0,73.0,73.0,69.0
9,76.0,77.0,77.0,77.0,69.0,69.0,73.0,69.0,69.0,73.0,73.0,77.0
10,71.0,78.0,78.0,78.0,66.0,73.0,73.0,66.0,68.0,73.0,73.0,78.0
11,77.0,78.0,78.0,78.0,66.0,75.0,78.0,66.0,66.0,78.0,78.0,78.0
12,76.0,77.0,77.0,77.0,77.0,69.0,73.0,77.0,77.0,72.0,72.0,77.0
13,71.0,78.0,78.0,78.0,78.0,73.0,73.0,78.0,78.0,72.0,72.0,78.0
14,77.0,78.0,78.0,78.0,78.0,75.0,78.0,78.0,78.0,77.0,77.0,78.0
15,70.0,70.0,70.0,70.0,71.0,67.0,67.0,71.0,71.0,72.0,72.0,68.0
16,63.0,69.0,69.0,69.0,72.0,64.0,64.0,72.0,72.0,68.0,68.0,69.0
17,68.0,69.0,69.0,69.0,72.0,66.0,69.0,72.0,72.0,72.0,72.0,69.0
18,71.0,70.0,70.0,70.0,69.0,60.0,66.0,69.0,69.0,68.0,68.0,65.0
19,63.0,71.0,71.0,71.0,70.0,62.0,70.0,70.0,70.0,70.0,70.0,68.0
20,66.0,71.0,71.0,71.0,70.0,63.0,71.0,70.0,73.0,71.0,71.0,68.0
21,72.0,70.0,69.0,69.0,68.0,61.0,66.0,68.0,69.0,68.0,68.0,66.0
22,64.0,70.0,69.0,69.0,68.0,62.0,67.0,68.0,69.0,71.0,71.0,68.0
23,69.0,70.0,69.0,69.0,68.0,64.0,69.0,68.0,74.0,72.0,72.0,68.0
24,76.0,76.0,76.0,76.0,69.0,69.0,72.0,69.0,69.0,72.0,72.0,76.0
25,71.0,77.0,77.0,77.0,67.0,72.0,76.0,67.0,74.0,76.0,76.0,77.0
26,77.0,77.0,77.0,77.0,67.0,75.0,77.0,67.0,68.0,77.0,77.0,77.0
27,76.0,76.0,76.0,76.0,76.0,69.0,72.0,76.0,76.0,71.0,71.0,76.0
28,71.0,77.0,77.0,77.0,77.0,72.0,76.0,77.0,77.0,75.0,75.0,77.0
29,77.0,77.0,77.0,77.0,77.0,75.0,77.0,77.0,77.0,76.0,76.0,77.0
30,70.0,70.0,70.0,70.0,70.0,67.0,67.0,70.0,70.0,72.0,72.0,67.0
31,63.0,69.0,68.0,68.0,71.0,63.0,67.0,71.0,71.0,70.0,70.0,68.0
32,68.0,69.0,68.0,68.0,71.0,66.0,68.0,71.0,71.0,71.0,71.0,68.0
33,72.0,70.0,69.0,69.0,68.0,61.0,66.0,68.0,69.0,66.0,66.0,63.0
34,65.0,70.0,69.0,69.0,68.0,62.0,66.0,68.0,69.0,68.0,68.0,66.0
35,69.0,70.0,69.0,69.0,68.0,64.0,69.0,68.0,75.0,69.0,69.0,66.0
36,76.0,75.0,75.0,75.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0
37,72.0,75.0,75.0,75.0,68.0,70.0,73.0,68.0,75.0,73.0,73.0,75.0
38,77.0,77.0,77.0,77.0,68.0,75.0,74.0,68.0,69.0,75.0,75.0,75.0
39,76.0,75.0,75.0,75.0,75.0,69.0,69.0,75.0,75.0,71.0,71.0,74.0
40,72.0,75.0,75.0,75.0,75.0,70.0,73.0,75.0,75.0,72.0,72.0,75.0
41,77.0,77.0,77.0,77.0,77.0,75.0,74.0,77.0,77.0,74.0,74.0,75.0
42,70.0,70.0,70.0,70.0,69.0,67.0,67.0,69.0,69.0,72.0,72.0,65.0
43,64.0,70.0,69.0,69.0,69.0,62.0,65.0,69.0,69.0,68.0,68.0,66.0
44,68.0,70.0,69.0,69.0,71.0,66.0,69.0,71.0,71.0,70.0,70.0,66.0
45,74.0,74.0,74.0,74.0,68.0,69.0,69.0,68.0,68.0,69.0,69.0,73.0
46,71.0,75.0,75.0,75.0,62.0,72.0,69.0,62.0,63.0,69.0,69.0,74.0
47,76.0,76.0,76.0,76.0,63.0,75.0,75.0,63.0,63.0,75.0,75.0,75.0
48,74.0,74.0,74.0,74.0,74.0,75.0,75.0,74.0,74.0,75.0,75.0,73.0
49,71.0,75.0,75.0,75.0,75.0,72.0,72.0,75.0,75.0,72.0,72.0,74.0
50,76.0,76.0,76.0,76.0,76.0,75.0,75.0,76.0,76.0,74.0,74.0,75.0
51,74.0,74.0,74.0,74.0,68.0,76.0,76.0,68.0,68.0,76.0,76.0,73.0
52,71.0,75.0,75.0,75.0,69.0,69.0,73.0,69.0,69.0,73.0,73.0,74.0
53,76.0,76.0,76.0,76.0,70.0,75.0,75.0,70.0,70.0,75.0,75.0,75.0
54,73.0,73.0,73.0,73.0,73.0,75.0,75.0,73.0,73.0,74.0,74.0,72.0
55,71.0,74.0,74.0,74.0,74.0,71.0,72.0,74.0,74.0,71.0,71.0,73.0
56,75.0,75.0,75.0,75.0,75.0,74.0,74.0,75.0,75.0,73.0,73.0,74.0
57,74.0,74.0,74.0,74.0,74.0,76.0,76.0,74.0,74.0,75.0,75.0,73.0
