Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,61.0,58.0,60.0,58.0,60.0,60.0,56.0,55.0
1,62.0,59.0,62.0,59.0,62.0,61.0,56.0,56.0
2,59.0,58.0,59.0,58.0,59.0,58.0,56.0,54.0
3,61.0,59.0,60.0,59.0,60.0,60.0,56.0,58.0
4,62.0,61.0,62.0,61.0,62.0,61.0,57.0,58.0
5,59.0,61.0,59.0,61.0,59.0,58.0,58.0,56.0
6,61.0,60.0,60.0,60.0,60.0,60.0,56.0,58.0
7,62.0,62.0,62.0,62.0,62.0,61.0,57.0,58.0
8,59.0,61.0,59.0,61.0,59.0,58.0,58.0,56.0
9,59.0,58.0,58.0,59.0,59.0,58.0,58.0,55.0
10,59.0,59.0,59.0,59.0,59.0,58.0,60.0,53.0
11,60.0,59.0,59.0,59.0,59.0,59.0,59.0,54.0
12,61.0,60.0,61.0,60.0,61.0,60.0,58.0,57.0
13,63.0,63.0,63.0,63.0,63.0,62.0,62.0,58.0
14,63.0,62.0,63.0,62.0,63.0,62.0,58.0,56.0
15,62.0,59.0,59.0,59.0,59.0,61.0,56.0,58.0
16,64.0,59.0,59.0,59.0,59.0,63.0,62.0,59.0
17,64.0,60.0,63.0,60.0,63.0,63.0,58.0,57.0
18,60.0,58.0,59.0,58.0,59.0,59.0,56.0,59.0
19,61.0,60.0,61.0,60.0,61.0,60.0,57.0,60.0
20,59.0,60.0,60.0,60.0,60.0,58.0,58.0,56.0
21,60.0,59.0,59.0,59.0,59.0,59.0,56.0,60.0
22,61.0,61.0,61.0,61.0,61.0,60.0,57.0,61.0
23,59.0,60.0,60.0,60.0,60.0,58.0,58.0,56.0
24,59.0,59.0,58.0,59.0,59.0,58.0,58.0,58.0
25,59.0,59.0,59.0,59.0,59.0,58.0,60.0,58.0
26,60.0,61.0,59.0,61.0,59.0,59.0,60.0,57.0
27,61.0,60.0,61.0,60.0,61.0,60.0,58.0,59.0
28,62.0,62.0,62.0,62.0,62.0,61.0,62.0,62.0
29,63.0,62.0,63.0,62.0,63.0,62.0,60.0,61.0
30,62.0,59.0,59.0,59.0,59.0,61.0,57.0,60.0
31,63.0,60.0,60.0,60.0,60.0,62.0,62.0,63.0
32,64.0,62.0,63.0,62.0,63.0,63.0,58.0,62.0
33,58.0,57.0,57.0,57.0,57.0,57.0,56.0,60.0
34,59.0,58.0,59.0,58.0,59.0,58.0,57.0,61.0
35,59.0,59.0,59.0,59.0,59.0,58.0,58.0,56.0
36,59.0,58.0,58.0,59.0,59.0,58.0,58.0,58.0
37,59.0,59.0,59.0,59.0,59.0,58.0,60.0,58.0
38,60.0,61.0,59.0,61.0,59.0,59.0,60.0,57.0
39,61.0,61.0,61.0,61.0,61.0,60.0,58.0,60.0
40,61.0,61.0,61.0,61.0,61.0,60.0,62.0,62.0
41,63.0,63.0,63.0,63.0,63.0,62.0,60.0,61.0
42,62.0,59.0,59.0,59.0,59.0,61.0,57.0,61.0
43,62.0,59.0,59.0,59.0,59.0,61.0,62.0,63.0
44,64.0,63.0,63.0,63.0,63.0,63.0,58.0,62.0
45,59.0,58.0,57.0,59.0,59.0,58.0,61.0,58.0
46,60.0,59.0,58.0,60.0,60.0,59.0,60.0,54.0
47,60.0,59.0,57.0,60.0,60.0,59.0,59.0,57.0
48,60.0,59.0,59.0,60.0,60.0,59.0,61.0,59.0
49,61.0,61.0,60.0,61.0,61.0,60.0,60.0,58.0
50,61.0,62.0,60.0,62.0,61.0,60.0,60.0,58.0
51,60.0,59.0,59.0,59.0,59.0,59.0,59.0,58.0
52,61.0,59.0,59.0,60.0,60.0,60.0,60.0,59.0
53,61.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0
54,60.0,60.0,60.0,60.0,60.0,59.0,60.0,58.0
55,62.0,62.0,62.0,62.0,62.0,61.0,64.0,58.0
56,64.0,64.0,64.0,64.0,64.0,63.0,62.0,57.0
57,61.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0
58,63.0,62.0,62.0,62.0,62.0,62.0,64.0,59.0
59,65.0,64.0,64.0,64.0,64.0,64.0,62.0,57.0
60,61.0,58.0,58.0,58.0,58.0,60.0,58.0,58.0
61,63.0,60.0,60.0,60.0,60.0,62.0,60.0,59.0
62,65.0,60.0,59.0,60.0,59.0,64.0,59.0,57.0
63,59.0,57.0,58.0,57.0,58.0,58.0,55.0,58.0
64,60.0,59.0,60.0,59.0,60.0,59.0,56.0,59.0
65,58.0,60.0,60.0,60.0,60.0,57.0,57.0,56.0
66,59.0,58.0,58.0,58.0,58.0,58.0,55.0,59.0
67,60.0,60.0,60.0,60.0,60.0,59.0,56.0,60.0
68,58.0,60.0,60.0,60.0,60.0,57.0,57.0,56.0
69,58.0,58.0,57.0,58.0,58.0,57.0,57.0,57.0
70,58.0,58.0,58.0,58.0,58.0,57.0,59.0,58.0
71,59.0,60.0,60.0,60.0,60.0,58.0,60.0,57.0
72,60.0,59.0,60.0,59.0,60.0,59.0,57.0,58.0
73,61.0,61.0,61.0,61.0,61.0,60.0,61.0,61.0
74,62.0,61.0,62.0,61.0,62.0,61.0,60.0,61.0
75,61.0,58.0,58.0,58.0,58.0,60.0,56.0,59.0
76,62.0,59.0,59.0,59.0,59.0,61.0,61.0,62.0
77,63.0,61.0,62.0,61.0,62.0,62.0,58.0,62.0
78,57.0,56.0,56.0,56.0,56.0,56.0,55.0,59.0
79,60.0,58.0,58.0,58.0,58.0,59.0,56.0,60.0
80,58.0,58.0,58.0,58.0,58.0,57.0,57.0,56.0
81,58.0,57.0,57.0,58.0,58.0,57.0,58.0,57.0
82,58.0,58.0,58.0,58.0,58.0,57.0,59.0,58.0
83,59.0,60.0,60.0,60.0,60.0,58.0,60.0,57.0
84,60.0,60.0,60.0,60.0,60.0,59.0,57.0,59.0
85,60.0,60.0,60.0,60.0,60.0,59.0,61.0,61.0
86,62.0,62.0,62.0,62.0,62.0,61.0,60.0,61.0
87,61.0,58.0,58.0,58.0,58.0,60.0,56.0,60.0
88,61.0,58.0,58.0,60.0,60.0,60.0,61.0,62.0
89,63.0,62.0,62.0,62.0,62.0,62.0,58.0,62.0
90,58.0,57.0,56.0,58.0,58.0,57.0,61.0,58.0
91,59.0,58.0,58.0,59.0,59.0,58.0,60.0,59.0
92,60.0,59.0,58.0,60.0,60.0,59.0,61.0,59.0
93,59.0,59.0,59.0,59.0,59.0,58.0,61.0,59.0
94,62.0,62.0,62.0,62.0,62.0,61.0,62.0,62.0
95,61.0,61.0,61.0,61.0,61.0,60.0,62.0,61.0
96,60.0,58.0,58.0,58.0,58.0,59.0,61.0,58.0
97,63.0,58.0,58.0,59.0,59.0,62.0,62.0,63.0
98,62.0,60.0,60.0,60.0,60.0,61.0,62.0,62.0
99,59.0,59.0,59.0,59.0,59.0,58.0,60.0,58.0
100,61.0,61.0,61.0,61.0,61.0,60.0,63.0,61.0
101,63.0,63.0,63.0,63.0,63.0,62.0,61.0,61.0
102,60.0,59.0,59.0,59.0,59.0,59.0,60.0,58.0
103,62.0,61.0,61.0,61.0,61.0,61.0,63.0,62.0
104,64.0,63.0,63.0,63.0,63.0,63.0,61.0,62.0
105,60.0,57.0,57.0,60.0,60.0,59.0,58.0,58.0
106,62.0,59.0,59.0,61.0,61.0,61.0,60.0,60.0
107,64.0,60.0,59.0,60.0,59.0,63.0,59.0,60.0
108,56.0,55.0,56.0,55.0,56.0,55.0,54.0,57.0
109,57.0,54.0,54.0,54.0,54.0,56.0,56.0,58.0
110,55.0,54.0,55.0,54.0,55.0,54.0,57.0,53.0
111,57.0,56.0,55.0,56.0,55.0,56.0,58.0,57.0
112,58.0,55.0,55.0,55.0,55.0,57.0,59.0,58.0
113,57.0,57.0,56.0,57.0,56.0,56.0,60.0,57.0
114,58.0,58.0,58.0,58.0,58.0,57.0,57.0,57.0
115,58.0,58.0,58.0,58.0,58.0,57.0,59.0,60.0
116,60.0,59.0,60.0,59.0,60.0,59.0,60.0,59.0
117,59.0,57.0,57.0,57.0,57.0,58.0,56.0,58.0
118,59.0,58.0,58.0,58.0,58.0,58.0,59.0,61.0
119,61.0,59.0,60.0,59.0,60.0,60.0,58.0,59.0
120,57.0,56.0,55.0,57.0,57.0,56.0,61.0,58.0
121,58.0,56.0,56.0,58.0,58.0,57.0,60.0,59.0
122,60.0,59.0,59.0,60.0,60.0,59.0,61.0,59.0
123,59.0,59.0,59.0,59.0,59.0,58.0,61.0,59.0
124,59.0,58.0,58.0,59.0,59.0,58.0,62.0,62.0
125,61.0,60.0,60.0,61.0,61.0,60.0,62.0,61.0
126,60.0,57.0,56.0,58.0,58.0,59.0,61.0,58.0
127,59.0,58.0,57.0,59.0,59.0,58.0,62.0,63.0
128,61.0,60.0,60.0,60.0,60.0,60.0,62.0,62.0
129,59.0,59.0,59.0,59.0,59.0,58.0,60.0,58.0
130,60.0,60.0,60.0,60.0,60.0,59.0,62.0,61.0
131,62.0,62.0,62.0,62.0,62.0,61.0,62.0,61.0
132,60.0,59.0,59.0,60.0,60.0,59.0,60.0,58.0
133,61.0,60.0,60.0,61.0,61.0,60.0,62.0,62.0
134,63.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
135,60.0,57.0,56.0,61.0,61.0,59.0,58.0,58.0
136,61.0,58.0,58.0,62.0,62.0,60.0,60.0,60.0
137,63.0,60.0,59.0,60.0,59.0,62.0,59.0,60.0
138,58.0,59.0,59.0,59.0,59.0,57.0,60.0,58.0
139,60.0,60.0,60.0,60.0,60.0,59.0,61.0,54.0
140,60.0,59.0,57.0,60.0,60.0,59.0,60.0,57.0
141,63.0,63.0,63.0,63.0,63.0,62.0,61.0,59.0
142,61.0,61.0,61.0,61.0,61.0,60.0,63.0,57.0
143,61.0,60.0,59.0,61.0,61.0,60.0,62.0,58.0
144,64.0,59.0,59.0,59.0,59.0,63.0,61.0,58.0
145,62.0,58.0,57.0,60.0,60.0,61.0,63.0,58.0
146,60.0,60.0,59.0,60.0,60.0,59.0,62.0,57.0
147,63.0,63.0,63.0,63.0,63.0,62.0,61.0,59.0
148,61.0,61.0,61.0,61.0,61.0,60.0,63.0,57.0
149,62.0,62.0,62.0,62.0,62.0,61.0,63.0,58.0
150,64.0,63.0,63.0,63.0,63.0,63.0,62.0,59.0
151,62.0,61.0,61.0,61.0,61.0,61.0,63.0,58.0
