Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
25,48.0,48.0,47.0,47.0,46.0,48.0,48.0,48.0,47.0,48.0,47.0,50.0,50.0
26,48.0,50.0,51.0,51.0,47.0,49.0,51.0,48.0,51.0,51.0,46.0,49.0,50.0
27,49.0,49.0,49.0,49.0,49.0,52.0,51.0,51.0,51.0,51.0,52.0,49.0,48.0
28,51.0,51.0,46.0,46.0,50.0,49.0,47.0,49.0,48.0,48.0,46.0,50.0,49.0
29,51.0,51.0,51.0,51.0,51.0,50.0,51.0,50.0,50.0,51.0,46.0,50.0,49.0
30,50.0,50.0,46.0,47.0,50.0,50.0,50.0,52.0,51.0,51.0,49.0,50.0,44.0
31,52.0,52.0,47.0,47.0,51.0,49.0,47.0,50.0,49.0,48.0,44.0,51.0,45.0
32,52.0,52.0,47.0,47.0,52.0,51.0,49.0,51.0,49.0,51.0,46.0,51.0,45.0
33,47.0,47.0,47.0,47.0,50.0,46.0,50.0,49.0,49.0,48.0,50.0,49.0,45.0
34,49.0,48.0,46.0,46.0,44.0,46.0,48.0,48.0,49.0,48.0,46.0,50.0,45.0
35,48.0,48.0,46.0,46.0,45.0,47.0,51.0,49.0,50.0,51.0,51.0,46.0,46.0
36,47.0,49.0,50.0,50.0,51.0,53.0,50.0,50.0,51.0,49.0,53.0,50.0,49.0
37,48.0,49.0,47.0,47.0,45.0,47.0,48.0,49.0,46.0,47.0,46.0,50.0,50.0
38,48.0,51.0,52.0,52.0,45.0,49.0,52.0,49.0,50.0,51.0,47.0,50.0,50.0
39,47.0,48.0,50.0,50.0,50.0,53.0,50.0,50.0,52.0,49.0,53.0,50.0,48.0
40,52.0,52.0,47.0,47.0,51.0,50.0,47.0,50.0,47.0,47.0,46.0,51.0,49.0
41,52.0,52.0,52.0,52.0,52.0,51.0,52.0,50.0,49.0,51.0,47.0,51.0,49.0
42,47.0,47.0,47.0,47.0,51.0,49.0,50.0,51.0,51.0,49.0,50.0,51.0,45.0
43,53.0,53.0,47.0,47.0,52.0,50.0,47.0,51.0,48.0,47.0,43.0,52.0,45.0
44,53.0,53.0,47.0,47.0,53.0,52.0,50.0,51.0,49.0,51.0,47.0,52.0,45.0
45,47.0,49.0,47.0,47.0,46.0,48.0,49.0,47.0,47.0,49.0,48.0,46.0,44.0
46,46.0,45.0,42.0,42.0,44.0,45.0,48.0,45.0,43.0,41.0,45.0,48.0,51.0
47,47.0,46.0,47.0,47.0,43.0,45.0,46.0,46.0,48.0,45.0,45.0,48.0,46.0
48,47.0,48.0,47.0,47.0,50.0,49.0,49.0,48.0,48.0,49.0,48.0,49.0,43.0
49,48.0,48.0,43.0,43.0,48.0,48.0,48.0,47.0,45.0,44.0,45.0,49.0,51.0
50,48.0,48.0,47.0,47.0,48.0,49.0,48.0,48.0,49.0,45.0,45.0,48.0,46.0
51,47.0,47.0,47.0,47.0,51.0,48.0,49.0,49.0,49.0,50.0,49.0,50.0,44.0
52,48.0,49.0,44.0,44.0,49.0,45.0,49.0,48.0,46.0,45.0,46.0,50.0,51.0
53,48.0,49.0,47.0,47.0,49.0,50.0,49.0,49.0,48.0,47.0,46.0,48.0,45.0
54,47.0,47.0,47.0,47.0,49.0,48.0,49.0,47.0,49.0,48.0,48.0,49.0,42.0
55,48.0,47.0,43.0,43.0,47.0,47.0,48.0,46.0,46.0,43.0,45.0,50.0,50.0
56,48.0,47.0,46.0,46.0,47.0,48.0,48.0,47.0,48.0,44.0,45.0,50.0,45.0
57,47.0,47.0,47.0,47.0,50.0,48.0,49.0,48.0,48.0,49.0,49.0,50.0,43.0
58,48.0,48.0,44.0,44.0,48.0,45.0,49.0,47.0,47.0,44.0,46.0,51.0,50.0
59,48.0,48.0,47.0,47.0,48.0,49.0,49.0,48.0,47.0,47.0,46.0,51.0,44.0
60,47.0,47.0,46.0,46.0,50.0,45.0,45.0,48.0,46.0,48.0,45.0,50.0,43.0
61,48.0,49.0,41.0,41.0,48.0,45.0,45.0,47.0,44.0,44.0,41.0,52.0,46.0
62,48.0,49.0,43.0,43.0,48.0,47.0,46.0,46.0,48.0,47.0,42.0,51.0,42.0
63,49.0,49.0,49.0,51.0,49.0,51.0,51.0,51.0,49.0,48.0,49.0,47.0,44.0
64,50.0,50.0,49.0,49.0,46.0,46.0,51.0,50.0,49.0,49.0,49.0,50.0,45.0
65,51.0,51.0,50.0,50.0,47.0,48.0,52.0,50.0,48.0,51.0,50.0,49.0,46.0
66,50.0,50.0,50.0,52.0,50.0,52.0,51.0,52.0,49.0,48.0,50.0,48.0,45.0
67,51.0,51.0,50.0,50.0,47.0,47.0,51.0,51.0,50.0,49.0,50.0,50.0,46.0
68,52.0,52.0,51.0,51.0,46.0,49.0,52.0,51.0,49.0,51.0,51.0,49.0,47.0
69,50.0,50.0,50.0,50.0,50.0,51.0,51.0,50.0,50.0,50.0,54.0,48.0,48.0
70,48.0,47.0,47.0,47.0,46.0,48.0,50.0,48.0,48.0,50.0,47.0,50.0,49.0
71,50.0,50.0,50.0,50.0,47.0,49.0,51.0,49.0,51.0,50.0,50.0,49.0,49.0
72,49.0,49.0,50.0,50.0,49.0,51.0,51.0,51.0,51.0,50.0,54.0,51.0,47.0
73,50.0,50.0,46.0,46.0,50.0,49.0,50.0,49.0,48.0,49.0,46.0,53.0,48.0
74,52.0,52.0,50.0,50.0,51.0,50.0,51.0,50.0,50.0,50.0,50.0,49.0,48.0
75,50.0,50.0,48.0,48.0,50.0,49.0,50.0,52.0,51.0,50.0,50.0,52.0,44.0
76,51.0,51.0,46.0,46.0,51.0,49.0,51.0,50.0,49.0,49.0,46.0,54.0,44.0
77,53.0,53.0,46.0,46.0,52.0,51.0,51.0,51.0,49.0,50.0,50.0,50.0,44.0
78,47.0,47.0,49.0,49.0,50.0,47.0,49.0,50.0,49.0,49.0,49.0,48.0,44.0
79,48.0,48.0,51.0,51.0,47.0,46.0,51.0,49.0,50.0,48.0,51.0,49.0,45.0
80,48.0,48.0,50.0,50.0,45.0,47.0,50.0,50.0,49.0,50.0,50.0,49.0,45.0
81,51.0,51.0,51.0,51.0,51.0,52.0,51.0,51.0,50.0,51.0,55.0,49.0,49.0
82,48.0,48.0,47.0,47.0,47.0,48.0,50.0,49.0,49.0,49.0,47.0,51.0,50.0
83,51.0,51.0,51.0,51.0,45.0,49.0,52.0,50.0,51.0,51.0,51.0,50.0,50.0
84,50.0,50.0,51.0,51.0,50.0,52.0,51.0,51.0,51.0,51.0,55.0,52.0,48.0
85,51.0,51.0,46.0,46.0,51.0,50.0,50.0,49.0,48.0,48.0,46.0,54.0,49.0
86,53.0,53.0,51.0,51.0,52.0,51.0,52.0,49.0,50.0,51.0,51.0,50.0,49.0
87,49.0,49.0,49.0,49.0,51.0,48.0,50.0,52.0,51.0,51.0,51.0,53.0,44.0
88,52.0,52.0,46.0,46.0,52.0,50.0,51.0,50.0,49.0,48.0,47.0,55.0,45.0
89,54.0,54.0,46.0,46.0,53.0,52.0,51.0,50.0,49.0,51.0,51.0,51.0,45.0
90,47.0,48.0,48.0,48.0,46.0,50.0,52.0,50.0,51.0,52.0,50.0,48.0,49.0
91,47.0,47.0,46.0,46.0,44.0,49.0,48.0,48.0,47.0,47.0,49.0,50.0,51.0
92,47.0,47.0,46.0,46.0,45.0,49.0,50.0,48.0,50.0,51.0,49.0,50.0,50.0
93,50.0,50.0,48.0,48.0,50.0,50.0,52.0,50.0,51.0,52.0,50.0,49.0,49.0
94,48.0,48.0,46.0,46.0,48.0,50.0,47.0,49.0,49.0,48.0,49.0,51.0,51.0
95,50.0,50.0,46.0,46.0,48.0,50.0,50.0,49.0,50.0,51.0,49.0,49.0,50.0
96,51.0,51.0,48.0,48.0,51.0,49.0,52.0,48.0,50.0,52.0,50.0,49.0,49.0
97,48.0,49.0,47.0,47.0,49.0,49.0,48.0,47.0,50.0,49.0,49.0,52.0,51.0
98,51.0,51.0,46.0,46.0,49.0,51.0,50.0,48.0,51.0,51.0,50.0,48.0,50.0
99,49.0,49.0,48.0,48.0,49.0,50.0,52.0,49.0,50.0,51.0,49.0,51.0,48.0
100,48.0,47.0,46.0,46.0,47.0,49.0,47.0,48.0,50.0,47.0,49.0,53.0,50.0
101,49.0,49.0,45.0,45.0,47.0,50.0,49.0,48.0,51.0,50.0,49.0,50.0,49.0
102,50.0,50.0,48.0,48.0,50.0,49.0,52.0,47.0,50.0,51.0,50.0,52.0,48.0
103,48.0,48.0,47.0,47.0,48.0,49.0,48.0,48.0,51.0,48.0,49.0,54.0,50.0
104,50.0,50.0,46.0,46.0,48.0,51.0,50.0,47.0,51.0,51.0,50.0,51.0,49.0
105,49.0,49.0,45.0,45.0,50.0,48.0,49.0,47.0,50.0,51.0,46.0,53.0,44.0
106,48.0,48.0,40.0,40.0,48.0,47.0,46.0,46.0,48.0,46.0,45.0,55.0,46.0
107,51.0,51.0,43.0,42.0,48.0,50.0,46.0,46.0,49.0,51.0,46.0,51.0,45.0
108,47.0,47.0,47.0,47.0,44.0,46.0,48.0,46.0,45.0,47.0,48.0,44.0,44.0
109,44.0,44.0,47.0,47.0,43.0,46.0,47.0,46.0,49.0,47.0,47.0,49.0,41.0
110,44.0,44.0,47.0,47.0,42.0,46.0,47.0,47.0,48.0,50.0,49.0,46.0,45.0
111,47.0,47.0,49.0,49.0,45.0,49.0,50.0,48.0,50.0,48.0,54.0,46.0,49.0
112,44.0,44.0,46.0,47.0,44.0,48.0,48.0,48.0,50.0,50.0,47.0,50.0,45.0
113,47.0,47.0,46.0,46.0,44.0,49.0,52.0,49.0,50.0,51.0,52.0,47.0,50.0
114,47.0,46.0,49.0,49.0,46.0,49.0,50.0,48.0,51.0,47.0,54.0,49.0,48.0
115,48.0,48.0,46.0,46.0,45.0,51.0,47.0,50.0,49.0,49.0,46.0,51.0,44.0
116,49.0,49.0,45.0,45.0,47.0,52.0,52.0,48.0,49.0,51.0,52.0,47.0,49.0
117,47.0,47.0,50.0,50.0,45.0,49.0,50.0,49.0,50.0,48.0,50.0,50.0,44.0
118,48.0,49.0,44.0,47.0,46.0,48.0,47.0,47.0,50.0,47.0,47.0,52.0,41.0
119,50.0,50.0,46.0,46.0,47.0,53.0,47.0,48.0,49.0,51.0,52.0,48.0,45.0
120,45.0,47.0,45.0,48.0,43.0,51.0,51.0,51.0,52.0,49.0,49.0,46.0,50.0
121,46.0,46.0,47.0,47.0,44.0,49.0,48.0,49.0,47.0,48.0,49.0,51.0,46.0
122,47.0,46.0,44.0,44.0,45.0,50.0,51.0,49.0,51.0,52.0,50.0,51.0,51.0
123,47.0,47.0,46.0,48.0,47.0,51.0,51.0,51.0,52.0,49.0,50.0,50.0,50.0
124,48.0,48.0,47.0,47.0,46.0,50.0,47.0,50.0,50.0,49.0,50.0,52.0,46.0
125,51.0,51.0,46.0,46.0,48.0,51.0,51.0,50.0,51.0,52.0,50.0,50.0,51.0
126,48.0,48.0,45.0,45.0,45.0,50.0,51.0,48.0,51.0,50.0,49.0,50.0,50.0
127,48.0,49.0,48.0,48.0,47.0,50.0,48.0,48.0,51.0,50.0,49.0,53.0,46.0
128,52.0,52.0,44.0,44.0,46.0,52.0,51.0,49.0,52.0,52.0,51.0,48.0,51.0
129,47.0,46.0,46.0,47.0,46.0,51.0,51.0,50.0,51.0,48.0,50.0,50.0,49.0
130,48.0,47.0,47.0,47.0,47.0,50.0,47.0,49.0,51.0,48.0,50.0,54.0,45.0
131,50.0,50.0,46.0,46.0,48.0,51.0,50.0,49.0,52.0,51.0,50.0,51.0,50.0
132,47.0,47.0,45.0,45.0,47.0,50.0,51.0,48.0,51.0,49.0,49.0,51.0,49.0
133,48.0,48.0,48.0,48.0,48.0,50.0,48.0,49.0,51.0,49.0,49.0,55.0,45.0
134,51.0,51.0,44.0,44.0,49.0,52.0,51.0,48.0,51.0,52.0,51.0,52.0,50.0
135,47.0,48.0,45.0,45.0,44.0,49.0,49.0,45.0,51.0,48.0,46.0,50.0,45.0
136,48.0,49.0,41.0,41.0,46.0,48.0,47.0,47.0,49.0,47.0,45.0,56.0,41.0
137,52.0,52.0,44.0,42.0,45.0,51.0,47.0,46.0,50.0,52.0,47.0,52.0,46.0
138,44.0,47.0,42.0,43.0,44.0,48.0,48.0,48.0,48.0,49.0,48.0,48.0,43.0
139,43.0,46.0,42.0,42.0,42.0,45.0,48.0,46.0,43.0,41.0,45.0,53.0,44.0
140,43.0,46.0,42.0,42.0,41.0,45.0,45.0,45.0,48.0,46.0,45.0,49.0,43.0
141,45.0,48.0,43.0,43.0,44.0,49.0,48.0,48.0,49.0,49.0,48.0,49.0,43.0
142,45.0,47.0,43.0,42.0,43.0,48.0,48.0,48.0,46.0,42.0,45.0,54.0,47.0
143,47.0,47.0,43.0,43.0,45.0,49.0,48.0,47.0,49.0,45.0,45.0,50.0,47.0
144,45.0,47.0,42.0,43.0,44.0,49.0,48.0,49.0,50.0,50.0,48.0,48.0,44.0
145,46.0,46.0,44.0,43.0,44.0,46.0,49.0,47.0,47.0,43.0,44.0,52.0,43.0
146,47.0,48.0,42.0,42.0,46.0,50.0,49.0,48.0,48.0,47.0,46.0,48.0,43.0
147,45.0,47.0,43.0,43.0,46.0,49.0,47.0,49.0,50.0,49.0,48.0,49.0,43.0
148,45.0,46.0,43.0,42.0,44.0,48.0,48.0,47.0,47.0,42.0,45.0,53.0,47.0
149,47.0,46.0,43.0,43.0,47.0,49.0,48.0,48.0,49.0,47.0,45.0,50.0,46.0
150,45.0,46.0,43.0,43.0,47.0,49.0,48.0,49.0,50.0,50.0,48.0,50.0,44.0
151,46.0,46.0,44.0,43.0,45.0,48.0,48.0,47.0,48.0,43.0,45.0,52.0,47.0
152,47.0,47.0,43.0,43.0,48.0,50.0,49.0,48.0,49.0,48.0,46.0,51.0,47.0
153,45.0,47.0,42.0,42.0,44.0,48.0,46.0,46.0,49.0,50.0,48.0,50.0,44.0
154,44.0,46.0,44.0,43.0,43.0,45.0,47.0,44.0,49.0,44.0,45.0,53.0,43.0
155,47.0,48.0,42.0,42.0,44.0,50.0,49.0,45.0,49.0,49.0,46.0,51.0,43.0
156,44.0,46.0,43.0,43.0,45.0,48.0,47.0,49.0,49.0,48.0,47.0,49.0,42.0
157,44.0,45.0,43.0,41.0,43.0,47.0,48.0,47.0,48.0,41.0,44.0,54.0,46.0
158,46.0,46.0,43.0,43.0,46.0,48.0,48.0,48.0,49.0,46.0,44.0,50.0,45.0
159,45.0,45.0,43.0,43.0,46.0,49.0,47.0,48.0,50.0,49.0,48.0,50.0,43.0
160,45.0,45.0,44.0,42.0,44.0,47.0,48.0,46.0,49.0,42.0,45.0,55.0,46.0
161,47.0,47.0,43.0,43.0,47.0,49.0,49.0,47.0,49.0,47.0,45.0,51.0,46.0
162,45.0,46.0,42.0,42.0,46.0,48.0,46.0,46.0,50.0,49.0,48.0,51.0,43.0
163,43.0,45.0,44.0,43.0,44.0,45.0,47.0,44.0,48.0,43.0,45.0,56.0,43.0
164,47.0,47.0,42.0,42.0,47.0,49.0,49.0,44.0,48.0,48.0,46.0,52.0,43.0
165,45.0,46.0,39.0,39.0,43.0,45.0,44.0,44.0,47.0,48.0,44.0,50.0,43.0
166,43.0,45.0,37.0,37.0,40.0,43.0,43.0,41.0,44.0,42.0,40.0,57.0,44.0
167,47.0,48.0,38.0,37.0,41.0,45.0,42.0,41.0,48.0,47.0,42.0,52.0,44.0
