Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
132,46.0,46.0,45.0,47.0,45.0,46.0,48.0,48.0,46.0,44.0,44.0,46.0,47.0,45.0
133,46.0,47.0,47.0,49.0,49.0,46.0,48.0,48.0,46.0,46.0,47.0,47.0,46.0,46.0
134,50.0,50.0,51.0,49.0,49.0,46.0,48.0,48.0,50.0,44.0,44.0,47.0,47.0,46.0
135,44.0,44.0,44.0,44.0,45.0,46.0,45.0,45.0,45.0,42.0,42.0,46.0,46.0,38.0
136,45.0,45.0,46.0,44.0,44.0,46.0,44.0,44.0,45.0,43.0,43.0,46.0,46.0,40.0
137,47.0,47.0,48.0,47.0,47.0,46.0,46.0,46.0,47.0,43.0,43.0,46.0,48.0,40.0
138,44.0,45.0,45.0,43.0,49.0,44.0,48.0,48.0,42.0,40.0,41.0,44.0,45.0,42.0
139,48.0,48.0,47.0,46.0,50.0,46.0,47.0,47.0,46.0,44.0,44.0,46.0,46.0,43.0
140,48.0,48.0,48.0,46.0,47.0,47.0,47.0,47.0,47.0,44.0,44.0,47.0,47.0,43.0
141,47.0,47.0,46.0,47.0,50.0,46.0,48.0,48.0,45.0,44.0,44.0,47.0,45.0,44.0
142,48.0,48.0,48.0,51.0,51.0,46.0,48.0,48.0,47.0,44.0,44.0,47.0,45.0,47.0
143,48.0,48.0,48.0,51.0,49.0,48.0,47.0,47.0,46.0,44.0,44.0,48.0,47.0,47.0
144,44.0,44.0,44.0,44.0,47.0,46.0,48.0,48.0,44.0,41.0,41.0,46.0,45.0,40.0
145,45.0,45.0,46.0,47.0,49.0,47.0,49.0,49.0,45.0,44.0,44.0,47.0,46.0,44.0
146,47.0,47.0,48.0,47.0,49.0,47.0,48.0,48.0,47.0,44.0,44.0,47.0,47.0,43.0
147,47.0,47.0,46.0,47.0,51.0,46.0,47.0,47.0,45.0,44.0,44.0,47.0,46.0,47.0
148,49.0,49.0,48.0,51.0,51.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,48.0
149,49.0,49.0,48.0,51.0,50.0,51.0,48.0,48.0,47.0,47.0,47.0,51.0,47.0,48.0
150,45.0,45.0,46.0,47.0,48.0,46.0,48.0,48.0,46.0,45.0,45.0,47.0,47.0,44.0
151,48.0,48.0,47.0,48.0,49.0,46.0,48.0,48.0,46.0,46.0,46.0,48.0,47.0,47.0
152,48.0,48.0,48.0,48.0,49.0,51.0,48.0,48.0,47.0,48.0,48.0,51.0,48.0,47.0
153,44.0,44.0,45.0,44.0,46.0,46.0,47.0,47.0,44.0,41.0,42.0,46.0,45.0,39.0
154,46.0,46.0,47.0,47.0,47.0,46.0,49.0,49.0,46.0,44.0,44.0,46.0,46.0,42.0
155,47.0,47.0,48.0,47.0,49.0,47.0,48.0,48.0,47.0,44.0,44.0,48.0,47.0,42.0
156,45.0,45.0,46.0,46.0,51.0,46.0,46.0,46.0,45.0,41.0,41.0,50.0,46.0,42.0
157,49.0,49.0,50.0,50.0,50.0,45.0,46.0,46.0,49.0,47.0,47.0,48.0,45.0,47.0
158,49.0,49.0,50.0,50.0,50.0,50.0,47.0,47.0,49.0,47.0,47.0,52.0,50.0,46.0
159,45.0,45.0,46.0,46.0,48.0,46.0,47.0,47.0,46.0,42.0,42.0,50.0,47.0,43.0
160,49.0,49.0,50.0,49.0,49.0,46.0,47.0,47.0,49.0,47.0,47.0,49.0,46.0,48.0
161,49.0,49.0,50.0,49.0,49.0,51.0,48.0,48.0,50.0,48.0,48.0,52.0,51.0,46.0
162,44.0,44.0,45.0,46.0,45.0,46.0,47.0,47.0,46.0,42.0,42.0,46.0,47.0,43.0
163,47.0,47.0,46.0,48.0,49.0,46.0,48.0,48.0,45.0,46.0,46.0,47.0,46.0,46.0
164,48.0,48.0,48.0,48.0,49.0,51.0,48.0,48.0,50.0,48.0,48.0,51.0,51.0,45.0
165,43.0,43.0,44.0,42.0,44.0,45.0,45.0,45.0,44.0,41.0,42.0,45.0,45.0,36.0
166,45.0,45.0,45.0,44.0,44.0,46.0,45.0,45.0,45.0,43.0,43.0,46.0,46.0,39.0
167,47.0,47.0,48.0,44.0,45.0,47.0,45.0,45.0,47.0,43.0,44.0,47.0,47.0,39.0
