Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
106,46.0,42.0,43.0,43.0,43.0,41.0,41.0,42.0,42.0,41.0,42.0,42.0,42.0,42.0,41.0
107,45.0,45.0,47.0,47.0,47.0,44.0,45.0,46.0,46.0,45.0,46.0,46.0,45.0,45.0,45.0
108,40.0,39.0,40.0,40.0,40.0,39.0,33.0,40.0,40.0,33.0,40.0,40.0,38.0,38.0,39.0
109,45.0,38.0,42.0,42.0,42.0,37.0,34.0,39.0,39.0,34.0,39.0,39.0,37.0,37.0,36.0
110,41.0,38.0,46.0,46.0,46.0,37.0,35.0,41.0,41.0,35.0,41.0,41.0,38.0,38.0,37.0
111,45.0,46.0,47.0,45.0,45.0,46.0,41.0,47.0,47.0,41.0,47.0,47.0,46.0,46.0,46.0
112,46.0,43.0,42.0,42.0,42.0,43.0,36.0,45.0,45.0,36.0,45.0,45.0,43.0,43.0,38.0
113,44.0,43.0,46.0,46.0,46.0,39.0,38.0,44.0,44.0,38.0,44.0,44.0,43.0,43.0,43.0
114,45.0,47.0,46.0,44.0,44.0,47.0,42.0,46.0,46.0,42.0,46.0,46.0,47.0,47.0,47.0
115,46.0,45.0,45.0,41.0,41.0,42.0,38.0,44.0,44.0,38.0,44.0,44.0,45.0,45.0,41.0
116,45.0,42.0,47.0,45.0,45.0,42.0,37.0,46.0,46.0,37.0,46.0,46.0,42.0,42.0,45.0
117,40.0,40.0,41.0,41.0,41.0,39.0,35.0,40.0,40.0,35.0,40.0,40.0,39.0,39.0,40.0
118,46.0,41.0,42.0,42.0,42.0,41.0,35.0,41.0,41.0,35.0,41.0,41.0,41.0,41.0,41.0
119,42.0,41.0,46.0,46.0,46.0,42.0,38.0,46.0,46.0,38.0,46.0,46.0,41.0,41.0,41.0
120,44.0,48.0,47.0,45.0,45.0,46.0,42.0,47.0,47.0,42.0,47.0,47.0,46.0,46.0,48.0
121,46.0,44.0,45.0,44.0,44.0,43.0,39.0,46.0,46.0,39.0,46.0,46.0,44.0,44.0,44.0
122,45.0,45.0,47.0,47.0,47.0,45.0,42.0,46.0,46.0,42.0,44.0,44.0,44.0,44.0,45.0
123,48.0,47.0,48.0,48.0,48.0,47.0,46.0,47.0,47.0,46.0,47.0,47.0,47.0,47.0,49.0
124,50.0,47.0,49.0,47.0,47.0,47.0,42.0,48.0,48.0,42.0,48.0,48.0,47.0,47.0,48.0
125,48.0,49.0,50.0,51.0,51.0,49.0,45.0,49.0,49.0,45.0,49.0,49.0,48.0,48.0,49.0
126,46.0,47.0,47.0,46.0,46.0,46.0,41.0,47.0,47.0,41.0,47.0,47.0,47.0,47.0,47.0
127,51.0,48.0,47.0,47.0,47.0,47.0,42.0,48.0,48.0,42.0,48.0,48.0,48.0,48.0,48.0
128,47.0,48.0,47.0,52.0,52.0,47.0,46.0,49.0,49.0,46.0,49.0,49.0,49.0,49.0,49.0
129,47.0,48.0,47.0,47.0,47.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0
130,49.0,48.0,48.0,46.0,46.0,48.0,43.0,47.0,47.0,43.0,47.0,47.0,48.0,48.0,49.0
131,47.0,48.0,49.0,50.0,50.0,48.0,46.0,48.0,48.0,46.0,48.0,48.0,47.0,47.0,50.0
132,46.0,47.0,46.0,46.0,46.0,47.0,42.0,46.0,46.0,42.0,46.0,46.0,46.0,46.0,48.0
133,50.0,47.0,46.0,46.0,46.0,48.0,43.0,47.0,47.0,43.0,47.0,47.0,47.0,47.0,49.0
134,47.0,49.0,48.0,51.0,51.0,48.0,47.0,48.0,48.0,47.0,48.0,48.0,48.0,48.0,50.0
135,41.0,40.0,41.0,41.0,41.0,40.0,36.0,41.0,41.0,36.0,41.0,41.0,40.0,40.0,40.0
136,46.0,42.0,43.0,43.0,43.0,41.0,36.0,42.0,42.0,36.0,42.0,42.0,42.0,42.0,41.0
137,42.0,42.0,47.0,47.0,47.0,41.0,40.0,46.0,46.0,40.0,46.0,46.0,42.0,42.0,42.0
138,45.0,47.0,48.0,46.0,46.0,47.0,42.0,46.0,46.0,42.0,46.0,46.0,47.0,47.0,47.0
139,47.0,44.0,46.0,44.0,44.0,43.0,43.0,45.0,45.0,43.0,45.0,45.0,43.0,43.0,45.0
140,45.0,47.0,48.0,48.0,48.0,47.0,43.0,46.0,46.0,43.0,46.0,46.0,47.0,47.0,47.0
141,49.0,51.0,52.0,48.0,48.0,51.0,46.0,48.0,48.0,46.0,48.0,48.0,51.0,51.0,51.0
142,51.0,49.0,50.0,48.0,48.0,47.0,43.0,48.0,48.0,43.0,48.0,48.0,47.0,47.0,49.0
143,49.0,51.0,52.0,52.0,52.0,51.0,47.0,52.0,52.0,47.0,52.0,52.0,51.0,51.0,51.0
144,47.0,48.0,47.0,46.0,46.0,47.0,42.0,48.0,48.0,42.0,48.0,48.0,48.0,48.0,48.0
145,50.0,48.0,47.0,47.0,47.0,47.0,43.0,48.0,48.0,43.0,48.0,48.0,48.0,48.0,49.0
146,50.0,52.0,51.0,51.0,51.0,51.0,48.0,52.0,52.0,48.0,52.0,52.0,52.0,52.0,51.0
147,51.0,50.0,51.0,47.0,47.0,50.0,46.0,48.0,48.0,46.0,48.0,48.0,50.0,50.0,51.0
148,53.0,48.0,49.0,47.0,47.0,48.0,47.0,48.0,48.0,47.0,48.0,48.0,48.0,48.0,50.0
149,51.0,52.0,51.0,52.0,52.0,52.0,50.0,51.0,51.0,50.0,51.0,51.0,52.0,52.0,52.0
150,51.0,48.0,48.0,48.0,48.0,47.0,46.0,48.0,48.0,46.0,48.0,48.0,48.0,48.0,49.0
151,51.0,49.0,49.0,47.0,47.0,48.0,47.0,48.0,48.0,47.0,48.0,48.0,49.0,49.0,50.0
152,51.0,53.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,53.0,52.0
153,45.0,47.0,46.0,46.0,46.0,46.0,41.0,47.0,47.0,41.0,47.0,47.0,47.0,47.0,47.0
154,50.0,48.0,47.0,47.0,47.0,47.0,42.0,48.0,48.0,42.0,48.0,48.0,48.0,48.0,48.0
155,46.0,48.0,48.0,51.0,51.0,47.0,47.0,48.0,48.0,47.0,48.0,48.0,48.0,48.0,48.0
156,50.0,49.0,50.0,46.0,46.0,49.0,45.0,47.0,47.0,45.0,47.0,47.0,49.0,49.0,50.0
157,52.0,50.0,48.0,46.0,46.0,49.0,47.0,48.0,48.0,47.0,48.0,48.0,48.0,48.0,49.0
158,50.0,51.0,50.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,51.0,52.0
159,50.0,47.0,48.0,47.0,47.0,47.0,46.0,47.0,47.0,46.0,47.0,47.0,47.0,47.0,48.0
160,50.0,49.0,48.0,46.0,46.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,48.0,49.0
161,50.0,52.0,51.0,51.0,51.0,51.0,51.0,50.0,50.0,51.0,50.0,50.0,52.0,52.0,52.0
162,46.0,46.0,46.0,45.0,45.0,46.0,42.0,46.0,46.0,42.0,46.0,46.0,46.0,46.0,48.0
163,49.0,47.0,46.0,46.0,46.0,47.0,43.0,47.0,47.0,43.0,47.0,47.0,47.0,47.0,49.0
164,46.0,48.0,47.0,50.0,50.0,46.0,48.0,47.0,47.0,48.0,47.0,47.0,47.0,47.0,49.0
165,41.0,41.0,42.0,42.0,42.0,40.0,35.0,41.0,41.0,35.0,41.0,41.0,41.0,41.0,40.0
166,46.0,42.0,43.0,43.0,43.0,41.0,37.0,42.0,42.0,37.0,42.0,42.0,42.0,42.0,41.0
167,42.0,42.0,47.0,47.0,47.0,41.0,41.0,44.0,44.0,41.0,44.0,44.0,42.0,42.0,42.0
