Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,52.0,52.0,49.0,51.0,51.0,50.0,50.0
1,45.0,45.0,45.0,50.0,50.0,48.0,44.0
2,49.0,49.0,45.0,51.0,51.0,45.0,45.0
3,52.0,52.0,50.0,50.0,50.0,51.0,51.0
4,45.0,45.0,50.0,50.0,50.0,49.0,45.0
5,49.0,49.0,50.0,51.0,51.0,47.0,47.0
6,52.0,52.0,49.0,50.0,50.0,50.0,50.0
7,45.0,45.0,50.0,50.0,50.0,48.0,45.0
8,49.0,49.0,50.0,50.0,50.0,47.0,47.0
9,52.0,52.0,48.0,49.0,49.0,50.0,50.0
10,50.0,50.0,48.0,50.0,50.0,48.0,48.0
11,50.0,50.0,45.0,51.0,51.0,49.0,49.0
12,52.0,52.0,48.0,50.0,50.0,51.0,51.0
13,53.0,53.0,50.0,51.0,51.0,51.0,51.0
14,53.0,53.0,50.0,52.0,52.0,51.0,51.0
15,52.0,52.0,49.0,49.0,49.0,50.0,50.0
16,52.0,52.0,51.0,51.0,51.0,49.0,49.0
17,52.0,52.0,51.0,51.0,51.0,49.0,49.0
18,51.0,51.0,50.0,50.0,50.0,51.0,51.0
19,44.0,44.0,50.0,49.0,49.0,48.0,44.0
20,48.0,48.0,52.0,52.0,52.0,48.0,48.0
21,51.0,51.0,50.0,50.0,50.0,51.0,51.0
22,45.0,45.0,49.0,50.0,50.0,49.0,44.0
23,48.0,48.0,52.0,52.0,52.0,48.0,48.0
24,51.0,51.0,51.0,51.0,51.0,51.0,51.0
25,49.0,49.0,52.0,52.0,52.0,49.0,49.0
26,50.0,50.0,50.0,51.0,51.0,51.0,51.0
27,51.0,51.0,50.0,50.0,50.0,52.0,52.0
28,52.0,52.0,51.0,51.0,51.0,52.0,52.0
29,53.0,53.0,53.0,52.0,52.0,54.0,54.0
30,51.0,51.0,51.0,51.0,51.0,51.0,51.0
31,52.0,52.0,52.0,52.0,52.0,50.0,50.0
32,52.0,52.0,54.0,53.0,53.0,52.0,52.0
33,50.0,50.0,49.0,50.0,50.0,50.0,50.0
34,44.0,44.0,46.0,48.0,46.0,48.0,44.0
35,44.0,44.0,50.0,48.0,48.0,47.0,47.0
36,50.0,50.0,47.0,48.0,48.0,50.0,50.0
37,47.0,47.0,48.0,48.0,48.0,48.0,48.0
38,50.0,50.0,50.0,47.0,50.0,51.0,51.0
39,51.0,51.0,48.0,49.0,49.0,52.0,52.0
40,51.0,51.0,50.0,51.0,51.0,51.0,51.0
41,53.0,53.0,53.0,52.0,52.0,54.0,54.0
42,51.0,51.0,49.0,48.0,48.0,50.0,50.0
43,52.0,52.0,50.0,50.0,50.0,49.0,49.0
44,52.0,52.0,54.0,53.0,53.0,52.0,52.0
45,48.0,48.0,47.0,48.0,48.0,49.0,49.0
46,49.0,49.0,46.0,46.0,46.0,51.0,51.0
47,50.0,50.0,45.0,51.0,51.0,48.0,48.0
48,51.0,51.0,51.0,51.0,51.0,53.0,53.0
49,51.0,51.0,53.0,52.0,52.0,54.0,54.0
50,53.0,53.0,50.0,52.0,52.0,51.0,51.0
51,50.0,50.0,48.0,52.0,52.0,48.0,48.0
52,52.0,52.0,54.0,53.0,53.0,52.0,52.0
53,52.0,52.0,50.0,51.0,51.0,49.0,49.0
