Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,48.0,48.0,48.0,48.0,46.0,50.0,50.0,46.0,46.0,47.0,46.0,46.0,50.0,50.0,45.0,44.0
1,49.0,49.0,49.0,49.0,48.0,51.0,51.0,48.0,48.0,51.0,48.0,48.0,51.0,51.0,48.0,48.0
2,54.0,54.0,54.0,54.0,48.0,54.0,54.0,48.0,48.0,52.0,48.0,51.0,54.0,54.0,47.0,47.0
3,52.0,52.0,52.0,52.0,46.0,51.0,51.0,46.0,46.0,50.0,46.0,46.0,50.0,50.0,44.0,44.0
4,53.0,53.0,53.0,53.0,50.0,53.0,53.0,50.0,50.0,51.0,50.0,50.0,53.0,53.0,49.0,49.0
5,54.0,54.0,55.0,55.0,50.0,55.0,55.0,50.0,50.0,52.0,50.0,51.0,54.0,54.0,47.0,47.0
6,50.0,50.0,50.0,50.0,47.0,50.0,50.0,46.0,46.0,47.0,47.0,47.0,50.0,50.0,45.0,44.0
7,53.0,53.0,53.0,53.0,49.0,54.0,54.0,48.0,48.0,51.0,49.0,51.0,54.0,54.0,48.0,48.0
8,52.0,52.0,52.0,52.0,49.0,54.0,54.0,48.0,48.0,53.0,49.0,49.0,54.0,54.0,47.0,48.0
9,50.0,52.0,50.0,52.0,56.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,51.0,51.0,54.0,53.0
10,53.0,53.0,53.0,53.0,57.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,57.0,57.0
11,53.0,53.0,53.0,53.0,57.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,54.0,55.0,57.0,57.0
12,49.0,51.0,49.0,51.0,55.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,51.0,51.0,53.0,52.0
13,52.0,52.0,52.0,52.0,56.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,53.0,53.0,56.0,56.0
14,52.0,52.0,52.0,52.0,56.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,54.0,55.0,56.0,56.0
15,48.0,48.0,50.0,50.0,48.0,51.0,51.0,48.0,48.0,48.0,48.0,48.0,51.0,51.0,46.0,45.0
16,52.0,52.0,52.0,52.0,49.0,52.0,52.0,49.0,49.0,52.0,49.0,49.0,52.0,52.0,49.0,49.0
17,50.0,50.0,51.0,51.0,49.0,52.0,52.0,49.0,49.0,54.0,49.0,49.0,52.0,52.0,49.0,49.0
18,53.0,53.0,53.0,53.0,46.0,51.0,51.0,46.0,46.0,50.0,46.0,46.0,50.0,50.0,43.0,43.0
19,53.0,53.0,53.0,53.0,50.0,54.0,54.0,50.0,50.0,51.0,50.0,49.0,53.0,53.0,48.0,48.0
20,55.0,55.0,55.0,55.0,50.0,55.0,55.0,50.0,50.0,52.0,50.0,50.0,54.0,54.0,47.0,47.0
21,54.0,54.0,54.0,54.0,47.0,51.0,51.0,46.0,46.0,50.0,47.0,46.0,50.0,50.0,44.0,44.0
22,54.0,54.0,54.0,54.0,51.0,55.0,55.0,50.0,50.0,51.0,51.0,50.0,54.0,54.0,49.0,49.0
23,56.0,56.0,56.0,56.0,51.0,56.0,56.0,50.0,50.0,53.0,51.0,50.0,54.0,54.0,47.0,48.0
24,55.0,57.0,54.0,57.0,56.0,59.0,59.0,56.0,56.0,56.0,56.0,56.0,51.0,51.0,53.0,53.0
25,58.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,54.0,54.0,58.0,58.0
26,56.0,56.0,56.0,56.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,54.0,55.0,57.0,57.0
27,54.0,56.0,53.0,56.0,55.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,51.0,51.0,52.0,52.0
28,57.0,57.0,57.0,57.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,53.0,54.0,57.0,57.0
29,55.0,55.0,55.0,55.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,54.0,55.0,56.0,56.0
30,51.0,51.0,52.0,52.0,48.0,52.0,52.0,48.0,48.0,50.0,48.0,48.0,51.0,51.0,45.0,45.0
31,54.0,54.0,54.0,54.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0
32,53.0,53.0,53.0,53.0,52.0,57.0,57.0,52.0,52.0,54.0,52.0,52.0,53.0,53.0,49.0,49.0
33,48.0,48.0,47.0,47.0,47.0,49.0,49.0,46.0,46.0,47.0,47.0,46.0,49.0,49.0,44.0,44.0
34,53.0,53.0,53.0,53.0,49.0,51.0,51.0,48.0,48.0,51.0,49.0,48.0,51.0,51.0,47.0,47.0
35,50.0,50.0,50.0,50.0,49.0,50.0,50.0,48.0,48.0,53.0,49.0,48.0,50.0,50.0,47.0,47.0
36,50.0,51.0,49.0,51.0,57.0,50.0,50.0,56.0,56.0,56.0,56.0,56.0,52.0,52.0,54.0,54.0
37,56.0,56.0,56.0,56.0,58.0,53.0,53.0,57.0,57.0,57.0,57.0,57.0,54.0,55.0,57.0,57.0
38,52.0,52.0,52.0,52.0,58.0,52.0,52.0,57.0,57.0,57.0,57.0,57.0,54.0,56.0,57.0,57.0
39,49.0,50.0,48.0,50.0,56.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,51.0,51.0,53.0,53.0
40,55.0,55.0,55.0,55.0,57.0,53.0,53.0,56.0,56.0,56.0,56.0,56.0,53.0,55.0,56.0,56.0
41,51.0,51.0,51.0,51.0,57.0,53.0,53.0,56.0,56.0,56.0,56.0,56.0,54.0,56.0,56.0,56.0
42,48.0,48.0,48.0,48.0,49.0,51.0,51.0,48.0,48.0,48.0,49.0,48.0,51.0,51.0,46.0,46.0
43,55.0,55.0,55.0,55.0,50.0,53.0,53.0,49.0,49.0,52.0,50.0,49.0,53.0,53.0,49.0,49.0
44,50.0,50.0,50.0,50.0,50.0,54.0,54.0,49.0,49.0,54.0,50.0,51.0,54.0,54.0,49.0,49.0
45,57.0,57.0,56.0,56.0,57.0,61.0,61.0,57.0,57.0,58.0,57.0,57.0,61.0,61.0,56.0,55.0
46,58.0,58.0,58.0,58.0,59.0,62.0,62.0,59.0,59.0,61.0,59.0,59.0,62.0,62.0,59.0,59.0
47,58.0,58.0,58.0,58.0,59.0,62.0,62.0,59.0,59.0,61.0,59.0,59.0,62.0,62.0,57.0,57.0
48,56.0,56.0,55.0,55.0,56.0,60.0,60.0,56.0,56.0,57.0,56.0,56.0,60.0,60.0,56.0,55.0
49,59.0,59.0,59.0,59.0,59.0,61.0,61.0,59.0,59.0,60.0,59.0,59.0,61.0,61.0,59.0,58.0
50,57.0,57.0,57.0,57.0,59.0,61.0,61.0,59.0,59.0,60.0,59.0,59.0,61.0,61.0,57.0,57.0
51,50.0,50.0,50.0,50.0,56.0,52.0,52.0,56.0,57.0,57.0,56.0,56.0,53.0,53.0,53.0,53.0
52,55.0,55.0,55.0,55.0,58.0,54.0,54.0,57.0,58.0,58.0,57.0,57.0,54.0,54.0,59.0,58.0
53,52.0,52.0,52.0,52.0,58.0,54.0,54.0,58.0,58.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0
54,55.0,55.0,54.0,54.0,55.0,59.0,59.0,55.0,55.0,56.0,55.0,55.0,59.0,59.0,55.0,54.0
55,58.0,58.0,58.0,58.0,58.0,60.0,60.0,58.0,58.0,59.0,58.0,58.0,60.0,60.0,58.0,57.0
56,56.0,56.0,56.0,56.0,58.0,60.0,60.0,58.0,58.0,59.0,58.0,58.0,60.0,60.0,56.0,56.0
57,49.0,49.0,49.0,49.0,55.0,52.0,52.0,56.0,56.0,56.0,56.0,56.0,52.0,52.0,53.0,52.0
58,54.0,54.0,54.0,54.0,57.0,54.0,54.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,58.0,58.0
59,51.0,51.0,51.0,51.0,57.0,53.0,53.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0
60,49.0,50.0,48.0,50.0,48.0,53.0,53.0,49.0,49.0,50.0,49.0,49.0,53.0,53.0,46.0,45.0
61,54.0,54.0,54.0,54.0,50.0,54.0,54.0,50.0,50.0,53.0,50.0,50.0,54.0,54.0,51.0,51.0
62,52.0,52.0,52.0,52.0,50.0,54.0,54.0,50.0,50.0,55.0,50.0,50.0,54.0,54.0,49.0,49.0
63,52.0,52.0,52.0,52.0,46.0,50.0,50.0,46.0,46.0,49.0,46.0,45.0,49.0,49.0,42.0,42.0
