Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,39.0,39.0,39.0,39.0,37.0,39.0
1,39.0,39.0,39.0,39.0,39.0,40.0
2,41.0,41.0,41.0,41.0,38.0,40.0
3,41.0,41.0,38.0,38.0,38.0,39.0
4,40.0,40.0,38.0,38.0,38.0,41.0
5,43.0,43.0,40.0,40.0,39.0,40.0
6,42.0,42.0,39.0,39.0,39.0,40.0
7,41.0,41.0,39.0,39.0,39.0,42.0
8,44.0,44.0,41.0,41.0,40.0,41.0
9,41.0,41.0,40.0,40.0,39.0,41.0
10,41.0,41.0,40.0,40.0,40.0,41.0
11,41.0,41.0,41.0,41.0,41.0,41.0
12,40.0,40.0,39.0,39.0,38.0,40.0
13,41.0,41.0,40.0,40.0,39.0,40.0
14,41.0,41.0,40.0,40.0,40.0,40.0
15,40.0,40.0,40.0,40.0,38.0,39.0
16,40.0,40.0,40.0,40.0,39.0,39.0
17,40.0,40.0,40.0,40.0,39.0,40.0
18,40.0,40.0,40.0,38.0,37.0,39.0
19,39.0,39.0,39.0,37.0,39.0,41.0
20,42.0,42.0,39.0,39.0,39.0,39.0
21,41.0,41.0,41.0,39.0,38.0,40.0
22,40.0,40.0,40.0,38.0,40.0,42.0
23,43.0,43.0,40.0,40.0,40.0,40.0
24,40.0,40.0,39.0,39.0,39.0,40.0
25,40.0,40.0,39.0,39.0,39.0,40.0
26,41.0,41.0,40.0,40.0,41.0,40.0
27,39.0,39.0,39.0,38.0,38.0,39.0
28,41.0,40.0,41.0,39.0,39.0,39.0
29,40.0,40.0,40.0,40.0,40.0,39.0
30,39.0,39.0,39.0,39.0,38.0,38.0
31,40.0,39.0,40.0,39.0,39.0,38.0
32,39.0,39.0,39.0,39.0,39.0,39.0
33,40.0,40.0,42.0,40.0,39.0,38.0
34,41.0,39.0,41.0,39.0,41.0,43.0
35,40.0,40.0,41.0,40.0,41.0,39.0
36,40.0,40.0,40.0,40.0,40.0,39.0
