Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,45.0,41.0,46.0,45.0,42.0,50.0,45.0,41.0,41.0,47.0,48.0,40.0,41.0,49.0,42.0,40.0
1,46.0,43.0,46.0,47.0,44.0,48.0,46.0,43.0,43.0,47.0,54.0,41.0,47.0,47.0,44.0,40.0
2,45.0,43.0,47.0,43.0,45.0,48.0,46.0,42.0,44.0,47.0,51.0,41.0,43.0,47.0,46.0,39.0
3,50.0,41.0,46.0,50.0,42.0,54.0,50.0,43.0,43.0,49.0,50.0,40.0,42.0,51.0,42.0,40.0
4,47.0,45.0,46.0,48.0,44.0,52.0,48.0,48.0,48.0,47.0,53.0,42.0,46.0,47.0,44.0,44.0
5,47.0,44.0,50.0,45.0,45.0,52.0,48.0,45.0,46.0,50.0,52.0,46.0,46.0,50.0,46.0,45.0
6,49.0,41.0,47.0,49.0,42.0,50.0,49.0,43.0,42.0,47.0,49.0,41.0,43.0,49.0,42.0,40.0
7,46.0,46.0,47.0,47.0,45.0,49.0,46.0,48.0,48.0,48.0,54.0,43.0,46.0,48.0,45.0,45.0
8,46.0,45.0,51.0,44.0,46.0,53.0,46.0,46.0,47.0,49.0,51.0,43.0,47.0,48.0,46.0,46.0
9,50.0,51.0,49.0,48.0,51.0,51.0,51.0,47.0,51.0,52.0,54.0,51.0,49.0,52.0,51.0,49.0
10,53.0,46.0,49.0,51.0,54.0,50.0,53.0,47.0,48.0,53.0,55.0,44.0,53.0,53.0,54.0,46.0
11,50.0,49.0,49.0,48.0,53.0,49.0,51.0,47.0,48.0,50.0,56.0,49.0,51.0,50.0,53.0,47.0
12,50.0,50.0,49.0,50.0,50.0,50.0,50.0,49.0,50.0,52.0,53.0,50.0,48.0,52.0,50.0,49.0
13,53.0,47.0,48.0,53.0,53.0,50.0,53.0,48.0,48.0,52.0,54.0,46.0,52.0,52.0,53.0,50.0
14,52.0,48.0,48.0,50.0,52.0,51.0,51.0,47.0,48.0,49.0,55.0,48.0,50.0,51.0,52.0,51.0
15,48.0,43.0,48.0,48.0,43.0,50.0,48.0,48.0,43.0,47.0,53.0,48.0,42.0,49.0,43.0,48.0
16,47.0,45.0,48.0,47.0,45.0,51.0,47.0,47.0,43.0,53.0,54.0,45.0,46.0,53.0,45.0,49.0
17,49.0,46.0,48.0,49.0,46.0,52.0,49.0,46.0,47.0,49.0,55.0,46.0,46.0,52.0,47.0,50.0
18,49.0,40.0,46.0,49.0,41.0,54.0,49.0,42.0,42.0,50.0,50.0,40.0,44.0,51.0,41.0,39.0
19,46.0,45.0,46.0,47.0,44.0,52.0,49.0,48.0,48.0,47.0,54.0,46.0,49.0,47.0,44.0,44.0
20,46.0,44.0,49.0,45.0,45.0,52.0,48.0,45.0,46.0,51.0,52.0,46.0,47.0,51.0,46.0,44.0
21,50.0,41.0,47.0,50.0,42.0,54.0,50.0,43.0,43.0,48.0,51.0,41.0,42.0,51.0,42.0,40.0
22,47.0,46.0,47.0,48.0,45.0,52.0,50.0,48.0,48.0,47.0,53.0,47.0,49.0,47.0,45.0,45.0
23,47.0,45.0,50.0,45.0,46.0,52.0,49.0,46.0,47.0,51.0,53.0,47.0,47.0,51.0,47.0,45.0
24,53.0,51.0,52.0,51.0,51.0,54.0,52.0,48.0,51.0,53.0,55.0,51.0,51.0,53.0,51.0,49.0
25,55.0,51.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0,56.0,49.0,53.0,52.0,53.0,52.0
26,51.0,52.0,51.0,49.0,54.0,53.0,52.0,50.0,50.0,52.0,56.0,50.0,52.0,52.0,53.0,49.0
27,53.0,50.0,51.0,53.0,50.0,53.0,53.0,49.0,50.0,53.0,54.0,50.0,50.0,53.0,50.0,49.0
28,55.0,53.0,53.0,55.0,53.0,52.0,55.0,52.0,52.0,51.0,55.0,52.0,52.0,51.0,52.0,52.0
