Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,36.0,36.0,36.0,34.0,35.0,33.0
1,35.0,36.0,36.0,36.0,35.0,33.0
2,35.0,38.0,36.0,36.0,36.0,32.0
3,35.0,37.0,35.0,36.0,36.0,34.0
4,35.0,36.0,36.0,36.0,35.0,34.0
5,34.0,37.0,36.0,36.0,35.0,31.0
6,36.0,36.0,36.0,37.0,37.0,35.0
7,34.0,37.0,35.0,36.0,36.0,35.0
8,35.0,36.0,36.0,35.0,35.0,31.0
9,33.0,37.0,36.0,36.0,36.0,35.0
10,35.0,36.0,36.0,37.0,37.0,35.0
11,33.0,37.0,37.0,36.0,36.0,33.0
12,34.0,36.0,36.0,38.0,38.0,34.0
13,36.0,35.0,37.0,36.0,36.0,34.0
14,36.0,36.0,38.0,37.0,37.0,34.0
15,35.0,34.0,36.0,39.0,39.0,35.0
16,35.0,36.0,36.0,37.0,37.0,35.0
17,37.0,36.0,37.0,38.0,38.0,35.0
18,36.0,36.0,36.0,35.0,35.0,33.0
19,35.0,36.0,35.0,35.0,34.0,33.0
20,37.0,38.0,35.0,36.0,36.0,31.0
21,36.0,35.0,37.0,36.0,36.0,34.0
22,36.0,37.0,36.0,35.0,35.0,34.0
23,38.0,37.0,36.0,35.0,35.0,31.0
24,37.0,38.0,35.0,35.0,35.0,34.0
25,34.0,37.0,37.0,36.0,36.0,34.0
26,37.0,37.0,36.0,35.0,35.0,34.0
27,36.0,37.0,35.0,37.0,37.0,33.0
28,35.0,36.0,38.0,35.0,35.0,33.0
29,36.0,38.0,37.0,37.0,37.0,35.0
30,36.0,36.0,35.0,38.0,38.0,34.0
31,35.0,35.0,37.0,36.0,36.0,34.0
32,36.0,37.0,36.0,38.0,38.0,36.0
33,37.0,36.0,38.0,34.0,34.0,32.0
34,37.0,36.0,35.0,34.0,33.0,32.0
35,38.0,36.0,36.0,35.0,35.0,31.0
36,38.0,37.0,35.0,34.0,34.0,34.0
37,33.0,38.0,35.0,35.0,35.0,35.0
38,38.0,38.0,32.0,36.0,36.0,35.0
39,37.0,36.0,36.0,35.0,35.0,33.0
40,35.0,37.0,36.0,35.0,35.0,34.0
41,37.0,37.0,36.0,38.0,38.0,36.0
42,35.0,37.0,35.0,35.0,35.0,33.0
43,36.0,36.0,35.0,36.0,36.0,35.0
44,36.0,38.0,36.0,39.0,39.0,37.0
45,33.0,36.0,34.0,35.0,35.0,34.0
46,35.0,36.0,34.0,37.0,37.0,36.0
47,33.0,37.0,34.0,37.0,37.0,36.0
48,35.0,38.0,36.0,35.0,35.0,35.0
49,34.0,37.0,37.0,36.0,36.0,36.0
50,35.0,37.0,35.0,37.0,37.0,37.0
51,36.0,37.0,37.0,36.0,36.0,36.0
52,35.0,38.0,37.0,37.0,37.0,37.0
53,36.0,36.0,35.0,38.0,38.0,37.0
54,34.0,37.0,36.0,36.0,36.0,34.0
55,33.0,36.0,37.0,36.0,36.0,36.0
56,34.0,36.0,36.0,38.0,38.0,36.0
57,35.0,36.0,36.0,37.0,37.0,35.0
58,34.0,37.0,36.0,37.0,37.0,36.0
59,35.0,35.0,36.0,39.0,39.0,36.0
60,33.0,34.0,34.0,36.0,36.0,34.0
61,35.0,34.0,35.0,35.0,35.0,36.0
62,35.0,35.0,36.0,37.0,37.0,36.0
63,35.0,35.0,35.0,34.0,34.0,32.0
64,35.0,35.0,34.0,34.0,33.0,32.0
65,37.0,37.0,34.0,35.0,35.0,30.0
66,36.0,34.0,36.0,35.0,35.0,33.0
67,36.0,36.0,35.0,34.0,34.0,33.0
68,38.0,36.0,35.0,34.0,34.0,30.0
69,37.0,37.0,34.0,34.0,34.0,33.0
70,34.0,36.0,36.0,35.0,35.0,33.0
71,37.0,36.0,35.0,34.0,34.0,33.0
72,36.0,36.0,34.0,36.0,36.0,32.0
73,35.0,35.0,37.0,34.0,34.0,32.0
74,37.0,37.0,36.0,36.0,36.0,34.0
75,35.0,35.0,34.0,37.0,37.0,33.0
76,35.0,34.0,36.0,35.0,35.0,33.0
77,37.0,36.0,35.0,37.0,37.0,35.0
78,36.0,35.0,37.0,33.0,33.0,31.0
79,37.0,35.0,35.0,33.0,33.0,31.0
80,38.0,35.0,35.0,35.0,35.0,30.0
