Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,40.0,40.0,41.0,41.0,38.0
1,42.0,42.0,42.0,42.0,40.0
2,42.0,42.0,41.0,41.0,41.0
3,41.0,41.0,41.0,41.0,41.0
4,43.0,43.0,42.0,42.0,40.0
5,43.0,43.0,42.0,42.0,41.0
6,40.0,40.0,41.0,41.0,39.0
7,42.0,42.0,42.0,42.0,40.0
8,43.0,43.0,42.0,42.0,41.0
9,40.0,40.0,40.0,40.0,39.0
10,42.0,41.0,41.0,41.0,37.0
11,42.0,42.0,41.0,41.0,40.0
12,39.0,39.0,39.0,39.0,38.0
13,41.0,40.0,40.0,40.0,39.0
14,41.0,41.0,42.0,42.0,39.0
15,40.0,40.0,40.0,40.0,38.0
16,41.0,41.0,41.0,41.0,40.0
17,42.0,42.0,42.0,42.0,40.0
18,42.0,42.0,41.0,41.0,42.0
19,44.0,44.0,42.0,42.0,41.0
20,44.0,44.0,42.0,42.0,41.0
21,41.0,41.0,41.0,41.0,43.0
22,42.0,42.0,42.0,42.0,42.0
23,44.0,44.0,42.0,42.0,41.0
24,42.0,42.0,41.0,41.0,39.0
25,43.0,42.0,41.0,42.0,40.0
26,43.0,43.0,42.0,42.0,41.0
27,41.0,41.0,40.0,40.0,39.0
28,42.0,41.0,40.0,41.0,41.0
29,42.0,42.0,41.0,41.0,40.0
30,41.0,41.0,41.0,41.0,39.0
31,42.0,42.0,41.0,41.0,39.0
32,43.0,43.0,42.0,42.0,41.0
33,40.0,40.0,39.0,40.0,40.0
34,43.0,43.0,41.0,41.0,41.0
35,42.0,42.0,41.0,42.0,41.0
36,40.0,40.0,40.0,40.0,40.0
37,42.0,41.0,41.0,42.0,38.0
38,43.0,43.0,42.0,42.0,40.0
39,39.0,39.0,39.0,39.0,40.0
40,41.0,40.0,40.0,41.0,42.0
41,42.0,42.0,42.0,42.0,40.0
42,40.0,40.0,40.0,40.0,40.0
43,41.0,41.0,41.0,41.0,40.0
44,42.0,42.0,42.0,42.0,40.0
45,40.0,40.0,40.0,41.0,37.0
46,41.0,40.0,41.0,42.0,38.0
47,39.0,39.0,41.0,41.0,39.0
48,39.0,39.0,40.0,40.0,37.0
49,40.0,40.0,41.0,41.0,38.0
50,39.0,39.0,41.0,41.0,39.0
51,40.0,40.0,40.0,41.0,37.0
52,41.0,40.0,41.0,42.0,38.0
53,38.0,38.0,41.0,41.0,39.0
54,38.0,38.0,39.0,39.0,37.0
55,39.0,39.0,40.0,40.0,38.0
56,38.0,38.0,40.0,40.0,38.0
57,39.0,39.0,39.0,40.0,37.0
58,40.0,39.0,40.0,41.0,38.0
59,37.0,37.0,41.0,41.0,38.0
60,39.0,39.0,40.0,40.0,37.0
61,40.0,40.0,40.0,41.0,38.0
62,37.0,37.0,41.0,41.0,35.0
63,41.0,41.0,40.0,40.0,41.0
64,43.0,43.0,42.0,42.0,40.0
