Scenario,Roll 0,Roll 1,Roll 2,Roll 3
0,39.0,41.0,44.0,46.0
1,39.0,47.0,47.0,43.0
2,38.0,42.0,46.0,43.0
3,44.0,45.0,46.0,46.0
4,44.0,47.0,47.0,47.0
5,42.0,46.0,47.0,47.0
6,39.0,41.0,41.0,46.0
7,41.0,47.0,47.0,47.0
8,42.0,45.0,46.0,47.0
9,42.0,41.0,46.0,45.0
10,41.0,47.0,47.0,45.0
11,42.0,43.0,46.0,43.0
12,41.0,41.0,45.0,44.0
13,45.0,47.0,47.0,44.0
14,43.0,47.0,45.0,42.0
15,37.0,41.0,40.0,45.0
16,40.0,47.0,47.0,43.0
17,39.0,47.0,46.0,43.0
18,48.0,45.0,45.0,45.0
19,46.0,46.0,46.0,46.0
20,46.0,46.0,47.0,46.0
21,44.0,45.0,43.0,45.0
22,46.0,46.0,46.0,46.0
23,46.0,45.0,46.0,46.0
24,44.0,45.0,46.0,45.0
25,44.0,46.0,46.0,46.0
26,44.0,46.0,47.0,46.0
27,43.0,45.0,45.0,45.0
28,45.0,46.0,46.0,46.0
29,45.0,47.0,46.0,45.0
30,42.0,45.0,43.0,45.0
31,40.0,46.0,46.0,46.0
32,43.0,47.0,47.0,46.0
33,37.0,40.0,41.0,41.0
34,42.0,42.0,44.0,42.0
35,41.0,42.0,42.0,43.0
36,42.0,41.0,44.0,41.0
37,44.0,43.0,42.0,42.0
38,44.0,43.0,45.0,45.0
39,43.0,41.0,43.0,40.0
40,44.0,42.0,43.0,42.0
41,45.0,47.0,45.0,45.0
42,39.0,41.0,40.0,41.0
43,40.0,42.0,44.0,42.0
44,40.0,47.0,46.0,45.0
45,43.0,42.0,43.0,41.0
46,41.0,43.0,45.0,42.0
47,41.0,43.0,45.0,42.0
48,43.0,41.0,46.0,40.0
49,43.0,43.0,45.0,41.0
50,43.0,47.0,46.0,45.0
51,43.0,42.0,45.0,40.0
52,40.0,43.0,46.0,42.0
53,40.0,47.0,46.0,45.0
54,43.0,41.0,45.0,39.0
55,42.0,42.0,44.0,41.0
56,43.0,47.0,46.0,44.0
57,43.0,41.0,44.0,39.0
58,39.0,42.0,45.0,42.0
59,44.0,47.0,46.0,44.0
60,39.0,41.0,42.0,40.0
61,35.0,42.0,44.0,42.0
62,39.0,47.0,46.0,41.0
63,48.0,44.0,44.0,44.0
64,46.0,45.0,45.0,45.0
65,48.0,45.0,46.0,45.0
66,44.0,44.0,44.0,44.0
67,46.0,45.0,46.0,45.0
68,48.0,45.0,47.0,45.0
69,44.0,44.0,45.0,44.0
70,45.0,45.0,46.0,45.0
71,45.0,45.0,46.0,45.0
72,48.0,44.0,44.0,44.0
73,44.0,45.0,45.0,45.0
74,49.0,46.0,45.0,44.0
75,44.0,44.0,44.0,44.0
76,40.0,45.0,45.0,45.0
77,45.0,46.0,46.0,45.0
78,40.0,41.0,43.0,41.0
79,42.0,42.0,45.0,42.0
80,44.0,42.0,43.0,45.0
81,44.0,41.0,43.0,40.0
82,45.0,42.0,42.0,42.0
83,45.0,42.0,45.0,44.0
84,45.0,40.0,42.0,39.0
85,44.0,42.0,42.0,41.0
86,49.0,46.0,44.0,44.0
87,41.0,40.0,43.0,40.0
88,40.0,42.0,43.0,41.0
89,45.0,46.0,45.0,45.0
90,42.0,41.0,42.0,40.0
91,42.0,42.0,44.0,42.0
92,42.0,45.0,45.0,45.0
93,46.0,40.0,45.0,39.0
94,46.0,44.0,44.0,44.0
95,44.0,46.0,45.0,45.0
