Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
45,53.0,53.0,53.0,53.0,52.0,52.0,49.0,49.0,50.0,50.0,53.0,53.0,53.0
46,54.0,54.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,54.0,54.0,55.0
47,50.0,50.0,50.0,50.0,49.0,49.0,50.0,50.0,49.0,49.0,50.0,50.0,54.0
48,52.0,52.0,52.0,52.0,51.0,51.0,48.0,48.0,49.0,49.0,52.0,52.0,53.0
49,53.0,53.0,53.0,53.0,50.0,50.0,51.0,51.0,50.0,50.0,53.0,53.0,54.0
50,52.0,52.0,49.0,49.0,52.0,52.0,50.0,50.0,48.0,48.0,53.0,53.0,55.0
51,51.0,51.0,49.0,49.0,48.0,48.0,48.0,48.0,49.0,49.0,49.0,49.0,53.0
52,51.0,51.0,51.0,51.0,49.0,49.0,52.0,52.0,51.0,51.0,51.0,51.0,54.0
53,52.0,52.0,49.0,49.0,53.0,53.0,50.0,50.0,49.0,49.0,54.0,54.0,54.0
54,51.0,51.0,51.0,51.0,50.0,50.0,47.0,47.0,48.0,48.0,51.0,51.0,52.0
55,52.0,52.0,52.0,52.0,49.0,49.0,50.0,50.0,49.0,49.0,52.0,52.0,53.0
56,51.0,51.0,48.0,48.0,51.0,51.0,49.0,49.0,47.0,47.0,52.0,52.0,54.0
57,50.0,50.0,48.0,48.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0,52.0
58,50.0,50.0,50.0,50.0,48.0,48.0,51.0,51.0,50.0,50.0,50.0,50.0,53.0
59,51.0,51.0,49.0,49.0,52.0,52.0,49.0,49.0,48.0,48.0,53.0,53.0,54.0
60,50.0,50.0,47.0,47.0,47.0,47.0,45.0,45.0,46.0,46.0,47.0,47.0,50.0
61,49.0,49.0,48.0,48.0,49.0,49.0,49.0,49.0,46.0,46.0,47.0,47.0,51.0
62,48.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,50.0,50.0,52.0
63,48.0,48.0,48.0,48.0,46.0,46.0,44.0,44.0,51.0,51.0,48.0,48.0,48.0
64,50.0,50.0,49.0,49.0,48.0,48.0,50.0,50.0,49.0,49.0,50.0,50.0,50.0
65,54.0,54.0,54.0,54.0,51.0,51.0,49.0,49.0,53.0,53.0,54.0,54.0,54.0
66,48.0,48.0,48.0,48.0,47.0,47.0,45.0,45.0,51.0,51.0,48.0,48.0,48.0
67,51.0,51.0,50.0,50.0,49.0,49.0,51.0,51.0,49.0,49.0,49.0,49.0,51.0
68,54.0,54.0,54.0,54.0,51.0,51.0,49.0,49.0,53.0,53.0,54.0,54.0,54.0
69,52.0,52.0,50.0,50.0,46.0,46.0,47.0,47.0,49.0,49.0,51.0,51.0,52.0
70,54.0,54.0,52.0,52.0,49.0,49.0,49.0,49.0,51.0,51.0,52.0,52.0,54.0
71,54.0,54.0,54.0,54.0,51.0,51.0,52.0,52.0,51.0,51.0,54.0,54.0,54.0
72,51.0,51.0,51.0,51.0,46.0,46.0,46.0,46.0,49.0,49.0,51.0,51.0,51.0
73,53.0,53.0,52.0,52.0,48.0,48.0,50.0,50.0,50.0,50.0,52.0,52.0,53.0
74,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,53.0,53.0
75,49.0,49.0,48.0,48.0,46.0,46.0,44.0,44.0,50.0,50.0,48.0,48.0,49.0
76,50.0,50.0,50.0,50.0,48.0,48.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
77,53.0,53.0,53.0,53.0,51.0,51.0,50.0,50.0,52.0,52.0,53.0,53.0,53.0
78,49.0,49.0,47.0,47.0,48.0,48.0,46.0,46.0,49.0,49.0,47.0,47.0,48.0
79,52.0,52.0,51.0,51.0,50.0,50.0,52.0,52.0,50.0,50.0,49.0,49.0,52.0
80,53.0,53.0,53.0,53.0,51.0,51.0,50.0,50.0,51.0,51.0,53.0,53.0,53.0
81,52.0,52.0,51.0,51.0,47.0,47.0,48.0,48.0,49.0,49.0,51.0,51.0,52.0
82,53.0,53.0,52.0,52.0,50.0,50.0,50.0,50.0,52.0,52.0,52.0,52.0,53.0
83,54.0,54.0,54.0,54.0,51.0,51.0,52.0,52.0,51.0,51.0,54.0,54.0,54.0
84,51.0,51.0,51.0,51.0,47.0,47.0,47.0,47.0,49.0,49.0,51.0,51.0,51.0
85,52.0,52.0,52.0,52.0,49.0,49.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0
86,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,53.0,53.0
87,49.0,49.0,48.0,48.0,47.0,47.0,45.0,45.0,50.0,50.0,48.0,48.0,48.0
88,51.0,51.0,50.0,50.0,49.0,49.0,51.0,51.0,50.0,50.0,50.0,50.0,51.0
89,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,52.0,52.0,53.0,53.0,53.0
90,52.0,52.0,52.0,52.0,53.0,53.0,50.0,50.0,49.0,49.0,54.0,54.0,52.0
91,54.0,54.0,53.0,53.0,50.0,50.0,52.0,52.0,50.0,50.0,53.0,53.0,54.0
92,54.0,54.0,54.0,54.0,51.0,51.0,53.0,53.0,50.0,50.0,54.0,54.0,53.0
93,52.0,52.0,52.0,52.0,52.0,52.0,49.0,49.0,48.0,48.0,53.0,53.0,52.0
94,53.0,53.0,53.0,53.0,50.0,50.0,51.0,51.0,49.0,49.0,53.0,53.0,53.0
95,54.0,54.0,54.0,54.0,51.0,51.0,52.0,52.0,49.0,49.0,54.0,54.0,54.0
96,52.0,52.0,51.0,51.0,50.0,50.0,47.0,47.0,48.0,48.0,51.0,51.0,52.0
97,53.0,53.0,51.0,51.0,50.0,50.0,51.0,51.0,50.0,50.0,51.0,51.0,53.0
98,53.0,53.0,53.0,53.0,52.0,52.0,49.0,49.0,50.0,50.0,53.0,53.0,53.0
99,51.0,51.0,51.0,51.0,51.0,51.0,48.0,48.0,47.0,47.0,52.0,52.0,51.0
100,52.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,48.0,48.0,52.0,52.0,52.0
101,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,49.0,49.0,53.0,53.0,53.0
102,51.0,51.0,51.0,51.0,49.0,49.0,46.0,46.0,48.0,48.0,51.0,51.0,51.0
103,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0,50.0,50.0,52.0
104,53.0,53.0,53.0,53.0,51.0,51.0,49.0,49.0,50.0,50.0,53.0,53.0,53.0
105,49.0,49.0,49.0,49.0,47.0,47.0,44.0,44.0,49.0,49.0,49.0,49.0,49.0
106,50.0,50.0,49.0,49.0,48.0,48.0,50.0,50.0,48.0,48.0,46.0,46.0,50.0
107,51.0,51.0,51.0,51.0,47.0,47.0,48.0,48.0,51.0,51.0,51.0,51.0,51.0
108,49.0,48.0,43.0,43.0,45.0,45.0,43.0,43.0,47.0,47.0,43.0,43.0,45.0
109,51.0,51.0,47.0,47.0,48.0,49.0,48.0,48.0,49.0,49.0,44.0,44.0,48.0
110,51.0,50.0,48.0,48.0,48.0,48.0,49.0,49.0,49.0,49.0,48.0,48.0,50.0
111,49.0,49.0,47.0,47.0,46.0,46.0,47.0,47.0,45.0,45.0,47.0,47.0,49.0
112,51.0,51.0,50.0,50.0,49.0,49.0,51.0,51.0,50.0,50.0,50.0,50.0,51.0
113,53.0,53.0,53.0,53.0,47.0,48.0,50.0,50.0,49.0,49.0,53.0,53.0,53.0
114,49.0,49.0,46.0,46.0,45.0,45.0,47.0,47.0,45.0,45.0,46.0,46.0,48.0
115,52.0,52.0,51.0,51.0,48.0,48.0,52.0,52.0,49.0,49.0,49.0,49.0,52.0
116,52.0,52.0,52.0,52.0,46.0,47.0,50.0,50.0,48.0,48.0,52.0,52.0,52.0
117,49.0,49.0,43.0,43.0,46.0,46.0,44.0,44.0,46.0,46.0,43.0,43.0,45.0
118,50.0,50.0,47.0,47.0,49.0,49.0,48.0,48.0,48.0,48.0,45.0,45.0,48.0
119,51.0,50.0,49.0,49.0,47.0,47.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0
120,52.0,52.0,52.0,52.0,52.0,52.0,49.0,49.0,48.0,48.0,52.0,52.0,49.0
121,53.0,53.0,54.0,54.0,48.0,48.0,50.0,50.0,50.0,50.0,54.0,54.0,53.0
122,54.0,54.0,54.0,54.0,49.0,49.0,53.0,53.0,50.0,50.0,54.0,54.0,53.0
123,51.0,51.0,52.0,52.0,51.0,51.0,48.0,48.0,47.0,47.0,52.0,52.0,49.0
124,52.0,52.0,53.0,53.0,49.0,49.0,50.0,50.0,49.0,49.0,53.0,53.0,52.0
125,53.0,53.0,54.0,54.0,51.0,51.0,52.0,52.0,49.0,49.0,54.0,54.0,52.0
126,49.0,49.0,49.0,49.0,51.0,51.0,48.0,48.0,47.0,47.0,49.0,49.0,49.0
127,50.0,50.0,51.0,51.0,49.0,49.0,50.0,50.0,50.0,50.0,51.0,51.0,50.0
128,53.0,53.0,53.0,53.0,51.0,51.0,49.0,49.0,50.0,50.0,53.0,53.0,53.0
129,50.0,50.0,51.0,51.0,50.0,50.0,47.0,47.0,46.0,46.0,51.0,51.0,48.0
130,51.0,51.0,52.0,52.0,48.0,48.0,50.0,50.0,48.0,48.0,52.0,52.0,51.0
131,52.0,52.0,53.0,53.0,50.0,50.0,51.0,51.0,49.0,49.0,53.0,53.0,52.0
132,49.0,49.0,48.0,48.0,50.0,50.0,47.0,47.0,46.0,46.0,48.0,48.0,48.0
133,51.0,51.0,50.0,50.0,48.0,48.0,51.0,51.0,49.0,49.0,50.0,50.0,51.0
134,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,53.0,53.0,53.0
135,49.0,49.0,45.0,45.0,47.0,47.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
136,49.0,49.0,47.0,47.0,48.0,48.0,48.0,48.0,47.0,47.0,45.0,45.0,48.0
137,51.0,51.0,51.0,51.0,47.0,47.0,49.0,49.0,51.0,51.0,51.0,51.0,51.0
138,51.0,51.0,53.0,53.0,53.0,53.0,54.0,54.0,49.0,49.0,53.0,53.0,49.0
139,54.0,54.0,55.0,55.0,53.0,53.0,53.0,53.0,51.0,51.0,55.0,55.0,53.0
140,49.0,49.0,50.0,50.0,49.0,49.0,51.0,51.0,49.0,49.0,51.0,51.0,50.0
141,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,50.0,50.0,54.0,54.0,48.0
142,53.0,53.0,55.0,55.0,53.0,53.0,52.0,52.0,55.0,55.0,55.0,55.0,53.0
143,54.0,54.0,52.0,52.0,54.0,54.0,53.0,53.0,52.0,52.0,55.0,55.0,52.0
144,52.0,52.0,51.0,51.0,52.0,52.0,50.0,50.0,50.0,50.0,52.0,52.0,48.0
145,53.0,53.0,55.0,55.0,53.0,53.0,51.0,51.0,55.0,55.0,55.0,55.0,53.0
146,54.0,54.0,52.0,52.0,54.0,54.0,53.0,53.0,52.0,52.0,56.0,56.0,52.0
147,52.0,52.0,51.0,51.0,53.0,53.0,52.0,52.0,49.0,49.0,53.0,53.0,48.0
148,53.0,53.0,54.0,54.0,54.0,54.0,51.0,51.0,54.0,54.0,54.0,54.0,53.0
149,54.0,54.0,51.0,51.0,54.0,54.0,52.0,52.0,51.0,51.0,54.0,54.0,51.0
150,52.0,52.0,52.0,52.0,53.0,53.0,50.0,50.0,49.0,49.0,52.0,52.0,48.0
151,53.0,53.0,54.0,54.0,54.0,54.0,51.0,51.0,54.0,54.0,54.0,54.0,53.0
152,54.0,54.0,51.0,51.0,54.0,54.0,52.0,52.0,51.0,51.0,55.0,55.0,51.0
153,50.0,50.0,50.0,50.0,51.0,51.0,48.0,48.0,47.0,47.0,50.0,50.0,48.0
154,51.0,51.0,52.0,52.0,53.0,53.0,50.0,50.0,52.0,52.0,52.0,52.0,51.0
155,50.0,50.0,48.0,48.0,51.0,51.0,49.0,49.0,48.0,48.0,52.0,52.0,48.0
156,51.0,51.0,50.0,50.0,52.0,52.0,51.0,51.0,48.0,48.0,52.0,52.0,48.0
157,52.0,52.0,53.0,53.0,53.0,53.0,50.0,50.0,53.0,53.0,53.0,53.0,52.0
158,53.0,53.0,50.0,50.0,53.0,53.0,51.0,51.0,50.0,50.0,53.0,53.0,50.0
159,51.0,51.0,51.0,51.0,52.0,52.0,49.0,49.0,48.0,48.0,51.0,51.0,48.0
160,52.0,52.0,53.0,53.0,53.0,53.0,50.0,50.0,53.0,53.0,53.0,53.0,52.0
161,53.0,53.0,50.0,50.0,53.0,53.0,51.0,51.0,50.0,50.0,54.0,54.0,50.0
162,49.0,49.0,49.0,49.0,50.0,50.0,49.0,49.0,48.0,48.0,49.0,49.0,49.0
163,50.0,50.0,51.0,51.0,52.0,52.0,50.0,50.0,51.0,51.0,51.0,51.0,50.0
164,49.0,49.0,48.0,48.0,51.0,51.0,48.0,48.0,47.0,47.0,51.0,51.0,49.0
165,50.0,50.0,49.0,49.0,46.0,46.0,50.0,50.0,49.0,49.0,44.0,44.0,50.0
166,48.0,48.0,47.0,47.0,48.0,48.0,48.0,48.0,46.0,46.0,45.0,45.0,48.0
167,48.0,48.0,47.0,47.0,48.0,48.0,48.0,48.0,47.0,47.0,47.0,47.0,48.0
