Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,50.0,50.0,50.0,49.0,49.0,42.0,48.0,48.0,51.0,50.0,53.0,48.0,48.0,48.0,42.0,53.0
1,47.0,47.0,46.0,47.0,48.0,41.0,48.0,48.0,51.0,51.0,54.0,54.0,54.0,54.0,40.0,54.0
2,45.0,45.0,44.0,45.0,46.0,40.0,43.0,43.0,48.0,47.0,50.0,50.0,50.0,50.0,40.0,50.0
3,54.0,54.0,54.0,56.0,56.0,49.0,52.0,52.0,59.0,59.0,55.0,55.0,55.0,55.0,49.0,55.0
4,56.0,56.0,56.0,56.0,56.0,49.0,50.0,50.0,56.0,56.0,53.0,53.0,53.0,53.0,49.0,53.0
5,52.0,52.0,52.0,52.0,53.0,48.0,49.0,49.0,56.0,56.0,52.0,52.0,52.0,52.0,48.0,52.0
6,54.0,54.0,54.0,54.0,54.0,49.0,53.0,53.0,60.0,60.0,55.0,55.0,55.0,55.0,49.0,55.0
7,57.0,57.0,57.0,56.0,56.0,49.0,51.0,51.0,56.0,56.0,54.0,54.0,54.0,54.0,49.0,54.0
8,52.0,52.0,52.0,52.0,52.0,48.0,50.0,50.0,57.0,57.0,53.0,53.0,53.0,53.0,48.0,53.0
9,52.0,52.0,52.0,55.0,55.0,49.0,49.0,49.0,53.0,53.0,52.0,51.0,51.0,51.0,49.0,52.0
10,51.0,51.0,50.0,51.0,52.0,46.0,45.0,46.0,51.0,51.0,57.0,57.0,57.0,57.0,45.0,57.0
11,49.0,49.0,48.0,48.0,49.0,44.0,44.0,45.0,49.0,48.0,53.0,53.0,53.0,53.0,44.0,53.0
12,57.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,57.0,57.0,51.0,50.0,53.0,50.0,54.0,51.0
13,56.0,56.0,55.0,55.0,56.0,51.0,50.0,51.0,56.0,55.0,56.0,56.0,56.0,56.0,50.0,56.0
14,54.0,54.0,53.0,53.0,54.0,47.0,50.0,51.0,54.0,53.0,53.0,53.0,53.0,53.0,47.0,53.0
15,51.0,51.0,51.0,51.0,51.0,50.0,50.0,50.0,51.0,51.0,47.0,47.0,47.0,47.0,50.0,47.0
16,50.0,50.0,49.0,49.0,50.0,47.0,46.0,47.0,50.0,49.0,52.0,52.0,52.0,52.0,46.0,52.0
17,48.0,48.0,47.0,47.0,48.0,43.0,46.0,47.0,48.0,47.0,49.0,49.0,49.0,49.0,43.0,49.0
18,53.0,53.0,53.0,57.0,57.0,49.0,51.0,51.0,58.0,58.0,56.0,54.0,54.0,54.0,49.0,56.0
19,60.0,60.0,60.0,63.0,63.0,56.0,56.0,56.0,63.0,63.0,61.0,61.0,61.0,61.0,56.0,61.0
20,55.0,55.0,55.0,59.0,59.0,54.0,54.0,54.0,59.0,59.0,56.0,56.0,56.0,56.0,54.0,56.0
21,54.0,54.0,54.0,57.0,57.0,50.0,52.0,52.0,59.0,59.0,57.0,55.0,55.0,55.0,50.0,57.0
22,61.0,61.0,61.0,63.0,63.0,56.0,57.0,57.0,64.0,64.0,62.0,62.0,62.0,62.0,56.0,62.0
23,56.0,56.0,56.0,59.0,59.0,55.0,55.0,55.0,60.0,60.0,57.0,57.0,57.0,57.0,55.0,57.0
24,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,58.0,58.0,59.0,59.0,59.0,59.0,57.0,59.0
25,59.0,59.0,59.0,61.0,61.0,55.0,55.0,55.0,59.0,59.0,56.0,56.0,56.0,56.0,55.0,56.0
26,55.0,55.0,55.0,56.0,56.0,52.0,53.0,53.0,55.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0
27,59.0,59.0,59.0,59.0,59.0,61.0,62.0,62.0,59.0,59.0,58.0,58.0,58.0,58.0,61.0,58.0
28,64.0,64.0,64.0,64.0,64.0,60.0,60.0,60.0,64.0,64.0,55.0,55.0,59.0,55.0,60.0,55.0
29,60.0,60.0,60.0,60.0,60.0,55.0,59.0,59.0,60.0,60.0,52.0,52.0,55.0,52.0,55.0,52.0
30,54.0,54.0,54.0,57.0,57.0,57.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,57.0,55.0
31,58.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,58.0,58.0,51.0,51.0,51.0,51.0,56.0,51.0
32,54.0,54.0,54.0,54.0,54.0,51.0,55.0,55.0,55.0,55.0,51.0,51.0,51.0,51.0,51.0,51.0
33,54.0,54.0,54.0,54.0,54.0,49.0,51.0,51.0,58.0,58.0,58.0,57.0,57.0,57.0,49.0,58.0
34,60.0,60.0,60.0,58.0,58.0,55.0,57.0,57.0,64.0,64.0,62.0,62.0,62.0,62.0,55.0,62.0
35,56.0,56.0,56.0,59.0,59.0,52.0,55.0,55.0,59.0,59.0,57.0,57.0,57.0,57.0,52.0,57.0
36,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,59.0,59.0,60.0,60.0,60.0,60.0,58.0,60.0
37,59.0,59.0,59.0,62.0,62.0,56.0,56.0,56.0,59.0,59.0,57.0,57.0,57.0,57.0,56.0,57.0
38,55.0,55.0,55.0,57.0,57.0,53.0,54.0,54.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0
39,59.0,60.0,59.0,60.0,60.0,59.0,63.0,63.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
40,64.0,64.0,64.0,64.0,64.0,61.0,61.0,61.0,64.0,64.0,56.0,56.0,60.0,56.0,61.0,56.0
41,60.0,60.0,60.0,60.0,60.0,56.0,60.0,60.0,60.0,60.0,52.0,52.0,56.0,52.0,56.0,52.0
42,55.0,55.0,55.0,55.0,55.0,55.0,59.0,59.0,59.0,59.0,56.0,56.0,56.0,56.0,55.0,56.0
43,58.0,58.0,58.0,58.0,58.0,57.0,57.0,57.0,58.0,58.0,52.0,52.0,52.0,52.0,57.0,52.0
44,54.0,54.0,54.0,54.0,54.0,52.0,56.0,56.0,56.0,56.0,52.0,52.0,52.0,52.0,52.0,52.0
45,53.0,53.0,53.0,54.0,54.0,52.0,51.0,51.0,53.0,53.0,50.0,50.0,52.0,50.0,52.0,50.0
46,50.0,50.0,49.0,51.0,51.0,49.0,49.0,49.0,51.0,51.0,55.0,55.0,55.0,55.0,49.0,55.0
47,48.0,48.0,47.0,47.0,48.0,45.0,44.0,44.0,48.0,47.0,52.0,52.0,52.0,52.0,44.0,52.0
48,58.0,58.0,58.0,58.0,58.0,58.0,57.0,57.0,58.0,58.0,50.0,53.0,57.0,53.0,58.0,50.0
49,55.0,55.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,56.0,56.0,56.0,56.0,55.0,56.0
50,53.0,53.0,52.0,52.0,53.0,51.0,50.0,50.0,53.0,52.0,53.0,53.0,55.0,53.0,50.0,53.0
51,53.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,54.0,50.0
52,50.0,50.0,49.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,55.0,55.0,55.0,55.0,51.0,55.0
53,47.0,47.0,47.0,46.0,47.0,47.0,46.0,46.0,47.0,46.0,52.0,52.0,52.0,52.0,46.0,52.0
54,57.0,57.0,57.0,57.0,57.0,62.0,62.0,62.0,57.0,57.0,49.0,52.0,56.0,52.0,62.0,49.0
55,54.0,54.0,53.0,54.0,54.0,59.0,58.0,59.0,54.0,53.0,55.0,55.0,59.0,55.0,58.0,55.0
56,52.0,52.0,51.0,51.0,52.0,55.0,54.0,55.0,52.0,51.0,54.0,54.0,54.0,54.0,54.0,54.0
57,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,50.0,50.0,53.0,50.0,58.0,50.0
