Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,35.0,35.0,33.0,34.0,33.0,34.0,33.0
1,33.0,33.0,33.0,33.0,33.0,33.0,35.0
2,35.0,35.0,34.0,32.0,34.0,32.0,34.0
3,35.0,35.0,35.0,35.0,35.0,35.0,34.0
4,34.0,34.0,34.0,36.0,34.0,36.0,36.0
5,35.0,35.0,34.0,33.0,34.0,33.0,35.0
6,35.0,35.0,34.0,34.0,34.0,34.0,33.0
7,35.0,35.0,35.0,35.0,35.0,35.0,35.0
8,36.0,36.0,34.0,33.0,34.0,33.0,34.0
9,33.0,33.0,35.0,34.0,35.0,34.0,36.0
10,33.0,33.0,35.0,34.0,35.0,34.0,35.0
11,34.0,34.0,37.0,36.0,37.0,36.0,34.0
12,32.0,32.0,35.0,33.0,35.0,33.0,35.0
13,32.0,32.0,34.0,34.0,34.0,34.0,34.0
14,33.0,33.0,36.0,35.0,36.0,35.0,33.0
15,33.0,33.0,34.0,33.0,34.0,33.0,35.0
16,33.0,33.0,33.0,35.0,33.0,35.0,34.0
17,33.0,33.0,35.0,35.0,35.0,35.0,34.0
18,34.0,34.0,34.0,34.0,34.0,34.0,35.0
19,36.0,36.0,33.0,35.0,33.0,35.0,37.0
20,36.0,36.0,34.0,34.0,34.0,34.0,35.0
21,35.0,35.0,35.0,35.0,35.0,35.0,34.0
22,37.0,37.0,34.0,35.0,34.0,35.0,36.0
23,37.0,37.0,34.0,35.0,34.0,35.0,34.0
24,35.0,35.0,34.0,36.0,34.0,36.0,37.0
25,34.0,34.0,35.0,36.0,35.0,36.0,35.0
26,35.0,35.0,36.0,35.0,36.0,35.0,34.0
27,34.0,34.0,34.0,35.0,34.0,35.0,36.0
28,33.0,33.0,34.0,36.0,34.0,36.0,34.0
29,34.0,34.0,35.0,36.0,35.0,36.0,34.0
30,35.0,35.0,34.0,35.0,34.0,35.0,36.0
31,34.0,34.0,35.0,37.0,35.0,37.0,35.0
32,34.0,34.0,35.0,37.0,35.0,37.0,35.0
33,34.0,34.0,34.0,34.0,34.0,34.0,33.0
34,36.0,36.0,34.0,34.0,34.0,34.0,35.0
