Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,41.0,42.0,41.0,41.0,40.0,39.0,36.0,41.0,41.0,41.0,40.0,36.0,40.0,35.0,39.0,39.0
1,43.0,43.0,43.0,43.0,39.0,39.0,37.0,42.0,42.0,41.0,42.0,36.0,42.0,36.0,38.0,39.0
2,46.0,48.0,46.0,46.0,40.0,39.0,40.0,46.0,46.0,43.0,45.0,38.0,42.0,39.0,39.0,39.0
3,40.0,41.0,40.0,41.0,44.0,44.0,35.0,43.0,44.0,43.0,40.0,35.0,39.0,35.0,43.0,43.0
4,45.0,45.0,45.0,45.0,44.0,44.0,40.0,45.0,45.0,45.0,41.0,36.0,41.0,39.0,43.0,44.0
5,46.0,47.0,46.0,46.0,45.0,44.0,40.0,48.0,46.0,48.0,45.0,37.0,45.0,39.0,44.0,44.0
6,41.0,41.0,41.0,41.0,41.0,41.0,36.0,41.0,41.0,41.0,40.0,36.0,40.0,35.0,41.0,40.0
7,46.0,46.0,46.0,46.0,42.0,41.0,40.0,46.0,46.0,42.0,42.0,36.0,42.0,39.0,42.0,42.0
8,43.0,43.0,46.0,46.0,46.0,43.0,40.0,43.0,43.0,43.0,45.0,38.0,45.0,39.0,45.0,45.0
9,40.0,41.0,40.0,41.0,41.0,40.0,41.0,42.0,42.0,41.0,40.0,41.0,39.0,41.0,40.0,40.0
10,41.0,42.0,46.0,42.0,40.0,40.0,42.0,42.0,42.0,42.0,45.0,41.0,45.0,42.0,39.0,39.0
11,45.0,47.0,45.0,46.0,40.0,39.0,46.0,46.0,46.0,43.0,45.0,43.0,41.0,45.0,39.0,39.0
12,39.0,40.0,40.0,41.0,40.0,39.0,41.0,41.0,41.0,40.0,39.0,41.0,38.0,41.0,39.0,39.0
13,40.0,41.0,45.0,42.0,39.0,39.0,42.0,41.0,41.0,41.0,44.0,41.0,44.0,42.0,38.0,38.0
14,44.0,46.0,44.0,46.0,39.0,38.0,46.0,45.0,45.0,42.0,45.0,43.0,40.0,45.0,38.0,39.0
15,40.0,40.0,41.0,42.0,41.0,40.0,36.0,41.0,41.0,41.0,40.0,36.0,39.0,36.0,40.0,40.0
16,41.0,41.0,42.0,42.0,40.0,40.0,37.0,42.0,42.0,42.0,40.0,36.0,40.0,37.0,39.0,39.0
17,42.0,42.0,42.0,47.0,40.0,39.0,41.0,42.0,42.0,42.0,45.0,38.0,41.0,40.0,39.0,40.0
18,39.0,41.0,39.0,40.0,43.0,43.0,35.0,42.0,43.0,42.0,39.0,34.0,38.0,35.0,42.0,42.0
19,44.0,44.0,44.0,44.0,45.0,45.0,40.0,47.0,45.0,47.0,40.0,36.0,40.0,39.0,44.0,44.0
20,45.0,47.0,45.0,45.0,45.0,45.0,40.0,48.0,45.0,48.0,44.0,36.0,44.0,39.0,44.0,44.0
21,40.0,42.0,40.0,41.0,44.0,44.0,35.0,43.0,44.0,43.0,40.0,35.0,39.0,35.0,43.0,43.0
22,45.0,45.0,45.0,45.0,46.0,46.0,40.0,48.0,46.0,48.0,41.0,36.0,41.0,39.0,45.0,45.0
23,42.0,48.0,46.0,46.0,46.0,46.0,40.0,45.0,46.0,45.0,45.0,37.0,45.0,39.0,45.0,45.0
24,39.0,40.0,39.0,40.0,42.0,42.0,41.0,42.0,42.0,42.0,39.0,41.0,38.0,41.0,41.0,41.0
25,41.0,47.0,46.0,42.0,45.0,45.0,45.0,44.0,45.0,44.0,45.0,41.0,45.0,44.0,44.0,44.0
26,44.0,46.0,45.0,46.0,45.0,44.0,46.0,47.0,45.0,47.0,45.0,42.0,44.0,45.0,44.0,44.0
27,38.0,39.0,39.0,40.0,41.0,41.0,41.0,41.0,41.0,41.0,39.0,41.0,37.0,41.0,40.0,41.0
28,40.0,46.0,45.0,41.0,44.0,44.0,45.0,43.0,44.0,43.0,44.0,41.0,44.0,44.0,43.0,43.0
29,43.0,45.0,45.0,46.0,44.0,43.0,46.0,46.0,44.0,46.0,45.0,42.0,43.0,45.0,43.0,43.0
30,39.0,39.0,40.0,41.0,42.0,42.0,36.0,42.0,42.0,42.0,39.0,36.0,38.0,36.0,41.0,42.0
31,41.0,41.0,42.0,42.0,45.0,45.0,40.0,44.0,45.0,44.0,40.0,36.0,40.0,39.0,44.0,44.0
32,44.0,44.0,46.0,46.0,44.0,44.0,41.0,45.0,45.0,44.0,44.0,37.0,44.0,40.0,43.0,44.0
33,41.0,43.0,41.0,41.0,41.0,41.0,35.0,40.0,40.0,40.0,40.0,35.0,40.0,35.0,41.0,40.0
34,43.0,43.0,43.0,43.0,46.0,42.0,40.0,43.0,42.0,43.0,42.0,36.0,42.0,39.0,45.0,45.0
