Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
31,56.0,56.0,54.0,54.0,54.0,54.0,55.0,57.0,58.0
32,56.0,54.0,54.0,54.0,54.0,54.0,59.0,55.0,58.0
33,52.0,53.0,54.0,54.0,53.0,53.0,55.0,57.0,51.0
34,48.0,54.0,55.0,55.0,55.0,55.0,56.0,58.0,52.0
35,52.0,54.0,56.0,56.0,55.0,55.0,61.0,57.0,50.0
36,56.0,56.0,58.0,58.0,58.0,58.0,58.0,53.0,51.0
37,52.0,57.0,56.0,56.0,56.0,56.0,57.0,54.0,53.0
38,56.0,55.0,56.0,56.0,55.0,55.0,58.0,58.0,51.0
39,55.0,55.0,57.0,57.0,57.0,57.0,57.0,56.0,53.0
40,53.0,57.0,55.0,55.0,55.0,55.0,56.0,58.0,56.0
41,55.0,54.0,55.0,55.0,55.0,55.0,57.0,57.0,54.0
42,54.0,53.0,53.0,53.0,53.0,53.0,53.0,56.0,53.0
43,53.0,57.0,51.0,51.0,51.0,51.0,54.0,58.0,56.0
44,55.0,54.0,51.0,51.0,51.0,51.0,56.0,54.0,54.0
45,57.0,51.0,54.0,54.0,53.0,53.0,54.0,51.0,53.0
46,54.0,53.0,56.0,56.0,55.0,55.0,56.0,52.0,53.0
47,57.0,54.0,56.0,56.0,55.0,55.0,56.0,53.0,50.0
48,58.0,55.0,54.0,54.0,53.0,53.0,55.0,51.0,53.0
49,58.0,57.0,55.0,55.0,55.0,55.0,57.0,53.0,57.0
50,60.0,54.0,56.0,56.0,55.0,55.0,56.0,53.0,54.0
51,58.0,55.0,53.0,53.0,53.0,53.0,55.0,51.0,53.0
52,58.0,57.0,56.0,56.0,56.0,56.0,57.0,53.0,57.0
53,60.0,54.0,55.0,55.0,55.0,55.0,56.0,53.0,54.0
54,57.0,54.0,53.0,53.0,53.0,53.0,54.0,51.0,52.0
55,57.0,56.0,54.0,54.0,54.0,54.0,56.0,52.0,56.0
56,59.0,54.0,59.0,59.0,59.0,59.0,59.0,53.0,53.0
57,57.0,54.0,53.0,53.0,53.0,53.0,54.0,51.0,53.0
58,57.0,56.0,55.0,55.0,55.0,55.0,56.0,52.0,57.0
59,59.0,54.0,59.0,59.0,59.0,59.0,59.0,53.0,54.0
60,54.0,51.0,49.0,49.0,49.0,49.0,50.0,51.0,53.0
61,54.0,53.0,51.0,51.0,51.0,51.0,52.0,52.0,57.0
62,56.0,54.0,55.0,55.0,55.0,55.0,55.0,53.0,54.0
63,49.0,53.0,51.0,51.0,51.0,51.0,58.0,55.0,54.0
64,51.0,57.0,53.0,54.0,54.0,53.0,57.0,56.0,55.0
65,50.0,57.0,53.0,53.0,53.0,53.0,58.0,57.0,54.0
66,50.0,54.0,52.0,52.0,52.0,52.0,57.0,56.0,55.0
67,50.0,58.0,54.0,55.0,55.0,54.0,55.0,57.0,56.0
68,50.0,58.0,54.0,54.0,54.0,54.0,59.0,58.0,55.0
69,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
70,51.0,58.0,54.0,54.0,54.0,54.0,55.0,56.0,57.0
71,54.0,57.0,55.0,55.0,55.0,54.0,56.0,56.0,56.0
72,53.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0
73,55.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0,58.0
74,55.0,56.0,54.0,54.0,54.0,54.0,58.0,56.0,59.0
75,52.0,53.0,51.0,51.0,51.0,51.0,53.0,55.0,57.0
76,55.0,55.0,53.0,53.0,53.0,53.0,54.0,56.0,58.0
77,55.0,54.0,53.0,53.0,53.0,53.0,58.0,56.0,59.0
78,51.0,55.0,53.0,53.0,53.0,53.0,54.0,57.0,54.0
79,51.0,59.0,55.0,55.0,55.0,55.0,55.0,58.0,52.0
80,51.0,59.0,55.0,55.0,55.0,55.0,60.0,58.0,52.0
81,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0
82,51.0,56.0,55.0,55.0,55.0,55.0,56.0,57.0,53.0
83,55.0,57.0,56.0,56.0,56.0,55.0,57.0,57.0,53.0
84,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
85,56.0,56.0,55.0,55.0,55.0,55.0,55.0,57.0,56.0
86,56.0,56.0,55.0,55.0,55.0,55.0,56.0,57.0,58.0
87,53.0,54.0,52.0,52.0,52.0,52.0,52.0,56.0,56.0
88,56.0,56.0,54.0,54.0,54.0,54.0,53.0,57.0,56.0
89,56.0,54.0,51.0,52.0,52.0,51.0,55.0,57.0,58.0
90,56.0,53.0,54.0,54.0,53.0,53.0,54.0,54.0,56.0
91,53.0,55.0,56.0,56.0,54.0,54.0,55.0,56.0,53.0
92,56.0,56.0,56.0,56.0,55.0,55.0,56.0,53.0,54.0
93,57.0,54.0,53.0,53.0,53.0,53.0,54.0,55.0,57.0
94,57.0,56.0,56.0,56.0,55.0,55.0,56.0,57.0,57.0
95,59.0,59.0,55.0,55.0,55.0,55.0,56.0,55.0,59.0
96,57.0,54.0,53.0,53.0,53.0,53.0,54.0,55.0,57.0
97,57.0,56.0,55.0,55.0,55.0,55.0,56.0,57.0,57.0
98,59.0,59.0,55.0,55.0,55.0,55.0,55.0,53.0,59.0
99,56.0,53.0,52.0,52.0,52.0,52.0,53.0,55.0,56.0
100,56.0,55.0,55.0,55.0,54.0,54.0,55.0,57.0,56.0
101,58.0,58.0,58.0,58.0,58.0,58.0,58.0,54.0,58.0
102,56.0,53.0,52.0,52.0,52.0,52.0,53.0,55.0,56.0
103,57.0,55.0,55.0,55.0,54.0,54.0,55.0,57.0,57.0
104,58.0,58.0,58.0,58.0,58.0,58.0,58.0,53.0,58.0
105,53.0,50.0,49.0,49.0,49.0,49.0,49.0,55.0,53.0
106,57.0,54.0,54.0,54.0,53.0,53.0,51.0,57.0,57.0
107,57.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,57.0
108,46.0,51.0,45.0,50.0,50.0,45.0,53.0,56.0,50.0
109,45.0,55.0,51.0,53.0,53.0,51.0,54.0,57.0,47.0
110,47.0,55.0,49.0,52.0,52.0,49.0,55.0,54.0,48.0
111,49.0,54.0,49.0,51.0,51.0,49.0,54.0,57.0,51.0
112,45.0,54.0,51.0,54.0,54.0,51.0,55.0,58.0,48.0
113,50.0,58.0,51.0,57.0,57.0,51.0,58.0,57.0,49.0
114,48.0,53.0,48.0,50.0,50.0,48.0,53.0,57.0,52.0
115,50.0,54.0,52.0,53.0,53.0,52.0,54.0,58.0,52.0
116,52.0,57.0,50.0,56.0,56.0,50.0,57.0,58.0,54.0
117,48.0,50.0,44.0,47.0,47.0,44.0,53.0,57.0,52.0
118,50.0,52.0,50.0,53.0,53.0,50.0,54.0,58.0,52.0
119,52.0,53.0,49.0,52.0,52.0,48.0,54.0,58.0,54.0
120,50.0,51.0,49.0,49.0,49.0,49.0,52.0,55.0,52.0
121,47.0,52.0,50.0,50.0,50.0,50.0,54.0,57.0,49.0
122,50.0,54.0,50.0,53.0,51.0,50.0,54.0,54.0,50.0
123,51.0,51.0,48.0,48.0,48.0,48.0,51.0,56.0,53.0
124,51.0,52.0,53.0,53.0,52.0,52.0,54.0,58.0,53.0
125,55.0,55.0,50.0,52.0,52.0,50.0,53.0,56.0,55.0
126,51.0,51.0,48.0,48.0,48.0,48.0,51.0,56.0,53.0
127,51.0,52.0,49.0,49.0,49.0,49.0,51.0,58.0,53.0
128,55.0,55.0,49.0,52.0,51.0,49.0,54.0,54.0,55.0
129,50.0,50.0,49.0,49.0,49.0,49.0,50.0,56.0,52.0
130,52.0,52.0,54.0,54.0,54.0,54.0,53.0,58.0,52.0
131,54.0,54.0,51.0,51.0,51.0,51.0,52.0,55.0,54.0
132,50.0,50.0,49.0,49.0,49.0,49.0,50.0,56.0,52.0
133,52.0,52.0,54.0,54.0,54.0,54.0,50.0,58.0,53.0
134,54.0,54.0,52.0,52.0,52.0,52.0,53.0,54.0,54.0
135,49.0,48.0,45.0,47.0,47.0,45.0,50.0,56.0,49.0
136,51.0,52.0,50.0,50.0,50.0,50.0,50.0,58.0,53.0
137,53.0,50.0,47.0,47.0,47.0,47.0,50.0,54.0,53.0
138,50.0,49.0,46.0,48.0,47.0,45.0,49.0,51.0,46.0
139,47.0,53.0,50.0,50.0,50.0,50.0,53.0,52.0,47.0
140,52.0,53.0,48.0,52.0,52.0,47.0,53.0,53.0,47.0
141,52.0,50.0,46.0,49.0,49.0,46.0,50.0,51.0,50.0
142,51.0,53.0,52.0,52.0,50.0,52.0,53.0,53.0,51.0
143,56.0,54.0,50.0,53.0,51.0,50.0,54.0,53.0,52.0
144,52.0,50.0,45.0,48.0,47.0,45.0,50.0,51.0,50.0
145,51.0,52.0,49.0,49.0,49.0,49.0,52.0,53.0,51.0
146,56.0,53.0,50.0,52.0,51.0,50.0,53.0,53.0,52.0
147,51.0,50.0,47.0,49.0,49.0,47.0,49.0,51.0,49.0
148,53.0,52.0,52.0,52.0,50.0,52.0,52.0,53.0,50.0
149,55.0,53.0,51.0,52.0,51.0,50.0,53.0,53.0,51.0
150,52.0,50.0,47.0,49.0,49.0,47.0,49.0,51.0,50.0
151,53.0,52.0,52.0,52.0,51.0,52.0,52.0,53.0,51.0
152,56.0,53.0,52.0,52.0,51.0,50.0,53.0,53.0,52.0
153,52.0,50.0,43.0,47.0,46.0,43.0,49.0,51.0,50.0
154,51.0,52.0,47.0,47.0,47.0,47.0,50.0,53.0,51.0
155,56.0,53.0,47.0,51.0,51.0,46.0,52.0,52.0,52.0
156,50.0,49.0,46.0,48.0,48.0,46.0,48.0,50.0,48.0
157,52.0,51.0,51.0,51.0,50.0,51.0,51.0,52.0,49.0
158,54.0,52.0,50.0,51.0,50.0,49.0,52.0,52.0,50.0
159,51.0,49.0,46.0,49.0,49.0,46.0,48.0,50.0,49.0
160,53.0,51.0,52.0,51.0,51.0,52.0,51.0,52.0,50.0
161,55.0,52.0,51.0,51.0,51.0,50.0,52.0,52.0,51.0
162,51.0,49.0,46.0,46.0,46.0,46.0,49.0,50.0,49.0
163,53.0,51.0,51.0,51.0,51.0,50.0,50.0,52.0,50.0
164,55.0,52.0,51.0,51.0,51.0,50.0,52.0,52.0,51.0
165,48.0,45.0,42.0,42.0,42.0,42.0,48.0,50.0,46.0
166,50.0,47.0,46.0,46.0,46.0,45.0,48.0,48.0,49.0
167,52.0,48.0,46.0,47.0,47.0,45.0,48.0,52.0,51.0
