Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,49.0,51.0,51.0,47.0,49.0,47.0
1,51.0,53.0,53.0,47.0,51.0,48.0
2,52.0,52.0,52.0,47.0,53.0,48.0
3,49.0,50.0,50.0,47.0,48.0,46.0
4,51.0,53.0,53.0,47.0,51.0,48.0
5,52.0,52.0,52.0,47.0,53.0,48.0
6,50.0,51.0,51.0,48.0,49.0,47.0
7,51.0,54.0,54.0,48.0,52.0,49.0
8,53.0,53.0,53.0,48.0,54.0,49.0
9,55.0,51.0,51.0,55.0,54.0,54.0
10,54.0,52.0,52.0,54.0,55.0,55.0
11,55.0,52.0,52.0,55.0,55.0,55.0
12,54.0,52.0,52.0,54.0,53.0,53.0
13,53.0,53.0,53.0,53.0,54.0,54.0
14,54.0,53.0,53.0,54.0,54.0,54.0
15,49.0,50.0,49.0,50.0,49.0,50.0
16,51.0,53.0,51.0,48.0,49.0,48.0
17,52.0,53.0,53.0,48.0,51.0,48.0
18,48.0,49.0,49.0,47.0,47.0,45.0
19,51.0,52.0,52.0,47.0,50.0,47.0
20,52.0,51.0,51.0,47.0,52.0,47.0
21,49.0,50.0,50.0,48.0,48.0,46.0
22,51.0,53.0,53.0,48.0,51.0,48.0
23,53.0,52.0,52.0,48.0,53.0,48.0
24,55.0,50.0,50.0,55.0,53.0,53.0
25,54.0,54.0,54.0,54.0,55.0,55.0
26,55.0,54.0,54.0,55.0,55.0,55.0
27,54.0,51.0,51.0,54.0,52.0,52.0
28,53.0,55.0,55.0,53.0,54.0,54.0
29,54.0,55.0,55.0,54.0,54.0,54.0
30,49.0,49.0,49.0,50.0,49.0,50.0
31,51.0,53.0,50.0,48.0,48.0,48.0
32,52.0,53.0,53.0,48.0,51.0,48.0
33,50.0,51.0,51.0,48.0,48.0,47.0
34,50.0,54.0,54.0,48.0,52.0,49.0
35,53.0,53.0,53.0,48.0,54.0,49.0
36,55.0,51.0,51.0,55.0,54.0,54.0
37,55.0,53.0,53.0,55.0,56.0,56.0
38,55.0,53.0,53.0,55.0,56.0,56.0
39,54.0,52.0,52.0,54.0,53.0,53.0
40,54.0,54.0,54.0,54.0,55.0,55.0
41,54.0,54.0,54.0,54.0,55.0,55.0
42,49.0,50.0,50.0,50.0,50.0,51.0
43,49.0,53.0,51.0,48.0,49.0,49.0
44,52.0,54.0,54.0,48.0,52.0,49.0
45,54.0,50.0,50.0,54.0,52.0,52.0
46,54.0,52.0,52.0,54.0,53.0,53.0
47,54.0,51.0,51.0,54.0,54.0,54.0
48,54.0,51.0,51.0,54.0,51.0,51.0
49,54.0,54.0,54.0,54.0,53.0,53.0
50,54.0,54.0,54.0,54.0,53.0,53.0
51,54.0,50.0,50.0,54.0,52.0,52.0
52,54.0,54.0,54.0,54.0,53.0,53.0
53,54.0,54.0,54.0,54.0,54.0,54.0
54,54.0,51.0,51.0,54.0,52.0,52.0
55,53.0,55.0,55.0,53.0,53.0,53.0
56,54.0,55.0,55.0,54.0,53.0,53.0
57,55.0,51.0,51.0,55.0,53.0,53.0
58,54.0,55.0,55.0,54.0,54.0,54.0
59,55.0,55.0,55.0,55.0,54.0,54.0
60,50.0,49.0,48.0,53.0,48.0,51.0
61,51.0,53.0,50.0,52.0,49.0,52.0
62,52.0,53.0,51.0,53.0,49.0,52.0
63,47.0,48.0,48.0,46.0,46.0,44.0
64,50.0,51.0,51.0,46.0,49.0,46.0
65,51.0,50.0,50.0,46.0,51.0,46.0
66,48.0,49.0,49.0,47.0,47.0,45.0
67,50.0,52.0,52.0,47.0,50.0,47.0
68,52.0,51.0,51.0,47.0,52.0,47.0
69,54.0,49.0,49.0,54.0,52.0,52.0
70,54.0,53.0,53.0,54.0,54.0,54.0
71,54.0,54.0,54.0,54.0,54.0,54.0
72,53.0,50.0,50.0,53.0,51.0,51.0
73,53.0,54.0,54.0,53.0,53.0,53.0
74,53.0,55.0,55.0,53.0,53.0,53.0
75,49.0,48.0,48.0,50.0,48.0,49.0
76,50.0,52.0,50.0,48.0,47.0,47.0
77,52.0,53.0,52.0,48.0,50.0,47.0
78,49.0,50.0,50.0,48.0,47.0,46.0
79,50.0,53.0,53.0,48.0,51.0,48.0
80,53.0,52.0,52.0,48.0,53.0,48.0
81,55.0,50.0,50.0,55.0,53.0,53.0
82,55.0,52.0,52.0,55.0,55.0,55.0
83,55.0,52.0,52.0,55.0,55.0,55.0
84,54.0,51.0,51.0,54.0,52.0,52.0
85,54.0,53.0,53.0,54.0,54.0,54.0
86,54.0,53.0,53.0,54.0,54.0,54.0
87,49.0,49.0,49.0,50.0,49.0,50.0
88,49.0,52.0,51.0,48.0,48.0,48.0
89,52.0,53.0,53.0,48.0,51.0,48.0
90,54.0,50.0,50.0,54.0,52.0,52.0
91,54.0,55.0,55.0,54.0,54.0,54.0
92,54.0,54.0,54.0,54.0,54.0,54.0
93,53.0,51.0,51.0,53.0,51.0,51.0
94,54.0,56.0,56.0,54.0,53.0,53.0
95,54.0,55.0,55.0,54.0,53.0,53.0
96,54.0,49.0,49.0,54.0,52.0,52.0
97,54.0,54.0,53.0,54.0,54.0,54.0
98,54.0,54.0,54.0,54.0,54.0,54.0
99,54.0,50.0,50.0,54.0,51.0,51.0
100,53.0,55.0,55.0,53.0,53.0,53.0
101,54.0,55.0,55.0,54.0,53.0,53.0
102,55.0,50.0,50.0,55.0,52.0,52.0
103,54.0,54.0,54.0,54.0,54.0,54.0
104,55.0,55.0,55.0,55.0,54.0,54.0
105,50.0,48.0,47.0,53.0,47.0,50.0
106,51.0,52.0,50.0,52.0,49.0,52.0
107,52.0,53.0,50.0,53.0,49.0,52.0
108,50.0,51.0,51.0,44.0,48.0,47.0
109,50.0,53.0,53.0,44.0,50.0,49.0
