Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
58,56.0,56.0,56.0,57.0,56.0,58.0,58.0,58.0,54.0,54.0,55.0,55.0,59.0,55.0,60.0
59,56.0,56.0,56.0,54.0,59.0,57.0,59.0,57.0,54.0,54.0,55.0,55.0,59.0,55.0,60.0
60,55.0,48.0,48.0,53.0,54.0,53.0,54.0,53.0,46.0,46.0,47.0,47.0,52.0,47.0,59.0
61,55.0,49.0,49.0,58.0,54.0,55.0,55.0,55.0,47.0,48.0,48.0,48.0,53.0,49.0,61.0
62,55.0,50.0,50.0,55.0,60.0,55.0,60.0,55.0,48.0,48.0,49.0,49.0,53.0,49.0,61.0
63,58.0,51.0,51.0,54.0,55.0,55.0,55.0,55.0,50.0,49.0,50.0,50.0,51.0,50.0,55.0
64,52.0,57.0,57.0,55.0,57.0,56.0,56.0,56.0,57.0,57.0,56.0,56.0,57.0,56.0,56.0
65,55.0,57.0,57.0,56.0,57.0,56.0,56.0,56.0,57.0,57.0,56.0,56.0,57.0,56.0,57.0
66,59.0,51.0,51.0,55.0,56.0,56.0,56.0,56.0,50.0,50.0,50.0,50.0,51.0,51.0,54.0
67,56.0,58.0,58.0,56.0,58.0,57.0,57.0,57.0,58.0,58.0,57.0,57.0,58.0,57.0,57.0
68,56.0,57.0,57.0,57.0,58.0,56.0,56.0,56.0,58.0,58.0,56.0,56.0,57.0,56.0,57.0
69,53.0,52.0,52.0,59.0,59.0,52.0,53.0,52.0,52.0,52.0,51.0,51.0,52.0,53.0,60.0
70,56.0,57.0,57.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0,57.0,56.0,58.0
71,56.0,58.0,58.0,55.0,59.0,58.0,58.0,58.0,58.0,58.0,57.0,57.0,58.0,57.0,59.0
72,57.0,51.0,51.0,58.0,58.0,55.0,55.0,55.0,53.0,53.0,50.0,50.0,51.0,52.0,59.0
73,59.0,57.0,57.0,57.0,57.0,56.0,56.0,56.0,59.0,59.0,56.0,56.0,57.0,56.0,57.0
74,59.0,57.0,57.0,58.0,58.0,57.0,57.0,57.0,59.0,59.0,56.0,56.0,57.0,56.0,58.0
75,52.0,52.0,52.0,57.0,59.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,52.0,51.0,58.0
76,52.0,53.0,52.0,58.0,57.0,52.0,57.0,52.0,57.0,57.0,51.0,51.0,52.0,51.0,58.0
77,53.0,58.0,58.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,57.0,57.0,58.0,57.0,58.0
78,60.0,51.0,51.0,56.0,56.0,55.0,55.0,55.0,51.0,51.0,50.0,50.0,51.0,52.0,51.0
79,57.0,53.0,53.0,53.0,56.0,56.0,56.0,56.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0
80,57.0,53.0,53.0,58.0,58.0,55.0,57.0,55.0,53.0,53.0,52.0,52.0,53.0,54.0,57.0
81,54.0,53.0,53.0,60.0,60.0,52.0,54.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,59.0
82,57.0,55.0,55.0,59.0,59.0,56.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,57.0
83,58.0,55.0,55.0,56.0,60.0,57.0,58.0,57.0,59.0,59.0,54.0,54.0,54.0,56.0,59.0
84,58.0,52.0,52.0,59.0,59.0,56.0,56.0,56.0,54.0,54.0,51.0,51.0,52.0,53.0,58.0
85,60.0,54.0,54.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,53.0,53.0,53.0,53.0,58.0
86,59.0,58.0,58.0,59.0,59.0,58.0,58.0,58.0,60.0,60.0,57.0,57.0,58.0,57.0,58.0
87,53.0,53.0,53.0,58.0,60.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,59.0
88,53.0,54.0,53.0,59.0,58.0,53.0,53.0,53.0,54.0,53.0,52.0,52.0,53.0,52.0,59.0
89,58.0,59.0,59.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0,58.0,58.0,59.0,58.0,59.0
90,54.0,61.0,56.0,60.0,60.0,54.0,54.0,54.0,61.0,54.0,55.0,55.0,56.0,55.0,59.0
91,56.0,55.0,55.0,61.0,60.0,54.0,59.0,54.0,59.0,59.0,54.0,54.0,54.0,56.0,61.0
92,57.0,59.0,59.0,62.0,60.0,60.0,60.0,60.0,59.0,59.0,58.0,58.0,59.0,58.0,61.0
93,59.0,61.0,61.0,63.0,59.0,57.0,57.0,57.0,63.0,60.0,60.0,60.0,61.0,60.0,60.0
94,60.0,58.0,58.0,61.0,61.0,59.0,59.0,59.0,60.0,60.0,57.0,57.0,58.0,57.0,60.0
95,61.0,59.0,59.0,61.0,61.0,59.0,59.0,59.0,61.0,61.0,58.0,58.0,59.0,58.0,62.0
96,54.0,62.0,56.0,62.0,60.0,53.0,54.0,53.0,62.0,56.0,55.0,55.0,56.0,55.0,60.0
97,55.0,59.0,59.0,61.0,60.0,60.0,60.0,60.0,59.0,59.0,58.0,58.0,59.0,58.0,61.0
98,57.0,58.0,58.0,62.0,60.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,58.0,57.0,61.0
99,58.0,60.0,60.0,62.0,58.0,56.0,56.0,56.0,62.0,62.0,59.0,59.0,60.0,59.0,59.0
100,59.0,58.0,58.0,60.0,60.0,58.0,58.0,58.0,59.0,59.0,57.0,57.0,58.0,57.0,59.0
101,60.0,58.0,58.0,60.0,60.0,58.0,58.0,58.0,60.0,60.0,57.0,57.0,58.0,57.0,61.0
102,59.0,61.0,61.0,61.0,59.0,56.0,56.0,56.0,61.0,61.0,60.0,60.0,61.0,60.0,59.0
103,55.0,59.0,59.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,58.0,58.0,59.0,58.0,60.0
104,61.0,59.0,59.0,61.0,59.0,58.0,58.0,58.0,61.0,61.0,58.0,58.0,59.0,58.0,60.0
105,54.0,53.0,52.0,55.0,58.0,52.0,53.0,52.0,53.0,53.0,51.0,51.0,52.0,51.0,59.0
106,54.0,55.0,53.0,60.0,60.0,54.0,54.0,54.0,55.0,53.0,52.0,52.0,53.0,52.0,61.0
107,54.0,55.0,53.0,60.0,60.0,54.0,59.0,54.0,58.0,58.0,52.0,52.0,53.0,52.0,61.0
108,54.0,46.0,46.0,51.0,51.0,49.0,51.0,49.0,46.0,46.0,45.0,45.0,44.0,47.0,50.0
109,52.0,48.0,48.0,48.0,52.0,53.0,53.0,53.0,48.0,48.0,47.0,47.0,46.0,48.0,52.0
110,54.0,49.0,49.0,53.0,53.0,53.0,57.0,53.0,48.0,48.0,48.0,48.0,47.0,49.0,52.0
111,55.0,54.0,54.0,55.0,55.0,53.0,55.0,53.0,51.0,51.0,53.0,53.0,52.0,55.0,52.0
112,56.0,56.0,56.0,54.0,54.0,55.0,58.0,55.0,55.0,54.0,55.0,55.0,54.0,55.0,53.0
113,56.0,55.0,55.0,51.0,59.0,54.0,59.0,54.0,55.0,54.0,54.0,54.0,53.0,56.0,54.0
114,56.0,53.0,53.0,54.0,54.0,55.0,55.0,55.0,52.0,51.0,52.0,52.0,51.0,54.0,51.0
115,57.0,55.0,55.0,53.0,53.0,56.0,57.0,56.0,54.0,53.0,54.0,54.0,53.0,54.0,52.0
116,58.0,54.0,54.0,58.0,58.0,57.0,58.0,57.0,55.0,55.0,53.0,53.0,52.0,55.0,53.0
117,54.0,48.0,48.0,53.0,55.0,52.0,52.0,52.0,48.0,48.0,47.0,47.0,45.0,48.0,52.0
118,54.0,49.0,49.0,54.0,53.0,52.0,53.0,52.0,49.0,48.0,48.0,48.0,47.0,48.0,53.0
119,59.0,54.0,54.0,59.0,55.0,58.0,58.0,58.0,54.0,54.0,53.0,53.0,49.0,53.0,53.0
120,55.0,56.0,54.0,60.0,55.0,53.0,55.0,53.0,56.0,54.0,53.0,53.0,52.0,55.0,53.0
121,56.0,55.0,55.0,56.0,60.0,54.0,60.0,54.0,56.0,56.0,54.0,54.0,53.0,56.0,55.0
122,60.0,56.0,56.0,57.0,55.0,59.0,59.0,59.0,55.0,54.0,55.0,55.0,54.0,55.0,55.0
123,57.0,56.0,56.0,59.0,60.0,56.0,57.0,56.0,58.0,55.0,55.0,55.0,52.0,55.0,59.0
124,59.0,55.0,55.0,59.0,59.0,58.0,59.0,58.0,56.0,55.0,54.0,54.0,53.0,55.0,54.0
125,59.0,56.0,56.0,56.0,59.0,58.0,59.0,58.0,56.0,56.0,55.0,55.0,54.0,56.0,56.0
126,55.0,57.0,54.0,57.0,61.0,53.0,55.0,53.0,57.0,52.0,53.0,53.0,52.0,55.0,60.0
127,60.0,56.0,56.0,60.0,55.0,59.0,59.0,59.0,55.0,55.0,55.0,55.0,54.0,55.0,54.0
128,59.0,56.0,56.0,57.0,60.0,58.0,60.0,58.0,55.0,55.0,55.0,55.0,54.0,55.0,57.0
129,59.0,55.0,55.0,58.0,59.0,55.0,56.0,55.0,57.0,57.0,54.0,54.0,51.0,54.0,58.0
130,58.0,55.0,55.0,58.0,58.0,57.0,58.0,57.0,55.0,54.0,54.0,54.0,53.0,54.0,53.0
131,61.0,55.0,55.0,55.0,58.0,57.0,58.0,57.0,55.0,55.0,54.0,54.0,53.0,55.0,55.0
132,60.0,56.0,56.0,56.0,60.0,55.0,55.0,55.0,56.0,56.0,55.0,55.0,52.0,55.0,59.0
133,59.0,56.0,56.0,59.0,56.0,58.0,58.0,58.0,55.0,54.0,55.0,55.0,54.0,55.0,53.0
134,62.0,56.0,56.0,56.0,59.0,57.0,59.0,57.0,56.0,56.0,55.0,55.0,54.0,56.0,56.0
135,55.0,48.0,48.0,53.0,53.0,52.0,52.0,52.0,48.0,48.0,47.0,47.0,46.0,49.0,53.0
136,55.0,50.0,49.0,55.0,55.0,53.0,54.0,53.0,50.0,48.0,48.0,48.0,47.0,49.0,54.0
137,55.0,50.0,50.0,55.0,55.0,54.0,54.0,54.0,53.0,53.0,49.0,49.0,48.0,50.0,55.0
138,59.0,54.0,54.0,59.0,59.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,52.0,53.0,59.0
139,61.0,56.0,56.0,53.0,61.0,60.0,60.0,60.0,55.0,55.0,55.0,55.0,54.0,55.0,61.0
140,58.0,56.0,56.0,53.0,61.0,60.0,60.0,60.0,54.0,54.0,55.0,55.0,54.0,55.0,61.0
141,63.0,63.0,63.0,62.0,59.0,62.0,62.0,62.0,61.0,61.0,62.0,62.0,61.0,62.0,60.0
142,60.0,57.0,57.0,61.0,62.0,59.0,60.0,59.0,56.0,56.0,56.0,56.0,55.0,56.0,61.0
143,63.0,57.0,57.0,62.0,61.0,59.0,59.0,59.0,56.0,56.0,56.0,56.0,55.0,56.0,62.0
144,60.0,59.0,59.0,61.0,58.0,58.0,58.0,58.0,57.0,57.0,58.0,58.0,57.0,58.0,58.0
145,60.0,56.0,56.0,61.0,61.0,59.0,61.0,59.0,55.0,55.0,55.0,55.0,54.0,55.0,56.0
146,57.0,56.0,56.0,63.0,57.0,59.0,59.0,59.0,54.0,55.0,55.0,55.0,54.0,55.0,58.0
147,63.0,63.0,63.0,61.0,58.0,62.0,62.0,62.0,63.0,63.0,62.0,62.0,61.0,62.0,59.0
148,62.0,56.0,56.0,61.0,61.0,58.0,59.0,58.0,55.0,55.0,55.0,55.0,54.0,55.0,60.0
149,62.0,56.0,56.0,61.0,60.0,58.0,59.0,58.0,55.0,55.0,55.0,55.0,54.0,55.0,61.0
150,64.0,64.0,64.0,60.0,58.0,63.0,63.0,63.0,62.0,62.0,63.0,63.0,62.0,63.0,59.0
151,63.0,57.0,57.0,62.0,62.0,59.0,60.0,59.0,56.0,56.0,56.0,56.0,55.0,56.0,61.0
152,62.0,57.0,57.0,62.0,60.0,59.0,60.0,59.0,56.0,56.0,56.0,56.0,55.0,56.0,61.0
153,56.0,55.0,55.0,54.0,59.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,59.0
154,61.0,56.0,56.0,61.0,61.0,60.0,60.0,60.0,55.0,55.0,55.0,55.0,54.0,55.0,61.0
155,57.0,56.0,56.0,56.0,61.0,60.0,61.0,60.0,54.0,55.0,55.0,55.0,54.0,55.0,61.0
156,62.0,62.0,62.0,60.0,57.0,61.0,61.0,61.0,62.0,62.0,61.0,61.0,60.0,61.0,58.0
157,61.0,55.0,55.0,60.0,60.0,57.0,58.0,57.0,54.0,54.0,54.0,54.0,53.0,54.0,59.0
158,61.0,55.0,55.0,60.0,59.0,57.0,58.0,57.0,54.0,54.0,54.0,54.0,53.0,54.0,60.0
159,63.0,63.0,63.0,59.0,57.0,62.0,62.0,62.0,61.0,61.0,62.0,62.0,61.0,62.0,58.0
160,62.0,56.0,56.0,61.0,61.0,58.0,59.0,58.0,55.0,55.0,55.0,55.0,54.0,55.0,60.0
161,61.0,56.0,56.0,61.0,59.0,58.0,59.0,58.0,55.0,55.0,55.0,55.0,54.0,55.0,60.0
162,55.0,55.0,55.0,53.0,58.0,54.0,54.0,54.0,53.0,53.0,54.0,54.0,53.0,54.0,59.0
163,60.0,57.0,57.0,60.0,60.0,59.0,59.0,59.0,55.0,55.0,56.0,56.0,55.0,56.0,61.0
164,57.0,57.0,57.0,57.0,60.0,59.0,60.0,59.0,55.0,55.0,56.0,56.0,55.0,56.0,61.0
165,56.0,47.0,47.0,54.0,52.0,51.0,52.0,51.0,47.0,47.0,46.0,46.0,45.0,47.0,53.0
166,56.0,49.0,49.0,55.0,54.0,55.0,55.0,55.0,49.0,49.0,48.0,48.0,47.0,49.0,55.0
167,56.0,49.0,49.0,58.0,54.0,55.0,55.0,55.0,47.0,49.0,48.0,48.0,47.0,49.0,55.0
