Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,43.0,41.0,43.0,41.0,42.0,43.0,43.0,43.0,44.0
1,42.0,43.0,42.0,43.0,44.0,42.0,42.0,41.0,42.0
2,45.0,45.0,45.0,45.0,44.0,45.0,45.0,43.0,44.0
3,43.0,40.0,43.0,40.0,42.0,43.0,43.0,42.0,44.0
4,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0
5,45.0,45.0,45.0,45.0,44.0,45.0,45.0,44.0,44.0
6,43.0,41.0,43.0,41.0,41.0,43.0,43.0,43.0,44.0
7,45.0,45.0,45.0,45.0,42.0,45.0,45.0,45.0,44.0
8,44.0,43.0,44.0,43.0,44.0,44.0,44.0,45.0,44.0
9,45.0,41.0,45.0,41.0,43.0,45.0,45.0,42.0,43.0
10,44.0,43.0,44.0,43.0,44.0,44.0,44.0,43.0,44.0
11,45.0,45.0,45.0,45.0,44.0,45.0,45.0,43.0,44.0
12,44.0,40.0,44.0,40.0,42.0,44.0,44.0,41.0,42.0
13,43.0,42.0,43.0,42.0,43.0,43.0,43.0,42.0,43.0
14,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,44.0
15,41.0,41.0,41.0,41.0,40.0,40.0,40.0,42.0,43.0
16,42.0,43.0,42.0,43.0,42.0,42.0,42.0,40.0,41.0
17,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.0,43.0
18,42.0,39.0,42.0,39.0,42.0,42.0,42.0,43.0,43.0
19,43.0,43.0,43.0,43.0,43.0,43.0,43.0,45.0,43.0
20,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,43.0
21,42.0,40.0,42.0,40.0,41.0,42.0,42.0,43.0,44.0
22,44.0,44.0,44.0,44.0,42.0,44.0,44.0,44.0,44.0
23,43.0,42.0,43.0,42.0,44.0,43.0,43.0,45.0,44.0
24,44.0,40.0,44.0,40.0,43.0,44.0,44.0,43.0,43.0
25,43.0,42.0,43.0,42.0,44.0,43.0,43.0,44.0,44.0
26,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
27,43.0,39.0,43.0,39.0,42.0,43.0,43.0,42.0,42.0
28,42.0,41.0,42.0,41.0,43.0,42.0,42.0,43.0,43.0
29,43.0,43.0,43.0,43.0,44.0,43.0,43.0,44.0,44.0
30,42.0,40.0,42.0,40.0,40.0,42.0,42.0,41.0,43.0
31,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0
32,44.0,44.0,44.0,44.0,43.0,44.0,44.0,43.0,43.0
33,41.0,39.0,40.0,39.0,39.0,40.0,40.0,42.0,42.0
34,42.0,40.0,42.0,40.0,40.0,42.0,42.0,43.0,42.0
35,42.0,42.0,42.0,42.0,44.0,42.0,42.0,45.0,44.0
36,41.0,40.0,41.0,40.0,39.0,41.0,40.0,44.0,43.0
37,42.0,42.0,42.0,42.0,44.0,42.0,42.0,44.0,44.0
38,44.0,42.0,44.0,42.0,44.0,44.0,44.0,44.0,44.0
39,42.0,39.0,42.0,39.0,38.0,42.0,42.0,43.0,42.0
40,41.0,41.0,41.0,41.0,43.0,41.0,41.0,43.0,43.0
41,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
42,43.0,39.0,43.0,40.0,39.0,43.0,43.0,41.0,42.0
43,42.0,41.0,42.0,41.0,40.0,42.0,42.0,43.0,42.0
44,45.0,45.0,45.0,45.0,44.0,45.0,45.0,44.0,44.0
45,43.0,40.0,43.0,40.0,38.0,43.0,43.0,42.0,43.0
46,42.0,41.0,42.0,42.0,44.0,42.0,42.0,43.0,44.0
47,45.0,45.0,45.0,45.0,43.0,45.0,45.0,42.0,43.0
48,43.0,40.0,43.0,40.0,38.0,43.0,43.0,42.0,43.0
49,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,44.0
50,45.0,45.0,45.0,45.0,43.0,45.0,45.0,42.0,43.0
51,43.0,40.0,43.0,40.0,39.0,43.0,43.0,41.0,42.0
52,45.0,45.0,45.0,45.0,44.0,45.0,45.0,43.0,44.0
53,43.0,42.0,43.0,42.0,43.0,43.0,43.0,42.0,43.0
54,42.0,39.0,42.0,39.0,37.0,42.0,42.0,41.0,42.0
55,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.0,43.0
56,44.0,44.0,44.0,44.0,42.0,44.0,44.0,41.0,42.0
57,42.0,39.0,42.0,39.0,38.0,42.0,42.0,40.0,41.0
58,44.0,44.0,44.0,44.0,43.0,44.0,44.0,42.0,43.0
59,42.0,41.0,42.0,41.0,43.0,42.0,42.0,42.0,43.0
60,40.0,40.0,40.0,39.0,38.0,41.0,41.0,39.0,39.0
61,41.0,40.0,41.0,40.0,40.0,41.0,41.0,39.0,40.0
62,42.0,42.0,42.0,41.0,40.0,41.0,41.0,39.0,40.0
63,41.0,38.0,41.0,38.0,41.0,41.0,41.0,43.0,42.0
64,42.0,42.0,42.0,42.0,42.0,42.0,42.0,44.0,42.0
65,43.0,43.0,43.0,43.0,43.0,43.0,43.0,45.0,43.0
66,41.0,39.0,42.0,39.0,40.0,41.0,41.0,42.0,43.0
67,43.0,43.0,43.0,43.0,41.0,43.0,43.0,43.0,43.0
68,42.0,41.0,42.0,41.0,43.0,42.0,42.0,45.0,44.0
69,43.0,39.0,43.0,39.0,42.0,43.0,43.0,44.0,42.0
70,42.0,41.0,42.0,41.0,43.0,42.0,42.0,44.0,43.0
71,43.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,43.0
72,42.0,38.0,42.0,38.0,41.0,42.0,42.0,43.0,41.0
73,41.0,40.0,41.0,40.0,42.0,41.0,41.0,43.0,42.0
74,42.0,42.0,42.0,42.0,43.0,42.0,42.0,44.0,43.0
75,41.0,39.0,41.0,39.0,39.0,41.0,41.0,41.0,42.0
76,41.0,41.0,42.0,41.0,41.0,41.0,41.0,43.0,41.0
77,43.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,43.0
78,41.0,39.0,41.0,40.0,39.0,41.0,40.0,41.0,42.0
79,41.0,41.0,41.0,40.0,40.0,41.0,41.0,42.0,42.0
80,41.0,41.0,41.0,42.0,44.0,41.0,42.0,44.0,44.0
81,41.0,40.0,41.0,40.0,39.0,41.0,41.0,43.0,43.0
82,41.0,41.0,41.0,42.0,44.0,41.0,42.0,44.0,44.0
83,43.0,41.0,43.0,41.0,44.0,43.0,43.0,44.0,44.0
84,41.0,39.0,41.0,39.0,38.0,41.0,41.0,42.0,42.0
85,40.0,40.0,40.0,41.0,43.0,40.0,41.0,43.0,43.0
86,43.0,43.0,43.0,43.0,44.0,43.0,43.0,44.0,44.0
87,42.0,40.0,42.0,39.0,39.0,42.0,42.0,40.0,42.0
88,41.0,41.0,41.0,41.0,40.0,41.0,41.0,42.0,42.0
89,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
90,42.0,39.0,42.0,39.0,38.0,42.0,42.0,41.0,43.0
91,41.0,41.0,41.0,41.0,44.0,41.0,41.0,44.0,44.0
92,44.0,44.0,44.0,44.0,43.0,44.0,44.0,43.0,43.0
93,42.0,39.0,42.0,39.0,38.0,42.0,42.0,41.0,43.0
94,43.0,43.0,43.0,43.0,44.0,43.0,43.0,44.0,44.0
95,44.0,44.0,44.0,44.0,43.0,44.0,44.0,43.0,43.0
96,42.0,39.0,42.0,40.0,39.0,42.0,42.0,40.0,42.0
97,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
98,42.0,41.0,42.0,41.0,43.0,42.0,42.0,43.0,43.0
99,41.0,38.0,41.0,38.0,37.0,41.0,41.0,40.0,42.0
100,42.0,42.0,42.0,42.0,43.0,42.0,42.0,43.0,43.0
101,43.0,43.0,43.0,43.0,42.0,43.0,43.0,42.0,42.0
102,41.0,38.0,41.0,39.0,38.0,41.0,41.0,39.0,41.0
103,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
104,41.0,40.0,41.0,40.0,43.0,41.0,41.0,43.0,43.0
105,39.0,39.0,41.0,39.0,38.0,41.0,40.0,38.0,39.0
106,40.0,40.0,41.0,41.0,40.0,41.0,41.0,40.0,40.0
107,41.0,41.0,41.0,40.0,40.0,41.0,40.0,40.0,40.0
108,39.0,38.0,39.0,38.0,35.0,39.0,39.0,38.0,38.0
