Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,41.0,41.0,37.0,38.0,41.0,43.0,41.0
1,40.0,36.0,37.0,41.0,41.0,44.0,42.0
2,40.0,40.0,41.0,42.0,41.0,43.0,42.0
3,41.0,41.0,40.0,42.0,45.0,46.0,42.0
4,40.0,36.0,42.0,45.0,45.0,46.0,45.0
5,40.0,40.0,41.0,42.0,43.0,46.0,44.0
6,42.0,42.0,40.0,42.0,42.0,44.0,42.0
7,37.0,36.0,42.0,41.0,43.0,47.0,45.0
8,40.0,40.0,41.0,42.0,43.0,46.0,44.0
9,41.0,41.0,43.0,40.0,42.0,45.0,41.0
10,40.0,40.0,42.0,42.0,42.0,46.0,45.0
11,40.0,40.0,45.0,42.0,43.0,43.0,42.0
12,41.0,41.0,42.0,40.0,42.0,44.0,43.0
13,42.0,42.0,46.0,42.0,42.0,47.0,44.0
14,45.0,45.0,44.0,42.0,43.0,46.0,43.0
15,41.0,41.0,38.0,40.0,42.0,44.0,44.0
16,42.0,42.0,42.0,42.0,42.0,47.0,45.0
17,45.0,45.0,41.0,42.0,42.0,46.0,42.0
18,41.0,41.0,41.0,43.0,46.0,46.0,42.0
19,39.0,36.0,42.0,45.0,47.0,45.0,45.0
20,40.0,40.0,41.0,43.0,47.0,46.0,44.0
21,42.0,42.0,41.0,44.0,46.0,46.0,43.0
22,39.0,36.0,42.0,45.0,47.0,46.0,45.0
23,40.0,40.0,41.0,44.0,47.0,46.0,44.0
24,41.0,41.0,46.0,42.0,46.0,46.0,41.0
25,40.0,40.0,44.0,46.0,46.0,46.0,46.0
26,40.0,40.0,45.0,42.0,42.0,46.0,46.0
27,41.0,41.0,46.0,42.0,46.0,46.0,43.0
28,42.0,42.0,46.0,46.0,46.0,47.0,45.0
29,45.0,45.0,44.0,42.0,42.0,47.0,45.0
30,41.0,41.0,41.0,42.0,46.0,46.0,44.0
31,42.0,42.0,42.0,46.0,46.0,47.0,45.0
32,45.0,45.0,42.0,42.0,42.0,47.0,44.0
33,42.0,42.0,40.0,44.0,40.0,43.0,40.0
34,40.0,36.0,42.0,43.0,43.0,44.0,45.0
35,40.0,40.0,41.0,44.0,43.0,44.0,41.0
36,41.0,41.0,46.0,42.0,43.0,42.0,41.0
37,40.0,40.0,45.0,42.0,42.0,44.0,47.0
38,40.0,40.0,45.0,43.0,43.0,44.0,42.0
39,41.0,41.0,46.0,42.0,43.0,42.0,43.0
40,42.0,42.0,46.0,41.0,42.0,47.0,46.0
41,45.0,45.0,44.0,43.0,43.0,46.0,43.0
42,41.0,41.0,41.0,42.0,42.0,42.0,44.0
43,42.0,42.0,42.0,41.0,42.0,47.0,45.0
44,45.0,45.0,42.0,43.0,43.0,46.0,42.0
45,42.0,42.0,42.0,41.0,41.0,45.0,42.0
46,40.0,40.0,45.0,41.0,42.0,44.0,45.0
47,41.0,41.0,45.0,41.0,42.0,43.0,45.0
48,47.0,47.0,47.0,46.0,46.0,45.0,43.0
49,45.0,45.0,46.0,41.0,42.0,45.0,46.0
50,46.0,46.0,44.0,42.0,42.0,46.0,45.0
51,47.0,47.0,43.0,46.0,46.0,45.0,43.0
52,45.0,45.0,42.0,41.0,42.0,45.0,47.0
53,46.0,46.0,42.0,42.0,42.0,46.0,45.0
54,46.0,46.0,47.0,46.0,46.0,44.0,43.0
55,44.0,44.0,46.0,40.0,42.0,44.0,45.0
56,45.0,45.0,46.0,42.0,42.0,46.0,45.0
57,46.0,46.0,43.0,46.0,46.0,44.0,44.0
58,44.0,44.0,46.0,40.0,42.0,45.0,46.0
59,46.0,46.0,46.0,42.0,42.0,47.0,46.0
60,42.0,42.0,38.0,41.0,41.0,42.0,45.0
61,43.0,43.0,42.0,38.0,42.0,45.0,45.0
62,46.0,46.0,42.0,42.0,42.0,47.0,47.0
63,40.0,40.0,40.0,42.0,45.0,45.0,41.0
64,38.0,35.0,41.0,45.0,46.0,44.0,44.0
65,39.0,39.0,41.0,43.0,46.0,45.0,43.0
66,41.0,41.0,40.0,43.0,45.0,45.0,42.0
