Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,51.0,49.0,49.0,45.0,47.0,48.0
1,48.0,54.0,54.0,46.0,46.0,45.0
2,49.0,51.0,51.0,50.0,50.0,43.0
3,55.0,50.0,50.0,49.0,51.0,51.0
4,50.0,54.0,54.0,50.0,50.0,46.0
5,50.0,52.0,52.0,54.0,54.0,48.0
6,49.0,51.0,51.0,44.0,46.0,52.0
7,49.0,54.0,54.0,50.0,50.0,47.0
8,49.0,51.0,51.0,48.0,48.0,49.0
9,53.0,54.0,54.0,53.0,53.0,52.0
10,55.0,55.0,55.0,55.0,55.0,51.0
11,51.0,56.0,56.0,51.0,52.0,50.0
12,52.0,53.0,53.0,52.0,52.0,51.0
13,54.0,54.0,54.0,54.0,54.0,53.0
14,51.0,55.0,55.0,50.0,51.0,49.0
15,49.0,50.0,50.0,45.0,46.0,52.0
16,55.0,54.0,54.0,50.0,50.0,54.0
17,51.0,55.0,55.0,48.0,48.0,50.0
18,54.0,52.0,52.0,48.0,50.0,51.0
19,51.0,54.0,54.0,53.0,53.0,46.0
20,49.0,52.0,52.0,54.0,54.0,48.0
21,52.0,51.0,51.0,48.0,50.0,52.0
22,52.0,54.0,54.0,54.0,54.0,47.0
23,49.0,53.0,53.0,52.0,52.0,49.0
24,53.0,55.0,55.0,53.0,54.0,52.0
25,55.0,56.0,56.0,55.0,55.0,51.0
26,51.0,56.0,56.0,54.0,56.0,54.0
27,53.0,54.0,54.0,52.0,53.0,51.0
28,56.0,55.0,55.0,56.0,56.0,53.0
29,55.0,55.0,55.0,53.0,55.0,53.0
30,52.0,53.0,53.0,48.0,50.0,52.0
31,57.0,53.0,53.0,54.0,54.0,54.0
32,54.0,55.0,55.0,50.0,52.0,54.0
33,49.0,52.0,52.0,48.0,48.0,51.0
34,48.0,53.0,53.0,49.0,49.0,48.0
35,46.0,54.0,54.0,48.0,48.0,47.0
36,53.0,54.0,54.0,53.0,53.0,52.0
37,55.0,54.0,54.0,55.0,55.0,49.0
38,51.0,56.0,56.0,55.0,55.0,54.0
39,52.0,54.0,54.0,52.0,52.0,51.0
40,54.0,53.0,53.0,54.0,54.0,53.0
41,50.0,55.0,55.0,54.0,54.0,53.0
42,49.0,54.0,54.0,46.0,46.0,52.0
43,55.0,53.0,53.0,50.0,50.0,54.0
44,51.0,55.0,55.0,50.0,50.0,54.0
45,53.0,54.0,54.0,53.0,53.0,52.0
46,55.0,54.0,54.0,55.0,55.0,53.0
47,51.0,56.0,56.0,52.0,53.0,50.0
48,53.0,55.0,55.0,53.0,53.0,52.0
49,55.0,55.0,55.0,55.0,55.0,53.0
50,54.0,56.0,56.0,54.0,54.0,54.0
51,54.0,54.0,54.0,53.0,53.0,53.0
52,56.0,55.0,55.0,55.0,55.0,54.0
53,55.0,56.0,56.0,51.0,51.0,55.0
54,52.0,54.0,54.0,52.0,52.0,51.0
55,55.0,55.0,55.0,55.0,55.0,56.0
56,53.0,55.0,55.0,53.0,53.0,53.0
57,53.0,55.0,55.0,52.0,52.0,52.0
58,56.0,55.0,55.0,54.0,54.0,57.0
59,54.0,55.0,55.0,50.0,50.0,54.0
60,49.0,54.0,54.0,46.0,46.0,51.0
61,55.0,53.0,53.0,50.0,50.0,55.0
62,51.0,55.0,55.0,48.0,48.0,50.0
63,53.0,52.0,52.0,50.0,50.0,50.0
64,50.0,55.0,55.0,52.0,52.0,46.0
65,48.0,53.0,53.0,53.0,53.0,47.0
66,51.0,52.0,52.0,51.0,51.0,51.0
67,51.0,54.0,54.0,53.0,53.0,47.0
68,48.0,54.0,54.0,51.0,51.0,48.0
69,53.0,54.0,54.0,52.0,53.0,52.0
70,54.0,55.0,55.0,54.0,54.0,50.0
71,55.0,56.0,56.0,55.0,55.0,54.0
72,52.0,54.0,54.0,51.0,52.0,51.0
73,55.0,56.0,56.0,55.0,55.0,52.0
74,54.0,55.0,55.0,54.0,54.0,53.0
75,51.0,54.0,54.0,47.0,49.0,51.0
76,56.0,52.0,52.0,53.0,53.0,53.0
77,55.0,54.0,54.0,52.0,52.0,54.0
78,51.0,53.0,53.0,52.0,52.0,51.0
79,52.0,52.0,52.0,53.0,53.0,48.0
80,48.0,54.0,54.0,52.0,52.0,47.0
81,53.0,55.0,55.0,53.0,53.0,52.0
82,54.0,53.0,53.0,54.0,54.0,49.0
83,55.0,55.0,55.0,55.0,55.0,54.0
84,52.0,54.0,54.0,52.0,52.0,51.0
85,56.0,54.0,54.0,56.0,56.0,52.0
86,54.0,54.0,54.0,54.0,54.0,53.0
87,51.0,53.0,53.0,47.0,47.0,52.0
88,57.0,52.0,52.0,54.0,54.0,53.0
89,55.0,54.0,54.0,53.0,53.0,54.0
90,55.0,55.0,55.0,54.0,54.0,52.0
91,54.0,53.0,53.0,54.0,54.0,53.0
92,51.0,56.0,56.0,56.0,56.0,50.0
93,54.0,54.0,54.0,53.0,53.0,52.0
94,56.0,54.0,54.0,56.0,56.0,52.0
95,55.0,56.0,56.0,55.0,55.0,57.0
96,54.0,55.0,55.0,52.0,52.0,53.0
97,57.0,54.0,54.0,54.0,54.0,53.0
98,56.0,56.0,56.0,53.0,53.0,58.0
99,53.0,55.0,55.0,52.0,52.0,51.0
100,55.0,54.0,54.0,55.0,55.0,55.0
101,54.0,55.0,55.0,54.0,54.0,56.0
102,53.0,56.0,56.0,51.0,51.0,52.0
103,56.0,54.0,54.0,56.0,56.0,56.0
104,55.0,55.0,55.0,52.0,52.0,57.0
105,51.0,55.0,55.0,49.0,49.0,51.0
106,57.0,52.0,52.0,54.0,54.0,54.0
107,53.0,54.0,54.0,51.0,51.0,54.0
108,48.0,47.0,47.0,42.0,42.0,48.0
109,47.0,46.0,46.0,47.0,47.0,43.0
110,44.0,48.0,48.0,45.0,45.0,44.0
111,49.0,50.0,50.0,49.0,49.0,51.0
112,50.0,50.0,50.0,50.0,50.0,44.0
113,51.0,53.0,53.0,51.0,51.0,49.0
114,50.0,49.0,49.0,48.0,48.0,50.0
115,53.0,52.0,52.0,53.0,53.0,52.0
116,50.0,52.0,52.0,51.0,51.0,53.0
117,48.0,47.0,47.0,45.0,45.0,49.0
118,54.0,46.0,46.0,47.0,47.0,53.0
119,51.0,48.0,48.0,50.0,50.0,54.0
120,51.0,51.0,51.0,50.0,50.0,51.0
121,50.0,53.0,53.0,51.0,51.0,46.0
122,47.0,57.0,57.0,56.0,56.0,49.0
123,50.0,51.0,51.0,52.0,52.0,51.0
124,54.0,55.0,55.0,54.0,54.0,52.0
125,55.0,57.0,57.0,55.0,55.0,57.0
126,50.0,51.0,51.0,51.0,51.0,52.0
127,55.0,50.0,50.0,50.0,50.0,53.0
128,56.0,55.0,55.0,51.0,51.0,58.0
129,49.0,51.0,51.0,51.0,51.0,50.0
130,55.0,55.0,55.0,55.0,55.0,55.0
131,54.0,56.0,56.0,54.0,54.0,56.0
132,50.0,51.0,51.0,50.0,50.0,51.0
133,56.0,52.0,52.0,53.0,53.0,56.0
134,55.0,54.0,54.0,51.0,51.0,57.0
135,48.0,49.0,49.0,46.0,46.0,48.0
136,54.0,46.0,46.0,47.0,47.0,54.0
137,50.0,48.0,48.0,50.0,50.0,54.0
138,53.0,54.0,54.0,53.0,53.0,51.0
139,51.0,58.0,58.0,55.0,55.0,46.0
140,49.0,53.0,53.0,52.0,52.0,49.0
141,52.0,53.0,53.0,54.0,54.0,52.0
142,54.0,58.0,58.0,54.0,54.0,56.0
143,51.0,56.0,56.0,52.0,52.0,53.0
