Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,41.0,37.0,37.0,37.0,41.0,43.0
1,42.0,38.0,38.0,38.0,43.0,46.0
2,43.0,37.0,37.0,37.0,43.0,45.0
3,44.0,37.0,37.0,37.0,44.0,43.0
4,45.0,42.0,42.0,42.0,45.0,46.0
5,45.0,41.0,41.0,41.0,45.0,45.0
6,44.0,37.0,38.0,38.0,44.0,42.0
7,45.0,42.0,42.0,42.0,45.0,46.0
8,45.0,41.0,41.0,41.0,45.0,43.0
9,41.0,41.0,41.0,41.0,41.0,42.0
10,42.0,42.0,42.0,42.0,42.0,46.0
11,43.0,42.0,42.0,42.0,43.0,45.0
12,41.0,40.0,40.0,40.0,41.0,41.0
13,41.0,42.0,42.0,42.0,41.0,45.0
14,42.0,41.0,41.0,41.0,42.0,45.0
15,41.0,36.0,36.0,36.0,41.0,40.0
16,42.0,38.0,38.0,38.0,42.0,45.0
17,42.0,38.0,38.0,38.0,43.0,43.0
18,44.0,37.0,36.0,37.0,44.0,42.0
19,45.0,42.0,42.0,42.0,45.0,46.0
20,45.0,41.0,41.0,41.0,45.0,44.0
21,44.0,37.0,37.0,37.0,44.0,42.0
22,45.0,42.0,42.0,42.0,45.0,46.0
23,45.0,41.0,41.0,41.0,45.0,44.0
24,41.0,41.0,41.0,41.0,41.0,42.0
25,47.0,47.0,47.0,47.0,47.0,46.0
26,45.0,43.0,42.0,43.0,45.0,45.0
27,41.0,40.0,40.0,40.0,41.0,41.0
28,46.0,46.0,46.0,46.0,46.0,45.0
29,45.0,42.0,42.0,42.0,45.0,45.0
30,41.0,36.0,36.0,36.0,41.0,41.0
31,42.0,42.0,42.0,42.0,42.0,45.0
32,45.0,42.0,42.0,42.0,45.0,43.0
33,41.0,37.0,36.0,37.0,41.0,41.0
34,43.0,42.0,42.0,42.0,43.0,46.0
35,45.0,41.0,41.0,41.0,45.0,42.0
36,41.0,41.0,41.0,41.0,41.0,42.0
37,47.0,47.0,47.0,47.0,47.0,46.0
38,45.0,42.0,42.0,42.0,45.0,43.0
39,41.0,40.0,40.0,40.0,41.0,41.0
40,46.0,46.0,46.0,46.0,46.0,46.0
41,45.0,42.0,42.0,42.0,45.0,42.0
42,41.0,36.0,36.0,36.0,41.0,41.0
43,42.0,42.0,42.0,42.0,42.0,46.0
44,45.0,42.0,42.0,42.0,45.0,42.0
45,41.0,41.0,41.0,41.0,41.0,42.0
46,43.0,43.0,43.0,43.0,41.0,43.0
47,43.0,42.0,42.0,42.0,41.0,44.0
48,41.0,42.0,42.0,42.0,41.0,42.0
49,42.0,47.0,47.0,47.0,41.0,43.0
50,42.0,44.0,44.0,44.0,42.0,47.0
51,42.0,41.0,41.0,41.0,42.0,41.0
52,41.0,43.0,43.0,43.0,41.0,43.0
53,42.0,42.0,42.0,42.0,42.0,47.0
54,40.0,41.0,41.0,41.0,40.0,41.0
55,41.0,46.0,46.0,46.0,41.0,45.0
56,42.0,43.0,43.0,43.0,42.0,46.0
57,41.0,40.0,40.0,40.0,41.0,41.0
58,41.0,42.0,42.0,42.0,41.0,45.0
59,42.0,42.0,42.0,42.0,42.0,46.0
60,40.0,36.0,36.0,36.0,41.0,39.0
61,41.0,38.0,38.0,38.0,41.0,42.0
62,42.0,38.0,38.0,38.0,42.0,42.0
63,43.0,36.0,35.0,36.0,43.0,41.0
64,44.0,41.0,41.0,41.0,44.0,45.0
65,44.0,40.0,40.0,40.0,44.0,44.0
66,43.0,36.0,36.0,36.0,43.0,41.0
67,44.0,41.0,41.0,41.0,44.0,45.0
68,44.0,40.0,40.0,40.0,44.0,44.0
69,40.0,40.0,40.0,40.0,40.0,41.0
70,46.0,46.0,46.0,46.0,46.0,45.0
71,44.0,42.0,42.0,42.0,44.0,45.0
72,40.0,39.0,39.0,39.0,40.0,40.0
73,45.0,45.0,45.0,45.0,45.0,44.0
74,45.0,41.0,41.0,41.0,45.0,44.0
75,40.0,35.0,35.0,35.0,40.0,40.0
76,41.0,41.0,41.0,41.0,41.0,44.0
77,45.0,41.0,41.0,41.0,45.0,42.0
78,40.0,36.0,35.0,36.0,40.0,40.0
79,42.0,41.0,41.0,41.0,42.0,45.0
80,44.0,40.0,40.0,40.0,44.0,42.0
81,40.0,40.0,40.0,40.0,40.0,41.0
82,46.0,46.0,46.0,46.0,46.0,45.0
83,44.0,42.0,42.0,42.0,44.0,43.0
84,40.0,40.0,40.0,40.0,40.0,40.0
85,45.0,45.0,45.0,45.0,45.0,45.0
86,45.0,42.0,42.0,42.0,45.0,42.0
87,40.0,36.0,36.0,36.0,40.0,40.0
88,41.0,41.0,41.0,41.0,41.0,45.0
89,45.0,42.0,42.0,42.0,45.0,42.0
90,41.0,41.0,41.0,41.0,41.0,42.0
91,42.0,42.0,42.0,42.0,42.0,43.0
92,43.0,43.0,42.0,43.0,42.0,44.0
93,41.0,41.0,41.0,41.0,41.0,42.0
94,42.0,46.0,46.0,46.0,42.0,43.0
95,46.0,46.0,46.0,46.0,46.0,47.0
96,42.0,41.0,41.0,41.0,42.0,41.0
97,42.0,42.0,42.0,42.0,41.0,43.0
98,47.0,47.0,47.0,47.0,47.0,47.0
99,40.0,40.0,40.0,40.0,40.0,41.0
100,41.0,45.0,45.0,45.0,41.0,44.0
101,46.0,46.0,46.0,46.0,46.0,46.0
102,41.0,40.0,40.0,40.0,41.0,41.0
103,41.0,41.0,41.0,41.0,41.0,44.0
104,46.0,46.0,46.0,46.0,46.0,46.0
105,40.0,36.0,36.0,36.0,40.0,38.0
106,41.0,37.0,37.0,37.0,41.0,42.0
107,42.0,42.0,42.0,42.0,42.0,42.0
108,40.0,35.0,36.0,36.0,40.0,38.0
109,41.0,37.0,37.0,37.0,41.0,42.0
110,42.0,37.0,37.0,37.0,42.0,41.0
111,41.0,41.0,41.0,41.0,41.0,40.0
112,42.0,42.0,42.0,42.0,42.0,43.0
113,42.0,42.0,42.0,42.0,42.0,42.0
114,40.0,40.0,40.0,40.0,40.0,39.0
115,41.0,41.0,41.0,41.0,41.0,42.0
116,42.0,42.0,42.0,42.0,42.0,41.0
117,40.0,36.0,36.0,36.0,40.0,38.0
118,41.0,37.0,37.0,37.0,41.0,42.0
119,43.0,42.0,42.0,42.0,43.0,41.0
120,41.0,41.0,41.0,41.0,41.0,41.0
121,42.0,42.0,42.0,42.0,42.0,43.0
122,42.0,42.0,42.0,42.0,42.0,43.0
123,41.0,41.0,41.0,41.0,41.0,41.0
124,42.0,43.0,43.0,43.0,42.0,43.0
