Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,50.0,49.0,48.0,47.0,49.0,49.0,48.0
1,47.0,47.0,46.0,44.0,45.0,45.0,43.0
2,46.0,47.0,44.0,46.0,45.0,45.0,42.0
3,52.0,52.0,50.0,49.0,53.0,55.0,53.0
4,52.0,50.0,50.0,49.0,50.0,50.0,48.0
5,52.0,52.0,50.0,51.0,51.0,51.0,48.0
6,53.0,53.0,51.0,50.0,54.0,56.0,54.0
7,53.0,51.0,51.0,50.0,51.0,51.0,49.0
8,53.0,53.0,51.0,52.0,52.0,52.0,49.0
9,53.0,54.0,51.0,53.0,54.0,54.0,48.0
10,48.0,50.0,46.0,48.0,50.0,50.0,44.0
11,50.0,50.0,46.0,49.0,50.0,50.0,46.0
12,56.0,55.0,54.0,52.0,53.0,53.0,53.0
13,52.0,50.0,50.0,48.0,49.0,49.0,49.0
14,51.0,51.0,49.0,52.0,50.0,50.0,49.0
15,51.0,50.0,49.0,50.0,48.0,52.0,49.0
16,53.0,51.0,51.0,49.0,44.0,46.0,45.0
17,51.0,52.0,49.0,49.0,47.0,47.0,45.0
18,52.0,51.0,50.0,48.0,52.0,54.0,52.0
19,52.0,50.0,50.0,48.0,50.0,50.0,47.0
20,52.0,51.0,50.0,50.0,50.0,50.0,47.0
21,53.0,52.0,51.0,49.0,53.0,55.0,53.0
22,53.0,51.0,51.0,49.0,51.0,51.0,48.0
23,53.0,52.0,51.0,51.0,51.0,51.0,48.0
24,53.0,53.0,51.0,54.0,53.0,53.0,51.0
25,54.0,55.0,53.0,54.0,55.0,55.0,49.0
26,54.0,55.0,53.0,54.0,55.0,55.0,49.0
27,56.0,54.0,54.0,54.0,54.0,54.0,52.0
28,53.0,54.0,53.0,53.0,54.0,54.0,54.0
29,57.0,55.0,55.0,57.0,55.0,55.0,54.0
30,52.0,51.0,51.0,53.0,52.0,52.0,51.0
31,53.0,52.0,51.0,53.0,49.0,49.0,50.0
32,53.0,51.0,51.0,52.0,53.0,53.0,50.0
33,53.0,52.0,52.0,50.0,54.0,55.0,54.0
34,52.0,51.0,50.0,50.0,51.0,51.0,49.0
35,53.0,52.0,51.0,52.0,51.0,51.0,46.0
36,53.0,54.0,52.0,55.0,54.0,54.0,52.0
37,55.0,56.0,54.0,55.0,56.0,56.0,50.0
38,55.0,56.0,53.0,55.0,56.0,56.0,50.0
39,56.0,54.0,54.0,55.0,55.0,55.0,53.0
40,54.0,55.0,53.0,54.0,55.0,55.0,55.0
41,58.0,56.0,56.0,58.0,56.0,56.0,55.0
42,53.0,52.0,52.0,54.0,53.0,53.0,52.0
43,54.0,53.0,52.0,54.0,50.0,50.0,51.0
44,54.0,52.0,52.0,53.0,54.0,54.0,51.0
45,52.0,51.0,51.0,53.0,51.0,51.0,45.0
46,51.0,52.0,50.0,51.0,48.0,48.0,45.0
47,51.0,52.0,50.0,51.0,49.0,49.0,45.0
48,53.0,53.0,51.0,56.0,51.0,51.0,50.0
49,54.0,55.0,53.0,54.0,50.0,50.0,50.0
50,54.0,55.0,53.0,54.0,50.0,50.0,48.0
51,52.0,51.0,51.0,53.0,51.0,51.0,48.0
52,51.0,50.0,49.0,51.0,48.0,48.0,47.0
53,51.0,52.0,50.0,51.0,49.0,49.0,45.0
54,56.0,54.0,54.0,56.0,51.0,51.0,49.0
55,53.0,54.0,52.0,53.0,49.0,49.0,49.0
56,57.0,55.0,55.0,53.0,52.0,52.0,49.0
57,52.0,52.0,50.0,53.0,52.0,52.0,50.0
58,50.0,49.0,50.0,51.0,48.0,48.0,48.0
59,53.0,51.0,51.0,51.0,53.0,53.0,49.0
60,53.0,51.0,51.0,54.0,48.0,48.0,48.0
61,50.0,50.0,51.0,50.0,44.0,44.0,43.0
62,54.0,52.0,52.0,50.0,46.0,45.0,44.0
63,51.0,50.0,51.0,48.0,51.0,53.0,51.0
64,51.0,49.0,51.0,50.0,49.0,49.0,46.0
65,51.0,50.0,53.0,49.0,49.0,49.0,46.0
66,52.0,51.0,52.0,49.0,52.0,54.0,52.0
67,52.0,50.0,52.0,51.0,50.0,50.0,47.0
68,52.0,51.0,54.0,50.0,50.0,50.0,47.0
69,52.0,52.0,56.0,53.0,52.0,52.0,50.0
70,54.0,54.0,52.0,53.0,54.0,54.0,48.0
71,54.0,54.0,52.0,53.0,54.0,54.0,50.0
72,55.0,53.0,55.0,53.0,53.0,53.0,53.0
73,53.0,53.0,52.0,52.0,53.0,53.0,53.0
74,56.0,54.0,54.0,56.0,54.0,54.0,55.0
75,51.0,50.0,51.0,52.0,51.0,51.0,50.0
76,52.0,51.0,52.0,52.0,48.0,48.0,49.0
77,52.0,50.0,52.0,51.0,52.0,52.0,53.0
78,52.0,51.0,53.0,50.0,53.0,54.0,53.0
79,51.0,50.0,53.0,52.0,50.0,50.0,48.0
80,52.0,51.0,55.0,51.0,50.0,51.0,46.0
81,53.0,53.0,57.0,54.0,53.0,53.0,51.0
82,55.0,55.0,53.0,54.0,55.0,55.0,49.0
83,55.0,55.0,52.0,54.0,55.0,55.0,51.0
84,55.0,53.0,56.0,54.0,54.0,54.0,54.0
85,54.0,54.0,52.0,53.0,54.0,54.0,54.0
86,57.0,55.0,55.0,57.0,55.0,55.0,56.0
87,52.0,51.0,52.0,53.0,52.0,52.0,51.0
88,53.0,52.0,53.0,53.0,49.0,49.0,50.0
89,53.0,51.0,53.0,52.0,53.0,53.0,54.0
90,53.0,52.0,53.0,52.0,52.0,52.0,50.0
91,55.0,54.0,53.0,54.0,54.0,54.0,50.0
92,54.0,54.0,53.0,54.0,54.0,54.0,50.0
93,53.0,52.0,56.0,55.0,53.0,53.0,54.0
94,57.0,55.0,56.0,57.0,55.0,55.0,55.0
95,57.0,55.0,55.0,57.0,55.0,55.0,53.0
96,53.0,52.0,52.0,52.0,52.0,52.0,50.0
97,55.0,54.0,54.0,54.0,54.0,54.0,53.0
98,54.0,54.0,53.0,54.0,54.0,54.0,49.0
99,55.0,53.0,55.0,55.0,53.0,53.0,53.0
100,56.0,54.0,56.0,57.0,54.0,54.0,54.0
101,57.0,55.0,55.0,57.0,55.0,55.0,52.0
102,52.0,51.0,51.0,52.0,51.0,51.0,51.0
103,54.0,53.0,53.0,54.0,53.0,53.0,53.0
104,54.0,53.0,53.0,55.0,53.0,53.0,53.0
105,52.0,50.0,51.0,53.0,50.0,49.0,49.0
106,51.0,51.0,51.0,55.0,49.0,49.0,49.0
107,55.0,53.0,53.0,55.0,49.0,49.0,49.0
108,49.0,52.0,54.0,51.0,54.0,54.0,54.0
109,49.0,50.0,54.0,53.0,50.0,50.0,49.0
110,49.0,52.0,56.0,50.0,51.0,52.0,46.0
111,53.0,54.0,58.0,55.0,54.0,54.0,52.0
112,55.0,56.0,51.0,54.0,56.0,56.0,50.0
113,55.0,56.0,53.0,55.0,56.0,56.0,51.0
114,53.0,53.0,57.0,55.0,54.0,54.0,54.0
115,55.0,55.0,53.0,53.0,55.0,55.0,55.0
116,58.0,56.0,56.0,58.0,56.0,56.0,56.0
117,50.0,52.0,53.0,54.0,53.0,53.0,52.0
118,51.0,52.0,54.0,54.0,50.0,50.0,51.0
119,54.0,52.0,54.0,53.0,54.0,54.0,54.0
120,53.0,53.0,54.0,53.0,53.0,53.0,51.0
121,55.0,55.0,54.0,55.0,55.0,55.0,51.0
122,55.0,55.0,53.0,55.0,55.0,55.0,51.0
123,54.0,53.0,57.0,56.0,54.0,54.0,55.0
124,58.0,56.0,57.0,58.0,56.0,56.0,56.0
125,58.0,56.0,56.0,58.0,56.0,56.0,54.0
126,53.0,53.0,53.0,53.0,53.0,53.0,51.0
127,55.0,55.0,53.0,55.0,55.0,55.0,54.0
128,55.0,55.0,53.0,55.0,55.0,55.0,50.0
129,55.0,53.0,56.0,56.0,54.0,54.0,54.0
130,57.0,55.0,56.0,58.0,55.0,55.0,55.0
131,58.0,56.0,56.0,58.0,56.0,56.0,53.0
132,53.0,52.0,52.0,53.0,52.0,52.0,52.0
133,55.0,54.0,52.0,55.0,54.0,54.0,54.0
134,55.0,54.0,53.0,56.0,54.0,54.0,54.0
135,51.0,48.0,52.0,54.0,51.0,50.0,50.0
136,52.0,52.0,52.0,56.0,50.0,50.0,50.0
137,56.0,54.0,54.0,56.0,50.0,50.0,50.0
138,53.0,50.0,52.0,51.0,50.0,52.0,50.0
139,52.0,51.0,50.0,50.0,48.0,48.0,44.0
140,51.0,51.0,50.0,50.0,48.0,48.0,45.0
141,54.0,52.0,52.0,54.0,51.0,54.0,51.0
142,55.0,54.0,53.0,54.0,50.0,50.0,47.0
143,54.0,54.0,53.0,54.0,50.0,50.0,47.0
144,54.0,51.0,52.0,52.0,50.0,53.0,48.0
145,55.0,53.0,53.0,50.0,49.0,50.0,48.0
146,52.0,52.0,51.0,50.0,49.0,49.0,45.0
147,55.0,53.0,53.0,55.0,50.0,53.0,51.0
148,57.0,55.0,55.0,57.0,52.0,52.0,52.0
149,57.0,55.0,55.0,57.0,52.0,52.0,49.0
150,54.0,52.0,52.0,55.0,51.0,52.0,52.0
151,55.0,54.0,56.0,54.0,53.0,53.0,53.0
152,55.0,54.0,53.0,54.0,53.0,53.0,48.0
153,54.0,51.0,51.0,53.0,49.0,52.0,48.0
154,51.0,49.0,51.0,55.0,48.0,48.0,46.0
155,55.0,53.0,53.0,55.0,48.0,48.0,44.0
156,55.0,53.0,54.0,55.0,50.0,52.0,50.0
157,56.0,54.0,56.0,57.0,51.0,51.0,51.0
158,57.0,55.0,55.0,57.0,52.0,52.0,48.0
159,53.0,51.0,51.0,55.0,51.0,51.0,51.0
160,54.0,53.0,55.0,54.0,52.0,52.0,52.0
161,54.0,53.0,53.0,54.0,53.0,53.0,49.0
162,53.0,51.0,51.0,53.0,49.0,51.0,48.0
163,50.0,49.0,50.0,55.0,48.0,48.0,48.0
164,55.0,53.0,53.0,55.0,48.0,48.0,48.0
165,50.0,48.0,48.0,53.0,48.0,48.0,47.0
166,51.0,50.0,51.0,51.0,43.0,44.0,42.0
167,51.0,50.0,49.0,49.0,45.0,45.0,42.0
