Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,47.0,48.0,47.0,48.0,46.0
1,48.0,47.0,47.0,47.0,48.0
2,49.0,49.0,49.0,49.0,47.0
3,47.0,47.0,47.0,48.0,45.0
4,49.0,49.0,49.0,49.0,49.0
5,49.0,48.0,49.0,49.0,47.0
6,46.0,48.0,46.0,48.0,46.0
7,50.0,48.0,50.0,50.0,48.0
8,48.0,48.0,48.0,48.0,48.0
9,47.0,47.0,47.0,47.0,46.0
10,48.0,47.0,48.0,46.0,48.0
11,48.0,48.0,48.0,48.0,48.0
12,47.0,46.0,47.0,48.0,46.0
13,49.0,49.0,49.0,49.0,49.0
14,48.0,48.0,48.0,49.0,47.0
15,48.0,47.0,48.0,48.0,47.0
16,50.0,47.0,50.0,50.0,47.0
17,47.0,46.0,47.0,48.0,47.0
18,46.0,46.0,46.0,48.0,44.0
19,48.0,48.0,48.0,48.0,48.0
20,48.0,47.0,48.0,48.0,47.0
21,46.0,47.0,46.0,47.0,45.0
22,49.0,49.0,49.0,49.0,49.0
23,48.0,47.0,48.0,47.0,48.0
24,46.0,46.0,46.0,46.0,46.0
25,47.0,48.0,47.0,48.0,47.0
26,48.0,47.0,47.0,47.0,48.0
27,46.0,46.0,46.0,47.0,45.0
28,48.0,48.0,48.0,48.0,48.0
29,48.0,47.0,48.0,48.0,47.0
30,47.0,46.0,47.0,47.0,46.0
31,49.0,48.0,49.0,49.0,47.0
32,47.0,45.0,47.0,49.0,46.0
33,45.0,45.0,45.0,48.0,45.0
34,47.0,47.0,47.0,47.0,47.0
35,48.0,47.0,47.0,47.0,48.0
36,46.0,46.0,46.0,45.0,46.0
37,48.0,47.0,48.0,46.0,48.0
38,49.0,47.0,47.0,45.0,49.0
39,46.0,46.0,46.0,47.0,46.0
40,49.0,49.0,49.0,49.0,49.0
41,48.0,48.0,48.0,48.0,48.0
42,47.0,44.0,47.0,48.0,47.0
43,47.0,47.0,47.0,50.0,47.0
44,47.0,45.0,46.0,48.0,47.0
45,46.0,44.0,45.0,46.0,46.0
46,47.0,46.0,47.0,44.0,47.0
47,47.0,46.0,47.0,44.0,47.0
