Scenario,Roll 0,Roll 1,Roll 2,Roll 3
0,47.0,45.0,40.0,45.0
1,46.0,43.0,43.0,43.0
2,44.0,42.0,42.0,42.0
3,47.0,45.0,44.0,45.0
4,46.0,47.0,45.0,47.0
5,48.0,47.0,47.0,47.0
6,46.0,46.0,43.0,45.0
7,43.0,47.0,46.0,47.0
8,49.0,47.0,47.0,47.0
9,49.0,46.0,44.0,46.0
10,50.0,46.0,46.0,45.0
11,44.0,46.0,46.0,45.0
12,48.0,46.0,46.0,46.0
13,49.0,45.0,45.0,44.0
14,45.0,47.0,47.0,47.0
15,45.0,46.0,42.0,46.0
16,44.0,43.0,45.0,45.0
17,46.0,43.0,43.0,43.0
18,49.0,47.0,43.0,47.0
19,46.0,47.0,46.0,47.0
20,47.0,47.0,46.0,47.0
21,50.0,48.0,44.0,48.0
22,47.0,47.0,47.0,47.0
23,48.0,48.0,47.0,48.0
24,48.0,47.0,45.0,46.0
25,49.0,47.0,47.0,47.0
26,49.0,47.0,47.0,47.0
27,49.0,46.0,46.0,46.0
28,48.0,48.0,48.0,48.0
29,48.0,48.0,48.0,48.0
30,47.0,46.0,43.0,46.0
31,48.0,46.0,46.0,46.0
32,48.0,46.0,46.0,46.0
33,49.0,47.0,43.0,47.0
34,48.0,48.0,44.0,48.0
35,46.0,48.0,47.0,48.0
36,45.0,48.0,45.0,47.0
37,45.0,48.0,48.0,48.0
38,50.0,47.0,47.0,47.0
39,50.0,47.0,46.0,47.0
40,49.0,48.0,48.0,48.0
41,49.0,48.0,48.0,48.0
42,48.0,46.0,43.0,46.0
43,49.0,47.0,44.0,47.0
44,49.0,47.0,47.0,47.0
45,44.0,45.0,45.0,45.0
46,46.0,46.0,46.0,46.0
47,44.0,45.0,45.0,44.0
48,47.0,47.0,47.0,47.0
49,49.0,47.0,47.0,47.0
50,49.0,47.0,47.0,47.0
51,43.0,43.0,43.0,43.0
52,45.0,45.0,47.0,45.0
53,49.0,45.0,45.0,44.0
54,46.0,46.0,46.0,46.0
55,48.0,46.0,46.0,46.0
56,48.0,47.0,47.0,47.0
57,47.0,47.0,47.0,47.0
58,48.0,45.0,46.0,44.0
59,48.0,47.0,47.0,47.0
60,43.0,43.0,43.0,43.0
61,48.0,43.0,42.0,40.0
62,46.0,43.0,44.0,44.0
63,48.0,46.0,42.0,46.0
64,45.0,47.0,47.0,46.0
65,46.0,47.0,46.0,47.0
66,49.0,47.0,43.0,47.0
67,46.0,48.0,48.0,46.0
68,47.0,48.0,47.0,48.0
69,47.0,46.0,46.0,45.0
70,48.0,48.0,48.0,47.0
71,48.0,46.0,46.0,46.0
72,48.0,45.0,45.0,45.0
73,48.0,47.0,47.0,47.0
74,49.0,47.0,47.0,47.0
75,46.0,45.0,42.0,45.0
76,48.0,47.0,47.0,45.0
77,48.0,46.0,46.0,46.0
78,49.0,46.0,44.0,46.0
79,47.0,49.0,49.0,47.0
80,47.0,48.0,47.0,48.0
81,46.0,47.0,47.0,46.0
82,46.0,49.0,49.0,48.0
83,49.0,47.0,47.0,47.0
84,49.0,46.0,46.0,46.0
85,49.0,48.0,48.0,47.0
86,50.0,48.0,48.0,48.0
87,47.0,45.0,43.0,45.0
88,49.0,48.0,48.0,46.0
89,49.0,47.0,47.0,47.0
90,48.0,44.0,44.0,44.0
91,46.0,47.0,47.0,47.0
92,48.0,46.0,46.0,46.0
93,48.0,46.0,46.0,46.0
94,48.0,47.0,47.0,47.0
95,48.0,47.0,47.0,47.0
96,48.0,46.0,46.0,43.0
97,47.0,48.0,48.0,47.0
98,48.0,46.0,46.0,46.0
99,47.0,45.0,45.0,45.0
100,48.0,46.0,46.0,46.0
101,49.0,47.0,47.0,47.0
102,47.0,46.0,46.0,46.0
103,48.0,47.0,47.0,46.0
104,48.0,46.0,47.0,46.0
105,47.0,42.0,43.0,42.0
106,47.0,47.0,47.0,43.0
107,46.0,44.0,45.0,44.0
108,48.0,43.0,42.0,43.0
109,47.0,45.0,44.0,44.0
110,42.0,48.0,47.0,48.0
111,47.0,45.0,45.0,45.0
112,47.0,50.0,50.0,48.0
113,46.0,48.0,48.0,48.0
114,49.0,46.0,46.0,46.0
115,49.0,49.0,49.0,47.0
116,50.0,48.0,48.0,48.0
117,48.0,42.0,42.0,42.0
118,49.0,45.0,45.0,44.0
119,50.0,48.0,48.0,48.0
120,49.0,45.0,45.0,45.0
121,47.0,48.0,48.0,48.0
122,49.0,47.0,47.0,47.0
123,49.0,46.0,46.0,46.0
124,48.0,48.0,48.0,48.0
125,49.0,48.0,48.0,48.0
126,49.0,43.0,43.0,43.0
127,48.0,49.0,49.0,48.0
128,48.0,47.0,47.0,47.0
129,48.0,45.0,45.0,45.0
130,49.0,47.0,47.0,47.0
131,50.0,48.0,48.0,48.0
132,48.0,45.0,45.0,45.0
133,49.0,48.0,48.0,47.0
134,49.0,47.0,48.0,47.0
135,48.0,42.0,43.0,42.0
136,48.0,44.0,44.0,44.0
137,43.0,43.0,44.0,43.0
138,44.0,44.0,44.0,44.0
139,49.0,44.0,44.0,44.0
140,45.0,44.0,44.0,44.0
141,48.0,45.0,45.0,45.0
142,49.0,47.0,47.0,47.0
143,48.0,47.0,47.0,47.0
144,49.0,44.0,45.0,44.0
145,50.0,46.0,47.0,45.0
146,49.0,46.0,46.0,46.0
147,49.0,45.0,45.0,45.0
148,50.0,46.0,47.0,46.0
149,47.0,47.0,47.0,47.0
150,48.0,45.0,45.0,45.0
151,49.0,47.0,47.0,47.0
152,48.0,47.0,47.0,47.0
153,49.0,46.0,46.0,43.0
154,50.0,48.0,48.0,44.0
155,46.0,44.0,46.0,45.0
156,48.0,44.0,44.0,44.0
157,49.0,45.0,46.0,45.0
158,46.0,46.0,46.0,46.0
159,47.0,45.0,45.0,45.0
160,48.0,46.0,46.0,46.0
161,47.0,47.0,47.0,47.0
162,48.0,45.0,45.0,43.0
163,49.0,47.0,47.0,43.0
164,48.0,44.0,45.0,44.0
165,41.0,42.0,42.0,42.0
166,47.0,43.0,43.0,40.0
167,44.0,43.0,43.0,40.0
