Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,51.0,51.0,51.0,51.0,41.0,37.0,50.0,48.0,44.0
1,48.0,46.0,46.0,43.0,42.0,40.0,47.0,49.0,45.0
2,43.0,50.0,48.0,43.0,43.0,42.0,42.0,50.0,47.0
3,52.0,52.0,52.0,52.0,41.0,38.0,51.0,49.0,46.0
4,48.0,46.0,48.0,47.0,42.0,41.0,47.0,49.0,45.0
5,47.0,50.0,49.0,47.0,43.0,42.0,46.0,51.0,47.0
6,50.0,50.0,50.0,50.0,41.0,37.0,49.0,49.0,45.0
7,48.0,46.0,49.0,48.0,43.0,42.0,47.0,49.0,45.0
8,44.0,50.0,50.0,45.0,43.0,42.0,43.0,51.0,46.0
9,50.0,50.0,50.0,50.0,51.0,51.0,49.0,47.0,49.0
10,49.0,46.0,48.0,49.0,51.0,51.0,48.0,51.0,48.0
11,47.0,50.0,50.0,47.0,54.0,54.0,46.0,49.0,49.0
12,51.0,51.0,51.0,51.0,51.0,51.0,50.0,49.0,50.0
13,53.0,52.0,51.0,53.0,51.0,51.0,52.0,50.0,47.0
14,53.0,53.0,53.0,53.0,54.0,54.0,52.0,51.0,48.0
15,52.0,52.0,51.0,52.0,41.0,41.0,51.0,47.0,46.0
16,52.0,52.0,51.0,52.0,41.0,41.0,51.0,49.0,47.0
17,54.0,54.0,53.0,54.0,44.0,44.0,53.0,49.0,48.0
18,52.0,52.0,52.0,52.0,40.0,38.0,51.0,49.0,45.0
19,47.0,46.0,48.0,47.0,42.0,41.0,46.0,49.0,45.0
20,47.0,49.0,49.0,47.0,42.0,41.0,46.0,52.0,46.0
21,51.0,51.0,51.0,51.0,40.0,38.0,50.0,49.0,46.0
22,48.0,46.0,49.0,47.0,42.0,41.0,47.0,49.0,45.0
23,47.0,50.0,50.0,47.0,43.0,42.0,46.0,52.0,47.0
24,51.0,51.0,51.0,51.0,51.0,51.0,50.0,48.0,50.0
25,48.0,46.0,49.0,48.0,53.0,53.0,47.0,52.0,48.0
26,49.0,50.0,51.0,49.0,54.0,54.0,48.0,50.0,50.0
27,51.0,51.0,52.0,51.0,51.0,51.0,50.0,49.0,50.0
28,52.0,52.0,52.0,52.0,53.0,53.0,51.0,51.0,48.0
29,53.0,53.0,54.0,53.0,54.0,54.0,52.0,52.0,49.0
30,52.0,52.0,52.0,52.0,41.0,41.0,51.0,48.0,46.0
31,52.0,52.0,52.0,52.0,43.0,43.0,51.0,49.0,48.0
32,54.0,54.0,54.0,54.0,44.0,44.0,53.0,50.0,48.0
33,48.0,48.0,48.0,48.0,39.0,37.0,48.0,49.0,44.0
34,46.0,46.0,45.0,48.0,43.0,42.0,46.0,49.0,46.0
35,44.0,46.0,49.0,45.0,43.0,42.0,44.0,52.0,46.0
36,48.0,48.0,49.0,48.0,51.0,51.0,47.0,48.0,50.0
37,49.0,46.0,49.0,49.0,54.0,54.0,48.0,52.0,48.0
38,49.0,47.0,51.0,49.0,54.0,54.0,48.0,50.0,49.0
39,51.0,47.0,53.0,51.0,51.0,51.0,50.0,48.0,51.0
40,53.0,52.0,53.0,53.0,54.0,54.0,52.0,51.0,47.0
