Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
31,52.0,46.0,45.0,46.0,46.0,48.0,48.0,49.0,52.0,52.0,49.0,54.0,49.0
32,52.0,51.0,50.0,50.0,50.0,53.0,53.0,52.0,53.0,53.0,52.0,59.0,52.0
33,50.0,44.0,43.0,44.0,44.0,47.0,47.0,39.0,38.0,38.0,38.0,47.0,37.0
34,47.0,42.0,41.0,41.0,41.0,44.0,44.0,46.0,40.0,41.0,40.0,38.0,40.0
35,43.0,41.0,40.0,41.0,41.0,43.0,43.0,46.0,44.0,44.0,43.0,41.0,43.0
36,52.0,52.0,51.0,52.0,52.0,52.0,52.0,45.0,45.0,44.0,45.0,47.0,45.0
37,49.0,49.0,48.0,49.0,49.0,49.0,49.0,47.0,47.0,46.0,47.0,44.0,47.0
38,49.0,49.0,47.0,45.0,45.0,49.0,49.0,51.0,51.0,49.0,51.0,48.0,51.0
39,53.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0
40,54.0,52.0,51.0,52.0,52.0,49.0,49.0,55.0,54.0,55.0,55.0,48.0,55.0
41,56.0,56.0,54.0,52.0,52.0,53.0,53.0,58.0,58.0,58.0,58.0,53.0,58.0
42,51.0,47.0,46.0,47.0,47.0,49.0,49.0,48.0,47.0,48.0,47.0,48.0,47.0
43,53.0,47.0,46.0,47.0,47.0,49.0,49.0,50.0,49.0,50.0,50.0,49.0,50.0
44,53.0,52.0,50.0,47.0,47.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,53.0
45,57.0,51.0,51.0,51.0,51.0,51.0,51.0,47.0,46.0,50.0,47.0,52.0,47.0
46,54.0,48.0,48.0,48.0,48.0,49.0,49.0,51.0,51.0,49.0,51.0,49.0,51.0
47,54.0,53.0,53.0,47.0,47.0,48.0,48.0,50.0,51.0,49.0,51.0,49.0,49.0
48,58.0,56.0,56.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,57.0,53.0
49,57.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,53.0,58.0
50,58.0,58.0,58.0,52.0,52.0,52.0,52.0,54.0,58.0,58.0,58.0,53.0,54.0
51,54.0,53.0,53.0,52.0,52.0,52.0,52.0,48.0,48.0,50.0,48.0,50.0,48.0
52,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,53.0
53,59.0,59.0,59.0,53.0,53.0,53.0,53.0,49.0,53.0,53.0,53.0,54.0,49.0
54,58.0,55.0,55.0,52.0,52.0,52.0,52.0,55.0,52.0,52.0,55.0,56.0,55.0
55,57.0,56.0,56.0,54.0,54.0,53.0,53.0,57.0,57.0,57.0,57.0,53.0,57.0
56,57.0,59.0,59.0,54.0,54.0,52.0,52.0,58.0,58.0,58.0,58.0,58.0,57.0
57,53.0,54.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0
58,55.0,55.0,55.0,55.0,55.0,54.0,54.0,55.0,54.0,55.0,55.0,54.0,55.0
59,58.0,60.0,60.0,54.0,54.0,53.0,53.0,55.0,54.0,55.0,55.0,59.0,55.0
60,51.0,48.0,48.0,47.0,47.0,48.0,48.0,48.0,47.0,48.0,48.0,47.0,48.0
61,53.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0,49.0,50.0,50.0,49.0,50.0
62,53.0,54.0,54.0,48.0,48.0,53.0,53.0,50.0,49.0,50.0,50.0,52.0,50.0
63,47.0,42.0,41.0,42.0,42.0,44.0,44.0,41.0,41.0,41.0,36.0,50.0,36.0
64,45.0,40.0,39.0,40.0,40.0,43.0,43.0,47.0,42.0,43.0,38.0,41.0,38.0
65,44.0,39.0,39.0,39.0,39.0,44.0,44.0,47.0,43.0,43.0,41.0,45.0,42.0
66,48.0,43.0,42.0,43.0,43.0,45.0,45.0,38.0,40.0,40.0,37.0,51.0,36.0
67,46.0,41.0,40.0,41.0,41.0,44.0,44.0,44.0,42.0,42.0,39.0,42.0,39.0
68,45.0,40.0,40.0,40.0,40.0,42.0,42.0,44.0,43.0,43.0,42.0,46.0,42.0
69,51.0,50.0,50.0,50.0,50.0,50.0,50.0,44.0,47.0,46.0,44.0,50.0,44.0
70,49.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,49.0,47.0,46.0,47.0,46.0
71,47.0,47.0,47.0,47.0,47.0,52.0,52.0,49.0,50.0,48.0,49.0,52.0,49.0
72,51.0,51.0,51.0,51.0,51.0,50.0,50.0,51.0,54.0,54.0,51.0,55.0,51.0
73,52.0,50.0,50.0,50.0,50.0,47.0,47.0,53.0,56.0,56.0,53.0,52.0,53.0
74,54.0,54.0,54.0,54.0,54.0,51.0,51.0,56.0,57.0,57.0,56.0,57.0,56.0
75,49.0,45.0,45.0,45.0,45.0,47.0,47.0,46.0,49.0,49.0,46.0,52.0,46.0
76,51.0,45.0,45.0,45.0,45.0,47.0,47.0,48.0,51.0,51.0,48.0,53.0,48.0
77,51.0,50.0,50.0,50.0,50.0,52.0,52.0,51.0,52.0,52.0,51.0,58.0,51.0
78,49.0,44.0,43.0,44.0,44.0,46.0,46.0,38.0,37.0,38.0,37.0,46.0,37.0
79,47.0,42.0,41.0,42.0,42.0,44.0,44.0,45.0,39.0,40.0,40.0,38.0,40.0
80,43.0,41.0,40.0,41.0,41.0,43.0,43.0,45.0,43.0,43.0,43.0,42.0,43.0
81,51.0,51.0,51.0,51.0,51.0,51.0,51.0,45.0,45.0,43.0,45.0,46.0,45.0
82,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,47.0,45.0,47.0,43.0,47.0
83,48.0,48.0,48.0,48.0,48.0,53.0,53.0,50.0,50.0,48.0,50.0,47.0,50.0
84,52.0,52.0,52.0,52.0,52.0,51.0,51.0,52.0,52.0,52.0,52.0,51.0,52.0
85,53.0,51.0,51.0,51.0,51.0,48.0,48.0,54.0,54.0,54.0,54.0,47.0,54.0
86,55.0,55.0,55.0,55.0,55.0,52.0,52.0,57.0,57.0,57.0,57.0,52.0,57.0
87,50.0,46.0,46.0,46.0,46.0,48.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0
88,52.0,46.0,46.0,46.0,46.0,48.0,48.0,49.0,49.0,49.0,49.0,48.0,49.0
89,52.0,51.0,51.0,51.0,51.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0
90,56.0,50.0,50.0,50.0,50.0,51.0,51.0,46.0,45.0,49.0,46.0,51.0,46.0
91,53.0,47.0,47.0,47.0,47.0,48.0,48.0,50.0,50.0,48.0,50.0,48.0,50.0
92,53.0,52.0,52.0,52.0,52.0,53.0,53.0,49.0,50.0,48.0,50.0,48.0,48.0
93,57.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,56.0,52.0
94,56.0,52.0,52.0,52.0,52.0,52.0,52.0,57.0,57.0,57.0,57.0,52.0,57.0
95,57.0,57.0,57.0,57.0,57.0,57.0,57.0,53.0,57.0,57.0,57.0,52.0,53.0
96,53.0,52.0,52.0,52.0,52.0,52.0,52.0,47.0,47.0,49.0,47.0,49.0,47.0
97,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0
98,58.0,58.0,58.0,58.0,58.0,58.0,58.0,48.0,52.0,52.0,52.0,53.0,48.0
99,57.0,54.0,54.0,54.0,54.0,55.0,55.0,54.0,51.0,51.0,54.0,55.0,54.0
100,56.0,55.0,55.0,55.0,55.0,52.0,52.0,56.0,56.0,56.0,56.0,52.0,56.0
101,56.0,58.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0
102,52.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
103,54.0,54.0,54.0,54.0,54.0,53.0,53.0,54.0,54.0,54.0,54.0,53.0,54.0
104,57.0,59.0,59.0,59.0,59.0,58.0,58.0,54.0,53.0,54.0,54.0,58.0,54.0
105,50.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
106,52.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0,49.0,49.0,49.0,48.0,49.0
107,52.0,53.0,53.0,53.0,53.0,53.0,53.0,49.0,48.0,49.0,49.0,51.0,49.0
108,43.0,38.0,37.0,39.0,39.0,41.0,41.0,32.0,32.0,33.0,32.0,40.0,31.0
109,41.0,36.0,35.0,37.0,37.0,39.0,39.0,40.0,35.0,35.0,34.0,33.0,34.0
110,37.0,35.0,34.0,36.0,36.0,41.0,40.0,40.0,37.0,37.0,37.0,36.0,37.0
111,46.0,45.0,45.0,46.0,46.0,47.0,47.0,39.0,40.0,38.0,39.0,41.0,39.0
112,44.0,42.0,42.0,43.0,43.0,43.0,44.0,41.0,42.0,41.0,41.0,38.0,41.0
113,44.0,42.0,42.0,43.0,43.0,48.0,48.0,45.0,45.0,43.0,44.0,42.0,44.0
114,49.0,46.0,46.0,47.0,47.0,46.0,46.0,46.0,47.0,47.0,46.0,46.0,46.0
115,48.0,45.0,45.0,46.0,46.0,44.0,44.0,49.0,49.0,50.0,48.0,41.0,48.0
116,49.0,49.0,49.0,50.0,50.0,47.0,47.0,52.0,52.0,52.0,51.0,45.0,51.0
117,44.0,40.0,40.0,41.0,41.0,43.0,43.0,41.0,42.0,42.0,41.0,41.0,41.0
118,46.0,40.0,40.0,41.0,41.0,43.0,43.0,44.0,44.0,45.0,43.0,42.0,43.0
119,46.0,45.0,45.0,46.0,46.0,48.0,48.0,47.0,47.0,47.0,46.0,46.0,46.0
120,52.0,46.0,46.0,46.0,46.0,52.0,52.0,44.0,41.0,42.0,44.0,46.0,44.0
121,48.0,43.0,43.0,43.0,43.0,48.0,48.0,46.0,45.0,43.0,46.0,43.0,46.0
122,48.0,47.0,47.0,47.0,47.0,48.0,48.0,49.0,44.0,43.0,49.0,43.0,49.0
123,52.0,51.0,51.0,51.0,51.0,51.0,51.0,47.0,48.0,48.0,47.0,51.0,47.0
124,51.0,46.0,46.0,50.0,50.0,48.0,48.0,52.0,52.0,52.0,51.0,45.0,51.0
125,52.0,52.0,51.0,52.0,52.0,53.0,53.0,52.0,51.0,52.0,52.0,47.0,52.0
126,48.0,47.0,46.0,47.0,47.0,48.0,48.0,42.0,43.0,43.0,42.0,44.0,42.0
127,48.0,47.0,47.0,48.0,48.0,49.0,49.0,47.0,47.0,47.0,46.0,46.0,46.0
128,53.0,53.0,52.0,53.0,53.0,54.0,54.0,47.0,46.0,47.0,47.0,48.0,47.0
129,52.0,50.0,50.0,50.0,50.0,51.0,51.0,52.0,47.0,47.0,52.0,50.0,52.0
130,51.0,51.0,51.0,51.0,51.0,47.0,47.0,54.0,51.0,51.0,54.0,47.0,54.0
131,51.0,55.0,55.0,55.0,55.0,52.0,52.0,57.0,51.0,51.0,57.0,52.0,57.0
132,50.0,48.0,47.0,48.0,48.0,47.0,47.0,47.0,47.0,48.0,47.0,47.0,47.0
133,52.0,48.0,48.0,49.0,49.0,48.0,48.0,49.0,49.0,50.0,49.0,48.0,49.0
134,52.0,54.0,53.0,54.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0
135,45.0,42.0,41.0,42.0,42.0,43.0,43.0,42.0,42.0,43.0,42.0,41.0,42.0
136,47.0,42.0,42.0,43.0,43.0,43.0,43.0,44.0,44.0,45.0,44.0,42.0,44.0
137,47.0,48.0,47.0,48.0,48.0,48.0,48.0,47.0,47.0,47.0,47.0,46.0,47.0
138,52.0,45.0,45.0,51.0,51.0,52.0,52.0,43.0,44.0,44.0,43.0,44.0,43.0
139,48.0,43.0,43.0,48.0,48.0,48.0,48.0,49.0,46.0,46.0,49.0,43.0,49.0
140,48.0,48.0,48.0,48.0,48.0,48.0,48.0,45.0,45.0,45.0,49.0,43.0,44.0
141,56.0,50.0,50.0,56.0,56.0,56.0,56.0,48.0,49.0,49.0,48.0,49.0,48.0
142,53.0,48.0,48.0,52.0,52.0,53.0,53.0,52.0,51.0,52.0,52.0,47.0,52.0
143,53.0,53.0,53.0,52.0,52.0,53.0,53.0,49.0,51.0,52.0,52.0,47.0,49.0
144,52.0,47.0,47.0,49.0,49.0,52.0,52.0,49.0,44.0,50.0,49.0,46.0,49.0
145,54.0,48.0,48.0,53.0,53.0,54.0,54.0,47.0,46.0,47.0,47.0,48.0,47.0
146,54.0,53.0,53.0,53.0,53.0,54.0,54.0,45.0,46.0,47.0,47.0,48.0,45.0
147,56.0,51.0,51.0,55.0,55.0,56.0,56.0,51.0,48.0,50.0,51.0,50.0,51.0
148,56.0,52.0,52.0,56.0,56.0,52.0,52.0,57.0,51.0,51.0,57.0,52.0,57.0
149,56.0,57.0,57.0,57.0,57.0,57.0,57.0,53.0,51.0,52.0,57.0,52.0,52.0
150,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,49.0,51.0,50.0,51.0,50.0
151,54.0,53.0,53.0,54.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0
152,53.0,58.0,58.0,58.0,58.0,58.0,58.0,49.0,51.0,52.0,52.0,53.0,49.0
153,46.0,47.0,47.0,46.0,46.0,48.0,48.0,44.0,43.0,45.0,44.0,44.0,44.0
154,48.0,47.0,47.0,48.0,48.0,49.0,49.0,47.0,47.0,47.0,47.0,46.0,47.0
155,51.0,51.0,53.0,51.0,51.0,53.0,54.0,44.0,46.0,47.0,47.0,48.0,44.0
156,55.0,50.0,50.0,54.0,54.0,55.0,55.0,51.0,47.0,49.0,51.0,49.0,51.0
157,56.0,51.0,51.0,55.0,55.0,52.0,52.0,56.0,50.0,50.0,56.0,51.0,56.0
158,56.0,56.0,56.0,56.0,56.0,57.0,57.0,52.0,50.0,51.0,57.0,51.0,52.0
159,52.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0,48.0,50.0,52.0,50.0,52.0
160,54.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,51.0,51.0,54.0,52.0,54.0
161,54.0,57.0,57.0,57.0,57.0,58.0,58.0,53.0,51.0,52.0,53.0,52.0,53.0
162,50.0,48.0,48.0,47.0,47.0,47.0,47.0,47.0,48.0,48.0,47.0,47.0,47.0
163,52.0,48.0,48.0,49.0,49.0,48.0,48.0,49.0,50.0,50.0,49.0,48.0,49.0
164,52.0,52.0,54.0,51.0,51.0,53.0,53.0,49.0,50.0,50.0,49.0,53.0,49.0
165,45.0,42.0,42.0,41.0,41.0,43.0,43.0,42.0,43.0,43.0,42.0,40.0,42.0
166,47.0,42.0,42.0,43.0,43.0,43.0,43.0,44.0,45.0,45.0,44.0,41.0,44.0
167,47.0,46.0,48.0,46.0,46.0,48.0,48.0,44.0,45.0,45.0,44.0,46.0,44.0
