Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,48.0,48.0,48.0,51.0,48.0,48.0
1,45.0,46.0,49.0,52.0,49.0,49.0
2,47.0,45.0,50.0,52.0,49.0,49.0
3,50.0,49.0,48.0,50.0,48.0,48.0
4,50.0,53.0,49.0,51.0,49.0,49.0
5,51.0,49.0,50.0,52.0,49.0,49.0
6,50.0,50.0,48.0,51.0,48.0,48.0
7,51.0,49.0,50.0,52.0,49.0,49.0
8,52.0,50.0,51.0,53.0,50.0,50.0
9,50.0,52.0,54.0,54.0,49.0,49.0
10,47.0,49.0,55.0,53.0,50.0,50.0
11,51.0,49.0,51.0,53.0,50.0,50.0
12,50.0,51.0,54.0,53.0,48.0,48.0
13,47.0,48.0,55.0,53.0,49.0,49.0
14,50.0,49.0,54.0,53.0,49.0,49.0
15,49.0,48.0,50.0,53.0,49.0,49.0
16,48.0,49.0,50.0,53.0,50.0,50.0
17,46.0,49.0,55.0,54.0,50.0,50.0
18,51.0,48.0,49.0,51.0,51.0,51.0
19,54.0,54.0,49.0,50.0,49.0,49.0
20,53.0,50.0,55.0,53.0,53.0,53.0
21,52.0,49.0,50.0,52.0,52.0,52.0
22,55.0,55.0,50.0,51.0,50.0,50.0
23,54.0,51.0,56.0,54.0,54.0,54.0
24,50.0,51.0,53.0,53.0,52.0,52.0
25,51.0,54.0,55.0,54.0,54.0,54.0
26,52.0,53.0,51.0,52.0,50.0,50.0
27,51.0,50.0,53.0,52.0,51.0,51.0
28,54.0,53.0,54.0,53.0,53.0,53.0
29,53.0,52.0,53.0,52.0,53.0,53.0
30,50.0,49.0,49.0,52.0,52.0,52.0
31,55.0,53.0,49.0,52.0,54.0,54.0
32,52.0,49.0,54.0,53.0,54.0,54.0
33,50.0,49.0,45.0,47.0,49.0,49.0
34,51.0,50.0,45.0,47.0,47.0,48.0
35,52.0,51.0,51.0,50.0,50.0,50.0
36,51.0,52.0,50.0,53.0,48.0,48.0
37,52.0,51.0,50.0,51.0,50.0,50.0
38,53.0,50.0,52.0,52.0,51.0,51.0
39,52.0,51.0,49.0,52.0,48.0,48.0
40,52.0,50.0,49.0,50.0,49.0,49.0
41,54.0,50.0,51.0,51.0,54.0,54.0
42,51.0,50.0,44.0,46.0,49.0,49.0
43,51.0,50.0,44.0,47.0,49.0,49.0
44,53.0,50.0,50.0,50.0,55.0,55.0
