Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
0,55.0,56.0,52.0,53.0,59.0,50.0,58.0,51.0,55.0,58.0,51.0,56.0
1,52.0,56.0,54.0,54.0,57.0,57.0,50.0,48.0,52.0,57.0,48.0,50.0
2,52.0,51.0,52.0,50.0,55.0,55.0,51.0,48.0,48.0,56.0,48.0,53.0
3,56.0,57.0,56.0,57.0,59.0,60.0,59.0,52.0,60.0,60.0,55.0,62.0
4,58.0,58.0,58.0,58.0,58.0,59.0,58.0,54.0,58.0,59.0,54.0,61.0
5,56.0,54.0,56.0,54.0,56.0,56.0,60.0,52.0,56.0,58.0,52.0,62.0
6,55.0,56.0,52.0,53.0,59.0,55.0,59.0,51.0,61.0,61.0,51.0,63.0
7,59.0,59.0,54.0,54.0,56.0,56.0,56.0,55.0,53.0,59.0,55.0,57.0
8,54.0,54.0,53.0,53.0,55.0,55.0,55.0,50.0,54.0,56.0,50.0,63.0
9,64.0,67.0,59.0,64.0,64.0,61.0,59.0,60.0,55.0,58.0,60.0,56.0
10,57.0,66.0,57.0,61.0,66.0,66.0,53.0,53.0,54.0,57.0,57.0,50.0
11,57.0,61.0,56.0,61.0,65.0,65.0,53.0,53.0,51.0,57.0,54.0,51.0
12,63.0,66.0,58.0,63.0,63.0,60.0,60.0,59.0,62.0,63.0,59.0,61.0
13,58.0,65.0,56.0,60.0,65.0,65.0,60.0,54.0,62.0,64.0,56.0,58.0
14,58.0,60.0,55.0,60.0,64.0,64.0,62.0,54.0,56.0,64.0,53.0,59.0
15,62.0,62.0,57.0,57.0,61.0,58.0,60.0,58.0,63.0,64.0,58.0,62.0
16,59.0,65.0,55.0,60.0,62.0,57.0,60.0,55.0,62.0,65.0,54.0,59.0
17,59.0,60.0,54.0,55.0,63.0,55.0,62.0,55.0,56.0,65.0,54.0,60.0
18,55.0,57.0,55.0,57.0,58.0,60.0,60.0,51.0,61.0,61.0,54.0,63.0
19,59.0,59.0,59.0,59.0,57.0,58.0,62.0,55.0,58.0,59.0,58.0,67.0
20,56.0,56.0,56.0,56.0,55.0,55.0,60.0,52.0,57.0,59.0,53.0,63.0
21,56.0,57.0,56.0,57.0,59.0,60.0,61.0,52.0,61.0,61.0,55.0,63.0
22,59.0,59.0,58.0,58.0,58.0,58.0,63.0,55.0,58.0,59.0,59.0,68.0
23,57.0,57.0,57.0,57.0,56.0,56.0,60.0,53.0,58.0,59.0,54.0,63.0
24,64.0,68.0,63.0,68.0,63.0,73.0,67.0,60.0,60.0,60.0,64.0,62.0
25,69.0,69.0,63.0,65.0,65.0,69.0,58.0,64.0,59.0,59.0,63.0,61.0
