Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,42.0,47.0,46.0,46.0,46.0,47.0,47.0,44.0
1,43.0,47.0,48.0,43.0,48.0,47.0,48.0,43.0
2,45.0,50.0,51.0,46.0,51.0,50.0,51.0,44.0
3,42.0,47.0,46.0,46.0,46.0,46.0,47.0,46.0
4,43.0,49.0,48.0,48.0,48.0,49.0,51.0,47.0
5,45.0,50.0,51.0,51.0,51.0,50.0,51.0,48.0
6,42.0,47.0,46.0,46.0,46.0,47.0,48.0,47.0
7,44.0,50.0,48.0,48.0,48.0,50.0,51.0,47.0
8,45.0,49.0,51.0,51.0,51.0,49.0,51.0,49.0
9,51.0,48.0,47.0,47.0,47.0,48.0,48.0,45.0
10,44.0,49.0,49.0,44.0,49.0,48.0,51.0,46.0
11,46.0,50.0,52.0,47.0,52.0,50.0,52.0,45.0
12,50.0,47.0,46.0,46.0,46.0,47.0,47.0,45.0
13,43.0,48.0,48.0,44.0,48.0,47.0,50.0,45.0
14,45.0,49.0,51.0,46.0,51.0,49.0,51.0,44.0
15,42.0,47.0,47.0,47.0,47.0,47.0,47.0,45.0
16,44.0,47.0,48.0,45.0,48.0,47.0,48.0,44.0
17,46.0,48.0,52.0,47.0,52.0,48.0,52.0,44.0
18,41.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0
19,43.0,49.0,48.0,49.0,48.0,49.0,51.0,47.0
20,45.0,50.0,51.0,51.0,51.0,53.0,51.0,50.0
21,42.0,47.0,46.0,46.0,46.0,48.0,47.0,46.0
22,44.0,50.0,48.0,50.0,48.0,49.0,51.0,47.0
23,45.0,49.0,51.0,51.0,51.0,52.0,51.0,50.0
24,51.0,48.0,47.0,47.0,47.0,47.0,48.0,47.0
25,44.0,49.0,49.0,49.0,51.0,53.0,51.0,50.0
26,46.0,50.0,52.0,52.0,52.0,49.0,52.0,49.0
27,50.0,47.0,46.0,46.0,46.0,46.0,47.0,46.0
28,43.0,48.0,48.0,49.0,50.0,52.0,50.0,49.0
29,45.0,49.0,51.0,51.0,51.0,48.0,51.0,48.0
30,42.0,47.0,47.0,47.0,47.0,46.0,47.0,46.0
31,44.0,47.0,48.0,50.0,48.0,49.0,51.0,48.0
32,46.0,49.0,52.0,52.0,52.0,49.0,52.0,48.0
33,42.0,47.0,46.0,46.0,46.0,47.0,48.0,47.0
34,44.0,46.0,48.0,48.0,48.0,46.0,51.0,47.0
35,45.0,48.0,48.0,51.0,48.0,47.0,51.0,49.0
36,51.0,48.0,47.0,47.0,47.0,48.0,49.0,48.0
37,44.0,49.0,49.0,49.0,49.0,48.0,52.0,49.0
38,46.0,50.0,51.0,52.0,51.0,50.0,52.0,50.0
39,50.0,47.0,46.0,46.0,46.0,47.0,48.0,47.0
40,43.0,48.0,48.0,48.0,48.0,47.0,51.0,48.0
41,45.0,49.0,50.0,51.0,50.0,49.0,51.0,49.0
42,42.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
43,44.0,47.0,48.0,48.0,48.0,47.0,52.0,48.0
44,46.0,50.0,48.0,52.0,48.0,50.0,52.0,48.0
45,50.0,49.0,48.0,48.0,48.0,49.0,49.0,47.0
46,46.0,51.0,50.0,45.0,50.0,51.0,52.0,47.0
47,48.0,51.0,52.0,47.0,52.0,51.0,52.0,46.0
48,50.0,48.0,47.0,47.0,47.0,48.0,48.0,46.0
49,52.0,50.0,49.0,44.0,49.0,50.0,51.0,46.0
50,55.0,50.0,51.0,46.0,51.0,50.0,51.0,46.0
