Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
57,58.0,58.0,58.0,54.0,56.0,58.0,58.0,59.0,53.0,59.0,58.0,57.0,56.0
58,56.0,59.0,57.0,57.0,56.0,59.0,59.0,56.0,55.0,56.0,58.0,59.0,53.0
59,58.0,58.0,58.0,57.0,57.0,58.0,58.0,61.0,56.0,53.0,58.0,58.0,55.0
60,59.0,55.0,54.0,55.0,54.0,55.0,54.0,57.0,52.0,55.0,58.0,55.0,57.0
61,54.0,57.0,55.0,55.0,53.0,55.0,55.0,56.0,52.0,57.0,55.0,56.0,50.0
62,57.0,56.0,55.0,56.0,55.0,56.0,55.0,55.0,56.0,54.0,55.0,55.0,53.0
63,59.0,58.0,57.0,54.0,58.0,58.0,59.0,59.0,54.0,56.0,61.0,60.0,57.0
64,59.0,57.0,59.0,54.0,57.0,58.0,58.0,58.0,54.0,58.0,56.0,56.0,59.0
65,57.0,57.0,56.0,56.0,58.0,57.0,57.0,57.0,56.0,58.0,58.0,58.0,57.0
66,59.0,59.0,58.0,55.0,58.0,59.0,60.0,60.0,55.0,56.0,59.0,58.0,58.0
67,60.0,57.0,60.0,55.0,57.0,57.0,59.0,59.0,55.0,58.0,56.0,56.0,60.0
68,58.0,58.0,57.0,57.0,58.0,58.0,57.0,58.0,57.0,58.0,57.0,56.0,58.0
69,57.0,58.0,56.0,55.0,56.0,56.0,56.0,57.0,55.0,57.0,57.0,57.0,57.0
70,56.0,59.0,56.0,55.0,58.0,59.0,57.0,56.0,55.0,57.0,55.0,57.0,57.0
71,57.0,59.0,57.0,54.0,59.0,59.0,57.0,57.0,55.0,55.0,58.0,57.0,57.0
72,59.0,58.0,59.0,54.0,57.0,59.0,59.0,59.0,54.0,57.0,60.0,59.0,57.0
73,59.0,60.0,57.0,56.0,57.0,60.0,57.0,59.0,54.0,56.0,60.0,59.0,56.0
74,57.0,58.0,58.0,54.0,59.0,58.0,58.0,58.0,55.0,57.0,61.0,58.0,57.0
75,60.0,58.0,60.0,53.0,58.0,57.0,60.0,60.0,53.0,57.0,60.0,58.0,58.0
76,57.0,58.0,57.0,54.0,56.0,58.0,58.0,57.0,53.0,56.0,61.0,58.0,57.0
77,58.0,58.0,58.0,55.0,57.0,58.0,57.0,58.0,54.0,57.0,61.0,58.0,56.0
78,59.0,59.0,59.0,54.0,55.0,59.0,59.0,59.0,52.0,53.0,59.0,59.0,56.0
79,60.0,57.0,60.0,54.0,57.0,57.0,58.0,58.0,53.0,57.0,56.0,56.0,58.0
80,58.0,58.0,57.0,57.0,58.0,58.0,56.0,58.0,57.0,57.0,53.0,57.0,58.0
81,58.0,58.0,57.0,54.0,56.0,55.0,56.0,56.0,54.0,55.0,58.0,58.0,58.0
82,57.0,59.0,57.0,56.0,58.0,59.0,57.0,57.0,56.0,58.0,55.0,58.0,58.0
83,58.0,59.0,58.0,55.0,59.0,59.0,58.0,58.0,56.0,55.0,57.0,57.0,58.0
84,60.0,59.0,60.0,55.0,57.0,59.0,60.0,60.0,53.0,57.0,59.0,58.0,58.0
85,60.0,60.0,58.0,57.0,57.0,60.0,58.0,60.0,55.0,57.0,60.0,60.0,57.0
86,58.0,59.0,59.0,55.0,59.0,59.0,59.0,58.0,56.0,57.0,59.0,59.0,58.0
87,61.0,58.0,61.0,54.0,58.0,57.0,61.0,61.0,54.0,57.0,60.0,58.0,59.0
88,58.0,58.0,58.0,55.0,56.0,58.0,58.0,58.0,54.0,56.0,60.0,59.0,54.0
89,59.0,59.0,59.0,55.0,58.0,59.0,58.0,59.0,55.0,57.0,60.0,59.0,57.0
90,58.0,57.0,57.0,54.0,57.0,57.0,54.0,55.0,53.0,54.0,57.0,54.0,56.0
91,55.0,59.0,57.0,55.0,58.0,59.0,55.0,53.0,55.0,55.0,58.0,57.0,55.0
92,56.0,58.0,59.0,55.0,59.0,58.0,57.0,53.0,55.0,55.0,57.0,58.0,54.0
93,60.0,58.0,59.0,56.0,58.0,58.0,58.0,57.0,54.0,58.0,59.0,58.0,58.0
94,55.0,60.0,60.0,56.0,58.0,58.0,58.0,56.0,55.0,58.0,58.0,59.0,55.0
95,56.0,59.0,59.0,56.0,59.0,58.0,58.0,56.0,55.0,57.0,59.0,57.0,56.0
96,58.0,56.0,58.0,53.0,56.0,56.0,56.0,56.0,53.0,58.0,59.0,57.0,55.0
97,53.0,61.0,61.0,57.0,59.0,57.0,57.0,55.0,55.0,59.0,58.0,58.0,54.0
98,56.0,59.0,59.0,56.0,58.0,59.0,59.0,56.0,56.0,57.0,58.0,58.0,54.0
99,60.0,59.0,59.0,56.0,57.0,58.0,58.0,58.0,54.0,58.0,59.0,58.0,58.0
100,55.0,60.0,59.0,57.0,57.0,60.0,58.0,56.0,54.0,57.0,58.0,59.0,55.0
