Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
61,44.0,44.0,44.0,44.0,45.0,44.0,44.0,44.0,46.0,48.0
62,44.0,44.0,48.0,48.0,46.0,44.0,48.0,48.0,50.0,49.0
63,46.0,46.0,49.0,49.0,41.0,45.0,52.0,52.0,52.0,48.0
64,46.0,45.0,50.0,50.0,43.0,47.0,54.0,54.0,54.0,50.0
65,45.0,45.0,55.0,55.0,47.0,50.0,54.0,54.0,54.0,50.0
66,47.0,47.0,49.0,49.0,42.0,45.0,49.0,49.0,49.0,49.0
67,46.0,45.0,51.0,51.0,43.0,47.0,51.0,51.0,51.0,51.0
68,46.0,46.0,52.0,52.0,48.0,50.0,55.0,55.0,55.0,50.0
69,51.0,51.0,50.0,50.0,44.0,47.0,48.0,48.0,48.0,53.0
70,50.0,50.0,50.0,50.0,48.0,50.0,55.0,55.0,55.0,50.0
71,47.0,47.0,56.0,56.0,48.0,49.0,50.0,50.0,50.0,50.0
72,50.0,50.0,49.0,49.0,45.0,48.0,48.0,48.0,48.0,52.0
73,49.0,49.0,50.0,50.0,47.0,49.0,54.0,54.0,54.0,50.0
74,47.0,47.0,55.0,55.0,49.0,52.0,50.0,50.0,50.0,50.0
75,46.0,46.0,49.0,49.0,44.0,46.0,48.0,48.0,48.0,48.0
76,47.0,47.0,51.0,51.0,46.0,48.0,51.0,51.0,51.0,51.0
77,47.0,47.0,51.0,51.0,48.0,48.0,50.0,50.0,50.0,50.0
78,42.0,42.0,46.0,46.0,38.0,40.0,47.0,47.0,47.0,44.0
79,41.0,40.0,48.0,48.0,38.0,42.0,48.0,48.0,48.0,45.0
80,43.0,43.0,49.0,49.0,43.0,45.0,52.0,52.0,50.0,49.0
81,46.0,46.0,47.0,47.0,43.0,42.0,48.0,48.0,48.0,47.0
82,45.0,45.0,49.0,49.0,44.0,45.0,52.0,52.0,50.0,48.0
83,48.0,48.0,53.0,53.0,49.0,48.0,49.0,49.0,49.0,48.0
84,49.0,49.0,46.0,46.0,44.0,46.0,47.0,47.0,47.0,46.0
85,44.0,44.0,48.0,48.0,45.0,49.0,51.0,51.0,49.0,47.0
86,47.0,47.0,52.0,52.0,50.0,52.0,49.0,49.0,49.0,47.0
87,43.0,43.0,46.0,46.0,43.0,41.0,47.0,47.0,47.0,43.0
88,43.0,43.0,48.0,48.0,44.0,43.0,48.0,48.0,48.0,47.0
89,48.0,48.0,48.0,48.0,49.0,47.0,49.0,49.0,49.0,48.0
90,49.0,49.0,43.0,43.0,43.0,45.0,47.0,47.0,47.0,46.0
91,48.0,48.0,48.0,48.0,49.0,48.0,48.0,48.0,48.0,48.0
92,48.0,44.0,49.0,49.0,45.0,48.0,49.0,49.0,49.0,48.0
93,53.0,53.0,43.0,43.0,44.0,49.0,47.0,47.0,47.0,47.0
94,48.0,48.0,48.0,48.0,50.0,52.0,48.0,48.0,48.0,48.0
95,47.0,47.0,48.0,48.0,46.0,51.0,48.0,48.0,48.0,52.0
96,46.0,46.0,44.0,44.0,43.0,44.0,47.0,47.0,47.0,48.0
97,48.0,48.0,49.0,49.0,49.0,47.0,49.0,49.0,49.0,49.0
98,48.0,48.0,49.0,49.0,45.0,48.0,49.0,49.0,49.0,53.0
99,52.0,52.0,42.0,42.0,43.0,48.0,46.0,46.0,46.0,46.0
100,49.0,49.0,47.0,47.0,49.0,51.0,47.0,47.0,47.0,47.0
101,49.0,49.0,47.0,47.0,45.0,50.0,47.0,47.0,47.0,51.0
102,48.0,48.0,43.0,43.0,44.0,48.0,46.0,46.0,46.0,47.0
103,49.0,49.0,48.0,48.0,48.0,50.0,48.0,48.0,48.0,48.0
104,49.0,49.0,48.0,48.0,46.0,50.0,48.0,48.0,48.0,52.0
105,42.0,42.0,44.0,44.0,43.0,41.0,44.0,44.0,44.0,43.0
106,43.0,43.0,45.0,45.0,44.0,43.0,45.0,45.0,45.0,47.0
107,43.0,43.0,49.0,49.0,45.0,43.0,49.0,49.0,49.0,48.0
108,37.0,37.0,41.0,41.0,32.0,35.0,44.0,44.0,44.0,36.0
109,36.0,35.0,42.0,42.0,33.0,37.0,45.0,45.0,45.0,44.0
110,36.0,36.0,46.0,46.0,38.0,40.0,47.0,47.0,49.0,39.0
111,42.0,42.0,41.0,41.0,36.0,37.0,45.0,45.0,43.0,41.0
112,40.0,40.0,46.0,46.0,38.0,40.0,47.0,47.0,49.0,44.0
113,41.0,41.0,47.0,47.0,42.0,41.0,46.0,46.0,49.0,44.0
114,42.0,42.0,40.0,40.0,37.0,39.0,44.0,44.0,43.0,40.0
115,39.0,39.0,45.0,45.0,38.0,42.0,46.0,46.0,48.0,43.0
116,40.0,40.0,46.0,46.0,43.0,45.0,46.0,46.0,49.0,43.0
117,37.0,37.0,40.0,40.0,36.0,36.0,44.0,44.0,44.0,37.0
118,37.0,37.0,43.0,43.0,37.0,38.0,45.0,45.0,45.0,44.0
119,41.0,41.0,45.0,45.0,42.0,40.0,46.0,46.0,49.0,39.0
120,42.0,42.0,40.0,40.0,36.0,38.0,44.0,44.0,44.0,41.0
121,41.0,41.0,45.0,45.0,42.0,41.0,45.0,45.0,49.0,43.0
122,41.0,38.0,46.0,46.0,38.0,41.0,46.0,46.0,45.0,43.0
123,46.0,46.0,40.0,40.0,37.0,42.0,44.0,44.0,43.0,41.0
124,43.0,43.0,45.0,45.0,43.0,45.0,45.0,45.0,49.0,47.0
125,42.0,42.0,45.0,45.0,39.0,44.0,45.0,45.0,44.0,42.0
126,41.0,41.0,41.0,41.0,36.0,37.0,44.0,44.0,43.0,41.0
127,42.0,42.0,46.0,46.0,42.0,40.0,46.0,46.0,49.0,48.0
128,42.0,42.0,46.0,46.0,38.0,41.0,46.0,46.0,45.0,43.0
129,45.0,45.0,39.0,39.0,36.0,41.0,43.0,43.0,42.0,40.0
130,42.0,42.0,44.0,44.0,42.0,44.0,44.0,44.0,47.0,46.0
131,42.0,42.0,44.0,44.0,38.0,43.0,44.0,44.0,44.0,41.0
132,41.0,41.0,40.0,40.0,37.0,41.0,43.0,43.0,42.0,40.0
133,42.0,42.0,45.0,45.0,41.0,43.0,45.0,45.0,48.0,47.0
134,42.0,42.0,45.0,45.0,39.0,43.0,45.0,45.0,44.0,42.0
135,37.0,37.0,41.0,41.0,36.0,37.0,41.0,41.0,43.0,36.0
136,38.0,38.0,42.0,42.0,37.0,38.0,42.0,42.0,45.0,43.0
137,38.0,38.0,46.0,46.0,38.0,38.0,46.0,46.0,45.0,42.0
138,38.0,38.0,34.0,34.0,35.0,36.0,37.0,37.0,43.0,40.0
139,37.0,37.0,38.0,38.0,37.0,38.0,37.0,37.0,42.0,44.0
140,38.0,34.0,39.0,39.0,37.0,37.0,39.0,39.0,42.0,43.0
141,42.0,42.0,34.0,34.0,36.0,40.0,37.0,37.0,43.0,42.0
142,41.0,41.0,39.0,39.0,38.0,42.0,37.0,37.0,42.0,48.0
143,41.0,40.0,39.0,39.0,38.0,41.0,39.0,39.0,42.0,47.0
144,38.0,38.0,35.0,35.0,34.0,35.0,37.0,37.0,43.0,43.0
145,42.0,42.0,38.0,38.0,37.0,38.0,38.0,38.0,42.0,48.0
146,42.0,40.0,40.0,40.0,37.0,37.0,39.0,39.0,42.0,48.0
147,43.0,43.0,33.0,33.0,35.0,39.0,36.0,36.0,42.0,41.0
148,44.0,44.0,38.0,38.0,39.0,41.0,37.0,37.0,42.0,48.0
149,44.0,44.0,38.0,38.0,38.0,40.0,38.0,38.0,41.0,46.0
150,42.0,42.0,34.0,34.0,34.0,39.0,37.0,37.0,42.0,42.0
151,43.0,43.0,39.0,39.0,38.0,42.0,38.0,38.0,42.0,48.0
152,44.0,44.0,39.0,39.0,38.0,41.0,38.0,38.0,42.0,47.0
153,35.0,35.0,35.0,35.0,33.0,34.0,37.0,37.0,43.0,41.0
154,37.0,37.0,38.0,38.0,37.0,37.0,38.0,38.0,42.0,48.0
155,37.0,37.0,40.0,40.0,37.0,36.0,39.0,39.0,43.0,43.0
156,43.0,43.0,32.0,32.0,34.0,38.0,35.0,35.0,41.0,40.0
157,44.0,44.0,37.0,37.0,38.0,41.0,35.0,35.0,40.0,47.0
158,44.0,44.0,37.0,37.0,37.0,39.0,37.0,37.0,40.0,45.0
159,43.0,43.0,33.0,33.0,33.0,38.0,36.0,36.0,41.0,41.0
160,44.0,44.0,38.0,38.0,39.0,41.0,36.0,36.0,41.0,47.0
161,44.0,44.0,38.0,38.0,37.0,40.0,37.0,37.0,41.0,46.0
162,39.0,39.0,34.0,34.0,33.0,38.0,36.0,36.0,42.0,40.0
163,40.0,40.0,39.0,39.0,38.0,39.0,37.0,37.0,41.0,47.0
164,40.0,40.0,39.0,39.0,36.0,40.0,38.0,38.0,42.0,42.0
165,32.0,32.0,33.0,33.0,32.0,31.0,33.0,33.0,43.0,37.0
166,33.0,33.0,35.0,35.0,33.0,33.0,34.0,34.0,38.0,43.0
167,33.0,33.0,38.0,38.0,34.0,33.0,38.0,38.0,38.0,43.0
