Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,33.0,34.0,34.0,34.0,34.0,34.0,33.0
1,33.0,34.0,32.0,33.0,33.0,34.0,33.0
2,33.0,35.0,33.0,35.0,35.0,35.0,35.0
3,33.0,35.0,35.0,35.0,35.0,35.0,33.0
4,33.0,35.0,35.0,35.0,35.0,35.0,34.0
5,34.0,35.0,35.0,36.0,36.0,35.0,34.0
6,30.0,34.0,34.0,35.0,35.0,34.0,34.0
7,34.0,36.0,36.0,36.0,36.0,36.0,34.0
8,34.0,36.0,36.0,37.0,37.0,36.0,34.0
9,32.0,35.0,34.0,35.0,35.0,35.0,33.0
10,33.0,31.0,31.0,33.0,33.0,31.0,33.0
11,34.0,34.0,32.0,33.0,33.0,34.0,35.0
12,31.0,35.0,33.0,35.0,35.0,35.0,32.0
13,33.0,32.0,30.0,32.0,32.0,32.0,32.0
14,33.0,33.0,31.0,32.0,32.0,33.0,34.0
15,30.0,34.0,34.0,34.0,34.0,34.0,32.0
16,32.0,32.0,30.0,32.0,32.0,32.0,32.0
17,33.0,32.0,30.0,31.0,31.0,32.0,33.0
18,32.0,35.0,35.0,35.0,35.0,35.0,33.0
19,33.0,35.0,35.0,35.0,35.0,35.0,34.0
20,33.0,35.0,35.0,36.0,36.0,35.0,35.0
21,31.0,34.0,34.0,35.0,35.0,34.0,33.0
22,34.0,36.0,36.0,36.0,36.0,36.0,35.0
23,34.0,36.0,36.0,37.0,37.0,36.0,35.0
24,32.0,34.0,34.0,35.0,35.0,34.0,34.0
25,33.0,32.0,32.0,33.0,33.0,32.0,33.0
26,33.0,34.0,34.0,33.0,33.0,34.0,34.0
27,32.0,35.0,33.0,35.0,35.0,35.0,33.0
28,32.0,32.0,32.0,32.0,32.0,32.0,32.0
29,34.0,33.0,33.0,32.0,32.0,33.0,33.0
30,30.0,34.0,34.0,34.0,34.0,34.0,33.0
31,32.0,32.0,33.0,32.0,33.0,32.0,32.0
