Scenario,Roll 0,Roll 1,Roll 2,Roll 3
0,38.0,39.0,37.0,37.0
1,39.0,41.0,41.0,39.0
2,39.0,41.0,39.0,39.0
3,37.0,39.0,36.0,36.0
4,40.0,40.0,41.0,38.0
5,40.0,41.0,38.0,38.0
6,38.0,40.0,37.0,37.0
7,40.0,41.0,41.0,39.0
8,40.0,42.0,39.0,39.0
9,41.0,41.0,41.0,40.0
10,42.0,43.0,46.0,41.0
11,43.0,43.0,43.0,42.0
12,40.0,41.0,40.0,39.0
13,42.0,42.0,45.0,40.0
14,42.0,42.0,45.0,41.0
15,41.0,42.0,37.0,39.0
16,41.0,41.0,42.0,40.0
17,41.0,42.0,41.0,40.0
18,36.0,38.0,35.0,35.0
19,39.0,39.0,41.0,37.0
20,39.0,40.0,38.0,37.0
21,37.0,39.0,36.0,36.0
22,40.0,40.0,41.0,38.0
23,40.0,41.0,38.0,38.0
24,40.0,40.0,40.0,39.0
25,41.0,42.0,46.0,40.0
26,42.0,42.0,42.0,41.0
27,39.0,41.0,39.0,38.0
28,42.0,41.0,45.0,39.0
29,41.0,41.0,45.0,40.0
30,40.0,42.0,37.0,38.0
31,41.0,40.0,42.0,39.0
32,40.0,41.0,41.0,39.0
33,38.0,40.0,37.0,37.0
34,40.0,40.0,38.0,39.0
35,40.0,42.0,38.0,39.0
36,41.0,41.0,41.0,40.0
37,42.0,43.0,46.0,41.0
38,43.0,43.0,43.0,42.0
39,40.0,42.0,40.0,39.0
40,42.0,42.0,45.0,40.0
41,42.0,42.0,45.0,41.0
42,41.0,43.0,37.0,39.0
43,42.0,41.0,39.0,40.0
44,41.0,42.0,41.0,40.0
45,42.0,43.0,41.0,41.0
46,44.0,44.0,47.0,43.0
47,44.0,44.0,43.0,43.0
48,43.0,44.0,41.0,42.0
49,44.0,44.0,46.0,42.0
50,43.0,45.0,46.0,42.0
51,44.0,44.0,41.0,43.0
52,43.0,43.0,47.0,43.0
53,44.0,44.0,46.0,43.0
54,42.0,43.0,41.0,41.0
55,43.0,43.0,45.0,41.0
56,42.0,44.0,46.0,41.0
57,43.0,43.0,40.0,42.0
58,44.0,44.0,46.0,42.0
59,43.0,44.0,46.0,42.0
60,42.0,43.0,40.0,40.0
61,44.0,44.0,39.0,42.0
62,43.0,45.0,42.0,42.0
63,35.0,37.0,34.0,34.0
64,38.0,38.0,39.0,36.0
65,38.0,39.0,36.0,36.0
66,36.0,38.0,35.0,35.0
67,39.0,39.0,40.0,37.0
68,39.0,40.0,37.0,37.0
69,39.0,39.0,39.0,39.0
70,40.0,41.0,46.0,39.0
71,41.0,41.0,41.0,41.0
72,38.0,40.0,38.0,38.0
73,41.0,40.0,45.0,38.0
74,40.0,40.0,45.0,40.0
75,39.0,41.0,37.0,38.0
76,40.0,39.0,41.0,38.0
77,39.0,40.0,41.0,38.0
78,37.0,39.0,36.0,36.0
79,40.0,40.0,38.0,38.0
80,40.0,41.0,37.0,38.0
81,40.0,40.0,40.0,40.0
82,41.0,42.0,46.0,40.0
83,42.0,42.0,42.0,42.0
84,39.0,41.0,39.0,39.0
85,42.0,41.0,45.0,39.0
86,41.0,41.0,45.0,41.0
87,40.0,42.0,37.0,39.0
88,41.0,40.0,38.0,39.0
89,40.0,41.0,41.0,39.0
90,41.0,42.0,40.0,40.0
91,43.0,43.0,47.0,43.0
92,43.0,43.0,42.0,42.0
93,42.0,43.0,40.0,41.0
94,43.0,43.0,46.0,42.0
95,42.0,44.0,46.0,41.0
96,43.0,43.0,41.0,42.0
97,42.0,42.0,47.0,42.0
98,43.0,43.0,46.0,42.0
99,41.0,42.0,41.0,40.0
100,42.0,42.0,45.0,41.0
101,42.0,43.0,46.0,40.0
102,42.0,42.0,40.0,41.0
103,43.0,43.0,46.0,41.0
104,43.0,43.0,46.0,41.0
105,41.0,42.0,39.0,39.0
106,43.0,43.0,39.0,41.0
107,42.0,44.0,42.0,41.0
108,37.0,39.0,36.0,36.0
109,39.0,39.0,37.0,38.0
110,39.0,41.0,38.0,38.0
111,41.0,41.0,41.0,40.0
112,41.0,42.0,42.0,40.0
113,43.0,43.0,42.0,42.0
114,40.0,42.0,40.0,39.0
115,41.0,41.0,41.0,40.0
116,42.0,42.0,41.0,41.0
117,41.0,43.0,37.0,39.0
118,40.0,40.0,38.0,39.0
119,41.0,41.0,38.0,40.0
120,42.0,43.0,41.0,41.0
121,44.0,44.0,43.0,43.0
122,44.0,44.0,43.0,43.0
123,43.0,44.0,41.0,42.0
124,43.0,44.0,43.0,42.0
125,43.0,45.0,45.0,42.0
126,44.0,44.0,41.0,43.0
127,43.0,43.0,42.0,42.0
128,44.0,44.0,46.0,43.0
129,42.0,43.0,41.0,41.0
130,42.0,43.0,42.0,41.0
131,42.0,44.0,46.0,41.0
132,43.0,43.0,40.0,42.0
133,43.0,44.0,41.0,41.0
134,43.0,44.0,45.0,42.0
135,42.0,43.0,40.0,40.0
136,44.0,44.0,39.0,42.0
137,43.0,45.0,39.0,41.0
138,45.0,45.0,44.0,44.0
139,46.0,46.0,44.0,44.0
140,46.0,46.0,44.0,44.0
141,46.0,46.0,43.0,44.0
142,46.0,46.0,43.0,45.0
143,46.0,46.0,46.0,45.0
144,45.0,45.0,42.0,44.0
145,45.0,45.0,44.0,44.0
146,45.0,45.0,47.0,44.0
147,45.0,45.0,45.0,43.0
148,45.0,45.0,42.0,44.0
149,45.0,45.0,47.0,44.0
150,44.0,44.0,46.0,43.0
151,46.0,46.0,43.0,45.0
152,46.0,46.0,46.0,45.0
153,45.0,45.0,47.0,44.0
154,47.0,47.0,42.0,46.0
155,47.0,47.0,47.0,46.0
156,44.0,44.0,44.0,42.0
157,44.0,44.0,41.0,43.0
158,44.0,44.0,46.0,43.0
159,43.0,45.0,45.0,42.0
160,45.0,45.0,42.0,44.0
161,45.0,45.0,47.0,44.0
162,44.0,44.0,46.0,43.0
163,46.0,46.0,41.0,45.0
164,46.0,46.0,46.0,45.0
165,43.0,44.0,40.0,41.0
166,45.0,44.0,41.0,43.0
167,45.0,44.0,42.0,43.0
