Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,50.0,48.0,49.0,52.0,50.0,52.0,50.0,48.0
1,51.0,49.0,49.0,45.0,44.0,45.0,44.0,49.0
2,46.0,50.0,50.0,49.0,45.0,49.0,45.0,49.0
3,51.0,49.0,50.0,52.0,51.0,52.0,51.0,48.0
4,50.0,50.0,49.0,45.0,45.0,45.0,45.0,53.0
5,49.0,52.0,50.0,49.0,48.0,49.0,48.0,50.0
6,50.0,49.0,49.0,52.0,50.0,52.0,50.0,48.0
7,51.0,51.0,49.0,45.0,45.0,45.0,45.0,49.0
8,48.0,52.0,50.0,49.0,47.0,49.0,47.0,49.0
9,48.0,49.0,48.0,52.0,50.0,52.0,50.0,48.0
10,49.0,51.0,51.0,50.0,47.0,50.0,47.0,49.0
11,46.0,51.0,51.0,50.0,47.0,50.0,47.0,49.0
12,49.0,50.0,52.0,52.0,51.0,52.0,50.0,48.0
13,51.0,55.0,55.0,53.0,51.0,53.0,51.0,48.0
14,52.0,53.0,51.0,53.0,51.0,53.0,51.0,50.0
15,50.0,48.0,50.0,52.0,51.0,52.0,51.0,49.0
16,52.0,50.0,51.0,52.0,52.0,52.0,52.0,49.0
17,53.0,53.0,51.0,52.0,52.0,52.0,52.0,51.0
18,50.0,49.0,51.0,51.0,51.0,51.0,51.0,47.0
19,49.0,50.0,49.0,44.0,44.0,44.0,44.0,53.0
20,49.0,52.0,50.0,48.0,48.0,48.0,48.0,49.0
21,51.0,49.0,50.0,51.0,51.0,51.0,51.0,48.0
22,50.0,51.0,49.0,45.0,44.0,45.0,44.0,53.0
23,49.0,52.0,50.0,48.0,48.0,48.0,48.0,50.0
24,49.0,49.0,51.0,51.0,51.0,51.0,51.0,48.0
25,48.0,51.0,51.0,49.0,49.0,49.0,49.0,50.0
26,49.0,51.0,51.0,50.0,50.0,50.0,50.0,51.0
27,50.0,50.0,53.0,51.0,52.0,51.0,52.0,48.0
28,50.0,55.0,55.0,52.0,52.0,52.0,52.0,50.0
29,54.0,53.0,51.0,53.0,54.0,53.0,54.0,50.0
30,49.0,50.0,51.0,51.0,51.0,51.0,51.0,49.0
31,51.0,50.0,51.0,52.0,51.0,52.0,51.0,50.0
32,55.0,53.0,51.0,52.0,55.0,52.0,55.0,51.0
33,50.0,49.0,49.0,50.0,50.0,50.0,50.0,46.0
34,46.0,49.0,49.0,44.0,42.0,44.0,42.0,48.0
35,47.0,52.0,50.0,44.0,47.0,44.0,47.0,49.0
36,48.0,49.0,48.0,50.0,50.0,50.0,50.0,46.0
37,47.0,51.0,51.0,47.0,47.0,47.0,47.0,49.0
38,46.0,51.0,51.0,50.0,50.0,50.0,50.0,49.0
39,49.0,50.0,52.0,51.0,52.0,51.0,52.0,46.0
40,51.0,55.0,55.0,51.0,51.0,51.0,51.0,48.0
41,54.0,54.0,50.0,53.0,54.0,53.0,54.0,50.0
42,50.0,49.0,49.0,51.0,50.0,51.0,50.0,46.0
43,51.0,50.0,50.0,52.0,51.0,52.0,51.0,49.0
44,55.0,51.0,51.0,52.0,55.0,52.0,55.0,51.0
45,48.0,48.0,47.0,48.0,49.0,48.0,49.0,47.0
46,46.0,50.0,47.0,49.0,50.0,49.0,50.0,49.0
47,46.0,54.0,47.0,50.0,48.0,50.0,47.0,49.0
48,49.0,49.0,51.0,51.0,53.0,51.0,53.0,50.0
49,54.0,52.0,51.0,51.0,54.0,51.0,54.0,49.0
50,52.0,55.0,51.0,53.0,51.0,53.0,51.0,51.0
51,49.0,49.0,48.0,50.0,50.0,50.0,50.0,47.0
52,55.0,50.0,47.0,52.0,55.0,52.0,55.0,49.0
53,51.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0
54,48.0,51.0,51.0,51.0,52.0,51.0,52.0,49.0
55,53.0,52.0,51.0,52.0,53.0,52.0,53.0,48.0
56,51.0,54.0,51.0,53.0,54.0,53.0,54.0,51.0
57,49.0,50.0,51.0,51.0,53.0,51.0,53.0,47.0
58,54.0,52.0,51.0,52.0,54.0,52.0,54.0,48.0
59,52.0,53.0,51.0,53.0,55.0,53.0,55.0,52.0
60,49.0,49.0,48.0,50.0,50.0,50.0,50.0,47.0
61,50.0,49.0,47.0,52.0,51.0,52.0,51.0,47.0
62,51.0,52.0,50.0,52.0,52.0,52.0,52.0,52.0
63,49.0,48.0,50.0,50.0,50.0,50.0,50.0,46.0
64,48.0,49.0,48.0,43.0,43.0,43.0,43.0,52.0
65,48.0,51.0,49.0,47.0,47.0,47.0,47.0,48.0
66,50.0,48.0,49.0,50.0,50.0,50.0,50.0,47.0
67,49.0,50.0,48.0,44.0,44.0,44.0,44.0,52.0
68,49.0,52.0,49.0,47.0,47.0,47.0,47.0,49.0
69,48.0,48.0,50.0,50.0,50.0,50.0,50.0,47.0
70,47.0,50.0,50.0,48.0,48.0,48.0,48.0,50.0
71,48.0,51.0,50.0,49.0,49.0,49.0,49.0,50.0
72,49.0,49.0,52.0,51.0,51.0,51.0,51.0,47.0
73,49.0,54.0,54.0,51.0,51.0,51.0,51.0,50.0
74,53.0,52.0,50.0,53.0,53.0,53.0,53.0,49.0
75,48.0,49.0,50.0,50.0,50.0,50.0,50.0,48.0
76,50.0,49.0,50.0,51.0,51.0,51.0,51.0,50.0
77,54.0,52.0,51.0,54.0,54.0,54.0,54.0,50.0
78,49.0,48.0,48.0,49.0,49.0,49.0,49.0,45.0
79,45.0,48.0,48.0,43.0,43.0,43.0,43.0,50.0
80,46.0,52.0,49.0,46.0,46.0,46.0,46.0,50.0
81,47.0,49.0,47.0,49.0,49.0,49.0,49.0,48.0
82,46.0,50.0,50.0,46.0,46.0,46.0,46.0,50.0
83,49.0,51.0,50.0,49.0,49.0,49.0,49.0,51.0
84,50.0,49.0,51.0,51.0,51.0,51.0,51.0,47.0
85,50.0,54.0,54.0,50.0,50.0,50.0,50.0,50.0
86,53.0,53.0,50.0,53.0,53.0,53.0,53.0,50.0
87,49.0,48.0,48.0,50.0,50.0,50.0,50.0,46.0
88,51.0,49.0,49.0,51.0,51.0,51.0,51.0,50.0
89,54.0,51.0,51.0,54.0,54.0,54.0,54.0,51.0
90,47.0,49.0,46.0,48.0,48.0,48.0,48.0,49.0
91,45.0,49.0,47.0,49.0,49.0,49.0,49.0,50.0
92,47.0,53.0,47.0,49.0,49.0,49.0,49.0,54.0
93,50.0,49.0,50.0,52.0,52.0,52.0,52.0,49.0
94,53.0,51.0,51.0,53.0,53.0,53.0,53.0,50.0
95,51.0,54.0,51.0,52.0,52.0,52.0,52.0,53.0
96,49.0,49.0,47.0,49.0,49.0,49.0,49.0,49.0
97,54.0,50.0,47.0,54.0,54.0,54.0,54.0,50.0
98,51.0,52.0,52.0,51.0,51.0,51.0,51.0,54.0
99,49.0,50.0,50.0,51.0,51.0,51.0,51.0,48.0
100,52.0,51.0,51.0,52.0,52.0,52.0,52.0,50.0
101,50.0,53.0,51.0,53.0,53.0,53.0,53.0,52.0
102,50.0,49.0,50.0,52.0,52.0,52.0,52.0,48.0
103,53.0,51.0,51.0,53.0,53.0,53.0,53.0,50.0
104,51.0,52.0,51.0,54.0,54.0,54.0,54.0,53.0
105,49.0,49.0,47.0,49.0,49.0,49.0,49.0,47.0
106,51.0,49.0,47.0,51.0,51.0,51.0,51.0,50.0
107,51.0,52.0,50.0,51.0,51.0,51.0,51.0,52.0
108,45.0,47.0,46.0,46.0,45.0,46.0,45.0,46.0
109,46.0,49.0,46.0,39.0,39.0,39.0,39.0,46.0
110,43.0,52.0,47.0,42.0,41.0,42.0,41.0,45.0
111,45.0,49.0,47.0,46.0,45.0,46.0,45.0,46.0
112,45.0,49.0,48.0,43.0,42.0,43.0,42.0,47.0
113,46.0,51.0,48.0,45.0,45.0,45.0,45.0,46.0
114,45.0,48.0,47.0,49.0,49.0,49.0,49.0,46.0
115,48.0,52.0,52.0,47.0,46.0,47.0,46.0,47.0
116,51.0,53.0,47.0,49.0,49.0,49.0,49.0,50.0
117,46.0,46.0,47.0,47.0,45.0,47.0,45.0,46.0
118,49.0,49.0,47.0,48.0,46.0,48.0,46.0,47.0
119,52.0,51.0,47.0,50.0,50.0,50.0,50.0,51.0
120,48.0,49.0,46.0,45.0,45.0,45.0,45.0,45.0
121,46.0,50.0,47.0,45.0,45.0,45.0,45.0,48.0
122,46.0,54.0,47.0,47.0,48.0,46.0,48.0,49.0
123,49.0,49.0,47.0,49.0,49.0,49.0,49.0,50.0
124,50.0,52.0,51.0,49.0,49.0,49.0,49.0,48.0
125,52.0,55.0,51.0,49.0,51.0,48.0,51.0,51.0
126,48.0,49.0,47.0,46.0,45.0,46.0,45.0,47.0
127,50.0,50.0,47.0,50.0,50.0,50.0,50.0,48.0
