Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,64.0,55.0,60.0,60.0,60.0,49.0,59.0,54.0,55.0
1,60.0,58.0,63.0,63.0,63.0,52.0,55.0,55.0,58.0
2,61.0,57.0,62.0,62.0,62.0,52.0,58.0,58.0,57.0
3,65.0,56.0,60.0,60.0,60.0,54.0,60.0,55.0,55.0
4,60.0,58.0,63.0,63.0,63.0,57.0,57.0,58.0,58.0
5,63.0,60.0,62.0,62.0,62.0,57.0,61.0,61.0,60.0
6,64.0,57.0,60.0,60.0,60.0,53.0,56.0,56.0,55.0
7,61.0,58.0,63.0,63.0,63.0,56.0,57.0,57.0,58.0
8,61.0,60.0,62.0,62.0,62.0,56.0,61.0,61.0,60.0
9,67.0,64.0,64.0,64.0,64.0,57.0,63.0,63.0,64.0
10,67.0,66.0,66.0,66.0,66.0,62.0,63.0,63.0,66.0
11,67.0,66.0,66.0,66.0,66.0,61.0,66.0,66.0,66.0
12,66.0,63.0,65.0,65.0,65.0,56.0,62.0,62.0,63.0
13,66.0,65.0,67.0,67.0,67.0,61.0,62.0,62.0,65.0
14,66.0,65.0,67.0,67.0,67.0,60.0,65.0,65.0,65.0
15,64.0,57.0,64.0,64.0,64.0,49.0,55.0,55.0,57.0
16,66.0,59.0,66.0,66.0,66.0,53.0,55.0,55.0,59.0
17,66.0,58.0,66.0,66.0,66.0,53.0,58.0,58.0,58.0
18,65.0,56.0,60.0,60.0,60.0,54.0,60.0,55.0,55.0
19,60.0,57.0,62.0,62.0,62.0,57.0,57.0,58.0,57.0
20,63.0,60.0,65.0,65.0,65.0,57.0,61.0,61.0,60.0
21,65.0,57.0,61.0,61.0,61.0,53.0,56.0,56.0,55.0
22,61.0,58.0,63.0,63.0,63.0,57.0,57.0,57.0,58.0
23,64.0,60.0,65.0,65.0,65.0,56.0,61.0,61.0,60.0
24,67.0,64.0,64.0,64.0,64.0,62.0,63.0,63.0,64.0
25,68.0,66.0,66.0,66.0,66.0,67.0,65.0,65.0,66.0
26,68.0,69.0,66.0,66.0,66.0,63.0,69.0,69.0,69.0
27,66.0,63.0,65.0,65.0,65.0,61.0,62.0,62.0,63.0
28,67.0,65.0,67.0,67.0,67.0,66.0,64.0,64.0,65.0
29,67.0,68.0,67.0,67.0,67.0,62.0,68.0,68.0,68.0
30,65.0,57.0,64.0,64.0,64.0,54.0,56.0,56.0,57.0
31,66.0,59.0,66.0,66.0,66.0,58.0,58.0,58.0,59.0
32,66.0,61.0,66.0,66.0,66.0,58.0,61.0,61.0,61.0
33,62.0,56.0,56.0,57.0,56.0,51.0,56.0,56.0,55.0
34,58.0,57.0,60.0,60.0,60.0,56.0,58.0,58.0,57.0
35,61.0,60.0,61.0,61.0,61.0,54.0,61.0,61.0,60.0
36,67.0,65.0,60.0,60.0,60.0,61.0,64.0,64.0,63.0
37,67.0,66.0,63.0,63.0,63.0,66.0,65.0,65.0,66.0
38,67.0,69.0,63.0,63.0,63.0,62.0,70.0,70.0,69.0
39,66.0,64.0,61.0,61.0,61.0,60.0,63.0,63.0,62.0
40,66.0,65.0,64.0,64.0,64.0,65.0,65.0,65.0,65.0
41,66.0,68.0,65.0,65.0,65.0,61.0,69.0,69.0,68.0
42,62.0,57.0,60.0,60.0,60.0,53.0,57.0,57.0,56.0
43,62.0,58.0,63.0,63.0,63.0,57.0,59.0,59.0,58.0
44,64.0,61.0,64.0,64.0,64.0,57.0,62.0,62.0,61.0
45,67.0,64.0,61.0,61.0,61.0,59.0,64.0,64.0,65.0
46,67.0,69.0,63.0,63.0,63.0,59.0,62.0,62.0,69.0
47,66.0,66.0,62.0,62.0,62.0,60.0,66.0,66.0,66.0
48,68.0,63.0,62.0,62.0,62.0,58.0,63.0,63.0,64.0
49,69.0,68.0,65.0,65.0,65.0,58.0,61.0,61.0,68.0
50,69.0,65.0,63.0,63.0,63.0,63.0,65.0,65.0,65.0
51,67.0,64.0,62.0,62.0,62.0,59.0,64.0,64.0,64.0
52,67.0,66.0,64.0,64.0,64.0,58.0,62.0,62.0,66.0
53,68.0,66.0,64.0,64.0,64.0,63.0,65.0,65.0,66.0
54,67.0,62.0,62.0,62.0,62.0,57.0,62.0,62.0,63.0
55,68.0,67.0,64.0,64.0,64.0,57.0,61.0,61.0,67.0
56,68.0,64.0,64.0,64.0,64.0,62.0,64.0,64.0,64.0
57,66.0,63.0,63.0,63.0,63.0,58.0,63.0,63.0,63.0
58,66.0,65.0,64.0,64.0,64.0,57.0,62.0,62.0,65.0
59,67.0,65.0,65.0,65.0,65.0,62.0,65.0,65.0,65.0
60,62.0,57.0,61.0,61.0,61.0,51.0,57.0,57.0,57.0
61,62.0,59.0,62.0,62.0,62.0,50.0,56.0,56.0,59.0
62,63.0,59.0,63.0,63.0,63.0,54.0,59.0,59.0,59.0
63,64.0,55.0,60.0,60.0,60.0,54.0,59.0,55.0,55.0
64,59.0,56.0,61.0,61.0,61.0,56.0,56.0,57.0,56.0
65,63.0,59.0,65.0,65.0,65.0,56.0,60.0,60.0,60.0
66,64.0,56.0,61.0,61.0,61.0,53.0,56.0,56.0,55.0
67,60.0,57.0,62.0,62.0,62.0,56.0,57.0,57.0,57.0
68,63.0,60.0,65.0,65.0,65.0,56.0,61.0,61.0,60.0
69,66.0,64.0,63.0,63.0,63.0,61.0,63.0,63.0,63.0
70,67.0,65.0,65.0,65.0,65.0,66.0,65.0,65.0,65.0
71,67.0,69.0,65.0,65.0,65.0,62.0,69.0,69.0,69.0
72,65.0,63.0,64.0,64.0,64.0,60.0,62.0,62.0,62.0
73,66.0,64.0,66.0,66.0,66.0,65.0,64.0,64.0,64.0
74,66.0,68.0,66.0,66.0,66.0,61.0,68.0,68.0,68.0
75,64.0,56.0,63.0,63.0,63.0,54.0,56.0,56.0,56.0
76,65.0,58.0,65.0,65.0,65.0,57.0,58.0,58.0,58.0
77,65.0,61.0,65.0,65.0,65.0,58.0,61.0,61.0,61.0
78,62.0,56.0,56.0,56.0,56.0,53.0,56.0,56.0,55.0
79,57.0,57.0,59.0,59.0,59.0,55.0,58.0,58.0,57.0
80,60.0,60.0,61.0,61.0,61.0,57.0,61.0,61.0,60.0
81,66.0,65.0,59.0,59.0,59.0,62.0,64.0,64.0,63.0
82,66.0,66.0,62.0,62.0,62.0,65.0,65.0,65.0,66.0
83,66.0,69.0,65.0,65.0,65.0,63.0,70.0,70.0,69.0
84,65.0,64.0,60.0,60.0,60.0,61.0,63.0,63.0,62.0
85,65.0,65.0,63.0,63.0,63.0,64.0,65.0,65.0,65.0
86,65.0,68.0,66.0,66.0,66.0,62.0,69.0,69.0,68.0
87,62.0,57.0,59.0,59.0,59.0,54.0,57.0,57.0,56.0
88,62.0,58.0,62.0,62.0,62.0,56.0,59.0,59.0,58.0
89,63.0,61.0,63.0,63.0,63.0,58.0,62.0,62.0,61.0
90,66.0,64.0,61.0,61.0,61.0,64.0,64.0,64.0,65.0
91,66.0,69.0,66.0,66.0,66.0,64.0,62.0,62.0,69.0
92,65.0,66.0,62.0,62.0,62.0,65.0,66.0,66.0,66.0
93,67.0,63.0,62.0,62.0,62.0,63.0,63.0,63.0,64.0
94,68.0,68.0,67.0,67.0,67.0,63.0,61.0,61.0,68.0
95,69.0,65.0,63.0,63.0,63.0,68.0,65.0,65.0,65.0
96,66.0,64.0,61.0,61.0,61.0,64.0,64.0,64.0,64.0
97,66.0,66.0,63.0,63.0,63.0,63.0,62.0,62.0,66.0
98,68.0,66.0,63.0,63.0,63.0,68.0,65.0,65.0,66.0
99,66.0,62.0,61.0,61.0,61.0,62.0,62.0,62.0,63.0
100,67.0,67.0,66.0,66.0,66.0,62.0,61.0,61.0,67.0
101,68.0,64.0,63.0,63.0,63.0,67.0,64.0,64.0,64.0
102,65.0,63.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0
103,65.0,65.0,64.0,64.0,64.0,62.0,62.0,62.0,65.0
104,67.0,65.0,64.0,64.0,64.0,67.0,65.0,65.0,65.0
105,62.0,57.0,60.0,60.0,60.0,56.0,57.0,57.0,57.0
106,62.0,59.0,62.0,62.0,62.0,55.0,56.0,56.0,59.0
107,62.0,59.0,62.0,62.0,62.0,59.0,59.0,59.0,59.0
108,61.0,51.0,57.0,57.0,57.0,51.0,51.0,51.0,50.0
109,57.0,52.0,59.0,59.0,59.0,53.0,53.0,53.0,52.0
110,58.0,55.0,59.0,59.0,59.0,52.0,56.0,56.0,55.0
111,62.0,60.0,60.0,60.0,60.0,61.0,59.0,59.0,58.0
112,63.0,61.0,63.0,63.0,63.0,62.0,60.0,60.0,61.0
113,63.0,64.0,66.0,66.0,66.0,62.0,65.0,65.0,64.0
114,62.0,59.0,61.0,61.0,61.0,60.0,58.0,58.0,57.0
115,63.0,60.0,64.0,64.0,64.0,61.0,60.0,60.0,60.0
116,63.0,63.0,67.0,67.0,67.0,61.0,64.0,64.0,63.0
117,61.0,52.0,60.0,60.0,60.0,53.0,52.0,52.0,51.0
118,63.0,53.0,63.0,63.0,63.0,54.0,54.0,54.0,53.0
119,63.0,56.0,62.0,62.0,62.0,57.0,57.0,57.0,56.0
120,64.0,60.0,62.0,62.0,62.0,63.0,59.0,59.0,60.0
121,64.0,64.0,67.0,67.0,67.0,63.0,60.0,60.0,64.0
122,65.0,64.0,63.0,63.0,63.0,64.0,64.0,64.0,64.0
123,67.0,59.0,63.0,63.0,63.0,62.0,58.0,58.0,59.0
