Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,44.0,45.0,44.0,43.0,44.0,43.0,44.0
1,43.0,41.0,42.0,40.0,40.0,40.0,43.0
2,43.0,45.0,43.0,40.0,40.0,40.0,41.0
3,44.0,44.0,44.0,47.0,43.0,47.0,45.0
4,43.0,45.0,42.0,40.0,40.0,41.0,42.0
5,43.0,45.0,43.0,40.0,40.0,41.0,42.0
6,44.0,41.0,44.0,47.0,44.0,47.0,44.0
7,43.0,45.0,42.0,40.0,40.0,41.0,40.0
8,42.0,45.0,42.0,40.0,40.0,41.0,41.0
9,50.0,46.0,50.0,48.0,49.0,48.0,50.0
10,47.0,47.0,46.0,42.0,45.0,42.0,44.0
11,48.0,47.0,47.0,41.0,46.0,41.0,46.0
12,52.0,50.0,52.0,47.0,48.0,47.0,49.0
13,47.0,47.0,46.0,48.0,45.0,48.0,47.0
14,47.0,47.0,46.0,46.0,46.0,46.0,46.0
15,49.0,50.0,49.0,47.0,44.0,47.0,45.0
16,45.0,43.0,45.0,48.0,45.0,48.0,45.0
17,44.0,42.0,45.0,46.0,45.0,46.0,45.0
18,46.0,45.0,46.0,46.0,46.0,46.0,47.0
19,45.0,49.0,44.0,42.0,43.0,43.0,43.0
20,45.0,46.0,44.0,40.0,43.0,40.0,44.0
21,47.0,44.0,47.0,47.0,47.0,47.0,48.0
22,46.0,49.0,45.0,43.0,44.0,44.0,44.0
23,46.0,45.0,45.0,41.0,44.0,41.0,45.0
24,49.0,45.0,49.0,48.0,48.0,48.0,50.0
25,47.0,46.0,46.0,44.0,45.0,45.0,44.0
26,48.0,46.0,47.0,43.0,45.0,43.0,46.0
27,55.0,50.0,55.0,47.0,47.0,47.0,49.0
28,49.0,50.0,49.0,49.0,49.0,49.0,49.0
29,48.0,47.0,48.0,47.0,47.0,47.0,47.0
30,51.0,50.0,51.0,46.0,46.0,46.0,46.0
31,49.0,46.0,49.0,49.0,49.0,49.0,49.0
32,48.0,45.0,48.0,47.0,47.0,47.0,47.0
33,47.0,45.0,47.0,47.0,47.0,47.0,49.0
34,44.0,46.0,45.0,43.0,40.0,44.0,43.0
35,43.0,45.0,43.0,41.0,40.0,41.0,46.0
36,49.0,46.0,49.0,49.0,49.0,49.0,50.0
37,48.0,47.0,47.0,44.0,46.0,45.0,45.0
38,48.0,46.0,47.0,43.0,43.0,43.0,46.0
39,55.0,51.0,55.0,48.0,48.0,48.0,49.0
40,49.0,47.0,49.0,49.0,49.0,49.0,49.0
41,48.0,46.0,48.0,47.0,47.0,47.0,47.0
42,51.0,51.0,51.0,46.0,46.0,46.0,46.0
43,49.0,45.0,49.0,49.0,49.0,49.0,49.0
44,48.0,46.0,48.0,47.0,47.0,47.0,47.0
45,48.0,46.0,48.0,48.0,48.0,48.0,50.0
46,48.0,47.0,47.0,45.0,46.0,45.0,47.0
47,49.0,47.0,47.0,44.0,47.0,44.0,47.0
48,51.0,51.0,51.0,49.0,49.0,49.0,51.0
49,50.0,48.0,50.0,50.0,50.0,50.0,51.0
50,50.0,48.0,50.0,49.0,50.0,49.0,51.0
51,48.0,51.0,48.0,48.0,48.0,48.0,50.0
52,50.0,47.0,50.0,50.0,50.0,50.0,50.0
53,49.0,47.0,49.0,49.0,50.0,49.0,50.0
54,55.0,55.0,55.0,53.0,53.0,53.0,53.0
55,56.0,56.0,56.0,54.0,54.0,54.0,54.0
56,52.0,52.0,52.0,50.0,50.0,50.0,52.0
57,55.0,55.0,55.0,49.0,49.0,49.0,50.0
58,56.0,56.0,56.0,54.0,54.0,54.0,54.0
59,52.0,52.0,52.0,50.0,50.0,50.0,50.0
60,51.0,51.0,51.0,45.0,45.0,45.0,46.0
61,52.0,52.0,52.0,50.0,50.0,50.0,50.0
62,48.0,48.0,48.0,46.0,46.0,46.0,46.0
63,45.0,46.0,45.0,45.0,45.0,45.0,46.0
64,46.0,48.0,45.0,43.0,43.0,43.0,43.0
65,46.0,45.0,46.0,41.0,42.0,42.0,43.0
66,46.0,47.0,46.0,46.0,46.0,46.0,47.0
67,47.0,49.0,46.0,44.0,44.0,44.0,44.0
68,47.0,45.0,47.0,42.0,43.0,43.0,44.0
69,51.0,49.0,51.0,51.0,51.0,51.0,51.0
70,51.0,50.0,50.0,44.0,49.0,44.0,48.0
71,47.0,49.0,46.0,44.0,44.0,44.0,45.0
72,54.0,53.0,54.0,50.0,50.0,50.0,50.0
73,50.0,50.0,49.0,51.0,48.0,51.0,48.0
74,47.0,49.0,47.0,49.0,47.0,49.0,48.0
75,50.0,53.0,50.0,46.0,46.0,46.0,46.0
76,48.0,47.0,48.0,51.0,48.0,51.0,48.0
77,47.0,49.0,47.0,49.0,47.0,49.0,47.0
78,46.0,48.0,46.0,46.0,46.0,46.0,48.0
79,47.0,50.0,46.0,44.0,44.0,44.0,44.0
80,47.0,45.0,47.0,42.0,42.0,43.0,45.0
81,52.0,50.0,52.0,52.0,52.0,52.0,52.0
82,52.0,51.0,51.0,45.0,50.0,45.0,49.0
83,47.0,50.0,46.0,45.0,45.0,45.0,46.0
84,54.0,54.0,54.0,51.0,51.0,51.0,51.0
85,51.0,51.0,50.0,52.0,49.0,52.0,48.0
86,48.0,49.0,48.0,50.0,48.0,50.0,49.0
87,51.0,54.0,51.0,47.0,47.0,47.0,47.0
88,48.0,47.0,49.0,52.0,48.0,52.0,48.0
89,48.0,49.0,48.0,50.0,48.0,50.0,48.0
90,47.0,48.0,47.0,47.0,47.0,47.0,49.0
91,47.0,46.0,46.0,44.0,45.0,44.0,46.0
92,48.0,47.0,46.0,44.0,46.0,44.0,46.0
93,51.0,50.0,51.0,51.0,51.0,51.0,51.0
94,49.0,49.0,49.0,49.0,49.0,49.0,51.0
95,49.0,49.0,49.0,49.0,50.0,49.0,51.0
96,51.0,50.0,51.0,51.0,51.0,51.0,51.0
97,49.0,49.0,49.0,49.0,49.0,49.0,49.0
98,49.0,49.0,49.0,49.0,50.0,49.0,50.0
99,54.0,54.0,54.0,52.0,52.0,52.0,52.0
100,55.0,55.0,55.0,53.0,53.0,53.0,53.0
101,51.0,51.0,51.0,49.0,49.0,49.0,51.0
102,54.0,54.0,54.0,50.0,50.0,50.0,50.0
103,55.0,55.0,55.0,53.0,53.0,53.0,53.0
104,51.0,51.0,51.0,49.0,49.0,49.0,49.0
105,50.0,50.0,50.0,46.0,46.0,46.0,46.0
106,51.0,51.0,51.0,49.0,49.0,49.0,49.0
107,48.0,47.0,48.0,45.0,45.0,45.0,45.0
108,47.0,44.0,47.0,47.0,47.0,47.0,47.0
109,44.0,47.0,45.0,43.0,40.0,44.0,41.0
110,42.0,46.0,42.0,41.0,41.0,41.0,46.0
111,53.0,49.0,53.0,53.0,53.0,53.0,53.0
112,50.0,50.0,50.0,46.0,46.0,46.0,47.0
113,48.0,47.0,47.0,46.0,46.0,46.0,47.0
114,55.0,55.0,55.0,52.0,52.0,52.0,52.0
115,52.0,52.0,51.0,53.0,49.0,53.0,49.0
116,48.0,47.0,48.0,51.0,49.0,51.0,50.0
117,52.0,55.0,52.0,48.0,48.0,48.0,48.0
118,49.0,48.0,50.0,53.0,49.0,53.0,49.0
119,48.0,47.0,48.0,51.0,49.0,51.0,49.0
120,48.0,46.0,48.0,48.0,48.0,48.0,48.0
121,46.0,46.0,46.0,44.0,44.0,45.0,47.0
122,45.0,46.0,45.0,45.0,45.0,45.0,47.0
123,52.0,51.0,52.0,52.0,52.0,52.0,52.0
124,50.0,50.0,50.0,50.0,50.0,50.0,50.0
125,50.0,50.0,50.0,50.0,51.0,50.0,51.0
126,52.0,51.0,52.0,52.0,52.0,52.0,52.0
127,50.0,50.0,50.0,50.0,50.0,50.0,50.0
128,50.0,50.0,50.0,49.0,51.0,49.0,51.0
129,54.0,54.0,54.0,51.0,51.0,51.0,51.0
130,52.0,51.0,52.0,52.0,49.0,52.0,49.0
131,52.0,52.0,52.0,50.0,50.0,50.0,50.0
132,54.0,54.0,54.0,51.0,51.0,51.0,51.0
133,52.0,51.0,52.0,52.0,49.0,52.0,49.0
134,52.0,52.0,52.0,50.0,50.0,50.0,50.0
135,51.0,50.0,51.0,47.0,47.0,47.0,47.0
136,49.0,47.0,49.0,48.0,45.0,48.0,45.0
137,49.0,48.0,49.0,46.0,46.0,46.0,46.0
138,48.0,52.0,48.0,48.0,48.0,48.0,48.0
139,47.0,46.0,47.0,50.0,46.0,50.0,48.0
140,50.0,48.0,48.0,48.0,48.0,48.0,47.0
141,51.0,52.0,51.0,49.0,49.0,49.0,50.0
142,50.0,48.0,50.0,51.0,51.0,51.0,51.0
143,50.0,49.0,50.0,49.0,50.0,49.0,50.0
144,49.0,51.0,49.0,49.0,49.0,49.0,49.0
145,50.0,48.0,50.0,49.0,51.0,49.0,51.0
146,49.0,48.0,49.0,49.0,50.0,49.0,50.0
147,51.0,52.0,51.0,51.0,51.0,51.0,51.0
148,53.0,52.0,53.0,53.0,53.0,53.0,53.0
149,52.0,52.0,52.0,50.0,50.0,50.0,52.0
150,51.0,52.0,51.0,51.0,51.0,51.0,51.0
151,53.0,52.0,53.0,53.0,53.0,53.0,53.0
152,52.0,52.0,52.0,50.0,50.0,50.0,50.0
153,49.0,51.0,49.0,49.0,49.0,49.0,49.0
154,50.0,48.0,50.0,50.0,50.0,50.0,50.0
155,50.0,48.0,50.0,50.0,50.0,50.0,50.0
156,53.0,55.0,53.0,53.0,53.0,53.0,53.0
157,55.0,52.0,55.0,53.0,53.0,53.0,53.0
158,57.0,57.0,57.0,55.0,55.0,55.0,55.0
159,53.0,55.0,53.0,53.0,53.0,53.0,53.0
160,55.0,52.0,55.0,53.0,53.0,53.0,53.0
161,57.0,57.0,57.0,55.0,55.0,55.0,55.0
162,51.0,55.0,51.0,49.0,49.0,49.0,49.0
163,52.0,52.0,52.0,50.0,50.0,50.0,50.0
164,57.0,57.0,57.0,55.0,55.0,55.0,55.0
165,48.0,51.0,48.0,45.0,45.0,45.0,45.0
166,49.0,48.0,49.0,49.0,46.0,49.0,46.0
167,53.0,53.0,53.0,51.0,51.0,51.0,51.0
