Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,46.0,49.0,44.0,44.0,46.0,46.0,45.0
1,46.0,46.0,46.0,46.0,43.0,43.0,46.0
2,45.0,46.0,46.0,46.0,44.0,44.0,51.0
3,48.0,50.0,47.0,47.0,50.0,50.0,50.0
4,49.0,49.0,47.0,47.0,47.0,47.0,49.0
5,49.0,49.0,47.0,47.0,46.0,46.0,50.0
6,48.0,49.0,48.0,48.0,48.0,48.0,49.0
7,50.0,50.0,47.0,47.0,45.0,45.0,50.0
8,50.0,50.0,46.0,46.0,47.0,47.0,49.0
9,47.0,47.0,46.0,46.0,47.0,47.0,47.0
10,44.0,45.0,48.0,48.0,45.0,45.0,46.0
11,46.0,46.0,46.0,46.0,46.0,46.0,50.0
12,46.0,46.0,46.0,46.0,47.0,47.0,48.0
13,44.0,45.0,48.0,48.0,46.0,46.0,50.0
14,46.0,46.0,46.0,46.0,47.0,47.0,49.0
15,45.0,47.0,47.0,47.0,46.0,46.0,48.0
16,44.0,45.0,43.0,43.0,45.0,45.0,50.0
17,44.0,45.0,44.0,44.0,45.0,45.0,47.0
18,49.0,49.0,46.0,46.0,50.0,50.0,49.0
19,49.0,49.0,49.0,49.0,47.0,47.0,49.0
20,51.0,51.0,48.0,48.0,46.0,46.0,51.0
21,50.0,50.0,47.0,47.0,50.0,50.0,48.0
22,50.0,50.0,50.0,50.0,47.0,47.0,50.0
23,52.0,52.0,49.0,49.0,46.0,46.0,50.0
24,51.0,51.0,47.0,47.0,49.0,49.0,51.0
25,49.0,49.0,48.0,48.0,48.0,48.0,48.0
26,49.0,49.0,47.0,47.0,48.0,48.0,49.0
27,50.0,50.0,48.0,48.0,49.0,49.0,50.0
28,48.0,48.0,48.0,48.0,49.0,49.0,49.0
29,48.0,48.0,47.0,47.0,50.0,50.0,50.0
30,48.0,48.0,49.0,49.0,49.0,49.0,48.0
31,48.0,48.0,46.0,46.0,48.0,48.0,49.0
32,46.0,46.0,47.0,47.0,48.0,48.0,50.0
33,49.0,49.0,48.0,48.0,48.0,48.0,48.0
34,51.0,51.0,49.0,49.0,45.0,45.0,49.0
35,51.0,51.0,50.0,50.0,47.0,47.0,46.0
36,52.0,52.0,48.0,48.0,47.0,47.0,50.0
37,50.0,50.0,49.0,49.0,47.0,47.0,48.0
38,50.0,50.0,48.0,48.0,48.0,48.0,49.0
39,51.0,51.0,49.0,49.0,49.0,49.0,49.0
40,49.0,49.0,49.0,49.0,49.0,49.0,50.0
41,49.0,49.0,48.0,48.0,51.0,51.0,51.0
42,49.0,49.0,50.0,50.0,47.0,47.0,49.0
43,49.0,49.0,46.0,46.0,48.0,48.0,50.0
44,47.0,47.0,48.0,48.0,49.0,49.0,51.0
45,48.0,48.0,46.0,46.0,47.0,47.0,48.0
46,46.0,46.0,46.0,46.0,44.0,44.0,50.0
47,47.0,47.0,46.0,46.0,47.0,47.0,50.0
48,48.0,48.0,47.0,47.0,48.0,48.0,49.0
49,46.0,46.0,47.0,47.0,47.0,47.0,50.0
50,47.0,47.0,49.0,49.0,48.0,48.0,49.0
51,48.0,48.0,48.0,48.0,46.0,46.0,49.0
52,45.0,45.0,48.0,48.0,47.0,47.0,50.0
53,44.0,44.0,50.0,50.0,48.0,48.0,46.0
54,47.0,47.0,47.0,47.0,48.0,48.0,48.0
55,45.0,45.0,47.0,47.0,47.0,47.0,49.0
56,46.0,46.0,49.0,49.0,49.0,49.0,49.0
57,47.0,47.0,48.0,48.0,46.0,46.0,48.0
58,44.0,44.0,48.0,48.0,47.0,47.0,49.0
59,44.0,44.0,50.0,50.0,48.0,48.0,50.0
60,44.0,44.0,48.0,48.0,45.0,45.0,48.0
