Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,33.0,32.0,33.0,33.0,32.0
1,36.0,31.0,36.0,36.0,30.0
2,34.0,33.0,34.0,34.0,33.0
3,33.0,33.0,33.0,33.0,31.0
4,36.0,33.0,36.0,36.0,33.0
5,36.0,32.0,36.0,36.0,32.0
6,33.0,34.0,33.0,33.0,32.0
7,36.0,34.0,36.0,36.0,34.0
8,36.0,33.0,36.0,36.0,33.0
9,37.0,37.0,37.0,37.0,37.0
10,37.0,34.0,37.0,37.0,30.0
11,34.0,34.0,34.0,34.0,34.0
12,36.0,36.0,36.0,36.0,36.0
13,36.0,35.0,36.0,36.0,33.0
14,37.0,37.0,37.0,37.0,37.0
15,32.0,34.0,32.0,32.0,32.0
16,34.0,36.0,34.0,34.0,34.0
17,38.0,38.0,38.0,38.0,38.0
18,32.0,32.0,32.0,32.0,30.0
19,35.0,32.0,35.0,35.0,32.0
20,36.0,31.0,36.0,36.0,31.0
21,32.0,33.0,32.0,32.0,31.0
22,35.0,33.0,35.0,35.0,33.0
23,36.0,32.0,36.0,36.0,32.0
24,37.0,36.0,37.0,37.0,36.0
25,36.0,33.0,36.0,36.0,29.0
26,36.0,33.0,36.0,36.0,33.0
27,36.0,35.0,36.0,36.0,35.0
28,35.0,34.0,35.0,35.0,33.0
29,36.0,36.0,36.0,36.0,36.0
30,32.0,33.0,32.0,32.0,32.0
31,35.0,35.0,35.0,35.0,34.0
32,37.0,37.0,37.0,37.0,37.0
33,31.0,31.0,31.0,31.0,31.0
34,34.0,31.0,34.0,34.0,31.0
35,33.0,33.0,33.0,33.0,32.0
36,37.0,37.0,37.0,37.0,37.0
37,37.0,34.0,37.0,37.0,30.0
38,36.0,34.0,36.0,36.0,34.0
39,36.0,36.0,36.0,36.0,36.0
40,36.0,33.0,36.0,36.0,33.0
41,37.0,37.0,37.0,37.0,37.0
42,32.0,32.0,32.0,32.0,32.0
43,34.0,34.0,34.0,34.0,34.0
44,38.0,38.0,38.0,38.0,38.0
45,37.0,37.0,37.0,37.0,37.0
46,38.0,34.0,38.0,38.0,34.0
47,35.0,34.0,35.0,35.0,35.0
48,37.0,37.0,37.0,37.0,37.0
49,38.0,38.0,38.0,38.0,38.0
50,38.0,38.0,38.0,38.0,38.0
51,37.0,37.0,37.0,37.0,37.0
52,39.0,39.0,39.0,39.0,39.0
53,39.0,39.0,39.0,39.0,39.0
54,37.0,37.0,37.0,37.0,37.0
55,38.0,38.0,38.0,38.0,38.0
56,38.0,38.0,38.0,38.0,38.0
57,38.0,38.0,38.0,38.0,38.0
58,39.0,39.0,39.0,39.0,39.0
59,39.0,39.0,39.0,39.0,39.0
60,34.0,34.0,34.0,34.0,34.0
61,35.0,35.0,35.0,35.0,35.0
62,37.0,37.0,37.0,37.0,37.0
63,31.0,31.0,31.0,31.0,29.0
64,34.0,31.0,34.0,34.0,31.0
65,35.0,30.0,35.0,35.0,30.0
66,31.0,32.0,31.0,31.0,30.0
67,34.0,32.0,34.0,34.0,32.0
68,35.0,31.0,35.0,35.0,31.0
69,36.0,35.0,36.0,36.0,35.0
70,35.0,32.0,35.0,35.0,28.0
71,35.0,32.0,35.0,35.0,32.0
72,35.0,34.0,35.0,35.0,34.0
73,34.0,33.0,34.0,34.0,32.0
74,35.0,35.0,35.0,35.0,35.0
75,31.0,32.0,31.0,31.0,31.0
76,34.0,34.0,34.0,34.0,33.0
77,36.0,36.0,36.0,36.0,36.0
78,30.0,30.0,30.0,30.0,30.0
79,33.0,30.0,33.0,33.0,30.0
80,32.0,32.0,32.0,32.0,31.0
81,36.0,36.0,36.0,36.0,36.0
82,36.0,33.0,36.0,36.0,29.0
83,35.0,33.0,35.0,35.0,33.0
84,35.0,35.0,35.0,35.0,35.0
85,35.0,32.0,35.0,35.0,32.0
86,36.0,36.0,36.0,36.0,36.0
87,31.0,32.0,31.0,31.0,31.0
88,33.0,33.0,33.0,33.0,33.0
89,37.0,37.0,37.0,37.0,37.0
90,36.0,36.0,36.0,36.0,36.0
91,37.0,33.0,37.0,37.0,33.0
92,37.0,36.0,37.0,37.0,34.0
93,36.0,36.0,36.0,36.0,36.0
94,37.0,37.0,37.0,37.0,37.0
95,38.0,38.0,38.0,38.0,37.0
96,36.0,37.0,36.0,36.0,36.0
97,38.0,38.0,38.0,38.0,38.0
98,38.0,39.0,38.0,38.0,38.0
99,36.0,36.0,36.0,36.0,36.0
100,37.0,37.0,37.0,37.0,37.0
101,37.0,37.0,37.0,37.0,37.0
102,37.0,37.0,37.0,37.0,37.0
103,38.0,38.0,38.0,38.0,38.0
104,38.0,38.0,38.0,38.0,38.0
105,33.0,33.0,33.0,33.0,33.0
106,34.0,34.0,34.0,34.0,34.0
107,36.0,36.0,36.0,36.0,36.0
108,31.0,30.0,31.0,31.0,28.0
109,31.0,27.0,31.0,31.0,27.0
110,33.0,32.0,33.0,33.0,28.0
111,32.0,32.0,32.0,32.0,32.0
112,34.0,33.0,34.0,34.0,29.0
113,34.0,33.0,34.0,34.0,33.0
114,32.0,32.0,32.0,32.0,32.0
115,33.0,32.0,33.0,33.0,30.0
116,33.0,33.0,33.0,33.0,33.0
117,29.0,31.0,29.0,29.0,29.0
118,31.0,33.0,31.0,31.0,31.0
119,34.0,34.0,34.0,34.0,34.0
120,34.0,35.0,34.0,34.0,33.0
121,35.0,34.0,35.0,35.0,33.0
122,37.0,37.0,37.0,37.0,34.0
123,35.0,35.0,35.0,35.0,35.0
124,34.0,34.0,34.0,34.0,34.0
125,38.0,38.0,38.0,38.0,38.0
126,34.0,34.0,34.0,34.0,34.0
127,35.0,35.0,35.0,35.0,35.0
128,39.0,39.0,39.0,39.0,39.0
129,34.0,34.0,34.0,34.0,34.0
130,34.0,34.0,34.0,34.0,34.0
131,37.0,37.0,37.0,37.0,37.0
132,34.0,34.0,34.0,34.0,34.0
133,35.0,35.0,35.0,35.0,35.0
134,38.0,38.0,38.0,38.0,38.0
135,30.0,31.0,30.0,30.0,30.0
136,31.0,34.0,31.0,31.0,31.0
137,34.0,34.0,34.0,34.0,34.0
138,38.0,35.0,38.0,38.0,33.0
139,37.0,37.0,37.0,37.0,34.0
