Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,50.0,53.0,52.0,50.0,48.0,48.0,50.0,50.0,48.0,52.0,48.0,49.0,52.0,50.0,50.0,52.0
1,46.0,55.0,54.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,49.0,50.0,46.0,55.0,47.0
2,52.0,55.0,54.0,48.0,48.0,48.0,48.0,48.0,48.0,54.0,48.0,48.0,54.0,52.0,55.0,50.0
3,55.0,55.0,57.0,55.0,54.0,54.0,55.0,55.0,53.0,54.0,54.0,53.0,55.0,55.0,55.0,57.0
4,53.0,57.0,56.0,53.0,51.0,51.0,53.0,53.0,50.0,51.0,51.0,52.0,53.0,53.0,57.0,52.0
5,55.0,56.0,56.0,53.0,51.0,51.0,53.0,53.0,50.0,55.0,51.0,52.0,55.0,55.0,56.0,55.0
6,56.0,52.0,56.0,56.0,53.0,53.0,56.0,56.0,52.0,53.0,53.0,52.0,56.0,56.0,51.0,57.0
7,54.0,55.0,55.0,53.0,50.0,50.0,53.0,53.0,50.0,50.0,51.0,53.0,54.0,54.0,53.0,52.0
8,55.0,55.0,54.0,53.0,50.0,50.0,53.0,53.0,50.0,54.0,50.0,53.0,54.0,55.0,53.0,55.0
9,54.0,55.0,54.0,52.0,48.0,48.0,52.0,52.0,49.0,54.0,48.0,56.0,54.0,54.0,55.0,52.0
10,48.0,57.0,56.0,51.0,51.0,51.0,51.0,51.0,56.0,52.0,51.0,56.0,52.0,48.0,57.0,47.0
11,53.0,55.0,54.0,48.0,48.0,48.0,48.0,48.0,50.0,54.0,48.0,50.0,54.0,53.0,55.0,50.0
12,55.0,56.0,53.0,55.0,48.0,48.0,55.0,55.0,48.0,53.0,48.0,55.0,55.0,55.0,56.0,57.0
13,49.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,49.0,56.0,52.0
14,55.0,56.0,55.0,49.0,49.0,49.0,49.0,49.0,49.0,55.0,49.0,49.0,55.0,55.0,56.0,55.0
15,56.0,55.0,52.0,56.0,49.0,49.0,56.0,56.0,48.0,52.0,49.0,51.0,56.0,56.0,55.0,58.0
16,50.0,55.0,54.0,56.0,56.0,56.0,56.0,56.0,51.0,56.0,56.0,51.0,56.0,50.0,55.0,53.0
17,56.0,55.0,54.0,50.0,50.0,50.0,50.0,50.0,48.0,56.0,50.0,48.0,56.0,56.0,55.0,56.0
18,57.0,57.0,57.0,57.0,55.0,55.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0
19,55.0,59.0,58.0,55.0,54.0,54.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,57.0,55.0
20,57.0,57.0,58.0,55.0,54.0,54.0,55.0,55.0,54.0,56.0,54.0,54.0,56.0,56.0,57.0,56.0
21,58.0,57.0,57.0,58.0,56.0,56.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
22,56.0,58.0,57.0,55.0,55.0,55.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0
23,57.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,55.0,55.0,55.0,56.0,58.0,57.0
24,56.0,57.0,58.0,54.0,53.0,53.0,54.0,54.0,58.0,55.0,53.0,58.0,55.0,55.0,56.0,56.0
25,52.0,58.0,56.0,52.0,52.0,52.0,52.0,52.0,56.0,52.0,52.0,57.0,52.0,52.0,58.0,52.0
26,55.0,56.0,56.0,52.0,51.0,51.0,52.0,52.0,55.0,53.0,51.0,57.0,54.0,54.0,56.0,54.0
27,57.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0,57.0,57.0
28,56.0,59.0,55.0,56.0,55.0,55.0,56.0,56.0,55.0,55.0,55.0,56.0,56.0,56.0,59.0,57.0
29,58.0,57.0,55.0,56.0,54.0,54.0,56.0,56.0,54.0,54.0,54.0,56.0,58.0,58.0,57.0,58.0
30,58.0,57.0,56.0,58.0,58.0,58.0,58.0,58.0,53.0,58.0,58.0,53.0,57.0,57.0,56.0,58.0
31,57.0,58.0,55.0,57.0,56.0,56.0,57.0,57.0,51.0,56.0,56.0,52.0,57.0,57.0,58.0,58.0
32,59.0,57.0,56.0,57.0,55.0,55.0,57.0,57.0,50.0,55.0,55.0,52.0,59.0,59.0,57.0,59.0
33,57.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0,49.0,56.0
34,55.0,59.0,58.0,54.0,54.0,54.0,57.0,54.0,54.0,55.0,54.0,54.0,53.0,55.0,51.0,56.0
35,56.0,54.0,58.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,54.0,54.0,53.0,55.0,51.0,57.0
36,56.0,58.0,59.0,55.0,54.0,54.0,55.0,55.0,59.0,55.0,54.0,59.0,56.0,56.0,55.0,56.0
37,53.0,57.0,55.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,58.0,53.0,53.0,57.0,52.0
38,55.0,57.0,56.0,53.0,50.0,50.0,53.0,53.0,55.0,54.0,50.0,58.0,54.0,55.0,57.0,54.0
39,56.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,57.0
40,57.0,58.0,54.0,57.0,54.0,54.0,57.0,57.0,54.0,54.0,54.0,57.0,57.0,57.0,58.0,57.0
41,57.0,58.0,55.0,57.0,54.0,54.0,57.0,57.0,54.0,54.0,54.0,57.0,57.0,57.0,58.0,58.0
42,57.0,58.0,57.0,59.0,59.0,59.0,59.0,59.0,54.0,59.0,59.0,54.0,56.0,57.0,55.0,58.0
43,58.0,57.0,54.0,57.0,55.0,55.0,57.0,57.0,50.0,55.0,55.0,52.0,58.0,58.0,57.0,58.0
