Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,58.0,58.0,54.0,54.0,54.0,54.0,55.0,56.0,53.0,55.0,54.0,53.0,54.0,54.0,53.0,54.0
1,55.0,55.0,55.0,55.0,55.0,53.0,53.0,55.0,51.0,55.0,51.0,49.0,50.0,53.0,53.0,53.0
2,53.0,53.0,53.0,53.0,53.0,53.0,55.0,59.0,51.0,55.0,49.0,49.0,53.0,53.0,51.0,53.0
3,60.0,60.0,57.0,57.0,57.0,56.0,56.0,57.0,56.0,58.0,56.0,56.0,57.0,56.0,56.0,56.0
4,61.0,61.0,61.0,61.0,61.0,55.0,57.0,57.0,55.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0
5,57.0,57.0,57.0,57.0,57.0,55.0,59.0,60.0,55.0,59.0,53.0,55.0,55.0,55.0,55.0,57.0
6,59.0,59.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,58.0,57.0,57.0,57.0
7,56.0,62.0,62.0,56.0,56.0,56.0,58.0,58.0,56.0,58.0,52.0,56.0,56.0,56.0,56.0,56.0
8,58.0,58.0,58.0,56.0,58.0,56.0,58.0,60.0,56.0,58.0,54.0,56.0,56.0,56.0,56.0,56.0
9,57.0,59.0,59.0,57.0,57.0,59.0,57.0,59.0,57.0,57.0,53.0,57.0,57.0,57.0,57.0,59.0
10,51.0,56.0,56.0,52.0,52.0,53.0,51.0,53.0,51.0,51.0,47.0,51.0,51.0,51.0,51.0,53.0
11,52.0,52.0,52.0,50.0,52.0,52.0,55.0,58.0,51.0,55.0,48.0,50.0,50.0,50.0,51.0,53.0
12,61.0,61.0,58.0,57.0,58.0,58.0,56.0,58.0,56.0,56.0,53.0,56.0,56.0,56.0,56.0,58.0
13,56.0,57.0,57.0,57.0,57.0,55.0,50.0,52.0,50.0,50.0,55.0,55.0,50.0,55.0,50.0,52.0
14,60.0,60.0,56.0,56.0,56.0,55.0,54.0,57.0,50.0,54.0,52.0,55.0,55.0,55.0,50.0,53.0
15,60.0,60.0,57.0,57.0,59.0,56.0,57.0,57.0,57.0,57.0,54.0,56.0,57.0,57.0,57.0,57.0
16,57.0,58.0,58.0,57.0,57.0,56.0,51.0,53.0,51.0,51.0,56.0,56.0,51.0,56.0,51.0,53.0
17,57.0,57.0,57.0,54.0,57.0,52.0,51.0,55.0,51.0,51.0,53.0,51.0,51.0,53.0,51.0,53.0
