,Mean,StdDev,Min,Median,Max,Seed-1,Seed-10,Seed-100,Seed-11,Seed-12,Seed-13,Seed-14,Seed-15,Seed-16,Seed-17,Seed-18,Seed-19,Seed-2,Seed-20,Seed-21,Seed-22,Seed-23,Seed-24,Seed-25,Seed-26,Seed-27,Seed-28,Seed-29,Seed-3,Seed-30,Seed-31,Seed-32,Seed-33,Seed-34,Seed-35,Seed-36,Seed-37,Seed-38,Seed-39,Seed-4,Seed-40,Seed-41,Seed-42,Seed-43,Seed-44,Seed-45,Seed-46,Seed-47,Seed-48,Seed-49,Seed-5,Seed-50,Seed-51,Seed-52,Seed-53,Seed-54,Seed-55,Seed-56,Seed-57,Seed-58,Seed-59,Seed-6,Seed-60,Seed-61,Seed-62,Seed-63,Seed-64,Seed-65,Seed-66,Seed-67,Seed-68,Seed-69,Seed-7,Seed-70,Seed-71,Seed-72,Seed-73,Seed-74,Seed-75,Seed-76,Seed-77,Seed-78,Seed-79,Seed-8,Seed-80,Seed-81,Seed-82,Seed-83,Seed-84,Seed-85,Seed-86,Seed-87,Seed-88,Seed-89,Seed-9,Seed-90,Seed-91,Seed-92,Seed-93,Seed-94,Seed-95,Seed-96,Seed-97,Seed-98,Seed-99
gurobi time,3492.18,486.26,831.75,3600.32,3602.6,3600.66,3600.2,3600.32,3600.25,3600.61,3600.29,3600.67,3600.54,3600.89,3600.38,3600.49,3600.74,3600.11,3601.32,2274.97,3600.28,3600.33,3600.21,3601.35,3600.08,3600.48,3600.55,3600.14,3600.55,3600.12,3600.43,3600.28,3600.19,3600.25,3600.25,3600.25,3600.55,3601.03,3600.75,1790.74,3600.08,3600.09,3601.66,3600.13,3600.33,3600.24,3600.24,3600.32,3600.93,1089.68,831.75,3600.06,3600.05,3600.03,3600.76,3600.63,3600.57,3600.81,3601.01,3600.09,3600.58,1188.89,3600.36,3600.73,3600.34,3600.32,3600.65,3600.4,3600.52,3600.72,3600.23,3600.7,3600.05,3600.09,3600.06,3600.38,3600.07,3601.55,3600.05,3600.07,3600.2,3600.35,3600.09,3601.19,3600.81,3600.69,3600.04,3600.04,3600.03,3600.2,3600.12,3600.5,3600.83,3600.46,3600.65,3602.6,3600.07,3600.15,3600.53,3600.2,3600.09,3600.09,3600.67,3600.21,3600.07
total time,3497.44,485.91,839.12,3605.035,3609.89,3608.1,3607.18,3604.42,3609.33,3609.59,3605.52,3609.47,3609.65,3609.89,3605.6,3609.53,3607.68,3607.21,3605.2,2280.09,3607.36,3607.43,3605.53,3605.3,3607.05,3608.43,3604.73,3604.17,3604.61,3604.92,3605.43,3604.19,3605.35,3604.05,3607.43,3604.32,3604.42,3605.42,3605.32,1797.94,3607.19,3607.87,3605.3,3604.02,3604.89,3604.89,3604.0,3607.32,3604.81,1096.56,839.12,3607.05,3605.56,3607.72,3608.0,3608.19,3605.29,3605.87,3605.93,3604.64,3605.71,1195.84,3605.36,3605.36,3605.44,3605.97,3605.23,3605.42,3604.35,3604.39,3604.04,3604.56,3607.23,3604.16,3604.3,3604.48,3604.03,3605.19,3603.72,3603.72,3604.86,3604.99,3603.86,3608.66,3604.6,3604.49,3605.01,3603.91,3603.99,3603.99,3605.06,3604.12,3604.85,3604.58,3607.69,3606.27,3603.84,3604.1,3604.48,3604.0,3603.99,3603.9,3605.58,3604.25,3604.02
result,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
status,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
