Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,26.0,26.0,26.0,26.0,30.0,30.0,30.0,28.0
1,28.0,28.0,28.0,28.0,32.0,32.0,32.0,30.0
2,29.0,29.0,29.0,28.0,30.0,30.0,30.0,33.0
3,29.0,29.0,29.0,26.0,30.0,30.0,30.0,29.0
4,28.0,28.0,28.0,28.0,31.0,31.0,32.0,31.0
5,31.0,31.0,31.0,28.0,31.0,31.0,31.0,32.0
6,27.0,27.0,27.0,27.0,31.0,31.0,30.0,28.0
7,29.0,29.0,29.0,29.0,31.0,31.0,33.0,30.0
8,32.0,32.0,32.0,29.0,32.0,32.0,32.0,33.0
9,30.0,30.0,30.0,29.0,31.0,32.0,29.0,30.0
10,30.0,30.0,30.0,28.0,32.0,32.0,29.0,32.0
11,31.0,31.0,31.0,29.0,32.0,32.0,31.0,32.0
12,29.0,29.0,29.0,28.0,30.0,31.0,29.0,31.0
13,29.0,29.0,29.0,28.0,31.0,31.0,31.0,31.0
14,30.0,30.0,30.0,28.0,31.0,31.0,31.0,31.0
15,28.0,28.0,28.0,27.0,30.0,30.0,30.0,32.0
16,30.0,30.0,30.0,29.0,31.0,30.0,32.0,29.0
17,30.0,31.0,30.0,29.0,31.0,31.0,32.0,32.0
18,28.0,28.0,28.0,25.0,29.0,29.0,29.0,28.0
19,30.0,30.0,30.0,30.0,31.0,31.0,31.0,30.0
20,33.0,33.0,33.0,30.0,31.0,31.0,31.0,31.0
21,28.0,28.0,28.0,26.0,30.0,30.0,30.0,27.0
22,31.0,31.0,31.0,31.0,32.0,32.0,32.0,29.0
23,34.0,34.0,34.0,31.0,32.0,32.0,32.0,32.0
24,29.0,29.0,29.0,32.0,33.0,33.0,30.0,31.0
25,31.0,31.0,31.0,31.0,35.0,35.0,32.0,31.0
26,30.0,30.0,30.0,28.0,32.0,32.0,32.0,32.0
27,28.0,28.0,28.0,31.0,32.0,32.0,29.0,30.0
28,30.0,30.0,30.0,30.0,34.0,34.0,31.0,30.0
29,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
30,28.0,28.0,28.0,26.0,29.0,29.0,30.0,31.0
31,30.0,30.0,30.0,28.0,33.0,33.0,31.0,28.0
32,32.0,32.0,32.0,32.0,30.0,30.0,32.0,31.0
33,28.0,28.0,28.0,26.0,31.0,31.0,27.0,28.0
34,29.0,30.0,29.0,28.0,33.0,33.0,30.0,30.0
35,30.0,30.0,30.0,28.0,32.0,32.0,33.0,33.0
36,30.0,30.0,30.0,33.0,34.0,34.0,31.0,32.0
37,32.0,32.0,32.0,32.0,36.0,36.0,33.0,31.0
38,30.0,30.0,30.0,29.0,33.0,33.0,33.0,31.0
39,29.0,29.0,29.0,32.0,33.0,33.0,30.0,31.0
40,31.0,31.0,31.0,31.0,35.0,35.0,32.0,30.0
41,32.0,32.0,32.0,32.0,32.0,32.0,32.0,30.0
42,28.0,28.0,28.0,27.0,30.0,30.0,27.0,29.0
43,30.0,30.0,30.0,29.0,34.0,34.0,30.0,29.0
44,33.0,33.0,33.0,33.0,31.0,31.0,33.0,29.0
45,32.0,32.0,32.0,30.0,31.0,31.0,32.0,35.0
46,32.0,33.0,32.0,31.0,32.0,33.0,34.0,32.0
47,33.0,33.0,33.0,32.0,33.0,33.0,32.0,32.0
48,34.0,34.0,34.0,32.0,34.0,34.0,31.0,34.0
49,36.0,36.0,36.0,34.0,36.0,36.0,33.0,32.0
50,32.0,32.0,32.0,31.0,32.0,32.0,32.0,33.0
51,30.0,31.0,30.0,33.0,35.0,35.0,31.0,30.0
52,35.0,35.0,35.0,35.0,37.0,37.0,34.0,32.0
53,31.0,31.0,31.0,32.0,32.0,33.0,33.0,34.0
54,33.0,33.0,33.0,31.0,33.0,33.0,30.0,33.0
55,35.0,35.0,35.0,33.0,35.0,35.0,32.0,31.0
56,31.0,31.0,31.0,30.0,31.0,31.0,31.0,32.0
57,29.0,30.0,29.0,32.0,34.0,34.0,30.0,30.0
58,34.0,34.0,34.0,34.0,36.0,36.0,33.0,31.0
59,30.0,30.0,30.0,31.0,31.0,32.0,32.0,33.0
60,28.0,29.0,28.0,28.0,29.0,29.0,31.0,29.0
61,30.0,31.0,30.0,30.0,35.0,35.0,30.0,31.0
62,29.0,29.0,29.0,30.0,30.0,30.0,33.0,31.0
63,27.0,27.0,27.0,24.0,28.0,28.0,28.0,27.0
64,29.0,29.0,29.0,29.0,30.0,30.0,30.0,29.0
65,32.0,32.0,32.0,29.0,30.0,30.0,30.0,30.0
66,27.0,27.0,27.0,25.0,29.0,29.0,29.0,26.0
67,30.0,30.0,30.0,30.0,31.0,31.0,31.0,28.0
68,33.0,33.0,33.0,30.0,31.0,31.0,31.0,31.0
69,28.0,28.0,28.0,31.0,32.0,32.0,30.0,30.0
70,30.0,30.0,30.0,30.0,34.0,34.0,32.0,30.0
71,30.0,30.0,30.0,31.0,31.0,34.0,32.0,31.0
72,27.0,27.0,27.0,30.0,31.0,31.0,29.0,29.0
73,29.0,29.0,29.0,29.0,33.0,33.0,31.0,29.0
74,30.0,30.0,30.0,30.0,30.0,33.0,31.0,30.0
