Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,41.0,43.0,42.0,38.0,39.0,39.0,41.0,41.0
1,42.0,43.0,40.0,38.0,39.0,39.0,39.0,41.0
2,40.0,43.0,38.0,38.0,39.0,39.0,41.0,40.0
3,45.0,45.0,48.0,39.0,40.0,39.0,44.0,44.0
4,47.0,47.0,44.0,43.0,44.0,39.0,43.0,47.0
5,46.0,44.0,45.0,43.0,40.0,39.0,47.0,47.0
6,44.0,42.0,48.0,39.0,38.0,38.0,42.0,42.0
7,47.0,45.0,44.0,43.0,41.0,39.0,43.0,47.0
8,46.0,44.0,45.0,43.0,39.0,39.0,47.0,47.0
9,43.0,44.0,44.0,43.0,42.0,42.0,46.0,41.0
10,42.0,45.0,40.0,43.0,42.0,42.0,41.0,42.0
11,40.0,45.0,40.0,43.0,40.0,40.0,42.0,39.0
12,44.0,43.0,48.0,42.0,41.0,41.0,45.0,40.0
13,42.0,45.0,41.0,42.0,41.0,41.0,40.0,41.0
14,40.0,45.0,42.0,42.0,43.0,43.0,41.0,40.0
15,45.0,39.0,49.0,38.0,39.0,39.0,41.0,41.0
16,42.0,41.0,41.0,38.0,40.0,40.0,39.0,42.0
17,41.0,41.0,43.0,38.0,44.0,44.0,42.0,41.0
18,48.0,45.0,49.0,41.0,42.0,42.0,45.0,44.0
19,51.0,47.0,44.0,43.0,44.0,44.0,46.0,47.0
20,47.0,46.0,49.0,43.0,41.0,41.0,47.0,47.0
21,48.0,45.0,49.0,42.0,43.0,43.0,45.0,44.0
22,51.0,47.0,44.0,44.0,45.0,45.0,46.0,47.0
23,47.0,46.0,49.0,44.0,41.0,41.0,47.0,47.0
24,45.0,46.0,44.0,43.0,44.0,44.0,50.0,45.0
25,47.0,45.0,43.0,45.0,45.0,45.0,45.0,47.0
26,45.0,45.0,44.0,49.0,45.0,45.0,47.0,46.0
27,48.0,45.0,47.0,42.0,47.0,47.0,49.0,44.0
28,46.0,45.0,47.0,44.0,44.0,44.0,44.0,46.0
29,45.0,46.0,48.0,48.0,44.0,44.0,47.0,46.0
30,49.0,42.0,48.0,39.0,44.0,44.0,45.0,44.0
31,46.0,41.0,43.0,44.0,40.0,40.0,43.0,46.0
32,46.0,45.0,49.0,44.0,44.0,44.0,46.0,47.0
33,43.0,43.0,44.0,41.0,43.0,43.0,42.0,41.0
34,47.0,45.0,44.0,44.0,45.0,45.0,45.0,47.0
35,44.0,45.0,45.0,44.0,40.0,40.0,47.0,46.0
36,44.0,47.0,44.0,43.0,44.0,44.0,42.0,45.0
37,47.0,45.0,43.0,45.0,45.0,45.0,45.0,47.0
38,45.0,45.0,44.0,49.0,45.0,45.0,47.0,46.0
39,47.0,46.0,48.0,42.0,47.0,47.0,42.0,44.0
40,46.0,45.0,47.0,44.0,44.0,44.0,44.0,46.0
41,45.0,46.0,48.0,48.0,44.0,44.0,47.0,46.0
42,45.0,42.0,43.0,39.0,44.0,44.0,41.0,42.0
43,46.0,41.0,43.0,44.0,39.0,39.0,43.0,46.0
44,46.0,45.0,49.0,44.0,43.0,43.0,46.0,47.0
45,44.0,44.0,41.0,48.0,44.0,44.0,46.0,40.0
46,40.0,45.0,42.0,44.0,44.0,44.0,42.0,41.0
47,39.0,45.0,39.0,45.0,40.0,40.0,42.0,38.0
48,44.0,45.0,43.0,47.0,44.0,44.0,46.0,45.0
49,40.0,45.0,41.0,44.0,44.0,44.0,42.0,41.0
50,42.0,46.0,44.0,44.0,43.0,43.0,46.0,41.0
51,45.0,44.0,42.0,44.0,44.0,44.0,42.0,46.0
52,40.0,44.0,39.0,45.0,44.0,44.0,41.0,41.0
53,43.0,45.0,41.0,44.0,44.0,44.0,42.0,42.0
54,47.0,44.0,44.0,46.0,47.0,47.0,45.0,44.0
55,42.0,45.0,46.0,43.0,47.0,47.0,42.0,40.0
56,44.0,46.0,43.0,43.0,43.0,43.0,45.0,40.0
57,48.0,44.0,42.0,43.0,48.0,48.0,42.0,45.0
58,43.0,45.0,43.0,44.0,48.0,48.0,40.0,40.0
59,45.0,46.0,43.0,44.0,44.0,44.0,42.0,41.0
60,45.0,40.0,41.0,39.0,43.0,43.0,42.0,41.0
61,39.0,41.0,38.0,39.0,43.0,43.0,39.0,39.0
62,41.0,42.0,40.0,39.0,44.0,44.0,39.0,42.0
63,48.0,45.0,48.0,41.0,42.0,42.0,45.0,43.0
64,51.0,51.0,43.0,46.0,44.0,44.0,46.0,49.0
65,49.0,46.0,48.0,43.0,42.0,42.0,46.0,49.0
66,48.0,46.0,48.0,42.0,43.0,43.0,45.0,44.0
67,51.0,51.0,44.0,47.0,45.0,45.0,46.0,49.0
68,49.0,47.0,48.0,43.0,43.0,43.0,46.0,49.0
69,45.0,50.0,43.0,43.0,44.0,44.0,49.0,49.0
70,51.0,48.0,44.0,44.0,45.0,45.0,47.0,51.0
71,46.0,47.0,44.0,48.0,48.0,48.0,51.0,46.0
72,48.0,49.0,47.0,44.0,47.0,47.0,48.0,48.0
73,50.0,47.0,49.0,44.0,44.0,44.0,47.0,50.0
74,48.0,46.0,48.0,47.0,47.0,47.0,50.0,46.0
75,49.0,46.0,47.0,42.0,44.0,44.0,44.0,45.0
76,46.0,43.0,44.0,43.0,39.0,39.0,44.0,46.0
77,49.0,45.0,48.0,44.0,43.0,43.0,46.0,47.0
78,43.0,46.0,45.0,42.0,43.0,43.0,42.0,44.0
79,47.0,47.0,44.0,47.0,45.0,45.0,44.0,47.0
