0,31.0
1,32.0
2,33.0
3,34.0
4,33.0
5,34.0
6,32.0
7,34.0
8,34.0
9,32.0
10,31.0
11,34.0
12,31.0
13,34.0
14,33.0
15,32.0
16,35.0
17,32.0
18,34.0
19,34.0
20,38.0
21,34.0
22,34.0
23,36.0
24,35.0
25,35.0
26,38.0
27,34.0
28,34.0
29,37.0
30,34.0
31,34.0
32,34.0
33,31.0
34,33.0
35,33.0
36,32.0
37,32.0
38,34.0
39,31.0
40,34.0
41,34.0
42,32.0
43,35.0
44,34.0
45,32.0
46,33.0
47,34.0
48,32.0
49,37.0
50,34.0
51,31.0
52,32.0
53,31.0
54,31.0
55,36.0
56,33.0
57,30.0
58,33.0
59,32.0
60,31.0
61,32.0
62,30.0
63,34.0
64,38.0
65,37.0
66,35.0
67,38.0
68,36.0
69,34.0
70,35.0
71,37.0
72,34.0
73,34.0
74,36.0
75,34.0
76,33.0
77,37.0
78,33.0
79,34.0
80,33.0
81,33.0
82,33.0
83,35.0
84,35.0
85,33.0
86,36.0
87,34.0
88,34.0
89,37.0
90,34.0
91,33.0
92,33.0
93,35.0
94,36.0
95,35.0
96,32.0
97,36.0
98,34.0
99,34.0
100,35.0
101,34.0
102,33.0
103,35.0
104,34.0
105,32.0
106,33.0
107,34.0
108,31.0
109,31.0
110,31.0
111,32.0
112,31.0
113,34.0
114,31.0
115,32.0
116,34.0
117,32.0
118,33.0
119,34.0
120,33.0
121,34.0
122,34.0
123,32.0
124,34.0
125,36.0
126,33.0
127,35.0
128,35.0
129,31.0
130,33.0
131,35.0
132,32.0
133,34.0
134,34.0
135,32.0
136,33.0
137,34.0
138,33.0
139,36.0
140,34.0
141,34.0
142,36.0
143,37.0
144,33.0
145,33.0
146,32.0
147,35.0
148,36.0
149,36.0
150,32.0
151,33.0
152,33.0
153,33.0
154,31.0
155,33.0
156,34.0
157,35.0
158,35.0
159,32.0
160,32.0
161,33.0
162,32.0
163,33.0
164,32.0
165,31.0
166,31.0
167,29.0
