Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,33.0,29.0,30.0,28.0,32.0,31.0
1,30.0,26.0,29.0,28.0,33.0,32.0
2,34.0,30.0,34.0,33.0,33.0,33.0
3,33.0,29.0,30.0,28.0,31.0,34.0
4,32.0,27.0,29.0,29.0,33.0,33.0
5,34.0,33.0,34.0,32.0,33.0,34.0
6,33.0,29.0,30.0,29.0,31.0,32.0
7,32.0,28.0,29.0,30.0,32.0,34.0
8,34.0,32.0,34.0,33.0,33.0,34.0
9,37.0,31.0,37.0,33.0,37.0,32.0
10,38.0,33.0,38.0,33.0,38.0,31.0
11,39.0,37.0,39.0,39.0,39.0,34.0
12,37.0,31.0,37.0,32.0,36.0,31.0
13,38.0,33.0,38.0,32.0,37.0,34.0
14,39.0,37.0,39.0,38.0,38.0,33.0
15,34.0,28.0,30.0,29.0,32.0,32.0
16,30.0,25.0,30.0,29.0,33.0,35.0
17,33.0,29.0,34.0,34.0,34.0,32.0
18,33.0,29.0,30.0,33.0,33.0,34.0
19,31.0,28.0,28.0,28.0,32.0,34.0
20,33.0,32.0,33.0,31.0,32.0,38.0
21,34.0,29.0,30.0,34.0,34.0,34.0
22,32.0,28.0,29.0,29.0,32.0,34.0
23,34.0,32.0,34.0,32.0,33.0,36.0
24,36.0,31.0,36.0,33.0,36.0,35.0
25,37.0,33.0,37.0,32.0,37.0,35.0
26,38.0,37.0,38.0,38.0,38.0,38.0
27,36.0,31.0,36.0,32.0,35.0,34.0
28,37.0,33.0,37.0,32.0,36.0,34.0
29,38.0,37.0,38.0,37.0,37.0,37.0
30,33.0,28.0,29.0,29.0,31.0,34.0
31,29.0,26.0,30.0,28.0,32.0,34.0
32,32.0,30.0,33.0,33.0,33.0,34.0
33,29.0,29.0,27.0,29.0,29.0,31.0
34,30.0,27.0,27.0,28.0,29.0,33.0
35,35.0,32.0,31.0,32.0,33.0,33.0
36,34.0,31.0,31.0,34.0,34.0,32.0
37,33.0,32.0,32.0,33.0,33.0,32.0
38,38.0,37.0,37.0,38.0,38.0,34.0
39,34.0,31.0,32.0,33.0,33.0,31.0
40,33.0,32.0,33.0,33.0,32.0,34.0
41,38.0,37.0,37.0,37.0,37.0,34.0
42,28.0,28.0,28.0,30.0,30.0,32.0
43,29.0,27.0,29.0,29.0,28.0,35.0
44,32.0,31.0,30.0,33.0,33.0,34.0
45,34.0,33.0,33.0,34.0,34.0,32.0
46,35.0,33.0,33.0,33.0,35.0,33.0
47,37.0,39.0,39.0,37.0,37.0,34.0
48,34.0,33.0,33.0,33.0,33.0,32.0
49,35.0,33.0,34.0,34.0,34.0,37.0
50,37.0,39.0,39.0,39.0,39.0,34.0
51,34.0,32.0,32.0,34.0,34.0,31.0
52,34.0,33.0,32.0,34.0,34.0,32.0
53,37.0,38.0,38.0,37.0,37.0,31.0
54,33.0,32.0,32.0,32.0,32.0,31.0
55,34.0,32.0,33.0,33.0,33.0,36.0
56,36.0,38.0,38.0,38.0,38.0,33.0
57,34.0,32.0,32.0,33.0,33.0,30.0
58,34.0,33.0,33.0,34.0,33.0,33.0
59,37.0,38.0,38.0,38.0,38.0,32.0
60,27.0,28.0,27.0,29.0,29.0,31.0
61,29.0,25.0,29.0,30.0,29.0,32.0
62,32.0,30.0,30.0,34.0,34.0,30.0
63,38.0,32.0,32.0,32.0,36.0,34.0
64,33.0,28.0,30.0,31.0,33.0,38.0
65,38.0,33.0,36.0,31.0,36.0,37.0
66,39.0,33.0,33.0,33.0,37.0,35.0
67,34.0,29.0,31.0,32.0,34.0,38.0
