Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,48.0,49.0,51.0,51.0,51.0,51.0,48.0,49.0,50.0,43.0,43.0,50.0,50.0,46.0,50.0,50.0
1,40.0,41.0,41.0,41.0,37.0,37.0,36.0,45.0,43.0,35.0,35.0,36.0,36.0,38.0,40.0,40.0
2,43.0,44.0,44.0,44.0,42.0,42.0,41.0,50.0,46.0,39.0,39.0,42.0,42.0,43.0,45.0,45.0
3,58.0,54.0,56.0,56.0,56.0,56.0,58.0,54.0,55.0,48.0,48.0,55.0,55.0,51.0,55.0,55.0
4,48.0,46.0,46.0,46.0,42.0,42.0,45.0,50.0,51.0,40.0,40.0,41.0,41.0,43.0,45.0,45.0
5,53.0,49.0,49.0,49.0,47.0,47.0,49.0,55.0,56.0,44.0,44.0,47.0,47.0,48.0,50.0,50.0
6,59.0,54.0,53.0,53.0,53.0,53.0,59.0,49.0,56.0,47.0,47.0,52.0,52.0,51.0,50.0,50.0
7,49.0,45.0,42.0,42.0,39.0,39.0,46.0,50.0,52.0,39.0,39.0,40.0,40.0,43.0,41.0,41.0
8,54.0,49.0,44.0,44.0,42.0,42.0,50.0,55.0,57.0,43.0,43.0,43.0,43.0,47.0,45.0,45.0
9,52.0,48.0,50.0,50.0,50.0,50.0,52.0,53.0,54.0,48.0,48.0,49.0,49.0,45.0,49.0,49.0
10,46.0,47.0,46.0,46.0,46.0,46.0,46.0,50.0,48.0,43.0,43.0,45.0,45.0,39.0,45.0,45.0
11,47.0,48.0,48.0,48.0,48.0,48.0,47.0,49.0,49.0,46.0,46.0,49.0,49.0,43.0,49.0,49.0
12,58.0,54.0,56.0,56.0,55.0,55.0,57.0,59.0,55.0,54.0,54.0,54.0,54.0,50.0,55.0,55.0
13,52.0,53.0,52.0,52.0,51.0,51.0,51.0,56.0,49.0,45.0,45.0,50.0,50.0,45.0,51.0,51.0
14,53.0,54.0,54.0,54.0,53.0,53.0,52.0,55.0,50.0,48.0,48.0,54.0,54.0,49.0,55.0,55.0
15,54.0,50.0,52.0,52.0,49.0,49.0,48.0,55.0,51.0,50.0,50.0,49.0,49.0,49.0,51.0,51.0
16,48.0,49.0,48.0,48.0,47.0,47.0,45.0,52.0,45.0,40.0,40.0,47.0,47.0,46.0,47.0,47.0
17,49.0,51.0,52.0,52.0,52.0,52.0,49.0,51.0,46.0,45.0,45.0,51.0,51.0,50.0,51.0,51.0
18,63.0,59.0,57.0,57.0,57.0,57.0,63.0,59.0,60.0,48.0,48.0,56.0,56.0,56.0,54.0,54.0
19,53.0,49.0,47.0,47.0,43.0,43.0,50.0,55.0,56.0,40.0,40.0,42.0,42.0,48.0,45.0,45.0
20,58.0,54.0,48.0,48.0,46.0,46.0,54.0,60.0,61.0,44.0,44.0,47.0,47.0,53.0,49.0,49.0
21,64.0,59.0,58.0,58.0,58.0,58.0,64.0,54.0,61.0,49.0,49.0,57.0,57.0,56.0,55.0,55.0
22,54.0,50.0,47.0,47.0,44.0,44.0,51.0,55.0,57.0,41.0,41.0,45.0,45.0,48.0,46.0,46.0
23,59.0,54.0,49.0,49.0,47.0,47.0,55.0,60.0,62.0,45.0,45.0,48.0,48.0,52.0,50.0,50.0
24,57.0,54.0,55.0,55.0,55.0,55.0,57.0,58.0,59.0,53.0,53.0,54.0,54.0,50.0,54.0,54.0
25,51.0,52.0,51.0,51.0,51.0,51.0,51.0,55.0,53.0,46.0,46.0,50.0,50.0,44.0,50.0,50.0
26,52.0,54.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0,51.0,51.0,54.0,54.0,49.0,54.0,54.0
27,63.0,59.0,58.0,58.0,57.0,57.0,62.0,64.0,60.0,59.0,59.0,57.0,57.0,55.0,58.0,58.0
28,57.0,58.0,57.0,57.0,56.0,56.0,56.0,61.0,54.0,48.0,48.0,55.0,55.0,50.0,56.0,56.0
29,58.0,60.0,59.0,59.0,58.0,58.0,57.0,60.0,55.0,53.0,53.0,59.0,59.0,55.0,60.0,60.0
30,59.0,55.0,54.0,54.0,54.0,54.0,53.0,60.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0
31,53.0,54.0,53.0,53.0,52.0,52.0,50.0,57.0,50.0,41.0,42.0,52.0,52.0,51.0,52.0,52.0
32,54.0,56.0,57.0,57.0,57.0,57.0,54.0,56.0,51.0,45.0,45.0,56.0,56.0,56.0,56.0,56.0
33,55.0,54.0,50.0,50.0,50.0,50.0,55.0,45.0,55.0,47.0,48.0,49.0,49.0,49.0,49.0,49.0
34,45.0,45.0,41.0,41.0,38.0,38.0,42.0,47.0,48.0,39.0,42.0,39.0,39.0,43.0,39.0,39.0
35,50.0,49.0,46.0,46.0,42.0,42.0,46.0,51.0,53.0,43.0,43.0,43.0,43.0,47.0,44.0,44.0
36,58.0,55.0,52.0,52.0,52.0,52.0,58.0,49.0,60.0,53.0,53.0,51.0,51.0,50.0,49.0,49.0
37,45.0,50.0,45.0,45.0,45.0,45.0,45.0,46.0,47.0,47.0,47.0,44.0,44.0,45.0,44.0,44.0
38,48.0,55.0,45.0,45.0,45.0,45.0,48.0,50.0,50.0,51.0,51.0,49.0,49.0,50.0,49.0,49.0
39,64.0,59.0,58.0,58.0,57.0,57.0,63.0,55.0,61.0,59.0,59.0,56.0,56.0,55.0,55.0,55.0
40,51.0,56.0,51.0,51.0,50.0,50.0,50.0,52.0,48.0,49.0,49.0,49.0,49.0,51.0,50.0,50.0
41,54.0,61.0,51.0,51.0,50.0,50.0,53.0,56.0,51.0,53.0,53.0,54.0,54.0,56.0,55.0,55.0
42,60.0,55.0,54.0,54.0,49.0,49.0,54.0,51.0,57.0,55.0,55.0,49.0,49.0,51.0,51.0,51.0
43,47.0,52.0,47.0,47.0,47.0,47.0,45.0,48.0,46.0,41.0,43.0,47.0,47.0,52.0,47.0,47.0
44,50.0,57.0,49.0,49.0,49.0,49.0,49.0,52.0,47.0,46.0,46.0,51.0,51.0,57.0,51.0,51.0
45,46.0,48.0,49.0,49.0,49.0,49.0,46.0,43.0,48.0,49.0,49.0,48.0,48.0,45.0,48.0,48.0
46,42.0,48.0,45.0,45.0,45.0,45.0,42.0,44.0,44.0,48.0,48.0,44.0,44.0,38.0,44.0,45.0
47,46.0,47.0,48.0,48.0,48.0,48.0,46.0,47.0,48.0,49.0,49.0,48.0,47.0,43.0,48.0,50.0
48,52.0,54.0,55.0,55.0,54.0,54.0,51.0,49.0,49.0,53.0,53.0,53.0,53.0,50.0,54.0,54.0
49,48.0,54.0,51.0,51.0,50.0,50.0,48.0,50.0,50.0,52.0,52.0,49.0,49.0,45.0,50.0,51.0
50,52.0,53.0,54.0,54.0,53.0,53.0,51.0,53.0,49.0,53.0,53.0,53.0,52.0,49.0,54.0,56.0
51,48.0,50.0,51.0,51.0,48.0,48.0,47.0,45.0,48.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0
52,45.0,50.0,47.0,47.0,47.0,48.0,45.0,46.0,46.0,48.0,48.0,47.0,47.0,46.0,47.0,47.0
53,49.0,50.0,52.0,52.0,52.0,52.0,49.0,49.0,50.0,50.0,50.0,51.0,51.0,50.0,52.0,52.0
54,51.0,53.0,54.0,54.0,53.0,53.0,50.0,49.0,48.0,58.0,58.0,52.0,52.0,52.0,53.0,53.0
55,54.0,55.0,53.0,53.0,52.0,52.0,53.0,49.0,51.0,57.0,57.0,50.0,50.0,50.0,51.0,51.0
56,53.0,55.0,56.0,56.0,55.0,55.0,52.0,54.0,50.0,58.0,58.0,54.0,54.0,54.0,55.0,55.0
57,52.0,54.0,54.0,54.0,53.0,53.0,51.0,49.0,49.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0
