Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
61,45.0,45.0,45.0,39.0,45.0,41.0,39.0,39.0,45.0,39.0
62,46.0,45.0,46.0,43.0,47.0,41.0,43.0,43.0,49.0,38.0
63,45.0,44.0,45.0,44.0,49.0,49.0,44.0,44.0,49.0,47.0
64,47.0,47.0,47.0,45.0,48.0,52.0,45.0,45.0,48.0,52.0
65,50.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,50.0,49.0
66,46.0,43.0,46.0,42.0,45.0,48.0,42.0,42.0,47.0,48.0
67,47.0,47.0,47.0,43.0,47.0,53.0,43.0,43.0,47.0,53.0
68,50.0,47.0,50.0,47.0,47.0,50.0,47.0,47.0,48.0,50.0
69,45.0,44.0,45.0,47.0,45.0,47.0,47.0,47.0,45.0,47.0
70,49.0,48.0,49.0,44.0,47.0,44.0,46.0,46.0,47.0,44.0
71,46.0,46.0,46.0,46.0,49.0,43.0,46.0,46.0,49.0,42.0
72,44.0,43.0,44.0,46.0,45.0,46.0,46.0,46.0,45.0,46.0
73,48.0,47.0,48.0,43.0,47.0,47.0,46.0,46.0,47.0,43.0
74,45.0,45.0,45.0,45.0,49.0,42.0,45.0,45.0,49.0,42.0
75,45.0,41.0,45.0,41.0,45.0,47.0,41.0,41.0,45.0,47.0
76,45.0,43.0,45.0,42.0,47.0,44.0,42.0,42.0,47.0,44.0
77,46.0,46.0,46.0,46.0,49.0,43.0,46.0,46.0,49.0,42.0
78,43.0,43.0,43.0,42.0,43.0,44.0,42.0,42.0,43.0,48.0
79,47.0,47.0,47.0,43.0,47.0,49.0,43.0,43.0,47.0,53.0
80,47.0,43.0,47.0,46.0,47.0,49.0,46.0,43.0,49.0,50.0
81,42.0,42.0,42.0,47.0,42.0,43.0,47.0,47.0,43.0,47.0
82,48.0,48.0,46.0,42.0,47.0,45.0,46.0,46.0,47.0,45.0
83,46.0,43.0,46.0,46.0,47.0,44.0,46.0,46.0,49.0,42.0
84,41.0,41.0,41.0,46.0,41.0,42.0,46.0,46.0,43.0,46.0
85,47.0,47.0,45.0,41.0,47.0,44.0,47.0,47.0,47.0,44.0
86,45.0,42.0,45.0,45.0,47.0,43.0,45.0,45.0,49.0,42.0
87,42.0,41.0,42.0,41.0,41.0,43.0,41.0,41.0,43.0,47.0
88,43.0,43.0,43.0,38.0,47.0,45.0,43.0,43.0,47.0,45.0
89,46.0,43.0,46.0,42.0,47.0,44.0,42.0,42.0,49.0,43.0
90,43.0,42.0,43.0,42.0,40.0,41.0,42.0,42.0,42.0,41.0
91,48.0,48.0,45.0,42.0,44.0,44.0,42.0,42.0,44.0,44.0
92,47.0,47.0,45.0,44.0,46.0,42.0,44.0,44.0,48.0,42.0
93,43.0,41.0,43.0,42.0,42.0,40.0,42.0,41.0,42.0,40.0
94,48.0,48.0,45.0,46.0,44.0,45.0,46.0,46.0,44.0,43.0
95,47.0,47.0,45.0,46.0,46.0,43.0,46.0,46.0,48.0,42.0
96,42.0,40.0,42.0,41.0,43.0,40.0,41.0,41.0,43.0,41.0
97,48.0,48.0,45.0,42.0,44.0,44.0,42.0,42.0,44.0,44.0
98,44.0,44.0,43.0,45.0,46.0,44.0,45.0,45.0,48.0,42.0
99,42.0,40.0,42.0,41.0,41.0,39.0,41.0,40.0,41.0,39.0
100,47.0,47.0,44.0,45.0,43.0,44.0,45.0,45.0,43.0,42.0
101,46.0,46.0,44.0,45.0,45.0,42.0,45.0,45.0,47.0,41.0
102,41.0,39.0,41.0,41.0,42.0,39.0,41.0,41.0,42.0,40.0
103,47.0,47.0,44.0,41.0,43.0,43.0,46.0,46.0,44.0,43.0
104,44.0,43.0,44.0,44.0,46.0,43.0,44.0,44.0,48.0,41.0
105,42.0,39.0,42.0,37.0,40.0,40.0,37.0,37.0,42.0,41.0
106,44.0,44.0,44.0,38.0,44.0,42.0,42.0,42.0,44.0,44.0
107,45.0,44.0,45.0,42.0,46.0,42.0,42.0,42.0,48.0,42.0
108,39.0,39.0,39.0,38.0,39.0,39.0,38.0,38.0,41.0,44.0
109,43.0,43.0,43.0,39.0,43.0,44.0,39.0,39.0,44.0,49.0
110,42.0,39.0,42.0,42.0,42.0,45.0,42.0,39.0,46.0,46.0
111,38.0,38.0,38.0,43.0,38.0,39.0,43.0,43.0,41.0,43.0
112,44.0,44.0,40.0,38.0,43.0,40.0,42.0,42.0,44.0,45.0
113,41.0,40.0,41.0,42.0,43.0,41.0,42.0,42.0,46.0,43.0
114,37.0,37.0,37.0,42.0,38.0,38.0,42.0,42.0,40.0,42.0
115,43.0,43.0,39.0,37.0,43.0,39.0,43.0,43.0,44.0,44.0
116,40.0,39.0,40.0,41.0,43.0,40.0,41.0,41.0,46.0,42.0
117,37.0,37.0,37.0,37.0,38.0,39.0,37.0,37.0,40.0,43.0
118,39.0,39.0,39.0,37.0,43.0,40.0,39.0,39.0,44.0,45.0
119,41.0,39.0,41.0,38.0,43.0,41.0,38.0,38.0,46.0,43.0
120,38.0,38.0,38.0,38.0,39.0,36.0,39.0,39.0,41.0,42.0
121,44.0,44.0,42.0,38.0,44.0,40.0,39.0,39.0,44.0,45.0
122,43.0,43.0,40.0,40.0,44.0,39.0,40.0,40.0,44.0,43.0
123,39.0,37.0,39.0,40.0,42.0,36.0,40.0,38.0,42.0,41.0
124,44.0,44.0,42.0,42.0,44.0,41.0,42.0,42.0,44.0,44.0
125,43.0,43.0,41.0,43.0,44.0,39.0,43.0,43.0,44.0,43.0
126,38.0,38.0,36.0,38.0,43.0,36.0,38.0,38.0,43.0,42.0
127,44.0,44.0,42.0,38.0,44.0,40.0,42.0,42.0,44.0,45.0
128,41.0,40.0,41.0,42.0,44.0,40.0,42.0,42.0,44.0,43.0
129,39.0,36.0,39.0,40.0,41.0,34.0,40.0,37.0,41.0,40.0
130,43.0,43.0,41.0,41.0,43.0,40.0,43.0,43.0,43.0,43.0
131,42.0,42.0,40.0,42.0,43.0,38.0,42.0,42.0,43.0,42.0
132,37.0,37.0,35.0,38.0,42.0,35.0,38.0,38.0,42.0,41.0
133,43.0,43.0,41.0,41.0,43.0,39.0,43.0,43.0,43.0,44.0
134,41.0,41.0,40.0,41.0,44.0,39.0,42.0,42.0,44.0,42.0
135,35.0,35.0,35.0,33.0,39.0,36.0,33.0,33.0,40.0,42.0
136,40.0,40.0,40.0,37.0,43.0,38.0,39.0,39.0,43.0,45.0
137,40.0,40.0,40.0,39.0,44.0,39.0,39.0,39.0,44.0,43.0
138,38.0,38.0,38.0,37.0,42.0,33.0,39.0,39.0,42.0,40.0
139,44.0,44.0,43.0,38.0,44.0,39.0,39.0,39.0,44.0,39.0
140,44.0,44.0,42.0,40.0,45.0,38.0,45.0,45.0,45.0,38.0
141,40.0,39.0,40.0,39.0,43.0,33.0,39.0,38.0,43.0,40.0
142,44.0,44.0,43.0,41.0,47.0,39.0,41.0,40.0,47.0,38.0
143,44.0,44.0,42.0,42.0,45.0,38.0,44.0,44.0,45.0,38.0
144,40.0,40.0,39.0,38.0,44.0,33.0,38.0,38.0,44.0,40.0
145,45.0,45.0,42.0,38.0,47.0,39.0,39.0,39.0,47.0,39.0
146,44.0,44.0,42.0,42.0,45.0,39.0,42.0,41.0,45.0,38.0
147,40.0,38.0,40.0,41.0,43.0,32.0,41.0,40.0,43.0,39.0
148,43.0,43.0,43.0,42.0,47.0,39.0,42.0,42.0,47.0,37.0
149,44.0,44.0,41.0,46.0,44.0,38.0,46.0,46.0,44.0,37.0
150,39.0,39.0,39.0,41.0,44.0,33.0,41.0,39.0,44.0,40.0
151,44.0,44.0,43.0,42.0,47.0,39.0,42.0,42.0,47.0,38.0
152,45.0,45.0,41.0,46.0,45.0,38.0,46.0,45.0,45.0,38.0
153,39.0,39.0,36.0,38.0,44.0,33.0,38.0,38.0,44.0,40.0
154,45.0,45.0,43.0,38.0,44.0,39.0,39.0,39.0,44.0,39.0
155,44.0,44.0,41.0,42.0,45.0,38.0,42.0,41.0,45.0,38.0
156,39.0,37.0,39.0,40.0,42.0,32.0,40.0,39.0,42.0,38.0
157,43.0,42.0,43.0,41.0,46.0,39.0,41.0,41.0,46.0,36.0
158,43.0,43.0,41.0,45.0,43.0,37.0,45.0,45.0,43.0,36.0
159,39.0,38.0,39.0,40.0,43.0,32.0,40.0,38.0,43.0,39.0
160,43.0,43.0,43.0,41.0,46.0,39.0,42.0,42.0,46.0,37.0
161,44.0,44.0,41.0,45.0,44.0,37.0,45.0,44.0,44.0,37.0
162,38.0,38.0,35.0,38.0,43.0,33.0,38.0,38.0,43.0,39.0
163,44.0,44.0,42.0,40.0,44.0,38.0,42.0,42.0,44.0,38.0
164,43.0,43.0,40.0,41.0,45.0,38.0,41.0,41.0,45.0,38.0
165,35.0,35.0,35.0,33.0,40.0,32.0,33.0,33.0,40.0,39.0
166,41.0,41.0,41.0,36.0,44.0,38.0,38.0,38.0,44.0,39.0
167,41.0,41.0,40.0,39.0,45.0,38.0,39.0,39.0,45.0,37.0
