Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
138,49.0,53.0,50.0,49.0,51.0,58.0,51.0,48.0,58.0,57.0,58.0
139,52.0,55.0,52.0,51.0,54.0,57.0,51.0,51.0,52.0,54.0,58.0
140,52.0,59.0,51.0,52.0,53.0,59.0,51.0,51.0,53.0,55.0,55.0
141,51.0,54.0,55.0,51.0,53.0,58.0,54.0,50.0,58.0,60.0,58.0
142,56.0,55.0,55.0,56.0,54.0,57.0,52.0,55.0,60.0,60.0,58.0
143,57.0,59.0,57.0,56.0,59.0,59.0,56.0,56.0,58.0,59.0,57.0
144,52.0,53.0,55.0,51.0,53.0,58.0,54.0,51.0,59.0,58.0,58.0
145,57.0,55.0,56.0,56.0,55.0,58.0,52.0,56.0,61.0,61.0,58.0
146,57.0,59.0,57.0,56.0,59.0,59.0,56.0,56.0,57.0,57.0,57.0
147,52.0,54.0,55.0,51.0,53.0,58.0,54.0,51.0,58.0,59.0,58.0
148,56.0,55.0,56.0,56.0,54.0,57.0,52.0,55.0,60.0,59.0,58.0
149,56.0,59.0,56.0,56.0,58.0,59.0,56.0,55.0,58.0,59.0,56.0
150,53.0,54.0,56.0,51.0,54.0,58.0,54.0,52.0,59.0,60.0,58.0
151,57.0,55.0,57.0,56.0,55.0,58.0,52.0,56.0,61.0,60.0,58.0
152,57.0,59.0,57.0,56.0,59.0,59.0,56.0,56.0,58.0,59.0,57.0
153,51.0,53.0,56.0,50.0,53.0,58.0,54.0,50.0,60.0,58.0,58.0
154,53.0,55.0,56.0,52.0,55.0,58.0,52.0,52.0,62.0,61.0,58.0
155,57.0,59.0,57.0,56.0,59.0,59.0,56.0,56.0,58.0,58.0,57.0
156,51.0,53.0,54.0,50.0,52.0,57.0,54.0,50.0,57.0,58.0,57.0
157,55.0,54.0,55.0,55.0,53.0,57.0,52.0,54.0,59.0,58.0,57.0
158,55.0,58.0,55.0,55.0,57.0,57.0,55.0,54.0,57.0,58.0,56.0
159,52.0,53.0,55.0,50.0,53.0,57.0,54.0,51.0,58.0,59.0,57.0
160,56.0,54.0,56.0,55.0,54.0,58.0,52.0,55.0,60.0,59.0,57.0
161,56.0,58.0,56.0,55.0,58.0,58.0,56.0,55.0,58.0,59.0,57.0
162,53.0,52.0,56.0,51.0,53.0,57.0,54.0,52.0,59.0,59.0,57.0
163,54.0,54.0,57.0,52.0,55.0,58.0,52.0,53.0,61.0,60.0,57.0
164,57.0,58.0,57.0,55.0,58.0,58.0,56.0,56.0,58.0,60.0,57.0
165,51.0,52.0,56.0,50.0,52.0,58.0,50.0,50.0,60.0,57.0,58.0
166,52.0,54.0,56.0,51.0,54.0,58.0,52.0,51.0,62.0,60.0,57.0
167,56.0,55.0,57.0,55.0,55.0,58.0,56.0,55.0,59.0,61.0,57.0
